Chromosome,Position,Reads
CP048230.1,100906,336
CP048230.1,100914,176
CP048230.1,101012,7
CP048230.1,101266,996
CP048230.1,101594,9
CP048230.1,101650,457
CP048230.1,102000,513
CP048230.1,102131,85
CP048230.1,102145,101
CP048230.1,102490,9
CP048230.1,102491,363
CP048230.1,106410,1
CP048230.1,106415,652
CP048230.1,106444,179
CP048230.1,106621,7
CP048230.1,107644,117
CP048230.1,107705,125
CP048230.1,107712,138
CP048230.1,108842,179
CP048230.1,108849,832
CP048230.1,108880,286
CP048230.1,108887,666
CP048230.1,109080,152
CP048230.1,110242,1
CP048230.1,110418,11
CP048230.1,113558,2
CP048230.1,114120,124
CP048230.1,114753,35
CP048230.1,115170,106
CP048230.1,117599,4
CP048230.1,117861,9
CP048230.1,119760,193
CP048230.1,120218,4
CP048230.1,120246,543
CP048230.1,120711,1023
CP048230.1,120753,1
CP048230.1,120902,23
CP048230.1,120916,447
CP048230.1,121018,43
CP048230.1,121026,47
CP048230.1,121028,829
CP048230.1,121030,132
CP048230.1,121033,320
CP048230.1,121035,1105
CP048230.1,121072,4
CP048230.1,122012,44
CP048230.1,122021,699
CP048230.1,122023,1309
CP048230.1,122118,64
CP048230.1,122130,50
CP048230.1,122185,1
CP048230.1,122229,197
CP048230.1,122437,876
CP048230.1,122439,293
CP048230.1,122452,3
CP048230.1,122595,11
CP048230.1,122617,423
CP048230.1,122694,457
CP048230.1,122697,1237
CP048230.1,122711,232
CP048230.1,122733,1667
CP048230.1,122789,9
CP048230.1,122807,151
CP048230.1,122814,248
CP048230.1,122822,756
CP048230.1,123119,197
CP048230.1,123143,1871
CP048230.1,123145,2212
CP048230.1,123152,6
CP048230.1,123161,1456
CP048230.1,123253,166
CP048230.1,123341,1
CP048230.1,123370,1737
CP048230.1,123375,1
CP048230.1,123377,269
CP048230.1,123386,132
CP048230.1,123407,36
CP048230.1,123422,1
CP048230.1,123426,1
CP048230.1,123431,626
CP048230.1,123441,925
CP048230.1,123448,370
CP048230.1,123450,817
CP048230.1,125284,668
CP048230.1,127530,759
CP048230.1,127544,644
CP048230.1,127585,171
CP048230.1,127603,208
CP048230.1,127608,319
CP048230.1,127615,1299
CP048230.1,127715,96
CP048230.1,127717,1
CP048230.1,127722,829
CP048230.1,127762,15
CP048230.1,127771,1
CP048230.1,127799,192
CP048230.1,127806,69
CP048230.1,127808,766
CP048230.1,127973,1939
CP048230.1,127986,8
CP048230.1,128042,207
CP048230.1,130621,11
CP048230.1,131580,499
CP048230.1,131887,592
CP048230.1,132115,1
CP048230.1,132245,339
CP048230.1,132252,868
CP048230.1,132273,45
CP048230.1,132280,983
CP048230.1,132281,336
CP048230.1,132295,134
CP048230.1,132329,156
CP048230.1,132357,492
CP048230.1,132361,486
CP048230.1,132375,109
CP048230.1,132382,248
CP048230.1,132401,1785
CP048230.1,132408,988
CP048230.1,132417,441
CP048230.1,132429,1464
CP048230.1,132480,1
CP048230.1,132487,306
CP048230.1,133074,1106
CP048230.1,133076,9
CP048230.1,133085,1
CP048230.1,133087,22
CP048230.1,133217,397
CP048230.1,133791,207
CP048230.1,137963,14
CP048230.1,140802,726
CP048230.1,140874,15
CP048230.1,140890,1366
CP048230.1,140918,1
CP048230.1,140944,1348
CP048230.1,141135,536
CP048230.1,141142,255
CP048230.1,141222,1
CP048230.1,141229,32
CP048230.1,141276,130
CP048230.1,141295,47
CP048230.1,141416,52
CP048230.1,141543,297
CP048230.1,141584,18
CP048230.1,141585,14
CP048230.1,141828,1
CP048230.1,141830,173
CP048230.1,141837,10
CP048230.1,141915,1
CP048230.1,142096,1
CP048230.1,142176,587
CP048230.1,142294,867
CP048230.1,142380,88
CP048230.1,142428,296
CP048230.1,142452,1042
CP048230.1,142600,695
CP048230.1,142811,27
CP048230.1,143298,38
CP048230.1,145013,350
CP048230.1,145052,499
CP048230.1,145171,5
CP048230.1,145185,179
CP048230.1,145211,1
CP048230.1,145542,228
CP048230.1,145603,92
CP048230.1,145709,74
CP048230.1,145782,1359
CP048230.1,145789,1045
CP048230.1,145847,782
CP048230.1,145871,698
CP048230.1,146109,52
CP048230.1,146154,625
CP048230.1,146328,370
CP048230.1,146505,212
CP048230.1,146599,54
CP048230.1,146606,1209
CP048230.1,146750,252
CP048230.1,146766,36
CP048230.1,146791,434
CP048230.1,147215,101
CP048230.1,149619,16
CP048230.1,150459,488
CP048230.1,150513,15
CP048230.1,150515,1421
CP048230.1,150722,6
CP048230.1,150740,70
CP048230.1,150750,178
CP048230.1,150780,1
CP048230.1,150795,118
CP048230.1,150819,468
CP048230.1,150928,241
CP048230.1,150933,12
CP048230.1,150986,1
CP048230.1,151146,226
CP048230.1,152344,249
CP048230.1,153317,72
CP048230.1,154849,19
CP048230.1,159117,27
CP048230.1,159987,1080
CP048230.1,160237,242
CP048230.1,160350,5
CP048230.1,161448,119
CP048230.1,161639,1
CP048230.1,162481,38
CP048230.1,164673,29
CP048230.1,168303,67
CP048230.1,168370,41
CP048230.1,168377,16
CP048230.1,168395,73
CP048230.1,168424,342
CP048230.1,170183,4
CP048230.1,170355,1
CP048230.1,170370,49
CP048230.1,170547,461
CP048230.1,170548,64
CP048230.1,173493,535
CP048230.1,173560,100
CP048230.1,173567,19
CP048230.1,173576,2
CP048230.1,173577,267
CP048230.1,173708,3
CP048230.1,174580,1
CP048230.1,176347,88
CP048230.1,176794,139
CP048230.1,176820,470
CP048230.1,179487,4
CP048230.1,179595,213
CP048230.1,179637,18
CP048230.1,179638,238
CP048230.1,179666,718
CP048230.1,180632,7
CP048230.1,180975,248
CP048230.1,181231,243
CP048230.1,181284,349
CP048230.1,181290,48
CP048230.1,181297,449
CP048230.1,181395,1
CP048230.1,181872,57
CP048230.1,181879,1216
CP048230.1,181911,583
CP048230.1,182051,12
CP048230.1,182058,1
CP048230.1,182134,772
CP048230.1,182415,3
CP048230.1,182606,141
CP048230.1,182755,33
CP048230.1,182762,37
CP048230.1,183372,168
CP048230.1,183391,1
CP048230.1,183409,1411
CP048230.1,183416,100
CP048230.1,183420,48
CP048230.1,183438,652
CP048230.1,183451,1216
CP048230.1,183484,1528
CP048230.1,183561,25
CP048230.1,183592,79
CP048230.1,183674,582
CP048230.1,183688,371
CP048230.1,183720,294
CP048230.1,183755,37
CP048230.1,183838,30
CP048230.1,183942,489
CP048230.1,183975,21
CP048230.1,184040,788
CP048230.1,184067,7
CP048230.1,184279,1
CP048230.1,184355,276
CP048230.1,184491,2
CP048230.1,185166,49
CP048230.1,185193,166
CP048230.1,185223,2
CP048230.1,185281,2
CP048230.1,185488,668
CP048230.1,185558,745
CP048230.1,185565,279
CP048230.1,185570,24
CP048230.1,185572,77
CP048230.1,185955,114
CP048230.1,188267,48
CP048230.1,188979,27
CP048230.1,189945,2
CP048230.1,190280,85
CP048230.1,190320,762
CP048230.1,190372,22
CP048230.1,190411,1
CP048230.1,190428,377
CP048230.1,190488,546
CP048230.1,190515,127
CP048230.1,191536,32
CP048230.1,191543,74
CP048230.1,191552,22
CP048230.1,191564,1
CP048230.1,191676,100
CP048230.1,191683,12
CP048230.1,191823,614
CP048230.1,193666,39
CP048230.1,195807,70
CP048230.1,195951,38
CP048230.1,196282,91
CP048230.1,196456,85
CP048230.1,198138,122
CP048230.1,198477,2
CP048230.1,198942,128
CP048230.1,198986,675
CP048230.1,199113,506
CP048230.1,199936,195
CP048230.1,200208,1
CP048230.1,200261,243
CP048230.1,200289,87
CP048230.1,200354,190
CP048230.1,200386,302
CP048230.1,200549,75
CP048230.1,200671,11
CP048230.1,201390,21
CP048230.1,202778,17
CP048230.1,202940,15
CP048230.1,203160,8
CP048230.1,203167,171
CP048230.1,203274,86
CP048230.1,203278,70
CP048230.1,203366,46
CP048230.1,204026,567
CP048230.1,204229,31
CP048230.1,204536,151
CP048230.1,204543,320
CP048230.1,207607,15
CP048230.1,207994,73
CP048230.1,208754,1
CP048230.1,212127,112
CP048230.1,212134,112
CP048230.1,212153,3
CP048230.1,215645,125
CP048230.1,227565,44
CP048230.1,229406,26
CP048230.1,231445,1
CP048230.1,231702,154
CP048230.1,232706,14
CP048230.1,232868,95
CP048230.1,235293,9
CP048230.1,235338,448
CP048230.1,235783,81
CP048230.1,235991,611
CP048230.1,235998,620
CP048230.1,236014,2600
CP048230.1,236096,46
CP048230.1,236266,105
CP048230.1,236275,79
CP048230.1,236333,2
CP048230.1,236387,129
CP048230.1,236459,366
CP048230.1,236599,345
CP048230.1,236606,6
CP048230.1,236635,189
CP048230.1,239238,455
CP048230.1,239439,54
CP048230.1,239446,49
CP048230.1,239479,47
CP048230.1,242154,98
CP048230.1,246067,354
CP048230.1,246647,58
CP048230.1,250232,215
CP048230.1,250538,126
CP048230.1,252622,198
CP048230.1,252627,343
CP048230.1,253018,421
CP048230.1,253025,58
CP048230.1,253181,4
CP048230.1,253884,30
CP048230.1,254625,163
CP048230.1,254711,17
CP048230.1,254812,132
CP048230.1,254895,481
CP048230.1,254902,5
CP048230.1,255652,661
CP048230.1,257257,1
CP048230.1,257432,41
CP048230.1,258944,16
CP048230.1,258966,13
CP048230.1,259017,189
CP048230.1,259049,1
CP048230.1,259149,10
CP048230.1,259203,638
CP048230.1,259806,729
CP048230.1,260027,119
CP048230.1,260034,72
CP048230.1,260124,412
CP048230.1,260131,530
CP048230.1,260133,91
CP048230.1,260149,448
CP048230.1,260151,578
CP048230.1,260332,1
CP048230.1,260580,1
CP048230.1,261155,8
CP048230.1,263916,1
CP048230.1,264140,34
CP048230.1,264217,34
CP048230.1,264274,1
CP048230.1,264280,71
CP048230.1,264301,15
CP048230.1,264308,327
CP048230.1,265112,162
CP048230.1,265114,31
CP048230.1,265243,345
CP048230.1,265379,1
CP048230.1,265447,496
CP048230.1,266459,178
CP048230.1,267219,11
CP048230.1,268375,288
CP048230.1,268574,1671
CP048230.1,268928,243
CP048230.1,269228,60
CP048230.1,270425,15
CP048230.1,270491,16
CP048230.1,270557,479
CP048230.1,270564,7
CP048230.1,270613,342
CP048230.1,270645,193
CP048230.1,270820,1
CP048230.1,271130,33
CP048230.1,271148,217
CP048230.1,273146,1
CP048230.1,273661,77
CP048230.1,273669,9
CP048230.1,273676,117
CP048230.1,273721,46
CP048230.1,273773,1
CP048230.1,276922,1078
CP048230.1,276927,9
CP048230.1,279140,554
CP048230.1,279150,284
CP048230.1,279152,226
CP048230.1,279157,2578
CP048230.1,279159,591
CP048230.1,279166,597
CP048230.1,279183,696
CP048230.1,279235,196
CP048230.1,279242,1223
CP048230.1,279337,13
CP048230.1,281193,1
CP048230.1,285363,404
CP048230.1,285426,101
CP048230.1,285445,470
CP048230.1,285452,415
CP048230.1,285486,34
CP048230.1,285592,148
CP048230.1,288190,1033
CP048230.1,288524,330
CP048230.1,291490,17
CP048230.1,291809,439
CP048230.1,291817,19
CP048230.1,291934,4
CP048230.1,292496,1284
CP048230.1,292953,606
CP048230.1,296647,243
CP048230.1,296654,1
CP048230.1,305261,1
CP048230.1,317227,111
CP048230.1,318879,22
CP048230.1,321120,414
CP048230.1,321127,682
CP048230.1,327079,10
CP048230.1,327631,1
CP048230.1,327822,47
CP048230.1,328396,279
CP048230.1,328465,1
CP048230.1,328712,1
CP048230.1,328728,680
CP048230.1,328750,346
CP048230.1,328924,1
CP048230.1,328944,221
CP048230.1,328968,22
CP048230.1,329018,220
CP048230.1,329025,48
CP048230.1,329063,66
CP048230.1,329115,557
CP048230.1,332030,642
CP048230.1,332038,457
CP048230.1,332073,10
CP048230.1,332281,622
CP048230.1,332332,206
CP048230.1,332440,29
CP048230.1,332447,779
CP048230.1,332456,84
CP048230.1,332463,460
CP048230.1,332465,12
CP048230.1,332470,812
CP048230.1,332472,468
CP048230.1,332479,793
CP048230.1,332609,7
CP048230.1,332619,147
CP048230.1,332650,2
CP048230.1,334133,1
CP048230.1,335287,15
CP048230.1,335477,82
CP048230.1,339668,117
CP048230.1,339762,1
CP048230.1,340131,214
CP048230.1,340355,197
CP048230.1,340593,11
CP048230.1,340595,37
CP048230.1,341981,871
CP048230.1,342004,1
CP048230.1,342345,23
CP048230.1,342513,18
CP048230.1,342600,193
CP048230.1,342965,53
CP048230.1,343444,380
CP048230.1,343451,442
CP048230.1,346246,1
CP048230.1,346510,1
CP048230.1,351063,518
CP048230.1,351065,396
CP048230.1,351072,320
CP048230.1,351273,1257
CP048230.1,351372,104
CP048230.1,351375,1
CP048230.1,351436,3
CP048230.1,351591,741
CP048230.1,351598,423
CP048230.1,353255,621
CP048230.1,353257,571
CP048230.1,353312,2
CP048230.1,353319,348
CP048230.1,355128,1
CP048230.1,355137,1
CP048230.1,355185,822
CP048230.1,355276,74
CP048230.1,355299,403
CP048230.1,355306,1379
CP048230.1,358704,59
CP048230.1,361766,21
CP048230.1,364658,12
CP048230.1,372207,397
CP048230.1,372331,136
CP048230.1,372338,453
CP048230.1,372909,614
CP048230.1,372911,254
CP048230.1,372916,293
CP048230.1,372983,33
CP048230.1,373078,544
CP048230.1,373122,345
CP048230.1,373124,645
CP048230.1,373195,433
CP048230.1,373290,313
CP048230.1,373335,35
CP048230.1,373337,12
CP048230.1,373344,25
CP048230.1,373421,218
CP048230.1,373541,299
CP048230.1,374805,16
CP048230.1,375079,3
CP048230.1,375413,15
CP048230.1,375415,150
CP048230.1,375460,63
CP048230.1,375601,14
CP048230.1,376381,37
CP048230.1,376439,148
CP048230.1,376469,11
CP048230.1,376514,635
CP048230.1,376534,162
CP048230.1,376567,564
CP048230.1,376768,415
CP048230.1,376776,105
CP048230.1,382483,285
CP048230.1,382750,824
CP048230.1,382963,222
CP048230.1,383006,594
CP048230.1,383808,218
CP048230.1,384517,397
CP048230.1,388079,22
CP048230.1,391827,142
CP048230.1,391873,134
CP048230.1,391922,34
CP048230.1,399483,171
CP048230.1,399642,44
CP048230.1,399649,189
CP048230.1,399694,300
CP048230.1,400243,33
CP048230.1,405328,55
CP048230.1,405506,7
CP048230.1,407586,504
CP048230.1,407588,99
CP048230.1,407591,10
CP048230.1,411518,2
CP048230.1,411520,933
CP048230.1,411527,759
CP048230.1,411567,101
CP048230.1,411608,1
CP048230.1,411615,589
CP048230.1,411653,332
CP048230.1,411664,1
CP048230.1,411666,888
CP048230.1,411734,228
CP048230.1,411742,1
CP048230.1,411771,66
CP048230.1,411778,790
CP048230.1,411835,668
CP048230.1,411842,665
CP048230.1,414043,35
CP048230.1,418933,14
CP048230.1,419202,4
CP048230.1,422653,105
CP048230.1,422687,921
CP048230.1,422936,269
CP048230.1,423032,37
CP048230.1,423975,1
CP048230.1,424165,23
CP048230.1,424502,351
CP048230.1,424555,2039
CP048230.1,424562,6
CP048230.1,425574,78
CP048230.1,425591,44
CP048230.1,430590,20
CP048230.1,430615,86
CP048230.1,430837,17
CP048230.1,430844,596
CP048230.1,430920,51
CP048230.1,430968,20
CP048230.1,431395,106
CP048230.1,431702,391
CP048230.1,431804,215
CP048230.1,431843,154
CP048230.1,434726,92
CP048230.1,434733,358
CP048230.1,434744,457
CP048230.1,439540,404
CP048230.1,439547,1309
CP048230.1,439578,659
CP048230.1,439594,417
CP048230.1,439621,1
CP048230.1,439799,31
CP048230.1,439803,152
CP048230.1,439974,887
CP048230.1,440018,821
CP048230.1,440382,186
CP048230.1,440639,596
CP048230.1,443149,12
CP048230.1,443483,1229
CP048230.1,443514,691
CP048230.1,443608,5
CP048230.1,443668,972
CP048230.1,443675,1566
CP048230.1,443677,1
CP048230.1,443682,282
CP048230.1,443787,1032
CP048230.1,443795,1
CP048230.1,443817,290
CP048230.1,443929,419
CP048230.1,443943,634
CP048230.1,443953,737
CP048230.1,443963,270
CP048230.1,443974,119
CP048230.1,444006,701
CP048230.1,444116,524
CP048230.1,444135,688
CP048230.1,446364,464
CP048230.1,447027,184
CP048230.1,447077,7
CP048230.1,447971,14
CP048230.1,447975,13
CP048230.1,447978,437
CP048230.1,448432,303
CP048230.1,450971,255
CP048230.1,450975,10
CP048230.1,456110,17
CP048230.1,456234,12
CP048230.1,456436,132
CP048230.1,456550,102
CP048230.1,460685,171
CP048230.1,460740,74
CP048230.1,460801,389
CP048230.1,460817,8
CP048230.1,460824,843
CP048230.1,463112,193
CP048230.1,463440,227
CP048230.1,463695,144
CP048230.1,468997,50
CP048230.1,469005,356
CP048230.1,469039,109
CP048230.1,470684,163
CP048230.1,471008,310
CP048230.1,471088,7
CP048230.1,474387,234
CP048230.1,474389,328
CP048230.1,474665,87
CP048230.1,475839,1
CP048230.1,476336,1
CP048230.1,476354,55
CP048230.1,476435,57
CP048230.1,476446,40
CP048230.1,476528,84
CP048230.1,476530,56
CP048230.1,476532,65
CP048230.1,476535,1321
CP048230.1,476576,202
CP048230.1,476637,85
CP048230.1,476652,617
CP048230.1,477413,68
CP048230.1,478993,93
CP048230.1,478994,39
CP048230.1,479009,291
CP048230.1,479016,39
CP048230.1,479212,20
CP048230.1,479240,40
CP048230.1,481751,6
CP048230.1,481794,167
CP048230.1,481808,121
CP048230.1,481810,405
CP048230.1,481817,53
CP048230.1,482023,656
CP048230.1,482294,120
CP048230.1,484419,17
CP048230.1,484471,493
CP048230.1,487695,255
CP048230.1,487797,203
CP048230.1,488285,730
CP048230.1,488473,579
CP048230.1,488876,683
CP048230.1,488940,677
CP048230.1,497251,132
CP048230.1,499299,1
CP048230.1,499599,2
CP048230.1,500199,1
CP048230.1,507757,10
CP048230.1,508489,91
CP048231.1,3580,15
CP048231.1,15303,308
CP048231.1,17163,502
CP048231.1,17188,49
CP048231.1,17915,137
CP048231.1,18407,471
CP048231.1,18436,88
CP048231.1,18508,90
CP048231.1,18655,2
CP048231.1,18666,19
CP048231.1,26267,21
CP048231.1,26878,3
CP048231.1,27870,59
CP048231.1,27871,295
CP048231.1,28169,27
CP048231.1,29891,4
CP048231.1,31252,473
CP048231.1,31913,1
CP048231.1,31936,165
CP048231.1,31981,519
CP048231.1,31988,405
CP048231.1,32104,342
CP048231.1,32283,1343
CP048231.1,32290,2
CP048231.1,32365,2246
CP048231.1,32372,75
CP048231.1,32491,6
CP048231.1,32701,32
CP048231.1,32754,1
CP048231.1,32763,22
CP048231.1,32794,454
CP048231.1,32810,828
CP048231.1,37210,45
CP048231.1,37233,75
CP048231.1,37755,6
CP048231.1,38593,25
CP048231.1,42968,91
CP048231.1,42975,433
CP048231.1,42977,27
CP048231.1,43063,153
CP048231.1,43200,1
CP048231.1,43381,31
CP048231.1,43410,21
CP048231.1,43837,248
CP048231.1,45863,475
CP048231.1,47285,1
CP048231.1,49092,375
CP048231.1,49196,67
CP048231.1,49300,18
CP048231.1,49310,1
CP048231.1,51274,635
CP048231.1,51330,478
CP048231.1,51368,42
CP048231.1,51375,66
CP048231.1,51532,1
CP048231.1,52016,698
CP048231.1,52345,194
CP048231.1,52369,137
CP048231.1,53049,763
CP048231.1,53377,470
CP048231.1,53384,156
CP048231.1,53434,198
CP048231.1,53832,478
CP048231.1,53839,444
CP048231.1,53891,20
CP048231.1,53900,126
CP048231.1,53927,98
CP048231.1,53955,62
CP048231.1,54082,548
CP048231.1,54830,260
CP048231.1,54838,195
CP048231.1,54938,476
CP048231.1,54973,836
CP048231.1,55006,32
CP048231.1,55111,1009
CP048231.1,55118,618
CP048231.1,55131,656
CP048231.1,64879,98
CP048231.1,64942,43
CP048231.1,65001,102
CP048231.1,65040,45
CP048231.1,65105,338
CP048231.1,65106,10
CP048231.1,65194,705
CP048231.1,65229,652
CP048231.1,65250,673
CP048231.1,65357,593
CP048231.1,65386,1
CP048231.1,65484,24
CP048231.1,65491,2233
CP048231.1,65519,1
CP048231.1,68063,25
CP048231.1,68070,7
CP048231.1,68117,321
CP048231.1,68128,1006
CP048231.1,68135,346
CP048231.1,71709,16
CP048231.1,75229,102
CP048231.1,75496,470
CP048231.1,75663,775
CP048231.1,75687,19
CP048231.1,75700,3
CP048231.1,75731,37
CP048231.1,75848,30
CP048231.1,75855,207
CP048231.1,75895,134
CP048231.1,75901,466
CP048231.1,75926,600
CP048231.1,75933,89
CP048231.1,75937,19
CP048231.1,78225,88
CP048231.1,78255,379
CP048231.1,78262,1
CP048231.1,78348,69
CP048231.1,81830,3
CP048231.1,83028,314
CP048231.1,83256,256
CP048231.1,83315,369
CP048231.1,83577,53
CP048231.1,83594,501
CP048231.1,83606,31
CP048231.1,83928,2
CP048231.1,84038,23
CP048231.1,84149,815
CP048231.1,85708,13
CP048231.1,88324,36
CP048231.1,88334,20
CP048231.1,89894,35
CP048231.1,89897,1
CP048231.1,90065,1
CP048231.1,90170,851
CP048231.1,90177,1
CP048231.1,90291,1
CP048231.1,90298,524
CP048231.1,90370,58
CP048231.1,90377,186
CP048231.1,90570,533
CP048231.1,91064,307
CP048231.1,91446,2
CP048231.1,92011,370
CP048231.1,92016,6
CP048231.1,92048,1349
CP048231.1,92076,8
CP048231.1,92116,267
CP048231.1,92220,9
CP048231.1,92239,83
CP048231.1,92492,48
CP048231.1,92581,61
CP048231.1,92648,1
CP048231.1,92687,275
CP048231.1,92692,744
CP048231.1,93037,418
