feature_id,mean_log2FC,median_log2FC,sd_log2FC,mean_z,max_abs_z,n_pairs,n_enriched_pairs,n_depleted_pairs,pools_enriched,pools_depleted,final_call,standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood
GWK60_B04521,-6.486680128100119,-6.734610307287633,6.334943193604031,-1.4876710412094576,2.8023448581637713,4,0,2,,1;2,consistently_depleted,GWK60_B04521,GWK60_B04521,ORF,CP048231.1,453761,454951,C,1191,4,0.0033585222502099,0.575863693145748,0.462949243509326,512,0.429890848026868,0.429869494072487,-10.7703335299566,0,0,0,0,0,297.75,171.463414634146
GWK60_H03531,-6.23461220595449,-6.527152042915317,6.357510796972753,-1.2219448385321692,2.561155197383588,4,0,1,,2,single_pool_depleted,GWK60_H03531,GWK60_H03531,ORF,CP048237.1,355033,358095,C,3063,0,0,0,0,3063,1,0.999999999999632,-13.0922616248439,0,0,0,0,0,9999,1288.55555555556
GWK60_F02871,-6.21307186074882,-6.412222631437665,6.613510805911773,-1.2610114692780299,2.8023448581637713,4,0,2,,1;4,consistently_depleted,GWK60_F02871,GWK60_F02871,ORF,CP048235.1,322363,325335,C,2973,2,0.00067272115708039,0.475838098441529,0.713757147662294,2544,0.855701311806256,0.855701311805481,-10.7703335299566,0,0,0,0,0,1486.5,707.333333333333
GWK60_B01815,-6.202215655869931,-6.734650044854682,5.889552639095082,-1.159552173424366,2.2573146486558957,4,0,0,,,none,GWK60_B01815,GWK60_B01815,ORF,CP048231.1,183820,185091,C,1272,2,0.00157232704402515,8.43710691823899,8.43710691823899,907,0.713050314465409,0.713034557458241,-11.5072991241228,0,0,0,0,0,636,5366
GWK60_I03597,-6.109412292872243,-5.9799886288916895,6.253700411578089,-1.3092831278890553,3.165996545069383,4,0,1,,1,single_pool_depleted,GWK60_I03597,GWK60_I03597,ORF,CP048238.1,391405,391866,W,462,5,0.0108225108225108,3.27155483405483,3.36502782931354,221,0.478354978354978,0.445892712379836,-10.2849067027863,0,0,0,0,0,92.4,302.291666666667
GWK60_C04675,-6.056045368545332,-5.877298989214725,5.061533153295973,-1.1453838781038796,2.2573146486558957,4,0,0,,,none,GWK60_C04675,HLP,ORF,CP048232.1,479608,481515,W,1908,3,0.00157232704402515,0.502227463312369,0.518428349225671,1672,0.876310272536688,0.876310239047228,-10.7703335299566,0,0,0,0,0,636,319.416666666667
GWK60_G00209,-5.928635196946991,-5.687628333852311,6.009878179519378,-1.0315145493151388,2.06504089214305,4,0,0,,,none,GWK60_G00209,SCW4,ORF,CP048236.1,53387,54517,W,1131,5,0.004420866489832,0.898391760460726,0.767088349316466,416,0.367816091954023,0.367782802260953,-10.2849067027863,0,0,0,0,0,226.2,203.216216216216
GWK60_I03179,-5.85969033551702,-10.718230357996788,10.53652605395236,-1.01567070637545,2.06854842487731,4,0,1,,4,single_pool_depleted,GWK60_I03179,GWK60_I03179,ORF,CP048238.1,340233,341162,W,930,1,0.0010752688172043,0.418941273779983,0.236792893875643,901,0.968817204301075,0.968163172537312,-12.0922616248439,0,0,0,0,0,930,389.615384615385
GWK60_L12067,-5.856329249977925,-6.013901732704264,5.327328239017162,-1.056736620008458,1.8282577391443242,4,0,0,,,none,GWK60_L12067,GWK60_L12067,ORF,CP048241.1,1252560,1253120,C,561,1,0.0017825311942959,0.630453138193076,0.443652208358091,339,0.60427807486631,0.588361801509856,-12.0922616248439,0,0,0,0,0,561,353.684210526316
GWK60_L16313,-5.794083238125694,-10.718230357996788,11.179837112745343,-0.9502182416260039,2.252252492422658,4,0,1,,4,single_pool_depleted,GWK60_L16313,GWK60_L16313,ORF,CP048241.1,1718763,1721438,W,2676,1,0.00037369207772795,0.751993024414549,0.751993024414549,2289,0.855381165919282,0.855381165904181,-12.0922616248439,0,0,0,0,0,2676,2012.33333333333
GWK60_L16291,-5.787407045348421,-5.4832527259528705,7.287426145804494,-1.1081378076939796,2.3776007784178406,4,0,1,,4,single_pool_depleted,GWK60_L16291,GWK60_L16291,ORF,CP048241.1,1717110,1717958,W,849,2,0.00235571260306242,3.61052218296035,3.61052218296035,397,0.467608951707892,0.466899941265217,-11.5072991241228,0,0,0,0,0,424.5,1532.66666666667
GWK60_I04235,-5.782522655543007,-5.377479258494795,6.227633489802383,-0.9957586356935667,2.17103904467526,4,0,1,,4,single_pool_depleted,GWK60_I04235,GWK60_I04235,ORF,CP048238.1,452592,456293,C,3702,2,0.00054024851431658,0.149262946669754,0.133953926498497,1650,0.445705024311183,0.445705024311183,-11.5072991241228,0,0,0,0,0,1851,276.285714285714
GWK60_B04631,-5.752663606978132,-5.991241699808123,5.477610726456187,-1.0619929825557735,2.261922949727671,4,0,0,,,none,GWK60_B04631,GWK60_B04631,ORF,CP048231.1,461759,462559,W,801,2,0.00249687890137328,0.48205368289638,0.376237020797174,382,0.476903870162297,0.475736371156848,-11.5072991241228,0,0,0,0,0,400.5,193.0625
GWK60_L11627,-5.751823105563161,-10.961834208980147,11.043458549642283,-1.1938241031560006,2.261922949727671,4,0,0,,,none,GWK60_L11627,GWK60_L11627,ORF,CP048241.1,1203272,1205740,W,2469,2,0.00081004455245038,0.79951397326853,0.79951397326853,1039,0.420818144997975,0.420818144939097,-11.5072991241228,0,0,0,0,0,1234.5,987
GWK60_B04345,-5.716065347984822,-10.63581919476518,10.473323773081178,-1.170079074907065,2.5662733737987016,4,0,1,,1,single_pool_depleted,GWK60_B04345,GWK60_B04345,ORF,CP048231.1,439738,440589,C,852,2,0.00234741784037558,0.573239436619718,0.614185110663984,460,0.539906103286385,0.539111631132865,-11.0922616248439,0,0,0,0,0,426,244.2
GWK60_I05379,-5.713464912780344,-5.620224840592059,7.5241727928814655,-1.227948115437379,3.165996545069383,4,0,2,,1;4,consistently_depleted,GWK60_I05379,GWK60_I05379,ORF,CP048238.1,545042,547132,W,2091,6,0.00286944045911047,1.3777844899192,1.1899047867484,800,0.38259206121473,0.382592058869274,-10.2849067027863,0,0,0,0,0,348.5,480.157894736842
GWK60_L01177,-5.6957624660161725,-5.442263179842393,6.5899149054151795,-0.9742015410054086,2.06854842487731,4,0,1,,4,single_pool_depleted,GWK60_L01177,GWK60_L01177,ORF,CP048241.1,112887,113498,C,612,0,0,0,0,612,1,0.984015151657797,-13.0922616248439,0,0,0,0,0,9999,423.625
GWK60_E00165,-5.632312223452367,-4.983613129417996,6.636037352967971,-1.0126343015032844,2.252252492422658,4,0,1,,4,single_pool_depleted,GWK60_E00165,GWK60_E00165,ORF,CP048234.1,51409,53235,W,1827,1,0.00054734537493158,4.42583470169677,4.42583470169677,1807,0.989053092501368,0.989053007534747,-12.0922616248439,0,0,0,0,0,1827,8086
