feature_id,mean_log2FC,median_log2FC,sd_log2FC,mean_z,max_abs_z,n_pairs,n_enriched_pairs,n_depleted_pairs,pools_enriched,pools_depleted,final_call,standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood
GWK60_C00495,8.092265210360146,9.879967003163223,4.703537814815895,1.497258381838504,2.5275683558213773,4,0,0,,,none,GWK60_C00495,GWK60_C00495,ORF,CP048232.1,71832,74345,W,2514,1,0.00039777247414478,0.336167462211615,0.268933969769292,2118,0.842482100238663,0.842482100163504,-12.0922616248439,0,0,0,0,0,2514,845.125
GWK60_K06699,7.987545351811941,10.496150967284894,5.339440492385427,1.4842183841112795,2.227075514760009,4,0,0,,,none,GWK60_K06699,GWK60_K06699,ORF,CP048240.1,673789,675402,C,1614,0,0,0,0,1614,1,0.999999277104183,-13.0922616248439,0,0,0,0,0,9999,799.8
GWK60_L15125,7.9638465632770075,10.379604438907533,5.340877726117989,1.4396824008379003,2.3266913388125374,4,0,0,,,none,GWK60_L15125,GWK60_L15125,ORF,CP048241.1,1571866,1577052,W,5187,0,0,0,0,5187,1,1,-13.0922616248439,0,0,0,0,0,9999,2339.33333333333
GWK60_E03091,7.948205667066191,10.44867848449228,5.310763585445782,1.4751721719822461,2.227075514760009,4,0,0,,,none,GWK60_E03091,GWK60_E03091,ORF,CP048234.1,328224,332831,C,4608,0,0,0,0,4608,1,1,-13.0922616248439,0,0,0,0,0,9999,432.352941176471
GWK60_G07821,7.862896997729672,9.996529556797492,5.234793716017136,1.400913530479836,1.9451312416090671,4,0,0,,,none,GWK60_G07821,GWK60_G07821,ORF,CP048236.1,776671,781407,W,4737,0,0,0,0,4737,1,1,-13.0922616248439,0,0,0,0,0,9999,741.555555555556
GWK60_M10857,7.860163603246679,10.027720418239472,5.27934049759274,1.357682912430218,1.9451312416090671,4,0,0,,,none,GWK60_M10857,GWK60_M10857,ORF,CP048242.1,1096834,1098675,C,1842,0,0,0,0,1842,1,0.999999926059127,-13.0922616248439,0,0,0,0,0,9999,357.888888888889
GWK60_J05643,7.737726633939786,10.027720418239472,5.174985556274642,1.4281689807179534,2.227075514760009,4,0,0,,,none,GWK60_J05643,GWK60_J05643,ORF,CP048239.1,596956,597987,C,1032,0,0,0,0,1032,1,0.999756463460268,-13.0922616248439,0,0,0,0,0,9999,1131.83333333333
GWK60_K11671,7.737726633939786,10.027720418239472,5.174985556274642,1.4281689807179534,2.227075514760009,4,0,0,,,none,GWK60_K11671,GWK60_K11671,ORF,CP048240.1,1154665,1157160,C,2496,0,0,0,0,2496,1,0.999999999893193,-13.0922616248439,0,0,0,0,0,9999,1605.6
GWK60_M09713,7.714027845404853,9.879967003163223,5.174943273636679,1.3836329974445745,2.3266913388125374,4,0,0,,,none,GWK60_M09713,GWK60_M09713,ORF,CP048242.1,975014,976075,W,1062,0,0,0,0,1062,1,0.999819572305327,-13.0922616248439,1,0,0,0,0,9999,406.777777777778
GWK60_F04191,7.714011278276162,9.949082820213336,5.166023699858907,1.3241673399513565,1.8646310952663618,4,0,0,,,none,GWK60_F04191,GWK60_F04191,ORF,CP048235.1,476014,477216,C,1203,0,0,0,0,1203,1,0.999955943781974,-13.0922616248439,1,0,0,0,0,9999,804.466666666667
GWK60_I02057,7.713990392543479,10.027720418239472,5.155856365307618,1.3236456215036048,1.8646310952663618,4,0,0,,,none,GWK60_I02057,YEY2,ORF,CP048238.1,236199,237509,W,1311,0,0,0,0,1311,1,0.999985038270171,-13.0922616248439,0,0,0,0,0,9999,1312.8
GWK60_L08547,7.713181008413064,10.427035150234783,6.598486978288714,1.5898665842876614,2.879781053518789,4,1,0,1,,single_pool_enriched,GWK60_L08547,YHB1,ORF,CP048241.1,864710,865906,C,1197,0,0,0,0,1197,1,0.999953219625041,-13.0922616248439,0,0,0,0,0,9999,3131.5
GWK60_M08789,7.698586871550074,9.879967003163223,4.508956179554981,1.3198610609004287,1.8646310952663618,4,0,0,,,none,GWK60_M08789,GWK60_M08789,ORF,CP048242.1,891739,893271,W,1533,0,0,0,0,1533,1,0.999998374998185,-13.0922616248439,0,0,0,0,0,9999,773.818181818182
GWK60_D03201,7.698407834926719,9.949082820213336,5.153037942256612,1.419644487036672,2.227075514760009,4,0,0,,,none,GWK60_D03201,GWK60_D03201,ORF,CP048233.1,359795,361663,C,1869,0,0,0,0,1869,1,0.999999943555053,-13.0922616248439,0,0,0,0,0,9999,1087
GWK60_J09779,7.663857939030117,9.848776141721245,5.1360663892482865,1.303399963188985,1.8451669264187467,4,0,0,,,none,GWK60_J09779,YDJ1,ORF,CP048239.1,1019095,1020318,C,1224,0,0,0,0,1224,1,0.99996428842572,-13.0922616248439,0,0,0,0,0,9999,814.1
GWK60_D00209,7.663837053297435,9.92741373974738,5.125839360889148,1.3028782447412333,1.808982077902614,4,0,0,,,none,GWK60_D00209,GWK60_D00209,ORF,CP048233.1,51649,54747,C,3099,0,0,0,0,3099,1,0.999999999999743,-13.0922616248439,0,0,0,0,0,9999,626.9
GWK60_G00517,7.609466967130961,9.92741373974738,4.7495817081039275,1.3376929805957578,1.8646310952663618,4,0,0,,,none,GWK60_G00517,GWK60_G00517,ORF,CP048236.1,83897,85426,W,1530,0,0,0,0,1530,1,0.999998325509594,-13.0922616248439,1,0,0,0,0,9999,288.95
GWK60_F04719,7.487915928696086,9.92741373974738,4.992647761168402,1.3167904990821704,1.8646310952663618,4,0,0,,,none,GWK60_F04719,GWK60_F04719,ORF,CP048235.1,534173,536257,W,2085,0,0,0,0,2085,1,0.999999993490479,-13.0922616248439,0,0,0,0,0,9999,1245.57142857143
GWK60_H00253,7.487915928696086,9.92741373974738,4.992647761168402,1.3167904990821704,1.8646310952663618,4,0,0,,,none,GWK60_H00253,GWK60_H00253,ORF,CP048237.1,50049,51386,W,1338,0,0,0,0,1338,1,0.999988578481814,-13.0922616248439,0,0,0,0,0,9999,2528.66666666667
GWK60_M09779,7.487915928696086,9.92741373974738,4.992647761168402,1.3167904990821704,1.8646310952663618,4,0,0,,,none,GWK60_M09779,VIP1,ORF,CP048242.1,979805,983191,C,3387,0,0,0,0,3387,1,0.999999999999986,-13.0922616248439,0,0,0,0,0,9999,377.571428571429
GWK60_C03113,7.464192560404008,9.879967003163223,4.977592569302601,1.2681179365580304,1.8646310952663618,4,0,0,,,none,GWK60_C03113,GWK60_C03113,ORF,CP048232.1,346305,348992,C,2688,0,0,0,0,2688,1,0.999999999984341,-13.0922616248439,0,0,0,0,0,9999,362.5625
GWK60_F08327,7.464192560404008,9.879967003163223,4.977592569302601,1.2681179365580304,1.8646310952663618,4,0,0,,,none,GWK60_F08327,GWK60_F08327,ORF,CP048235.1,883900,885741,W,1842,0,0,0,0,1842,1,0.999999926059127,-13.0922616248439,0,0,0,0,0,9999,772
GWK60_I04015,7.464192560404008,9.879967003163223,4.977592569302601,1.2681179365580304,1.8646310952663618,4,0,0,,,none,GWK60_I04015,GWK60_I04015,ORF,CP048238.1,434314,434913,W,600,0,0,0,0,600,1,0.982013790037908,-13.0922616248439,0,0,0,0,0,9999,276.35
GWK60_I05269,7.464192560404008,9.879967003163223,4.977592569302601,1.2681179365580304,1.8646310952663618,4,0,0,,,none,GWK60_I05269,GWK60_I05269,ORF,CP048238.1,534399,535925,C,1527,0,0,0,0,1527,1,0.999998274513858,-13.0922616248439,0,0,0,0,0,9999,464.210526315789
GWK60_M00473,7.464192560404008,9.879967003163223,4.977592569302601,1.2681179365580304,1.8646310952663618,4,0,0,,,none,GWK60_M00473,GWK60_M00473,ORF,CP048242.1,76726,77709,W,984,0,0,0,0,984,1,0.999606485873673,-13.0922616248439,0,0,0,0,0,9999,4743
GWK60_B02739,7.4485971296830185,9.848776141721245,4.967259154573024,1.3082660054008888,1.8646310952663618,4,0,0,,,none,GWK60_B02739,GWK60_B02739,ORF,CP048231.1,280381,281031,C,651,0,0,0,0,651,1,0.989121189982926,-13.0922616248439,0,0,0,0,0,9999,392.333333333333
GWK60_F02739,7.4485971296830185,9.848776141721245,4.967259154573024,1.3082660054008888,1.8646310952663618,4,0,0,,,none,GWK60_F02739,GWK60_F02739,ORF,CP048235.1,310270,313056,W,2787,0,0,0,0,2787,1,0.999999999994182,-13.0922616248439,0,0,0,0,0,9999,371.058823529412
GWK60_I00209,7.4485971296830185,9.848776141721245,4.967259154573024,1.3082660054008888,1.8646310952663618,4,0,0,,,none,GWK60_I00209,FCY21,ORF,CP048238.1,51587,53218,W,1632,0,0,0,0,1632,1,0.999999396186586,-13.0922616248439,0,0,0,0,0,9999,536.928571428571
GWK60_I04939,7.414039221157962,9.848776141721245,4.9431157743693,1.2473505597956591,1.7815615882168763,4,0,0,,,none,GWK60_I04939,GWK60_I04939,ORF,CP048238.1,506241,507461,W,1221,0,0,0,0,1221,1,0.999963200886391,-13.0922616248439,0,0,0,0,0,9999,450.454545454545
GWK60_E02233,7.217116690059162,9.848776141721245,5.430089783127904,1.268571818855105,1.8646310952663618,4,0,0,,,none,GWK60_E02233,GWK60_E02233,ORF,CP048234.1,251546,253699,C,2154,0,0,0,0,2154,1,0.99999999673498,-13.0922616248439,0,0,0,0,0,9999,410.052631578947
GWK60_C03223,6.849186033263454,6.245012933303572,5.8813006125055844,1.606817894252143,3.8260731457191905,4,1,0,2,,single_pool_enriched,GWK60_C03223,TUP1,ORF,CP048232.1,356108,358033,W,1926,0,0,0,0,1926,1,0.999999968078946,-13.0922616248439,0,0,0,0,0,9999,1214.75
GWK60_H09999,6.613909384733975,6.67565656347342,6.839228426001258,1.435855008141131,3.25185841453027,4,2,0,1;4,,consistently_enriched,GWK60_H09999,GWK60_H09999,ORF,CP048237.1,995477,996538,C,1062,0,0,0,0,1062,1,0.999819572305327,-13.0922616248439,0,0,0,0,0,9999,205.394736842105
GWK60_J03619,6.304566529300487,11.027176503495905,10.912978383607157,1.1296794316775323,2.377889267485489,4,2,0,3;4,,consistently_enriched,GWK60_J03619,GWK60_J03619,ORF,CP048239.1,385339,386601,W,1263,0,0,0,0,1263,1,0.999975820954283,-13.0922616248439,0,0,0,0,0,9999,806.285714285714
GWK60_E04939,6.058424192730142,6.276388290893673,6.085056390703834,1.2884496092221054,2.6381997081208106,4,1,0,1,,single_pool_enriched,GWK60_E04939,GRE2(B),ORF,CP048234.1,530796,531851,C,1056,0,0,0,0,1056,1,0.999808417417279,-13.0922616248439,0,0,0,0,0,9999,601.090909090909
GWK60_E01969,5.8817137737413425,5.044138262288292,6.9058826850226875,1.0288274341095978,2.4780915886567088,4,1,0,4,,single_pool_enriched,GWK60_E01969,GWK60_E01969,ORF,CP048234.1,235075,235947,W,873,1,0.00114547537227949,0.394186712485682,0.675748649975454,582,0.666666666666667,0.665871261498927,-11.5072991241228,0,0,0,0,0,873,344.125
GWK60_I04455,5.852570067555901,5.947728358631121,6.153149734712776,1.0060574555678674,1.9451312416090671,4,0,0,,,none,GWK60_I04455,GWK60_I04455,ORF,CP048238.1,471299,472612,C,1314,1,0.00076103500761035,0.864079147640792,0.864079147640792,1070,0.814307458143075,0.814295634764971,-12.0922616248439,0,0,0,0,0,1314,1135.4
GWK60_I01331,5.835705835216376,5.4789397363389885,6.763630848767038,1.0085276777836585,2.188943784715887,4,1,0,4,,single_pool_enriched,GWK60_I01331,YAK1,ORF,CP048238.1,159093,161429,W,2337,0,0,0,0,2337,1,0.999999999476246,-13.0922616248439,1,0,0,0,0,9999,878.090909090909
GWK60_C02035,5.790463698905813,5.771300091440285,6.722138516292323,1.1520315118604039,2.6381997081208106,4,1,0,1,,single_pool_enriched,GWK60_C02035,GWK60_C02035,ORF,CP048232.1,239083,241884,C,2802,0,0,0,0,2802,1,0.999999999994992,-13.0922616248439,1,0,0,0,0,9999,562.117647058824
GWK60_B04609,5.782595010923894,5.576849185538029,7.599433189838095,1.280904009218115,3.403672939506456,4,1,0,1,,single_pool_enriched,GWK60_B04609,GWK60_B04609,ORF,CP048231.1,459774,460679,C,906,0,0,0,0,906,1,0.999141958773035,-13.0922616248439,0,0,0,0,0,9999,199.518518518519
GWK60_L08569,5.754365007406072,5.400260366847489,6.669682334403414,1.19067015837977,2.9536985556164668,4,1,0,2,,single_pool_enriched,GWK60_L08569,GWK60_L08569,ORF,CP048241.1,867448,869886,C,2439,0,0,0,0,2439,1,0.999999999811137,-13.0922616248439,0,0,0,0,0,9999,1615.5
GWK60_H09735,5.703851320109584,5.16217107886985,6.33531960477794,1.2015694716960093,3.0797928446008465,4,1,0,1,,single_pool_enriched,GWK60_H09735,GWK60_H09735,ORF,CP048237.1,970085,970786,C,702,0,0,0,0,702,1,0.993438806865984,-13.0922616248439,0,0,0,0,0,9999,118.464285714286
GWK60_J02915,5.6596999154528,5.4789397363389885,6.541921391322576,1.1208416586348893,2.6381997081208106,4,1,0,1,,single_pool_enriched,GWK60_J02915,GWK60_J02915,ORF,CP048239.1,321001,323622,W,2622,0,0,0,0,2622,1,0.999999999969704,-13.0922616248439,0,0,0,0,0,9999,653.181818181818
GWK60_G05115,5.659694389543384,5.548088687646483,6.53779292508011,1.0773180997233416,2.3266913388125374,4,0,0,,,none,GWK60_G05115,GWK60_G05115,ORF,CP048236.1,520064,520351,W,288,0,0,0,0,288,1,0.706822221093568,-13.0922616248439,0,0,0,0,0,9999,1013.42857142857
GWK60_I03993,5.6442673101108864,5.74044593257529,5.691669426710888,1.0754162293491203,2.3266913388125374,4,0,0,,,none,GWK60_I03993,GWK60_I03993,ORF,CP048238.1,432902,433681,C,780,0,0,0,0,780,1,0.996981583675292,-13.0922616248439,1,0,0,0,0,9999,294.6875
GWK60_H08525,5.644088273487532,5.548088687646483,6.5191169422330795,1.2135649236584787,2.5275683558213773,4,0,0,,,none,GWK60_H08525,GWK60_H08525,ORF,CP048237.1,853065,853610,C,546,0,0,0,0,546,1,0.969527966735356,-13.0922616248439,1,0,0,0,0,9999,255.166666666667
GWK60_F01617,5.623263441879519,5.729320143822115,5.005114836311142,0.9867495361909684,1.8646310952663618,4,0,0,,,none,GWK60_F01617,GWK60_F01617,ORF,CP048235.1,197655,200042,W,2388,0,0,0,0,2388,1,0.999999999685488,-13.0922616248439,0,0,0,0,0,9999,417.2
GWK60_K01947,5.602793186718662,5.46514026079703,5.541482582483756,0.9531285632557462,1.8451669264187467,4,0,0,,,none,GWK60_K01947,GWK60_K01947,ORF,CP048240.1,182865,187766,W,4902,1,0.00020399836801305,0.0658000253239353,0.0578242646786098,4145,0.845573235414117,0.845573235414117,-12.0922616248439,0,0,0,0,0,4902,322.551724137931
GWK60_L10263,5.585780229143887,5.400260366847489,6.457014377858927,0.9478907844958608,1.9825810600808291,4,0,0,,,none,GWK60_L10263,GWK60_L10263,ORF,CP048241.1,1056173,1059313,W,3141,0,0,0,0,3141,1,0.999999999999831,-13.0922616248439,0,0,0,0,0,9999,6450
GWK60_H06105,5.5857732622964384,5.4789397363389885,6.4522543597642725,0.9475745420069535,1.9451312416090671,4,0,0,,,none,GWK60_H06105,GWK60_H06105,ORF,CP048237.1,620442,623822,W,3381,0,0,0,0,3381,1,0.999999999999985,-13.0922616248439,0,0,0,0,0,9999,828.2
GWK60_G01177,5.570174113088035,5.400260366847489,6.437865175396688,1.0841376084309977,2.5275683558213773,4,0,0,,,none,GWK60_G01177,GWK60_G01177,ORF,CP048236.1,144527,145843,C,1317,0,0,0,0,1317,1,0.999985909561209,-13.0922616248439,0,0,0,0,0,9999,425.6
GWK60_G00715,5.56403488754396,5.947901553592833,6.252478032234265,1.1212489556486196,2.6381997081208106,4,1,0,1,,single_pool_enriched,GWK60_G00715,GWK60_G00715,ORF,CP048236.1,95878,96939,W,1062,0,0,0,0,1062,1,0.999819572305327,-13.0922616248439,0,0,0,0,0,9999,764.25
GWK60_C03179,5.534143537460407,5.776766880406271,5.175500757958369,1.0045814558862973,1.8646310952663618,4,0,0,,,none,GWK60_C03179,GWK60_C03179,ORF,CP048232.1,351662,353668,C,2007,0,0,0,0,2007,1,0.999999985799661,-13.0922616248439,0,0,0,0,0,9999,569.125
GWK60_D01815,5.513588251747953,5.0484181176447915,6.411699921979729,0.9869002311282127,2.0829698292464887,4,1,0,3,,single_pool_enriched,GWK60_D01815,GWK60_D01815,ORF,CP048233.1,222080,223378,C,1299,0,0,0,0,1299,1,0.999983130728903,-13.0922616248439,0,0,0,0,0,9999,1290
GWK60_C04719,5.4980978178951005,5.4789397363389885,6.384558430683649,1.039800886117815,2.3266913388125374,4,0,0,,,none,GWK60_C04719,GWK60_C04719,ORF,CP048232.1,483657,485084,W,1428,0,0,0,0,1428,1,0.999995356325763,-13.0922616248439,0,0,0,0,0,9999,294.208333333333
GWK60_J02343,5.477195881982734,5.869263955566698,5.882249589174297,1.0559728783413163,2.3266913388125374,4,0,0,,,none,GWK60_J02343,AWP1,ORF,CP048239.1,267613,270315,C,2703,0,0,0,0,2703,1,0.999999999986523,-13.0922616248439,0,0,0,0,0,9999,416.941176470588
GWK60_G09163,5.474174527246985,5.400260366847489,6.32218457612819,1.033918354178788,2.3266913388125374,4,0,0,,,none,GWK60_G09163,CRH1,ORF,CP048236.1,912061,913419,W,1359,0,0,0,0,1359,1,0.999990741877264,-13.0922616248439,0,0,0,0,0,9999,848.9
GWK60_L14421,5.474174527246985,5.400260366847489,6.32218457612819,1.033918354178788,2.3266913388125374,4,0,0,,,none,GWK60_L14421,GWK60_L14421,ORF,CP048241.1,1502814,1504466,C,1653,0,0,0,0,1653,1,0.999999510558303,-13.0922616248439,0,0,0,0,0,9999,1107.57142857143
GWK60_H05951,5.4633362929895455,5.4477328496401025,6.308568816584362,1.018060610294689,2.227075514760009,4,0,0,,,none,GWK60_H05951,FLR1,ORF,CP048237.1,604581,606254,C,1674,0,0,0,0,1674,1,0.999999603266234,-13.0922616248439,0,0,0,0,0,9999,1343.66666666667
GWK60_G00693,5.4566895790785415,5.251612415008289,5.694832821811375,0.9248704985098213,1.808982077902614,4,0,0,,,none,GWK60_G00693,GWK60_G00693,ORF,CP048236.1,94878,95273,W,396,3,0.00757575757575757,6.12878787878788,5.36268939393939,260,0.656565656565657,0.575501433416772,-11.0922616248439,0,0,0,0,0,132,809
GWK60_F03333,5.456657889677416,5.155904002874149,6.050839717939982,0.9210484464115609,1.9451312416090671,4,0,0,,,none,GWK60_F03333,GWK60_F03333,ORF,CP048235.1,369330,370301,C,972,1,0.00102880658436214,0.415954415954416,0.27037037037037,853,0.877572016460905,0.87718266963143,-12.0922616248439,0,0,0,0,0,972,404.307692307692
GWK60_L08437,5.456578229013049,5.465065355074284,6.26232097756307,0.9166830783268802,1.8451669264187467,4,0,0,,,none,GWK60_L08437,GWK60_L08437,ORF,CP048241.1,854179,856665,C,2487,1,0.00040209087253719,0.294038088971744,0.190259939922893,1828,0.73502211499799,0.735022114912091,-12.0922616248439,0,0,0,0,0,2487,731.272727272727
GWK60_B00913,5.450353072004592,6.108827721211364,6.079042963896014,1.062888887140962,2.3266913388125374,4,0,0,,,none,GWK60_B00913,GWK60_B00913,ORF,CP048231.1,101703,102335,C,633,0,0,0,0,633,1,0.987003583442147,-13.0922616248439,0,0,0,0,0,9999,676.230769230769
GWK60_J06017,5.439600051593239,5.400260366847489,6.28143762131833,0.9135372510803401,1.8451669264187467,4,0,0,,,none,GWK60_J06017,GWK60_J06017,ORF,CP048239.1,628420,629235,W,816,0,0,0,0,816,1,0.997892198937957,-13.0922616248439,0,0,0,0,0,9999,859
GWK60_L09361,5.439600051593239,5.400260366847489,6.28143762131833,0.9135372510803401,1.8451669264187467,4,0,0,,,none,GWK60_L09361,GWK60_L09361,ORF,CP048241.1,960586,965154,C,4569,0,0,0,0,4569,1,1,-13.0922616248439,0,0,0,0,0,9999,2315.2
GWK60_H09603,5.4242638131819945,4.9793023005946795,6.3437580759566545,0.9132290438335747,2.04460158324888,4,0,0,,,none,GWK60_H09603,GWK60_H09603,ORF,CP048237.1,958155,958862,W,708,0,0,0,0,708,1,0.993818539108389,-13.0922616248439,0,0,0,0,0,9999,191.25
GWK60_K02189,5.424168798083162,5.4789397363389885,6.64403587602438,0.9083175120368322,1.9451312416090671,4,0,0,,,none,GWK60_K02189,GWK60_K02189,ORF,CP048240.1,209462,212950,W,3489,0,0,0,0,3489,1,0.999999999999995,-13.0922616248439,0,0,0,0,0,9999,565.444444444444
GWK60_K03685,5.412593939441393,5.377455029242684,5.885169023630868,1.0518716552134888,2.227075514760009,4,0,0,,,none,GWK60_K03685,POM152,ORF,CP048240.1,360438,364391,W,3954,0,0,0,0,3954,1,1,-13.0922616248439,0,0,0,0,0,9999,1459.66666666667
GWK60_K04609,5.370741435190932,9.879967003163223,10.25449248536456,1.00981697344959,2.6381997081208106,4,1,0,1,,single_pool_enriched,GWK60_K04609,SSB2,ORF,CP048240.1,469491,471332,C,1842,0,0,0,0,1842,1,0.999999926059127,-13.0922616248439,0,0,0,0,0,9999,1956.83333333333
GWK60_M10263,5.355113226096973,5.661808334549155,5.342301873631044,0.9513766747812951,1.8646310952663618,4,0,0,,,none,GWK60_M10263,GWK60_M10263,ORF,CP048242.1,1037985,1039808,C,1824,0,0,0,0,1824,1,0.999999911476704,-13.0922616248439,2,0,0,0,0,9999,570.333333333333
GWK60_L09207,5.3529578116853145,5.661808334549155,5.258561008365893,0.897201018394581,1.620969312845443,4,0,0,,,none,GWK60_L09207,GWK60_L09207,ORF,CP048241.1,940992,942509,W,1518,1,0.00065876152832674,0.708450969320535,0.619894598155468,1300,0.856389986824769,0.856388369975669,-12.0922616248439,0,0,0,0,0,1518,1075.42857142857
GWK60_D05269,5.338714559196861,4.937341259065141,6.160583866813116,1.0318004825218812,2.5275683558213773,4,0,0,,,none,GWK60_D05269,GWK60_D05269,ORF,CP048233.1,533701,534618,W,918,0,0,0,0,918,1,0.999238911854215,-13.0922616248439,0,0,0,0,0,9999,466.777777777778
GWK60_A01639,5.338689379323139,5.4477328496401025,6.712803064149208,1.0033575025464851,2.227075514760009,4,0,0,,,none,GWK60_A01639,HXT5,ORF,CP048230.1,205137,206903,C,1767,0,0,0,0,1767,1,0.999999843467183,-13.0922616248439,0,0,0,0,0,9999,1261.5
GWK60_L05929,5.335089499284949,5.4477328496401025,6.460049827515133,0.9963759150120215,2.227075514760009,4,0,0,,,none,GWK60_L05929,GWK60_L05929,ORF,CP048241.1,611100,613076,C,1977,0,0,0,0,1977,1,0.999999980831548,-13.0922616248439,0,0,0,0,0,9999,1956.5
GWK60_L09251,5.3205452072065995,5.400260366847489,6.7768147818594535,0.8891863051526048,1.9825810600808291,4,0,0,,,none,GWK60_L09251,GWK60_L09251,ORF,CP048241.1,950568,950945,W,378,0,0,0,0,378,1,0.855696865909481,-13.0922616248439,1,0,0,0,0,9999,939.5
GWK60_F03993,5.3203762809485635,4.900664702568545,6.181555293929682,1.0286099234854236,2.5275683558213773,4,0,0,,,none,GWK60_F03993,GWK60_F03993,ORF,CP048235.1,451225,452022,W,798,0,0,0,0,798,1,0.99747755253923,-13.0922616248439,0,0,0,0,0,9999,1132
GWK60_J00715,5.266412321474883,5.484406525304974,5.480005594216926,0.9575681884175374,1.8646310952663618,4,0,0,,,none,GWK60_J00715,GWK60_J00715,ORF,CP048239.1,104923,106251,W,1329,0,0,0,0,1329,1,0.999987502881962,-13.0922616248439,1,0,0,0,0,9999,496
GWK60_H09097,5.266277120258427,5.017585329449522,7.085510441752669,0.9547575369439077,2.2286370378713323,4,1,0,3,,single_pool_enriched,GWK60_H09097,GWK60_H09097,ORF,CP048237.1,907189,910236,C,3048,0,0,0,0,3048,1,0.999999999999572,-13.0922616248439,0,0,0,0,0,9999,291.409090909091
GWK60_B02915,5.263695494120581,4.9793023005946795,6.095708789180908,0.9869151629144951,2.3266913388125374,4,0,0,,,none,GWK60_B02915,TAL1,ORF,CP048231.1,303869,304873,W,1005,0,0,0,0,1005,1,0.999680999871073,-13.0922616248439,0,0,0,0,0,9999,220.942857142857
