Standard name,Common name,Type,Sc ortholog,Sc ortholog gene name,Sc SGDID,Essential in Sc,Sc synthetic lethals,Sc fitness,Hits,Reads,Length,Insertion index,Neighborhood index,Reads NI,Max free region,Freedom index,Logit FI,Kornmann FI,Domain ratio,Hits in domains,Reads in domains,Domain coverage
GWK60_A00539,GWK60_A00539,ORF,,,,,,,0,0,384,0.0,0.0,0.0,384,1.0,0.8629487074245404,0.0,0.0,0,0,0
GWK60_A00583,GWK60_A00583,ORF,,,,,,,6,4962,825,0.007272727272727273,0.7752026286966046,1.0087142165335943,493,0.5975757575757575,0.5964243876496721,0.0,0.39515151515151514,3,1618,326
GWK60_A00605,GWK60_A00605,ORF,YGR109W,YIL082W,S000007347,,,,3,4859,2601,0.0011534025374855825,0.1255520859706867,0.33897599901060105,1259,0.48404459823144946,0.484044598213358,0.0,0.8942714340638216,3,4859,2326
GWK60_A00627,GWK60_A00627,ORF,,,,,,,3,873,291,0.010309278350515464,1.1743740795287188,0.6274293807537965,247,0.8487972508591065,0.6051925780062322,0.0,0.0,0,0,0
GWK60_A00649,GWK60_A00649,ORF,YJL219W,HXT9,S000003755,,No,1.0265,25,17252,1650,0.015151515151515152,1.738691260430391,2.1714496271533466,215,0.1303030303030303,0.1303029645850347,0.17829615966097287,0.9151515151515152,22,16414,1510
GWK60_A00671,GWK60_A00671,ORF,YAL002W,VPS8,S000000002,,,0.7640,47,21408,3789,0.01240432831881763,1.4045181573622627,1.0278011077756188,529,0.1396146740564793,0.13961467405647926,0.1954711573220281,0.9424650303510161,45,19110,3571
GWK60_A00693,GWK60_A00693,ORF,YAL001C,TFC3,S000000001,,,,0,0,3489,0.0,0.0,0.0,3489,1.0,0.9999999999999949,0.0,0.8985382631126397,0,0,3135
GWK60_A00715,GWK60_A00715,ORF,YLR321C,SFH1,S000004313,,,,2,451,1095,0.0018264840182648401,0.16161001183832233,0.05708101618967546,831,0.7589041095890411,0.7588056642971286,0.0,0.9872146118721461,2,451,1081
GWK60_A00737,GWK60_A00737,ORF,YLR316C,TAD3,S000004308,,,,1,3,990,0.00101010101010101,0.08836513280957725,0.00041522077721172743,856,0.8646464646464647,0.8643260213571957,0.0,0.5767676767676768,1,3,571
GWK60_A00759,EST2,ORF,YLR318W,EST2,S000004310,,,1.0450,3,1154,2556,0.0011737089201877935,0.20674044265593564,0.12107070434787937,2041,0.7985133020344288,0.7985133019876225,0.0,0.6647104851330203,1,1,1699
GWK60_A00781,GWK60_A00781,ORF,YLR319C,BUD6,S000004311,,,0.9772,2,1130,2259,0.0008853474988933156,0.06682671025300507,0.06066333221792953,1973,0.8733953076582559,0.8733953066603549,0.0,0.7264276228419655,2,1130,1641
GWK60_A00803,GWK60_A00803,ORF,YLR320W,MMS22,S000004312,,,0.6070,0,0,4281,0.0,0.0,0.0,4281,1.0,1.0,0.0,0.998131277738846,0,0,4273
GWK60_A00825,GWK60_A00825,ORF,YLR323C,CWC24,S000004315,,,,0,0,681,0.0,0.0,0.0,681,1.0,0.9919179913746745,0.0,0.7298091042584435,0,0,497
GWK60_A00847,PEX23B,ORF,,,,,,,1,1884,1212,0.0008250825082508251,0.055914287080882,0.18038549853248137,1045,0.8622112211221122,0.8621765046147468,0.0,0.8325082508250825,1,1884,1009
GWK60_A00869,GWK60_A00869,ORF,YLR325C,RPL38,S000004317,,,0.9505,0,0,237,0.0,0.0,0.0,237,1.0,0.5914589784327801,0.0,0.9789029535864979,0,0,232
GWK60_A00891,GWK60_A00891,ORF,YLR326W,YLR326W,S000004318,No,,1.0200,24,30018,660,0.03636363636363636,2.1950757575757573,3.641486292483129,184,0.2787878787878788,0.2760134370552873,0.5775046713052752,0.9696969696969697,24,30018,640
GWK60_A00913,GWK60_A00913,ORF,YLR328W,NMA1,S000004320,,Yes,1.0230,4,83,1236,0.003236245954692557,0.19481526429341967,0.0053616657659333765,471,0.38106796116504854,0.3810558914269056,0.0,0.8398058252427184,3,71,1038
GWK60_A00935,GWK60_A00935,ORF,YPL262W,FUM1,S000006183,,,0.8180,1,1,1452,0.0006887052341597796,0.041666666666666664,5.601741341308384e-05,953,0.65633608815427,0.6563336906588597,0.0,0.9696969696969697,1,1,1408
GWK60_A00957,GWK60_A00957,ORF,YPL263C,KEL3,S000006184,,,1.0217,3,3989,1926,0.001557632398753894,0.09927939834481891,0.1779865736921108,1544,0.8016614745586709,0.8016614489687914,0.0,0.9911734164070612,3,3989,1909
GWK60_A00979,GWK60_A00979,ORF,YPL272C,PBI1,S000006193,,,1.0155,4,3417,1608,0.0024875621890547263,0.14643885833987955,0.16683678841339292,892,0.554726368159204,0.554725942352817,0.0,0.9912935323383084,4,3417,1594
GWK60_A01001,GWK60_A01001,ORF,YPL271W,ATP15,S000006192,,,,0,0,210,0.0,0.0,0.0,210,1.0,0.52497918747894,0.0,0.919047619047619,0,0,193
GWK60_A01023,GWK60_A01023,ORF,YPL270W,MDL2,S000006191,,No,0.9572,3,2517,2406,0.0012468827930174563,0.09728552182761487,0.10507164557828914,865,0.35951787198669993,0.35951787189225376,0.0,0.802161263507897,2,1639,1930
GWK60_A01045,GWK60_A01045,ORF,YPL269W,KAR9,S000006190,,,1.0305,0,0,1830,0.0,0.0,0.0,1830,1.0,0.999999916631899,0.0,0.9234972677595629,0,0,1690
GWK60_A01067,GWK60_A01067,ORF,YPL268W,PLC1,S000006189,,,,0,0,2553,0.0,0.0,0.0,2553,1.0,0.9999999999395981,0.0,0.9244026635330983,0,0,2360
GWK60_A01089,GWK60_A01089,ORF,,,,,,,6,5796,312,0.019230769230769232,1.3763232180663374,1.7422914618593712,250,0.8012820512820513,0.6041576253597342,0.0,0.30128205128205127,1,1,94
GWK60_A01111,DIP5,ORF,YPL265W,DIP5,S000006186,,No,1.0230,12,13174,1842,0.006514657980456026,0.5328498555712617,0.76845183301252,769,0.4174809989142237,0.41748096804531404,0.20962374997068958,0.9408251900108577,11,13161,1733
GWK60_A01133,GWK60_A01133,ORF,YLL052C,AQY2,S000003975,,,1.0282,3,34,882,0.003401360544217687,0.3375952790754856,0.0060084503405736685,513,0.5816326530612245,0.5809983649903543,0.0,0.9739229024943311,3,34,859
GWK60_A01155,GIT1,ORF,,,,,,,5,1645,1596,0.003132832080200501,0.32275132275132273,0.17194125090708456,636,0.39849624060150374,0.39849589571763194,0.0,0.8671679197994987,4,1363,1384
GWK60_A01177,EPA10,ORF,,,,,,,6,1877,4191,0.0014316392269148174,0.20123604907901238,0.11308507085225698,2223,0.5304223335719399,0.5304223335719399,0.0,0.5669291338582677,3,296,2376
GWK60_A01199,PGD1,ORF,YGL025C,PGD1,S000002993,,,0.4830,2,6,1440,0.001388888888888889,0.22369976359338062,0.000975917904290429,1212,0.8416666666666667,0.8416632002021147,0.0,0.9715277777777778,2,6,1399
GWK60_A01221,EPA9,ORF,,,,,,,3,199,4383,0.0006844626967830253,0.15578370978781655,0.017127601241864916,1914,0.43668720054757015,0.43668720054757015,0.0,0.46041524070271506,2,2,2018
GWK60_A01243,GWK60_A01243,ORF,YGL025C,PGD1,S000002993,,,0.4830,0,0,1440,0.0,0.0,0.0,1440,1.0,0.999995881428255,0.0,0.9715277777777778,0,0,1399
GWK60_A01265,TRP5,ORF,YGL026C,TRP5,S000002994,,,NaN,3,1558,2124,0.0014124293785310734,0.2651097096307975,0.294818649253949,1100,0.5178907721280602,0.517890769845552,0.0,0.9708097928436912,3,1558,2062
GWK60_A01287,CWH41,ORF,YGL027C,CWH41,S000002995,,,0.9817,0,0,2445,0.0,0.0,0.0,2445,1.0,0.9999999998221356,0.0,0.974642126789366,0,0,2383
GWK60_A01309,GWK60_A01309,ORF,YGL028C,SCW11,S000002996,,,1.0685,0,0,1722,0.0,0.0,0.0,1722,1.0,0.9999997545076978,0.0,0.8385598141695703,0,0,1444
GWK60_A01353,GWK60_A01353,ORF,YGL030W,RPL30,S000002998,,,,0,0,481,0.0,0.0,0.0,318,1.0,0.7649478037637647,0.0,0.9748427672955975,0,0,310
GWK60_A01375,GWK60_A01375,ORF,YGL031C,RPL24A,S000002999,,Yes,0.8045,0,0,468,0.0,0.0,0.0,468,1.0,0.935836123594826,0.0,0.9893162393162394,0,0,463
GWK60_A01397,GWK60_A01397,ORF,YGL032C,AGA2,S000003000,,,1.0108,0,0,258,0.0,0.0,0.0,258,1.0,0.6410674063348171,0.0,0.6317829457364341,0,0,163
GWK60_A01419,GWK60_A01419,ORF,YGL033W,HOP2,S000003001,,,1.0115,4,681,750,0.006172839506172839,0.7118484224965707,0.3230954183346155,342,0.5277777777777778,0.5218632855523607,0.0,0.9830246913580247,4,681,637
GWK60_A01441,MIG1,ORF,YGL035C,MIG1,S000003003,,,1.0050,37,29982,1275,0.029019607843137254,2.926089447014761,6.854617339432362,526,0.4125490196078431,0.4125401725153966,0.5404531994903401,0.9490196078431372,34,29133,1210
GWK60_A01463,GWK60_A01463,ORF,YGR146C,ECL1,S000003378,,,1.0493,5,2553,357,0.014005602240896359,1.4030112044817928,2.1953725983785586,224,0.6274509803921569,0.5193936365591355,0.0,0.0,0,0,0
GWK60_A01485,GWK60_A01485,ORF,YGR009C,SEC9,S000003241,,,,1,1,2085,0.00047961630695443646,0.04914951759522615,0.0001507116349279558,1405,0.6738609112709832,0.6738609068844718,0.0,0.6594724220623501,0,0,1375
GWK60_A01507,GWK60_A01507,ORF,YGL036W,VIR1,S000003004,No,,1.0145,5,3445,1926,0.002596053997923157,0.27880412470718924,0.5721698335953934,1182,0.6137071651090342,0.6137071455188544,0.0,0.6261682242990654,1,1,1206
GWK60_A01529,GWK60_A01529,ORF,YGL037C,PNC1,S000003005,,,0.9823,2,490,636,0.0031446540880503146,0.34679398680779266,0.2588264802351049,324,0.5094339622641509,0.5030063521067519,0.0,0.9921383647798742,2,490,631
GWK60_A01551,GWK60_A01551,ORF,YGL038C,OCH1,S000003006,,,NaN,0,0,1410,0.0,0.0,0.0,1410,1.0,0.9999944405176665,0.0,0.9900709219858156,0,0,1396
GWK60_A01573,GWK60_A01573,ORF,,,,,,,0,0,1818,0.0,0.0,0.0,1818,1.0,0.9999999060027298,0.0,0.9840484048404841,0,0,1789
GWK60_A01595,HXT4,ORF,YJL219W,HXT9,S000003755,,No,1.0265,4,3812,1707,0.0023432923257176333,0.4141534856473345,1.326237472519858,601,0.3520796719390744,0.35207957151843444,0.0,0.9513766842413591,2,1037,1624
GWK60_A01617,HXT1,ORF,YDR345C,HXT3,S000002753,,NaN,0.9992,2,321,1692,0.001182033096926714,0.2021072796934866,0.10587005045673663,650,0.38416075650118203,0.384160629198022,0.0,0.9456264775413712,2,321,1600
GWK60_A01639,HXT5,ORF,YHR096C,HXT5,S000001138,,NaN,0.9983,4,2856,1767,0.0022637238256932655,0.5312907174161962,1.099540789087432,777,0.4397283531409168,0.439728284308999,0.0,0.9547255234861347,4,2856,1687
GWK60_A01661,GWK60_A01661,ORF,YHR098C,SFB3,S000001140,,,0.6980,1,837,2805,0.00035650623885918,0.09280303030303029,0.19738238415281217,2749,0.9800356506238859,0.980035650619123,0.0,0.968270944741533,0,0,2716
GWK60_A01683,GWK60_A01683,ORF,,,,,,,0,0,2385,0.0,0.0,0.0,2385,1.0,0.9999999996759101,0.0,0.8616352201257862,0,0,2055
GWK60_A01705,GWK60_A01705,ORF,,,,,,,2,952,267,0.00749063670411985,1.8305243445692885,2.286954299251919,156,0.5842696629213483,0.386496227848916,0.0,0.2846441947565543,0,0,76
GWK60_A01727,GWK60_A01727,ORF,YHR099W,TRA1,S000001141,,,1.0395,0,0,11232,0.0,0.0,0.0,11232,1.0,1.0,0.0,0.9942129629629629,0,0,11167
GWK60_A01771,GWK60_A01771,ORF,YOL022C,TSR4,S000005382,,,,0,0,1221,0.0,0.0,0.0,1221,1.0,0.9999632008863909,0.0,0.9836199836199836,0,0,1201
GWK60_A01793,GWK60_A01793,ORF,YOL023W,IFM1,S000005383,,,0.5630,0,0,2028,0.0,0.0,0.0,2028,1.0,0.999999988489429,0.0,0.9176528599605522,0,0,1861
GWK60_A01815,GWK60_A01815,ORF,YFR017C,IGD1,S000001913,,No,1.0395,0,0,381,0.0,0.0,0.0,381,1.0,0.8593618742658659,0.0,0.8608923884514436,0,0,328
GWK60_A01837,GWK60_A01837,ORF,YOL025W,LAG2,S000005385,,,0.9630,0,0,2073,0.0,0.0,0.0,2073,1.0,0.9999999926605359,0.0,0.0,0,0,0
GWK60_A01859,GWK60_A01859,ORF,YOR018W,ROD1,S000005544,,No,1.0100,0,0,2331,0.0,0.0,0.0,2331,1.0,0.9999999994438593,0.0,0.8296868296868297,0,0,1934
GWK60_A01903,GWK60_A01903,ORF,YHR020W,YHR020W,S000001062,Yes,,,0,0,2022,0.0,0.0,0.0,2022,1.0,0.999999987777655,0.0,0.993570722057369,0,0,2009
GWK60_A01925,GWK60_A01925,ORF,YHR019C,DED81,S000001061,,No,,0,0,1647,0.0,0.0,0.0,1647,1.0,0.9999994802929345,0.0,0.9969641772920461,0,0,1642
GWK60_A01947,GWK60_A01947,ORF,YHR017W,YSC83,S000001059,,,0.9965,0,0,1143,0.0,0.0,0.0,1143,1.0,0.9999197272442962,0.0,0.6859142607174104,0,0,784
GWK60_A01969,GWK60_A01969,ORF,YFR024C,YSC84,S000002968,,,0.9675,2,1206,1182,0.001692047377326565,0.46393824027072755,0.6796866057447392,926,0.7834179357021996,0.783375356443806,0.0,0.9830795262267343,2,1206,1162
GWK60_A02013,GWK60_A02013,ORF,YDR341C,YDR341C,S000002749,Yes,NaN,,0,0,1818,0.0,0.0,0.0,1818,1.0,0.9999999060027298,0.0,0.9972497249724972,0,0,1813
GWK60_A02035,HXT6/7,ORF,YJL219W,HXT9,S000003755,,No,1.0265,2,47,1659,0.0012055455093429777,0.37310004398611996,0.025093633063577606,1119,0.674502712477396,0.674502401572895,0.0,0.9535864978902954,1,3,1582
GWK60_A02057,HXT4/6/7,ORF,YJL219W,HXT9,S000003755,,No,1.0265,3,216,1650,0.0018181818181818182,0.5012765957446809,0.11250298448070037,1199,0.7266666666666667,0.7266663001742167,0.0,0.9533333333333334,2,2,1573
GWK60_A02079,GWK60_A02079,ORF,YCL049C,YCL049C,S000000554,No,,0.9955,15,12397,822,0.01824817518248175,3.770736562707365,8.205601736961865,336,0.40875912408759124,0.40794761624308495,0.35197244420399737,0.0,0,0,0
GWK60_A02101,GWK60_A02101,ORF,YCL049C,YCL049C,S000000554,No,,0.9955,2,22,855,0.0023391812865497076,0.4908176874935878,0.01544505345337413,385,0.4502923976608187,0.4496493471157395,0.0,0.0,0,0,0
GWK60_A02123,HXT3,ORF,YDR345C,HXT3,S000002753,,NaN,0.9992,4,2690,1671,0.0023937761819269898,0.46171479576829055,0.8712045277295202,1101,0.6588868940754039,0.6588866247118318,0.0,0.9503291442250149,4,2690,1588
GWK60_A02145,GWK60_A02145,ORF,,,,,,,0,0,267,0.0,0.0,0.0,267,1.0,0.6615031592029524,0.0,0.0,0,0,0
GWK60_A02167,GWK60_A02167,ORF,YDR346C,SVF1,S000002754,,,1.0195,3,1676,1332,0.0022522522522522522,0.3648246460746461,0.419789645101352,979,0.734984984984985,0.7349760712510905,0.0,0.9692192192192193,3,1676,1291
GWK60_A02189,GWK60_A02189,ORF,YDR347W,MRP1,S000002755,,,0.4475,0,0,960,0.0,0.0,0.0,960,1.0,0.9994997988929205,0.0,0.9385416666666667,0,0,901
GWK60_A02211,GWK60_A02211,ORF,YHR097C,PAL2,S000001139,No,No,1.0083,0,0,1338,0.0,0.0,0.0,1338,1.0,0.9999885784818139,0.0,0.9962630792227205,0,0,1333
GWK60_A02233,YPS7,ORF,YDR349C,YPS7,S000002757,,,0.9850,0,0,1764,0.0,0.0,0.0,1764,1.0,0.9999998387000499,0.0,0.6689342403628118,0,0,1180
GWK60_A02277,GWK60_A02277,ORF,YDR350C,ATP22,S000002758,,,0.7510,0,0,1725,0.0,0.0,0.0,1725,1.0,0.9999997617630899,0.0,0.0,0,0,0
GWK60_A02299,GWK60_A02299,ORF,YDR351W,SBE2,S000002759,,No,1.0212,1,230,2601,0.00038446751249519417,0.10473639171038435,0.040869662483310004,2310,0.8881199538638985,0.8881199538307044,0.0,0.9100346020761245,0,0,2367
GWK60_A02321,GWK60_A02321,ORF,YDR352W,YPQ2,S000002760,,,1.0235,1,2167,951,0.0010515247108307045,0.31396775324220116,1.1499989372927952,793,0.8338590956887487,0.8334027401089825,0.0,0.9568874868559412,1,2167,910
GWK60_A02343,GWK60_A02343,ORF,YDR353W,TRR1,S000002761,,NaN,,0,0,960,0.0,0.0,0.0,960,1.0,0.9994997988929205,0.0,0.9854166666666667,0,0,946
GWK60_A02365,GWK60_A02365,ORF,YHR107C,CDC12,S000001149,,No,,3,33,1194,0.002512562814070352,0.6728643216080402,0.012033406284854723,795,0.6658291457286433,0.6657970494474572,0.0,0.9782244556113903,3,33,1168
GWK60_A02387,GWK60_A02387,ORF,YDR354W,TRP4,S000002762,,,0.9702,6,3997,1140,0.005263157894736842,3.1459330143540667,4.993041543646858,811,0.7114035087719298,0.7113446634493573,0.1561930461880554,0.987719298245614,6,3997,1126
GWK60_A02409,GWK60_A02409,ORF,YDR356W,SPC110,S000002764,,,,0,0,2619,0.0,0.0,0.0,2619,1.0,0.9999999999687812,0.0,0.9079801450935472,0,0,2378
GWK60_A02431,GWK60_A02431,ORF,YDR357C,CNL1,S000002765,,,0.9947,0,0,303,0.0,0.0,0.0,303,1.0,0.7369158958334202,0.0,0.9042904290429042,0,0,274
GWK60_A02453,GWK60_A02453,ORF,YDR358W,GGA1,S000002766,,Yes,1.0112,0,0,1767,0.0,0.0,0.0,1767,1.0,0.9999998434671832,0.0,0.9869835880022637,0,0,1744
GWK60_A02475,GWK60_A02475,ORF,YDR359C,EAF1,S000002767,,,0.5130,2,718,3132,0.0006385696040868455,0.6897616006811409,0.33053314524297606,2295,0.7327586206896551,0.7327586206895198,0.0,0.5127713920817369,2,718,1606
GWK60_A02497,GWK60_A02497,ORF,YDR361C,BCP1,S000002769,,,,0,0,831,0.0,0.0,0.0,831,1.0,0.9981852660075083,0.0,0.9939831528279182,0,0,826
GWK60_A02519,GWK60_A02519,ORF,YDR362C,TFC6,S000002770,,,,0,0,2058,0.0,0.0,0.0,2058,1.0,0.9999999914727594,0.0,0.8226433430515063,0,0,1693
GWK60_A02541,GWK60_A02541,ORF,YDR363W,ESC2,S000002771,,,0.8985,0,0,1092,0.0,0.0,0.0,1092,1.0,0.9998663296253665,0.0,0.5155677655677655,0,0,563
GWK60_A02563,GWK60_A02563,ORF,YDR363W,NA,S000007235,,,0.8985,0,0,255,0.0,0.0,0.0,255,1.0,0.6341355910108007,0.0,0.9803921568627451,0,0,250
GWK60_A02585,GWK60_A02585,ORF,YOR117W,RPT5,S000005643,,NaN,,0,0,1290,0.0,0.0,0.0,1290,1.0,0.9999815421067044,0.0,0.9310077519379845,0,0,1201
GWK60_A02607,GWK60_A02607,ORF,YDR364C,CDC40,S000002772,,,0.4765,0,0,1326,0.0,0.0,0.0,1326,1.0,0.9999871222929576,0.0,0.9962292609351433,0,0,1321
GWK60_A02629,GWK60_A02629,ORF,YDR367W,KEI1,S000002775,,,,0,0,838,0.0,0.0,0.0,651,1.0,0.9891211899829261,0.0,0.9093701996927803,0,0,592
GWK60_A02651,GWK60_A02651,ORF,YDR368W,YPR1,S000002776,,No,1.0060,0,0,933,0.0,0.0,0.0,933,1.0,0.9993448559080368,0.0,0.9914255091103966,0,0,925
GWK60_A02673,GWK60_A02673,ORF,YDR369C,XRS2,S000002777,,,0.7365,2,544,2484,0.0008051529790660225,0.6353998926462694,0.3618187804601228,1381,0.5559581320450886,0.5559581319781377,0.0,0.22987117552334943,0,0,571
GWK60_A02695,GWK60_A02695,ORF,YDR370C,DXO1,S000002778,,,1.0410,2,1362,1209,0.0016542597187758478,1.0570719602977667,1.5019558970907463,567,0.46898263027295284,0.46896317185999187,0.0,0.8825475599669148,2,1362,1067
GWK60_A02717,GWK60_A02717,ORF,,,,,,,0,0,315,0.0,0.0,0.0,315,1.0,0.759510916949111,0.0,0.9650793650793651,0,0,304
GWK60_A02739,GWK60_A02739,ORF,YDR371W,CTS2,S000002779,,,1.0117,3,679,1506,0.00199203187250996,0.6808480364257257,0.25762843062904817,1269,0.8426294820717132,0.8426276883717794,0.0,0.8373173970783533,2,464,1261
GWK60_A02761,GWK60_A02761,ORF,YDR372C,VPS74,S000002780,,,1.0245,0,0,987,0.0,0.0,0.0,987,1.0,0.999618111532317,0.0,0.9949341438703141,0,0,982
GWK60_A02783,GWK60_A02783,ORF,YDR373W,FRQ1,S000002781,,No,,0,0,573,0.0,0.0,0.0,573,1.0,0.9765693323263297,0.0,0.9912739965095986,0,0,568
GWK60_A02805,GWK60_A02805,ORF,YDR374C,PHO92,S000002782,,,0.9935,0,0,930,0.0,0.0,0.0,930,1.0,0.9993249172693672,0.0,0.6526881720430108,0,0,607
GWK60_A02827,GWK60_A02827,ORF,,,,,,,1,1,225,0.0044444444444444444,0.897119341563786,0.0013137120198623616,198,0.88,0.4947153207795023,0.0,0.0,0,0,0
GWK60_A02849,GWK60_A02849,ORF,YDR375C,BCS1,S000002783,,,0.8017,2,444,1374,0.001455604075691412,0.3018491562887487,0.09812798800275299,1175,0.8551673944687045,0.8551605800242541,0.0,0.8966521106259098,0,0,1232
GWK60_A02871,GWK60_A02871,ORF,YDR376W,ARH1,S000002784,,,,0,0,1506,0.0,0.0,0.0,1506,1.0,0.9999978713064616,0.0,0.9787516600265604,0,0,1474
GWK60_A02893,GWK60_A02893,ORF,YDR377W,ATP17,S000002785,,,,0,0,306,0.0,0.0,0.0,306,1.0,0.7426905453026857,0.0,0.9836601307189542,0,0,301
GWK60_A02915,GWK60_A02915,ORF,YDR378C,LSM6,S000002786,,,0.7317,1,482,607,0.0028735632183908046,0.6098339719029374,0.4426313056522491,319,0.9166666666666666,0.7466915323147663,0.0,0.7270114942528736,0,0,253
GWK60_A02937,GWK60_A02937,ORF,YDR379W,RGA2,S000002787,,No,1.0297,9,3102,2379,0.0037831021437578815,0.8121847414880201,0.4636091627222097,1266,0.532156368221942,0.5321563680388107,0.0,0.9365279529213956,5,3078,2228
GWK60_A02959,GWK60_A02959,ORF,YDR379C,NA,S000007605,,,,1,3,240,0.004166666666666667,0.8272849462365591,0.003811995243521776,229,0.9541666666666667,0.5712478090239647,0.0,0.8791666666666667,0,0,211
