Chromosome,Position,Reads
CP048230.1,73108,3005
CP048230.1,73115,1
CP048230.1,73117,4
CP048230.1,73162,775
CP048230.1,73171,265
CP048230.1,73179,1
CP048230.1,73186,1414
CP048230.1,73200,1496
CP048230.1,73224,1
CP048230.1,73246,68
CP048230.1,73272,58
CP048230.1,73274,2
CP048230.1,73407,2959
CP048230.1,73413,1214
CP048230.1,73417,3170
CP048230.1,73427,1
CP048230.1,73606,1
CP048230.1,73773,7942
CP048230.1,73780,4
CP048230.1,74080,1
CP048230.1,74320,6165
CP048230.1,74530,3723
CP048230.1,75457,221
CP048230.1,75544,851
CP048230.1,75872,27
CP048230.1,76006,25
CP048230.1,76017,28
CP048230.1,76983,1
CP048230.1,77854,794
CP048230.1,78002,26
CP048230.1,78016,999
CP048230.1,78064,357
CP048230.1,78066,426
CP048230.1,78073,1397
CP048230.1,78087,265
CP048230.1,78094,3757
CP048230.1,78110,838
CP048230.1,78147,672
CP048230.1,78215,57
CP048230.1,78225,1308
CP048230.1,78232,6
CP048230.1,78332,99
CP048230.1,78347,1435
CP048230.1,78352,1
CP048230.1,78354,227
CP048230.1,78361,1596
CP048230.1,78387,1189
CP048230.1,78415,4825
CP048230.1,78418,60
CP048230.1,78422,2357
CP048230.1,78438,1686
CP048230.1,78445,3255
CP048230.1,78522,1049
CP048230.1,78524,645
CP048230.1,78529,903
CP048230.1,78531,3975
CP048230.1,78621,301
CP048230.1,78629,417
CP048230.1,78636,458
CP048230.1,78640,2
CP048230.1,78652,54
CP048230.1,78665,623
CP048230.1,78674,482
CP048230.1,78681,54
CP048230.1,78691,280
CP048230.1,78699,1140
CP048230.1,78734,293
CP048230.1,78747,1112
CP048230.1,78749,1474
CP048230.1,78758,113
CP048230.1,78786,230
CP048230.1,78787,674
CP048230.1,78810,741
CP048230.1,78817,293
CP048230.1,78836,385
CP048230.1,78892,906
CP048230.1,78899,1
CP048230.1,78901,9
CP048230.1,78921,1
CP048230.1,78927,1728
CP048230.1,78942,219
CP048230.1,78961,246
CP048230.1,78976,2096
CP048230.1,79116,307
CP048230.1,79129,1166
CP048230.1,79130,777
CP048230.1,79170,194
CP048230.1,79201,1
CP048230.1,79223,820
CP048230.1,79224,1172
CP048230.1,79338,1
CP048230.1,79349,1600
CP048230.1,79473,1187
CP048230.1,79480,114
CP048230.1,79516,77
CP048230.1,79518,10
CP048230.1,79701,698
CP048230.1,79752,1603
CP048230.1,79759,347
CP048230.1,80270,14
CP048230.1,80502,1362
CP048230.1,80831,109
CP048230.1,81314,869
CP048230.1,81598,114
CP048230.1,81599,115
CP048230.1,84042,1111
CP048230.1,84063,1
CP048230.1,84070,3167
CP048230.1,84071,60
CP048230.1,84078,2228
CP048230.1,84128,5
CP048230.1,84187,1
CP048230.1,84203,908
CP048230.1,84282,936
CP048230.1,85456,1
CP048230.1,86029,2811
CP048230.1,86036,1970
CP048230.1,86091,77
CP048230.1,86104,347
CP048230.1,86202,142
CP048230.1,86208,80
CP048230.1,86215,83
CP048230.1,86302,2
CP048230.1,86313,59
CP048230.1,86320,467
CP048230.1,86358,2
CP048230.1,86371,1019
CP048230.1,86470,23
CP048230.1,86525,126
CP048230.1,87315,1
CP048230.1,87382,1
CP048230.1,87428,315
CP048230.1,87535,1303
CP048230.1,87557,2279
CP048230.1,87589,1064
CP048230.1,87733,1
CP048230.1,88545,141
CP048230.1,88863,13
CP048230.1,89038,2
CP048230.1,89194,407
CP048230.1,89580,2041
CP048230.1,90840,1244
CP048230.1,91215,1574
CP048230.1,92071,413
CP048230.1,92108,1
CP048230.1,92985,1316
CP048230.1,92987,10
CP048230.1,93033,945
CP048230.1,93040,70
CP048230.1,93053,6
CP048230.1,93080,270
CP048230.1,93931,782
CP048230.1,93938,361
CP048230.1,94033,380
CP048230.1,94554,2
CP048230.1,94802,1
CP048230.1,94809,870
CP048230.1,95023,2
CP048230.1,95025,7
CP048230.1,95032,988
CP048230.1,95034,198
CP048230.1,95059,1801
CP048230.1,95078,911
CP048230.1,95079,661
CP048230.1,95112,111
CP048230.1,95113,1683
CP048230.1,95120,3072
CP048230.1,95193,1
CP048230.1,95232,1003
CP048230.1,95318,1
CP048230.1,95469,402
CP048230.1,95560,1139
CP048230.1,95607,1285
CP048230.1,96064,939
CP048230.1,96071,1
CP048230.1,96239,20
CP048230.1,96344,1
CP048230.1,96348,432
CP048230.1,96529,2736
CP048230.1,96536,1981
CP048230.1,96624,886
CP048230.1,96684,71
CP048230.1,96686,1
CP048230.1,96827,336
CP048230.1,96947,1
CP048230.1,97020,110
CP048230.1,97027,1204
CP048230.1,97034,1917
CP048230.1,97041,1
CP048230.1,97054,1
CP048230.1,97097,321
CP048230.1,97253,1423
CP048230.1,97260,1374
CP048230.1,97289,816
CP048230.1,97505,1842
CP048230.1,97576,464
CP048230.1,97583,15
CP048230.1,97595,359
CP048230.1,97995,140
CP048230.1,98059,846
CP048230.1,98066,2196
CP048230.1,98134,100
CP048230.1,98146,10
CP048230.1,98184,892
CP048230.1,98192,39
CP048230.1,98356,708
CP048230.1,98365,215
CP048230.1,98395,94
CP048230.1,98407,1037
CP048230.1,98414,2574
CP048230.1,98624,393
CP048230.1,98635,690
CP048230.1,98646,58
CP048230.1,98653,2
CP048230.1,98655,480
CP048230.1,98666,462
CP048230.1,98682,638
CP048230.1,98684,29
CP048230.1,98689,892
CP048230.1,98788,39
CP048230.1,98854,933
CP048230.1,98861,1365
CP048230.1,99112,597
CP048230.1,99216,788
CP048230.1,99244,914
CP048230.1,99251,374
CP048230.1,99259,1
CP048230.1,99266,43
CP048230.1,99292,1244
CP048230.1,99299,30
CP048230.1,99301,347
CP048230.1,99360,2
CP048230.1,99372,1
CP048230.1,99391,1
CP048230.1,99398,294
CP048230.1,99435,557
CP048230.1,99483,18
CP048230.1,99779,138
CP048230.1,99812,199
CP048230.1,100002,720
CP048230.1,100060,629
CP048230.1,100184,303
CP048230.1,100714,655
CP048230.1,100783,464
CP048230.1,100798,99
CP048230.1,100809,541
CP048230.1,100824,421
CP048230.1,100851,67
CP048230.1,100860,869
CP048230.1,100960,51
CP048230.1,101122,259
CP048230.1,101416,243
CP048230.1,101602,357
CP048230.1,101650,959
CP048230.1,101696,4
CP048230.1,101837,227
CP048230.1,101880,1
CP048230.1,101931,303
CP048230.1,101993,2709
CP048230.1,102002,809
CP048230.1,102009,418
CP048230.1,102118,494
CP048230.1,102127,498
CP048230.1,102250,398
CP048230.1,102283,1024
CP048230.1,102493,23
CP048230.1,102502,17
CP048230.1,106774,98
CP048230.1,107606,353
CP048230.1,107712,3
CP048230.1,107895,3
CP048230.1,108826,209
CP048230.1,108849,807
CP048230.1,108887,3443
CP048230.1,108902,242
CP048230.1,111093,1
CP048230.1,111432,1140
CP048230.1,111538,13
CP048230.1,111780,3
CP048230.1,111990,1127
CP048230.1,119322,1826
CP048230.1,120528,1884
CP048230.1,120711,1
CP048230.1,120894,651
CP048230.1,121010,286
CP048230.1,121026,909
CP048230.1,121028,2
CP048230.1,121033,782
CP048230.1,121035,34
CP048230.1,121049,1
CP048230.1,122012,818
CP048230.1,122019,24
CP048230.1,122020,1810
CP048230.1,122053,1
CP048230.1,122057,285
CP048230.1,122206,1213
CP048230.1,122248,272
CP048230.1,122346,4
CP048230.1,122354,2110
CP048230.1,122400,165
CP048230.1,122439,2504
CP048230.1,122443,2
CP048230.1,122446,1
CP048230.1,122452,7
CP048230.1,122518,1
CP048230.1,122526,7
CP048230.1,122546,1
CP048230.1,122602,720
CP048230.1,122604,1
CP048230.1,122634,1368
CP048230.1,122666,1
CP048230.1,122675,402
CP048230.1,122689,1887
CP048230.1,122690,1486
CP048230.1,122704,1
CP048230.1,122706,621
CP048230.1,122718,3
CP048230.1,122720,2212
CP048230.1,122726,1
CP048230.1,122733,1793
CP048230.1,122746,12
CP048230.1,122765,1962
CP048230.1,122807,45
CP048230.1,122812,1
CP048230.1,122814,1306
CP048230.1,122816,1
CP048230.1,123029,2
CP048230.1,123152,1110
CP048230.1,123154,342
CP048230.1,123161,209
CP048230.1,123253,102
CP048230.1,123260,4283
CP048230.1,123318,344
CP048230.1,123325,212
CP048230.1,123346,3254
CP048230.1,123363,4
CP048230.1,123368,181
CP048230.1,123370,6236
CP048230.1,123375,5391
CP048230.1,123377,745
CP048230.1,123399,1343
CP048230.1,123433,272
CP048230.1,123434,840
CP048230.1,123438,433
CP048230.1,123441,1121
CP048230.1,123443,1298
CP048230.1,123446,887
CP048230.1,123448,117
CP048230.1,123450,1291
CP048230.1,123480,1
CP048230.1,123550,110
CP048230.1,123557,11
CP048230.1,124170,17
CP048230.1,124332,12
CP048230.1,124740,2
CP048230.1,124744,52
CP048230.1,125453,98
CP048230.1,125674,447
CP048230.1,125721,62
CP048230.1,125952,41
CP048230.1,127003,1
CP048230.1,127598,2
CP048230.1,127608,1
CP048230.1,127615,869
CP048230.1,127617,1650
CP048230.1,127715,1
CP048230.1,127717,1
CP048230.1,127728,169
CP048230.1,127729,1
CP048230.1,127778,2353
CP048230.1,127800,284
CP048230.1,127801,2370
CP048230.1,127808,1106
CP048230.1,127818,30
CP048230.1,127961,270
CP048230.1,127968,1406
CP048230.1,127973,394
CP048230.1,127980,304
CP048230.1,127992,775
CP048230.1,128151,912
CP048230.1,128329,1199
CP048230.1,128466,1878
CP048230.1,130680,1216
CP048230.1,131573,25
CP048230.1,131580,2069
CP048230.1,131698,107
CP048230.1,131890,50
CP048230.1,132072,905
CP048230.1,132249,2
CP048230.1,132252,581
CP048230.1,132254,307
CP048230.1,132273,2915
CP048230.1,132280,326
CP048230.1,132288,1
CP048230.1,132295,4346
CP048230.1,132302,4034
CP048230.1,132309,8
CP048230.1,132329,1698
CP048230.1,132362,1999
CP048230.1,132371,3525
CP048230.1,132375,195
CP048230.1,132393,1
CP048230.1,132401,5492
CP048230.1,132408,3122
CP048230.1,132410,1
CP048230.1,132417,756
CP048230.1,132422,918
CP048230.1,132431,27
CP048230.1,133072,1
CP048230.1,133074,837
CP048230.1,133076,9
CP048230.1,133081,28
CP048230.1,134109,206
CP048230.1,134975,1433
CP048230.1,135537,878
CP048230.1,135689,5
CP048230.1,135865,510
CP048230.1,137964,532
CP048230.1,140890,31
CP048230.1,140897,505
CP048230.1,140915,5028
CP048230.1,140918,1
CP048230.1,140923,97
CP048230.1,140930,532
CP048230.1,140942,1577
CP048230.1,140948,874
CP048230.1,140951,1
CP048230.1,140956,64
CP048230.1,140963,2194
CP048230.1,141214,1
CP048230.1,141224,81
CP048230.1,141229,1824
CP048230.1,141231,1632
CP048230.1,141351,927
CP048230.1,141502,495
CP048230.1,141533,71
CP048230.1,141569,51
CP048230.1,141601,560
CP048230.1,141830,1116
CP048230.1,141835,2012
CP048230.1,141872,1
CP048230.1,141917,3536
CP048230.1,142079,1
CP048230.1,142183,1
CP048230.1,142196,37
CP048230.1,142234,1
CP048230.1,142299,13
CP048230.1,142371,498
CP048230.1,142377,3877
CP048230.1,142428,2747
CP048230.1,142435,1358
CP048230.1,142515,1
CP048230.1,142606,1
CP048230.1,142799,2753
CP048230.1,143569,1
CP048230.1,143775,296
CP048230.1,143897,14
CP048230.1,143904,1615
CP048230.1,145105,742
CP048230.1,145178,1
CP048230.1,145204,774
CP048230.1,145317,589
CP048230.1,145520,1
CP048230.1,145527,451
CP048230.1,145542,540
CP048230.1,145603,724
CP048230.1,145604,111
CP048230.1,145661,218
CP048230.1,145664,92
CP048230.1,145709,588
CP048230.1,145729,55
CP048230.1,145782,767
CP048230.1,145785,265
CP048230.1,145789,1
CP048230.1,145792,277
CP048230.1,145929,760
CP048230.1,145936,596
CP048230.1,145981,662
CP048230.1,146017,926
CP048230.1,146090,114
CP048230.1,146117,2
CP048230.1,146119,31
CP048230.1,146167,297
CP048230.1,146287,8
CP048230.1,146318,83
CP048230.1,146393,157
CP048230.1,146431,1985
CP048230.1,146507,1024
CP048230.1,146700,1
CP048230.1,146750,849
CP048230.1,147271,30
CP048230.1,147342,3
CP048230.1,147380,1
CP048230.1,148046,92
CP048230.1,148244,238
CP048230.1,148619,779
CP048230.1,148810,282
CP048230.1,149447,1
CP048230.1,150080,1266
CP048230.1,150201,1
CP048230.1,150208,95
CP048230.1,150366,76
CP048230.1,150390,2
CP048230.1,150437,512
CP048230.1,150450,1347
CP048230.1,150452,2647
CP048230.1,150515,1682
CP048230.1,150520,1
CP048230.1,150521,3276
CP048230.1,150551,17
CP048230.1,150646,1
CP048230.1,150653,340
CP048230.1,150707,1
CP048230.1,150709,1
CP048230.1,150761,884
CP048230.1,150819,2404
CP048230.1,150825,1812
CP048230.1,150926,160
CP048230.1,150933,71
CP048230.1,150986,860
CP048230.1,151090,1597
CP048230.1,151146,55
CP048230.1,151147,45
CP048230.1,151460,1
CP048230.1,151536,1
CP048230.1,151542,2273
CP048230.1,152774,292
CP048230.1,152959,1
CP048230.1,153032,3
CP048230.1,153505,1
CP048230.1,154415,1474
CP048230.1,154548,106
CP048230.1,158690,1
CP048230.1,158878,5
CP048230.1,159464,416
CP048230.1,159913,89
CP048230.1,159924,587
CP048230.1,159974,52
CP048230.1,160019,1298
CP048230.1,160205,1
CP048230.1,160257,683
CP048230.1,160310,134
CP048230.1,160338,489
CP048230.1,160357,629
CP048230.1,160648,281
CP048230.1,161887,1
CP048230.1,163802,197
CP048230.1,164814,1
CP048230.1,168181,464
CP048230.1,168193,1809
CP048230.1,168203,1
CP048230.1,168303,262
CP048230.1,168308,1189
CP048230.1,168310,2154
CP048230.1,168325,1
CP048230.1,168424,606
CP048230.1,169269,2
CP048230.1,170370,705
CP048230.1,170555,851
CP048230.1,173451,33
CP048230.1,173514,834
CP048230.1,173536,469
CP048230.1,173560,10
CP048230.1,173567,268
CP048230.1,173576,515
CP048230.1,173578,41
CP048230.1,173583,639
CP048230.1,173585,1872
CP048230.1,176347,39
CP048230.1,176354,1
CP048230.1,176652,68
CP048230.1,176787,61
CP048230.1,176808,162
CP048230.1,176818,2
CP048230.1,176883,1
CP048230.1,179553,3
CP048230.1,179588,246
CP048230.1,179590,33
CP048230.1,179597,1468
CP048230.1,179637,12
CP048230.1,179644,1930
CP048230.1,179653,1
CP048230.1,179717,228
CP048230.1,180632,7
CP048230.1,180975,588
CP048230.1,180982,1
CP048230.1,181012,85
CP048230.1,181201,1125
CP048230.1,181256,1459
CP048230.1,181299,1978
CP048230.1,181421,1
CP048230.1,181434,62
CP048230.1,181497,529
CP048230.1,181521,1
CP048230.1,181543,171
CP048230.1,181851,759
CP048230.1,181879,99
CP048230.1,181911,2
CP048230.1,182127,291
CP048230.1,182134,115
CP048230.1,182146,273
CP048230.1,182161,382
CP048230.1,182257,1265
CP048230.1,182326,40
CP048230.1,182408,205
CP048230.1,182420,272
CP048230.1,182427,1
CP048230.1,182442,461
CP048230.1,182560,6
CP048230.1,182599,1109
CP048230.1,182653,1211
CP048230.1,182661,8
CP048230.1,182725,1
CP048230.1,182751,1
CP048230.1,182755,791
CP048230.1,182762,1161
CP048230.1,182864,1
CP048230.1,183391,2464
CP048230.1,183398,1364
CP048230.1,183409,1940
CP048230.1,183420,1114
CP048230.1,183436,1735
CP048230.1,183443,585
CP048230.1,183451,62
CP048230.1,183455,2621
CP048230.1,183459,156
CP048230.1,183475,985
CP048230.1,183483,312
CP048230.1,183491,1
CP048230.1,183540,853
CP048230.1,183549,188
CP048230.1,183553,1750
CP048230.1,183561,1081
CP048230.1,183576,1807
CP048230.1,183579,1
CP048230.1,183580,1312
CP048230.1,183587,706
CP048230.1,183612,520
CP048230.1,183621,824
CP048230.1,183625,912
CP048230.1,183654,798
CP048230.1,183674,753
CP048230.1,183688,37
CP048230.1,183708,354
CP048230.1,183718,458
CP048230.1,183755,192
CP048230.1,183762,162
CP048230.1,183763,58
CP048230.1,183828,96
CP048230.1,183903,2000
CP048230.1,183947,212
CP048230.1,183984,1
CP048230.1,184033,49
CP048230.1,184040,1
CP048230.1,184072,5
CP048230.1,184097,1108
CP048230.1,184124,831
CP048230.1,184152,3
CP048230.1,184323,20
CP048230.1,185132,1631
CP048230.1,185167,419
CP048230.1,185173,244
CP048230.1,185221,237
CP048230.1,185250,22
CP048230.1,185283,1413
CP048230.1,185323,88
CP048230.1,185558,114
CP048230.1,185563,641
CP048230.1,185565,394
CP048230.1,185570,449
CP048230.1,185670,2
CP048230.1,185772,50
CP048230.1,185786,431
CP048230.1,185955,1
CP048230.1,187382,1
CP048230.1,189565,1
CP048230.1,190247,1286
CP048230.1,190254,721
CP048230.1,190280,1435
CP048230.1,190287,2
CP048230.1,190339,18
CP048230.1,190411,1
CP048230.1,190535,240
CP048230.1,190708,1
CP048230.1,191019,489
CP048230.1,191498,88
CP048230.1,191515,14
CP048230.1,191522,1
CP048230.1,191536,678
CP048230.1,191543,219
CP048230.1,191548,822
CP048230.1,191550,6
CP048230.1,191564,86
CP048230.1,191569,449
CP048230.1,191592,54
CP048230.1,191677,91
CP048230.1,191725,334
CP048230.1,191747,457
CP048230.1,191823,5
CP048230.1,191898,421
CP048230.1,192012,54
CP048230.1,195759,294
CP048230.1,195802,7
CP048230.1,195806,551
CP048230.1,195813,162
CP048230.1,195951,894
CP048230.1,196018,33
CP048230.1,196150,368
CP048230.1,196193,2407
CP048230.1,196749,14
CP048230.1,197351,1023
CP048230.1,198102,26
CP048230.1,198153,220
CP048230.1,198156,9
CP048230.1,198378,45
CP048230.1,198942,1
CP048230.1,199929,2
CP048230.1,200247,858
CP048230.1,200386,83
CP048230.1,200452,269
CP048230.1,200468,925
CP048230.1,200557,689
CP048230.1,201840,1
CP048230.1,202491,320
CP048230.1,203267,63
CP048230.1,203271,335
CP048230.1,203274,510
CP048230.1,203359,198
CP048230.1,203670,706
CP048230.1,204093,1
CP048230.1,204107,581
CP048230.1,204348,542
CP048230.1,204496,629
CP048230.1,204567,106
CP048230.1,205334,16
CP048230.1,205336,1202
CP048230.1,205827,591
CP048230.1,206605,1047
CP048230.1,207084,7
CP048230.1,207563,1052
CP048230.1,207597,1044
CP048230.1,207907,7
CP048230.1,207987,1
CP048230.1,207994,1485
CP048230.1,208383,86
CP048230.1,208426,733
CP048230.1,208650,161
CP048230.1,208653,168
CP048230.1,208795,105
CP048230.1,209080,837
CP048230.1,212127,315
CP048230.1,212134,2
CP048230.1,212144,87
CP048230.1,215610,302
CP048230.1,215645,541
CP048230.1,215841,926
CP048230.1,215848,26
CP048230.1,227572,799
CP048230.1,227633,419
CP048230.1,227655,1
CP048230.1,227785,655
CP048230.1,227828,554
CP048230.1,232486,424
CP048230.1,235275,1
CP048230.1,235303,921
CP048230.1,235498,157
CP048230.1,235790,12
CP048230.1,235899,65
CP048230.1,235922,1299
CP048230.1,235943,544
CP048230.1,235991,1134
CP048230.1,235998,618
CP048230.1,236014,1
CP048230.1,236062,118
CP048230.1,236096,1
CP048230.1,236099,680
CP048230.1,236216,1
CP048230.1,236275,245
CP048230.1,236281,1658
CP048230.1,236326,517
CP048230.1,236333,2370
CP048230.1,236337,1427
CP048230.1,236388,14
CP048230.1,236478,498
CP048230.1,236515,1
CP048230.1,236599,764
CP048230.1,236606,706
CP048230.1,236788,1
CP048230.1,236796,631
CP048230.1,236860,841
CP048230.1,239446,157
CP048230.1,239472,91
CP048230.1,239479,5
CP048230.1,239561,53
CP048230.1,242204,10
CP048230.1,246647,681
CP048230.1,246654,525
CP048230.1,247719,132
CP048230.1,247908,307
CP048230.1,250232,1
CP048230.1,250267,110
CP048230.1,250435,180
CP048230.1,250745,44
CP048230.1,251865,3
CP048230.1,252689,175
CP048230.1,252852,1446
CP048230.1,253018,63
CP048230.1,253079,304
CP048230.1,254326,205
CP048230.1,254332,742
CP048230.1,254353,2017
CP048230.1,254809,812
CP048230.1,254895,5
CP048230.1,254934,39
CP048230.1,255022,1039
CP048230.1,255052,721
CP048230.1,255164,949
CP048230.1,255259,53
CP048230.1,255399,113
CP048230.1,257027,214
CP048230.1,257102,1
CP048230.1,257425,1
CP048230.1,258968,249
CP048230.1,259327,34
CP048230.1,259446,271
CP048230.1,259763,1
CP048230.1,259813,22
CP048230.1,259976,292
CP048230.1,260119,509
CP048230.1,260124,713
CP048230.1,260149,195
CP048230.1,260158,195
CP048230.1,260980,4
CP048230.1,261008,76
CP048230.1,261110,13
CP048230.1,261142,1
CP048230.1,261155,921
CP048230.1,262298,9
CP048230.1,263916,1
CP048230.1,263957,1116
CP048230.1,263964,186
CP048230.1,264125,12
CP048230.1,264133,1875
CP048230.1,264182,224
CP048230.1,264210,2017
CP048230.1,264261,1
CP048230.1,264280,91
CP048230.1,264287,1221
CP048230.1,264301,590
CP048230.1,264308,4263
CP048230.1,264328,797
CP048230.1,264337,2
CP048230.1,264344,1
CP048230.1,264458,2
CP048230.1,264502,44
CP048230.1,264510,41
CP048230.1,264543,19
CP048230.1,265119,1
CP048230.1,265330,2
CP048230.1,265386,794
CP048230.1,265537,929
CP048230.1,265613,100
CP048230.1,266104,1
CP048230.1,266459,21
CP048230.1,266969,134
CP048230.1,267328,94
CP048230.1,268444,2
CP048230.1,268615,1315
CP048230.1,268702,932
CP048230.1,268934,441
CP048230.1,269102,250
CP048230.1,269191,1
CP048230.1,269241,20
CP048230.1,269370,40
CP048230.1,269377,56
CP048230.1,269411,660
CP048230.1,269423,25
CP048230.1,269434,72
CP048230.1,269491,364
CP048230.1,270337,2789
CP048230.1,270387,2
CP048230.1,270424,304
CP048230.1,270497,133
CP048230.1,270560,108
CP048230.1,270564,1602
CP048230.1,270606,1461
CP048230.1,270613,74
CP048230.1,270645,5
CP048230.1,270694,122
CP048230.1,270833,533
CP048230.1,270863,12
CP048230.1,272378,107
CP048230.1,272474,967
CP048230.1,272483,602
CP048230.1,272842,124
CP048230.1,272925,132
CP048230.1,272930,1
CP048230.1,273146,1642
CP048230.1,273181,770
CP048230.1,273684,800
CP048230.1,273766,604
CP048230.1,274950,24
CP048230.1,276748,1530
CP048230.1,276922,271
CP048230.1,276927,832
CP048230.1,279094,336
CP048230.1,279133,1
CP048230.1,279140,1
CP048230.1,279142,66
CP048230.1,279152,1196
CP048230.1,279157,4
CP048230.1,279159,4380
CP048230.1,279163,688
CP048230.1,279235,1
CP048230.1,281153,1
CP048230.1,281166,420
CP048230.1,281193,2563
CP048230.1,281494,230
CP048230.1,284396,2167
CP048230.1,285210,80
CP048230.1,285419,143
CP048230.1,285445,382
CP048230.1,285526,99
CP048230.1,285618,1
CP048230.1,286696,1
CP048230.1,287627,29
CP048230.1,287726,1
CP048230.1,287898,3
CP048230.1,291820,902
CP048230.1,291960,277
CP048230.1,292113,3432
CP048230.1,292925,1
CP048230.1,292953,1
CP048230.1,292960,1
CP048230.1,292998,452
CP048230.1,293116,110
CP048230.1,296643,1042
CP048230.1,296647,1260
CP048230.1,296650,430
CP048230.1,298853,560
CP048230.1,299617,158
CP048230.1,305661,584
CP048230.1,312907,1116
CP048230.1,313820,543
CP048230.1,314054,1
CP048230.1,316111,1019
CP048230.1,316454,343
CP048230.1,317119,517
CP048230.1,318023,215
CP048230.1,318245,463
CP048230.1,318252,1
CP048230.1,321120,1
CP048230.1,321139,11
CP048230.1,323285,637
CP048230.1,323428,1
CP048230.1,323799,91
CP048230.1,324975,353
CP048230.1,326951,898
CP048230.1,326977,175
CP048230.1,327631,1312
CP048230.1,327669,193
CP048230.1,327765,671
CP048230.1,328225,2
CP048230.1,328299,1515
CP048230.1,328326,309
CP048230.1,328387,482
CP048230.1,328542,1017
CP048230.1,328811,5
CP048230.1,328924,1
CP048230.1,328942,12
CP048230.1,328944,6
CP048230.1,328951,162
CP048230.1,328968,1515
CP048230.1,328975,20
CP048230.1,329006,20
CP048230.1,329855,1361
CP048230.1,331165,151
CP048230.1,331312,1014
CP048230.1,331657,3
CP048230.1,332038,357
CP048230.1,332045,1488
CP048230.1,332046,75
CP048230.1,332053,264
CP048230.1,332086,43
CP048230.1,332449,2814
CP048230.1,332456,98
CP048230.1,332463,2836
CP048230.1,332465,1
