Standard name,Common name,Type,Sc ortholog,Sc ortholog gene name,Sc SGDID,Essential in Sc,Sc synthetic lethals,Sc fitness,Hits,Reads,Length,Insertion index,Neighborhood index,Reads NI,Max free region,Freedom index,Logit FI,Kornmann FI,Domain ratio,Hits in domains,Reads in domains,Domain coverage
GWK60_A00517,GWK60_A00517,ORF,YGL002W,ERP6,S000002970,,No,1.0105,6,184,654,0.009174311926605505,0.2803876054677425,0.016487038204799572,168,0.25688073394495414,0.2541678966511427,0.0,0.9464831804281345,6,184,619
GWK60_A00539,GWK60_A00539,ORF,,,,,,,4,352,384,0.010416666666666666,0.322306166056166,0.055584469346197374,153,0.3984375,0.3438311256144653,0.0,0.0,0,0,0
GWK60_A00583,GWK60_A00583,ORF,,,,,,,17,7520,825,0.020606060606060607,0.6264667291471416,0.544420522363327,486,0.5890909090909091,0.5879558872165126,0.4024675405695734,0.39515151515151514,10,6179,326
GWK60_A00605,GWK60_A00605,ORF,YGR109W,YIL082W,S000007347,,,,35,7835,2601,0.013456362937331795,0.4289696270665128,0.2080391834400748,379,0.14571318723567858,0.14571318723023247,0.16622565981409865,0.8942714340638216,35,7835,2326
GWK60_A00627,GWK60_A00627,ORF,,,,,,,15,3280,291,0.05154639175257732,1.650726617811452,0.8460531368463466,48,0.16494845360824742,0.11760827426841759,0.0,0.0,0,0,0
GWK60_A00649,GWK60_A00649,ORF,YJL219W,HXT9,S000003755,,No,1.0265,82,41168,1650,0.0496969696969697,1.5311307628817354,1.8133433021307748,106,0.06424242424242424,0.06424239184192408,0.0,0.9151515151515152,76,34430,1510
GWK60_A00671,GWK60_A00671,ORF,YAL002W,VPS8,S000000002,,,0.7640,156,36338,3789,0.04117181314330958,1.296209180619122,0.703136443606013,250,0.06598046978094484,0.06598046978094482,0.34045167308616625,0.9424650303510161,144,33311,3571
GWK60_A00693,GWK60_A00693,ORF,YAL001C,TFC3,S000000001,,,,0,0,3489,0.0,0.0,0.0,3489,1.0,0.9999999999999949,0.0,0.8985382631126397,0,0,3135
GWK60_A00715,GWK60_A00715,ORF,YLR321C,SFH1,S000004313,,,,8,533,1095,0.0073059360730593605,0.16465925734470577,0.024586439735768618,522,0.4767123287671233,0.4766504894862829,0.21460264636692802,0.9872146118721461,8,533,1081
GWK60_A00737,GWK60_A00737,ORF,YLR316C,TAD3,S000004308,,,,0,0,990,0.0,0.0,0.0,990,1.0,0.9996293938593735,0.0,0.5767676767676768,0,0,571
GWK60_A00759,EST2,ORF,YLR318W,EST2,S000004310,,,1.0450,17,1549,2556,0.006651017214397496,0.17448306862451302,0.04011644019216904,421,0.16471048513302033,0.16471048512336553,0.17865180856196725,0.6647104851330203,7,623,1699
GWK60_A00781,GWK60_A00781,ORF,YLR319C,BUD6,S000004311,,,0.9772,5,819,2259,0.002213368747233289,0.04409884432939421,0.014569699373675271,1273,0.5635236830455954,0.5635236824017394,0.0,0.7264276228419655,4,423,1641
GWK60_A00803,GWK60_A00803,ORF,YLR320W,MMS22,S000004312,,,0.6070,13,1101,4281,0.003036673674375146,0.060963524523440435,0.008917751351424905,1118,0.2611539359962626,0.2611539359962626,0.11783877291213861,0.998131277738846,13,1101,4273
GWK60_A00825,GWK60_A00825,ORF,YLR323C,CWC24,S000004315,,,,0,0,681,0.0,0.0,0.0,681,1.0,0.9919179913746745,0.0,0.7298091042584435,0,0,497
GWK60_A00847,PEX23B,ORF,,,,,,,14,6058,1212,0.01155115511551155,0.23794361815036127,0.17132467749380842,448,0.3696369636963696,0.36962208044727896,0.16158575326893082,0.8325082508250825,11,5278,1009
GWK60_A00869,GWK60_A00869,ORF,YLR325C,RPL38,S000004317,,,0.9505,2,53,237,0.008438818565400843,0.17416680607446233,0.007679905747215811,215,0.9071729957805907,0.5365556133461928,0.0,0.9789029535864979,2,53,232
GWK60_A00891,GWK60_A00891,ORF,YLR326W,YLR326W,S000004318,No,,1.0200,63,70687,660,0.09545454545454546,1.7843841642228742,2.8468766870769966,75,0.11363636363636363,0.11250547706057906,0.0,0.9696969696969697,61,70656,640
GWK60_A00913,GWK60_A00913,ORF,YLR328W,NMA1,S000004320,,Yes,1.0230,3,127,1236,0.0024271844660194173,0.04524741622298779,0.002723689180257706,991,0.801779935275081,0.8017545401360158,0.0,0.8398058252427184,3,127,1038
GWK60_A00935,GWK60_A00935,ORF,YPL262W,FUM1,S000006183,,,0.8180,14,3926,1452,0.009641873278236915,0.18681917211328977,0.07394449569495695,257,0.17699724517906337,0.17699659863518044,0.15738686902401894,0.9696969696969697,14,3926,1408
GWK60_A00957,GWK60_A00957,ORF,YPL263C,KEL3,S000006184,,,1.0217,9,1975,1926,0.004672897196261682,0.09573370554678964,0.02976381712231859,378,0.19626168224299065,0.19626167597811084,0.1276665929131731,0.9911734164070612,9,1975,1909
GWK60_A00979,GWK60_A00979,ORF,YPL272C,PBI1,S000006193,,,1.0155,10,3031,1608,0.006218905472636816,0.11822967316392542,0.0498414168445723,561,0.34888059701492535,0.34888032921516854,0.1924609897558415,0.9912935323383084,10,3031,1594
GWK60_A01001,GWK60_A01001,ORF,YPL271W,ATP15,S000006192,,,,1,15,210,0.004761904761904762,0.09479717813051147,0.0018113683160509136,115,0.5476190476190477,0.2874886026670386,0.0,0.919047619047619,1,15,193
GWK60_A01023,GWK60_A01023,ORF,YPL270W,MDL2,S000006191,,No,0.9572,20,4994,2406,0.00831255195344971,0.18808534220005543,0.06842207160162272,425,0.17664172901080633,0.17664172896440214,0.18014400991068819,0.802161263507897,15,3822,1930
GWK60_A01045,GWK60_A01045,ORF,YPL269W,KAR9,S000006190,,,1.0305,4,99,1830,0.002185792349726776,0.04307963654115683,0.0016146332979457634,828,0.4524590163934426,0.4524589786727936,0.0,0.9234972677595629,4,99,1690
GWK60_A01067,GWK60_A01067,ORF,YPL268W,PLC1,S000006189,,,,0,0,2553,0.0,0.0,0.0,2553,1.0,0.9999999999395981,0.0,0.9244026635330983,0,0,2360
GWK60_A01089,GWK60_A01089,ORF,,,,,,,25,12020,312,0.08012820512820513,1.7411702735518892,1.4995136592475236,56,0.1794871794871795,0.13533130808058044,0.0,0.30128205128205127,5,2634,94
GWK60_A01111,DIP5,ORF,YPL265W,DIP5,S000006186,,No,1.0230,45,36754,1842,0.024429967426710098,0.5802953906563741,0.8715211827141048,195,0.10586319218241043,0.10586318435479355,0.3825140115323228,0.9408251900108577,38,28533,1733
GWK60_A01133,GWK60_A01133,ORF,YLL052C,AQY2,S000003975,,,1.0282,12,2673,882,0.013605442176870748,0.3799377378069872,0.19693146710315348,525,0.5952380952380952,0.5945889700193684,0.3046491801030477,0.9739229024943311,12,2673,859
GWK60_A01155,GIT1,ORF,,,,,,,19,5286,1596,0.011904761904761904,0.33859187846917904,0.22080994324747696,481,0.30137844611528825,0.30137818528330346,0.3251090215387136,0.8671679197994987,11,3415,1384
GWK60_A01177,EPA10,ORF,,,,,,,19,5727,4191,0.004533524218563589,0.1740175834664024,0.1509359455924489,671,0.16010498687664043,0.16010498687664043,0.1299035512061517,0.5669291338582677,8,2057,2376
GWK60_A01199,PGD1,ORF,YGL025C,PGD1,S000002993,,,0.4830,2,265,1440,0.001388888888888889,0.06571180555555556,0.024199039010870237,1194,0.8291666666666667,0.8291632516842615,0.0,0.9715277777777778,2,265,1399
GWK60_A01221,EPA9,ORF,,,,,,,19,3183,4383,0.004334930412959161,0.2740639338859736,0.13430284885420765,2184,0.49828884325804246,0.49828884325804246,0.17083249118048488,0.46041524070271506,12,1617,2018
GWK60_A01243,GWK60_A01243,ORF,YGL025C,PGD1,S000002993,,,0.4830,1,43,1440,0.0006944444444444445,0.043641304347826086,0.005481628946633138,1375,0.9548611111111112,0.9548571784471186,0.0,0.9715277777777778,1,43,1399
GWK60_A01265,TRP5,ORF,YGL026C,TRP5,S000002994,,,NaN,27,4497,2124,0.012711864406779662,0.693226065048099,0.3626061315128022,655,0.3083804143126177,0.30838041295348784,0.3067162479039749,0.9708097928436912,27,4497,2062
GWK60_A01287,CWH41,ORF,YGL027C,CWH41,S000002995,,,0.9817,0,0,2445,0.0,0.0,0.0,2445,1.0,0.9999999998221356,0.0,0.974642126789366,0,0,2383
GWK60_A01309,GWK60_A01309,ORF,YGL028C,SCW11,S000002996,,,1.0685,4,1577,1722,0.0023228803716608595,0.08147735191637631,0.08700271386908161,754,0.437862950058072,0.4378628425660884,0.0,0.8385598141695703,1,83,1444
GWK60_A01353,GWK60_A01353,ORF,YGL030W,RPL30,S000002998,,,,0,0,481,0.0,0.0,0.0,318,1.0,0.7649478037637647,0.0,0.9748427672955975,0,0,310
GWK60_A01375,GWK60_A01375,ORF,YGL031C,RPL24A,S000002999,,Yes,0.8045,0,0,468,0.0,0.0,0.0,468,1.0,0.935836123594826,0.0,0.9893162393162394,0,0,463
GWK60_A01397,GWK60_A01397,ORF,YGL032C,AGA2,S000003000,,,1.0108,3,168,258,0.011627906976744186,0.3877931508193504,0.05963767161069302,102,0.3953488372093023,0.25344525366725323,0.0,0.6317829457364341,3,168,163
GWK60_A01419,GWK60_A01419,ORF,YGL033W,HOP2,S000003001,,,1.0115,13,2561,750,0.020061728395061727,0.6431371848038514,0.3486335958974004,155,0.23919753086419754,0.23651698614215177,0.3467636135448433,0.9830246913580247,13,2561,637
GWK60_A01441,MIG1,ORF,YGL035C,MIG1,S000003003,,,1.0050,68,42174,1275,0.05333333333333334,1.5848123620309051,2.6990253201116783,145,0.11372549019607843,0.11372305135880705,0.7378542522771593,0.9490196078431372,61,38702,1210
GWK60_A01463,GWK60_A01463,ORF,YGR146C,ECL1,S000003378,,,1.0493,11,1782,357,0.03081232492997199,0.8979271708683475,0.398274148369025,102,0.2857142857142857,0.2365096023617492,0.0,0.0,0,0,0
GWK60_A01485,GWK60_A01485,ORF,YGR009C,SEC9,S000003241,,,,1,9,2085,0.00047961630695443646,0.014377069772753227,0.0003649786685091148,1414,0.6781774580335731,0.678177453618963,0.0,0.6594724220623501,0,0,1375
GWK60_A01507,GWK60_A01507,ORF,YGL036W,VIR1,S000003004,No,,1.0145,25,8630,1926,0.012980269989615784,0.3982916067245561,0.39584276174614863,325,0.1687435098650052,0.16874350447853445,0.3090806913035536,0.6261682242990654,6,743,1206
GWK60_A01529,GWK60_A01529,ORF,YGL037C,PNC1,S000003005,,,0.9823,4,190,636,0.006289308176100629,0.20026131632562671,0.027068034239093274,476,0.7484276729559748,0.7389846407494257,0.0,0.9921383647798742,4,190,631
GWK60_A01551,GWK60_A01551,ORF,YGL038C,OCH1,S000003006,,,NaN,0,0,1410,0.0,0.0,0.0,1410,1.0,0.9999944405176665,0.0,0.9900709219858156,0,0,1396
GWK60_A01573,GWK60_A01573,ORF,,,,,,,2,107,1818,0.0011001100110011,0.04082119238539823,0.007115377122489822,1454,0.7997799779977998,0.799779902820665,0.0,0.9840484048404841,2,107,1789
GWK60_A01595,HXT4,ORF,YJL219W,HXT9,S000003755,,No,1.0265,22,3337,1707,0.012888107791446984,0.6123237018979408,0.3517189011964175,484,0.28353837141183363,0.28353829054063606,0.2408184182294754,0.9513766842413591,20,2991,1624
GWK60_A01617,HXT1,ORF,YDR345C,HXT3,S000002753,,NaN,0.9992,17,1730,1692,0.01004728132387707,0.5189525462962963,0.20530740710743953,353,0.208628841607565,0.20862877247215658,0.2129927732431825,0.9456264775413712,14,1690,1600
GWK60_A01639,HXT5,ORF,YHR096C,HXT5,S000001138,,NaN,0.9983,17,3499,1767,0.009620826259196379,0.6345972458026788,0.5703062660190107,276,0.15619694397283532,0.1561969195228877,0.233221337214863,0.9547255234861347,17,3499,1687
GWK60_A01661,GWK60_A01661,ORF,YHR098C,SFB3,S000001140,,,0.6980,6,505,2805,0.0021390374331550803,0.1522921522921523,0.05382782275212554,1333,0.475222816399287,0.47522281639697744,0.0,0.968270944741533,5,252,2716
GWK60_A01683,GWK60_A01683,ORF,,,,,,,3,62,2385,0.0012578616352201257,0.08729848912021976,0.007290755884535052,1016,0.4259958071278826,0.42599580698982165,0.0,0.8616352201257862,2,26,2055
GWK60_A01705,GWK60_A01705,ORF,,,,,,,6,848,267,0.02247191011235955,2.0433760125424616,1.0835247494597375,126,0.47191011235955055,0.3121700301856629,0.0,0.2846441947565543,0,0,76
GWK60_A01727,GWK60_A01727,ORF,YHR099W,TRA1,S000001141,,,1.0395,0,0,11232,0.0,0.0,0.0,11232,1.0,1.0,0.0,0.9942129629629629,0,0,11167
GWK60_A01771,GWK60_A01771,ORF,YOL022C,TSR4,S000005382,,,,0,0,1221,0.0,0.0,0.0,1221,1.0,0.9999632008863909,0.0,0.9836199836199836,0,0,1201
GWK60_A01793,GWK60_A01793,ORF,YOL023W,IFM1,S000005383,,,0.5630,4,122,2028,0.0019723865877712033,0.06871018850842307,0.006842699160685211,524,0.2583826429980276,0.2583826400238958,0.0,0.9176528599605522,3,121,1861
GWK60_A01815,GWK60_A01815,ORF,YFR017C,IGD1,S000001913,,No,1.0395,2,426,381,0.005249343832020997,0.19086286089238844,0.13685264673285502,185,0.48556430446194226,0.41727545075901623,0.0,0.8608923884514436,2,426,328
GWK60_A01837,GWK60_A01837,ORF,YOL025W,LAG2,S000005385,,,0.9630,1,4,2073,0.000482392667631452,0.018680748113697375,0.00025287295302447494,1815,0.8755426917510853,0.8755426853250712,0.0,0.0,0,0,0
GWK60_A01859,GWK60_A01859,ORF,YOR018W,ROD1,S000005544,,No,1.0100,4,263,2331,0.001716001716001716,0.07549255871403522,0.01759777582462999,1492,0.6400686400686401,0.6400686397126718,0.0,0.8296868296868297,1,1,1934
GWK60_A01903,GWK60_A01903,ORF,YHR020W,YHR020W,S000001062,Yes,,,0,0,2022,0.0,0.0,0.0,2022,1.0,0.999999987777655,0.0,0.993570722057369,0,0,2009
GWK60_A01925,GWK60_A01925,ORF,YHR019C,DED81,S000001061,,No,,0,0,1647,0.0,0.0,0.0,1647,1.0,0.9999994802929345,0.0,0.9969641772920461,0,0,1642
GWK60_A01947,GWK60_A01947,ORF,YHR017W,YSC83,S000001059,,,0.9965,0,0,1143,0.0,0.0,0.0,1143,1.0,0.9999197272442962,0.0,0.6859142607174104,0,0,784
GWK60_A01969,GWK60_A01969,ORF,YFR024C,YSC84,S000002968,,,0.9675,4,2332,1182,0.00338409475465313,0.20337018751593539,0.5479035139894091,369,0.31218274111675126,0.3121657737880825,0.0,0.9830795262267343,4,2332,1162
GWK60_A02013,GWK60_A02013,ORF,YDR341C,YDR341C,S000002749,Yes,NaN,,0,0,1818,0.0,0.0,0.0,1818,1.0,0.9999999060027298,0.0,0.9972497249724972,0,0,1813
GWK60_A02035,HXT6/7,ORF,YJL219W,HXT9,S000003755,,No,1.0265,9,1830,1659,0.0054249547920434,0.3321987022657164,0.2721970043993123,350,0.2109704641350211,0.2109703668905391,0.15343534334363984,0.9535864978902954,9,1830,1582
GWK60_A02057,HXT4/6/7,ORF,YJL219W,HXT9,S000003755,,No,1.0265,10,3195,1650,0.006060606060606061,0.3757575757575758,0.4965447637140821,584,0.35393939393939394,0.35393921543097795,0.1893370933973009,0.9533333333333334,10,3195,1573
GWK60_A02079,GWK60_A02079,ORF,YCL049C,YCL049C,S000000554,No,,0.9955,33,9752,822,0.040145985401459854,2.1988391522293553,2.6297892079950884,150,0.18248175182481752,0.1821194715370915,0.5376967827550397,0.0,0,0,0
GWK60_A02101,GWK60_A02101,ORF,YCL049C,YCL049C,S000000554,No,,0.9955,5,372,855,0.005847953216374269,0.3411781486235915,0.09600297258098293,278,0.32514619883040935,0.3246818662290275,0.14959684353990163,0.0,0,0,0
GWK60_A02123,HXT3,ORF,YDR345C,HXT3,S000002753,,NaN,0.9992,17,5628,1671,0.010173548773189706,0.5592994446323617,0.6031493279165516,593,0.35487731897067626,0.35487717389111384,0.274013251091897,0.9503291442250149,17,5628,1588
GWK60_A02145,GWK60_A02145,ORF,,,,,,,1,2,267,0.003745318352059925,0.21039274677145373,0.0009871895352531576,231,0.8651685393258427,0.5723117220070487,0.0,0.0,0,0,0
GWK60_A02167,GWK60_A02167,ORF,YDR346C,SVF1,S000002754,,,1.0195,4,67,1332,0.003003003003003003,0.16711803828368246,0.006366762352948078,489,0.36711711711711714,0.3671126648026387,0.0,0.9692192192192193,4,67,1291
GWK60_A02189,GWK60_A02189,ORF,YDR347W,MRP1,S000002755,,,0.4475,0,0,960,0.0,0.0,0.0,960,1.0,0.9994997988929205,0.0,0.9385416666666667,0,0,901
GWK60_A02211,GWK60_A02211,ORF,YHR097C,PAL2,S000001139,No,No,1.0083,4,234,1338,0.0029895366218236174,0.13460679828392833,0.01651805006796854,728,0.5440956651718983,0.5440894507733636,0.0,0.9962630792227205,4,234,1333
GWK60_A02233,YPS7,ORF,YDR349C,YPS7,S000002757,,,0.9850,0,0,1764,0.0,0.0,0.0,1764,1.0,0.9999998387000499,0.0,0.6689342403628118,0,0,1180
GWK60_A02277,GWK60_A02277,ORF,YDR350C,ATP22,S000002758,,,0.7510,7,1838,1725,0.004057971014492754,0.2557114143658098,0.1275712371953542,1047,0.6069565217391304,0.6069563771396841,0.0,0.0,0,0,0
GWK60_A02299,GWK60_A02299,ORF,YDR351W,SBE2,S000002759,,No,1.0212,3,267,2601,0.0011534025374855825,0.09018967063949762,0.013411456151655366,1047,0.40253748558246827,0.4025374855674232,0.0,0.9100346020761245,3,267,2367
GWK60_A02321,GWK60_A02321,ORF,YDR352W,YPQ2,S000002760,,,1.0235,2,432,951,0.002103049421661409,0.1732235879956972,0.05537214509109244,665,0.6992639327024185,0.6988812385529298,0.0,0.9568874868559412,2,432,910
GWK60_A02343,GWK60_A02343,ORF,YDR353W,TRR1,S000002761,,NaN,,4,202,960,0.004166666666666667,0.32490421455938695,0.02430806257521059,386,0.40208333333333335,0.4018822108048618,0.0,0.9854166666666667,4,202,946
GWK60_A02365,GWK60_A02365,ORF,YHR107C,CDC12,S000001149,,No,,4,197,1194,0.0033500837520938024,0.2735220819544879,0.018145392732328,607,0.5083752093802345,0.508350703163027,0.0,0.9782244556113903,4,197,1168
GWK60_A02387,GWK60_A02387,ORF,YDR354W,TRP4,S000002762,,,0.9702,10,4114,1140,0.008771929824561403,1.0882158225753062,1.3045068689095876,271,0.23771929824561402,0.23769963476544492,0.20134665801021778,0.987719298245614,10,4114,1126
GWK60_A02409,GWK60_A02409,ORF,YDR356W,SPC110,S000002764,,,,0,0,2619,0.0,0.0,0.0,2619,1.0,0.9999999999687812,0.0,0.9079801450935472,0,0,2378
GWK60_A02431,GWK60_A02431,ORF,YDR357C,CNL1,S000002765,,,0.9947,1,1,303,0.0033003300330033004,0.5416109178485417,0.0013380252360550204,277,0.9141914191419142,0.6736821886001894,0.0,0.9042904290429042,1,1,274
GWK60_A02453,GWK60_A02453,ORF,YDR358W,GGA1,S000002766,,Yes,1.0112,0,0,1767,0.0,0.0,0.0,1767,1.0,0.9999998434671832,0.0,0.9869835880022637,0,0,1744
GWK60_A02475,GWK60_A02475,ORF,YDR359C,EAF1,S000002767,,,0.5130,1,2,3132,0.00031928480204342275,0.05748013339009508,0.0003416070659584685,2668,0.8518518518518519,0.8518518518516945,0.0,0.5127713920817369,0,0,1606
GWK60_A02497,GWK60_A02497,ORF,YDR361C,BCP1,S000002769,,,,0,0,831,0.0,0.0,0.0,831,1.0,0.9981852660075083,0.0,0.9939831528279182,0,0,826
GWK60_A02519,GWK60_A02519,ORF,YDR362C,TFC6,S000002770,,,,1,1,2058,0.00048590864917395527,0.08449411510636,0.0001929578878348744,1759,0.8547133138969873,0.8547133066086413,0.0,0.8226433430515063,1,1,1693
GWK60_A02541,GWK60_A02541,ORF,YDR363W,ESC2,S000002771,,,0.8985,0,0,1092,0.0,0.0,0.0,1092,1.0,0.9998663296253665,0.0,0.5155677655677655,0,0,563
GWK60_A02563,GWK60_A02563,ORF,YDR363W,NA,S000007235,,,0.8985,0,0,255,0.0,0.0,0.0,255,1.0,0.6341355910108007,0.0,0.9803921568627451,0,0,250
GWK60_A02585,GWK60_A02585,ORF,YOR117W,RPT5,S000005643,,NaN,,0,0,1290,0.0,0.0,0.0,1290,1.0,0.9999815421067044,0.0,0.9310077519379845,0,0,1201
GWK60_A02607,GWK60_A02607,ORF,YDR364C,CDC40,S000002772,,,0.4765,0,0,1326,0.0,0.0,0.0,1326,1.0,0.9999871222929576,0.0,0.9962292609351433,0,0,1321
GWK60_A02629,GWK60_A02629,ORF,YDR367W,KEI1,S000002775,,,,0,0,838,0.0,0.0,0.0,651,1.0,0.9891211899829261,0.0,0.9093701996927803,0,0,592
GWK60_A02651,GWK60_A02651,ORF,YDR368W,YPR1,S000002776,,No,1.0060,6,908,933,0.006430868167202572,1.009868056325535,0.40257737092627227,423,0.4533762057877814,0.4530791790451228,0.14484957423681544,0.9914255091103966,6,908,925
GWK60_A02673,GWK60_A02673,ORF,YDR369C,XRS2,S000002777,,,0.7365,5,281,2484,0.002012882447665056,0.25759455107281193,0.03784654204061366,1370,0.5515297906602254,0.5515297905938078,0.0,0.22987117552334943,1,5,571
GWK60_A02695,GWK60_A02695,ORF,YDR370C,DXO1,S000002778,,,1.0410,4,228,1209,0.0033085194375516956,0.4110835401157981,0.05805129890011822,556,0.4598842018196857,0.4598651209067998,0.0,0.8825475599669148,4,228,1067
GWK60_A02717,GWK60_A02717,ORF,,,,,,,0,0,315,0.0,0.0,0.0,315,1.0,0.759510916949111,0.0,0.9650793650793651,0,0,304
GWK60_A02739,GWK60_A02739,ORF,YDR371W,CTS2,S000002779,,,1.0117,1,22,1506,0.0006640106241699867,0.04964516932270916,0.002536114883040944,863,0.5730411686586986,0.5730399488296656,0.0,0.8373173970783533,1,22,1261
GWK60_A02761,GWK60_A02761,ORF,YDR372C,VPS74,S000002780,,,1.0245,0,0,987,0.0,0.0,0.0,987,1.0,0.999618111532317,0.0,0.9949341438703141,0,0,982
GWK60_A02783,GWK60_A02783,ORF,YDR373W,FRQ1,S000002781,,No,,0,0,573,0.0,0.0,0.0,573,1.0,0.9765693323263297,0.0,0.9912739965095986,0,0,568
GWK60_A02805,GWK60_A02805,ORF,YDR374C,PHO92,S000002782,,,0.9935,0,0,930,0.0,0.0,0.0,930,1.0,0.9993249172693672,0.0,0.6526881720430108,0,0,607
GWK60_A02827,GWK60_A02827,ORF,,,,,,,1,7,225,0.0044444444444444444,0.2222222222222222,0.003010788329347886,197,0.8755555555555555,0.4922167585533432,0.0,0.0,0,0,0
