Chromosome	Source	Up feature type	Up feature name	Up gene name	Up feature dist	Down feature type	Down feature name	Down gene name	Down feature dist	IntergenicType	Hit position	Hit count
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	258	gene	GWK60_A00275	GWK60_A00275	570	C-C	51236	1290
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	276	gene	GWK60_A00275	GWK60_A00275	552	C-C	51254	783
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	435	gene	GWK60_A00275	GWK60_A00275	393	C-C	51413	1
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	534	gene	GWK60_A00275	GWK60_A00275	294	C-C	51512	2
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	571	gene	GWK60_A00275	GWK60_A00275	257	C-C	51549	3
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	575	gene	GWK60_A00275	GWK60_A00275	253	C-C	51553	6150
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	578	gene	GWK60_A00275	GWK60_A00275	250	C-C	51556	27
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	648	gene	GWK60_A00275	GWK60_A00275	180	C-C	51626	1099
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	743	gene	GWK60_A00275	GWK60_A00275	85	C-C	51721	1802
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	787	gene	GWK60_A00275	GWK60_A00275	41	C-C	51765	1
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	789	gene	GWK60_A00275	GWK60_A00275	39	C-C	51767	1693
CP048230.1	W	gene	GWK60_A00275	GWK60_A00275	0	gene	GWK60_A00275	GWK60_A00275	0	ORF(C)-ORF(C)	51882	775
CP048230.1	W	gene	GWK60_A00275	GWK60_A00275	267	gene	GWK60_A00297	SCL1	917	C-W	55282	1
CP048230.1	W	gene	GWK60_A00275	GWK60_A00275	332	gene	GWK60_A00297	SCL1	852	C-W	55347	1
CP048230.1	W	gene	GWK60_A00275	GWK60_A00275	583	gene	GWK60_A00297	SCL1	601	C-W	55598	29
CP048230.1	W	gene	GWK60_A00275	GWK60_A00275	877	gene	GWK60_A00297	SCL1	307	C-W	55892	3
CP048230.1	W	gene	GWK60_A00319	ERG4	157	gene	GWK60_A00341	PDR1	3381	C-W	58830	29
CP048230.1	W	gene	GWK60_A00319	ERG4	169	gene	GWK60_A00341	PDR1	3369	C-W	58842	1
CP048230.1	W	gene	GWK60_A00319	ERG4	211	gene	GWK60_A00341	PDR1	3327	C-W	58884	1
CP048230.1	W	gene	GWK60_A00319	ERG4	252	gene	GWK60_A00341	PDR1	3286	C-W	58925	1
CP048230.1	W	gene	GWK60_A00319	ERG4	260	gene	GWK60_A00341	PDR1	3278	C-W	58933	84
CP048230.1	W	gene	GWK60_A00319	ERG4	323	gene	GWK60_A00341	PDR1	3215	C-W	58996	1445
CP048230.1	W	gene	GWK60_A00319	ERG4	326	gene	GWK60_A00341	PDR1	3212	C-W	58999	2518
CP048230.1	W	gene	GWK60_A00319	ERG4	465	gene	GWK60_A00341	PDR1	3073	C-W	59138	2
CP048230.1	W	gene	GWK60_A00319	ERG4	603	gene	GWK60_A00341	PDR1	2935	C-W	59276	196
CP048230.1	W	gene	GWK60_A00319	ERG4	697	gene	GWK60_A00341	PDR1	2841	C-W	59370	1
CP048230.1	W	gene	GWK60_A00319	ERG4	1316	gene	GWK60_A00341	PDR1	2222	C-W	59989	100
CP048230.1	W	gene	GWK60_A00319	ERG4	1319	gene	GWK60_A00341	PDR1	2219	C-W	59992	3918
CP048230.1	W	gene	GWK60_A00319	ERG4	1325	gene	GWK60_A00341	PDR1	2213	C-W	59998	3420
CP048230.1	W	gene	GWK60_A00319	ERG4	1755	gene	GWK60_A00341	PDR1	1783	C-W	60428	34
CP048230.1	W	gene	GWK60_A00319	ERG4	2074	gene	GWK60_A00341	PDR1	1464	C-W	60747	3028
CP048230.1	W	gene	GWK60_A00319	ERG4	2195	gene	GWK60_A00341	PDR1	1343	C-W	60868	524
CP048230.1	W	gene	GWK60_A00319	ERG4	2246	gene	GWK60_A00341	PDR1	1292	C-W	60919	736
CP048230.1	W	gene	GWK60_A00319	ERG4	2249	gene	GWK60_A00341	PDR1	1289	C-W	60922	1
CP048230.1	W	gene	GWK60_A00319	ERG4	2277	gene	GWK60_A00341	PDR1	1261	C-W	60950	3383
CP048230.1	W	gene	GWK60_A00319	ERG4	2279	gene	GWK60_A00341	PDR1	1259	C-W	60952	1
CP048230.1	W	gene	GWK60_A00319	ERG4	2308	gene	GWK60_A00341	PDR1	1230	C-W	60981	2182
CP048230.1	W	gene	GWK60_A00319	ERG4	2380	gene	GWK60_A00341	PDR1	1158	C-W	61053	4940
CP048230.1	W	gene	GWK60_A00319	ERG4	2408	gene	GWK60_A00341	PDR1	1130	C-W	61081	73
CP048230.1	W	gene	GWK60_A00319	ERG4	2433	gene	GWK60_A00341	PDR1	1105	C-W	61106	3
CP048230.1	W	gene	GWK60_A00319	ERG4	2437	gene	GWK60_A00341	PDR1	1101	C-W	61110	3
CP048230.1	W	gene	GWK60_A00319	ERG4	2441	gene	GWK60_A00341	PDR1	1097	C-W	61114	1498
CP048230.1	W	gene	GWK60_A00319	ERG4	2474	gene	GWK60_A00341	PDR1	1064	C-W	61147	1
CP048230.1	W	gene	GWK60_A00319	ERG4	2480	gene	GWK60_A00341	PDR1	1058	C-W	61153	1424
CP048230.1	W	gene	GWK60_A00319	ERG4	2569	gene	GWK60_A00341	PDR1	969	C-W	61242	5
CP048230.1	W	gene	GWK60_A00319	ERG4	2629	gene	GWK60_A00341	PDR1	909	C-W	61302	3942
CP048230.1	W	gene	GWK60_A00319	ERG4	2688	gene	GWK60_A00341	PDR1	850	C-W	61361	3
CP048230.1	W	gene	GWK60_A00319	ERG4	2696	gene	GWK60_A00341	PDR1	842	C-W	61369	13
CP048230.1	W	gene	GWK60_A00319	ERG4	2704	gene	GWK60_A00341	PDR1	834	C-W	61377	3767
CP048230.1	W	gene	GWK60_A00319	ERG4	2726	gene	GWK60_A00341	PDR1	812	C-W	61399	75
CP048230.1	W	gene	GWK60_A00319	ERG4	2775	gene	GWK60_A00341	PDR1	763	C-W	61448	133
CP048230.1	W	gene	GWK60_A00319	ERG4	2794	gene	GWK60_A00341	PDR1	744	C-W	61467	1709
CP048230.1	W	gene	GWK60_A00319	ERG4	2919	gene	GWK60_A00341	PDR1	619	C-W	61592	11
CP048230.1	W	gene	GWK60_A00319	ERG4	2932	gene	GWK60_A00341	PDR1	606	C-W	61605	1
CP048230.1	W	gene	GWK60_A00319	ERG4	2941	gene	GWK60_A00341	PDR1	597	C-W	61614	15735
CP048230.1	W	gene	GWK60_A00319	ERG4	2946	gene	GWK60_A00341	PDR1	592	C-W	61619	2428
CP048230.1	W	gene	GWK60_A00319	ERG4	2954	gene	GWK60_A00341	PDR1	584	C-W	61627	1
CP048230.1	W	gene	GWK60_A00319	ERG4	2961	gene	GWK60_A00341	PDR1	577	C-W	61634	33
CP048230.1	W	gene	GWK60_A00319	ERG4	3013	gene	GWK60_A00341	PDR1	525	C-W	61686	515
CP048230.1	W	gene	GWK60_A00319	ERG4	3021	gene	GWK60_A00341	PDR1	517	C-W	61694	1
CP048230.1	W	gene	GWK60_A00319	ERG4	3135	gene	GWK60_A00341	PDR1	403	C-W	61808	1
CP048230.1	W	gene	GWK60_A00319	ERG4	3139	gene	GWK60_A00341	PDR1	399	C-W	61812	5468
CP048230.1	W	gene	GWK60_A00341	PDR1	0	gene	GWK60_A00341	PDR1	0	ORF(W)-ORF(W)	62581	1
CP048230.1	W	gene	GWK60_A00341	PDR1	0	gene	GWK60_A00341	PDR1	0	ORF(W)-ORF(W)	64408	1
CP048230.1	W	gene	GWK60_A00341	PDR1	0	gene	GWK60_A00341	PDR1	0	ORF(W)-ORF(W)	65424	682
CP048230.1	W	gene	GWK60_A00341	PDR1	18	gene	GWK60_A00363	GWK60_A00363	239	W-C	65552	2
CP048230.1	W	gene	GWK60_A00341	PDR1	96	gene	GWK60_A00363	GWK60_A00363	161	W-C	65630	1258
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	0	gene	GWK60_A00363	GWK60_A00363	0	ORF(C)-ORF(C)	65864	1
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	0	gene	GWK60_A00363	GWK60_A00363	0	ORF(C)-ORF(C)	66467	1
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	0	gene	GWK60_A00363	GWK60_A00363	0	ORF(C)-ORF(C)	66559	3790
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	0	gene	GWK60_A00363	GWK60_A00363	0	ORF(C)-ORF(C)	66574	868
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	0	gene	GWK60_A00363	GWK60_A00363	0	ORF(C)-ORF(C)	67965	4703
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	310	gene	GWK60_A00385	PMA1	1205	C-C	68461	4
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	636	gene	GWK60_A00385	PMA1	879	C-C	68787	1
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	792	gene	GWK60_A00385	PMA1	723	C-C	68943	1
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	798	gene	GWK60_A00385	PMA1	717	C-C	68949	85
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	915	gene	GWK60_A00385	PMA1	600	C-C	69066	4372
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	966	gene	GWK60_A00385	PMA1	549	C-C	69117	7492
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	998	gene	GWK60_A00385	PMA1	517	C-C	69149	37
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	1106	gene	GWK60_A00385	PMA1	409	C-C	69257	1
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	1142	gene	GWK60_A00385	PMA1	373	C-C	69293	2
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	1311	gene	GWK60_A00385	PMA1	204	C-C	69462	1
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	1364	gene	GWK60_A00385	PMA1	151	C-C	69515	1
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	1499	gene	GWK60_A00385	PMA1	16	C-C	69650	1072
CP048230.1	W	gene	GWK60_A00385	PMA1	0	gene	GWK60_A00385	PMA1	0	ORF(C)-ORF(C)	69688	2
CP048230.1	W	gene	GWK60_A00385	PMA1	285	gene	GWK60_A00407	GWK60_A00407	817	C-W	72659	16424
CP048230.1	W	gene	GWK60_A00385	PMA1	316	gene	GWK60_A00407	GWK60_A00407	786	C-W	72690	1
CP048230.1	W	gene	GWK60_A00385	PMA1	527	gene	GWK60_A00407	GWK60_A00407	575	C-W	72901	874
CP048230.1	W	gene	GWK60_A00385	PMA1	587	gene	GWK60_A00407	GWK60_A00407	515	C-W	72961	687
CP048230.1	W	gene	GWK60_A00385	PMA1	595	gene	GWK60_A00407	GWK60_A00407	507	C-W	72969	13
CP048230.1	W	gene	GWK60_A00385	PMA1	634	gene	GWK60_A00407	GWK60_A00407	468	C-W	73008	574
CP048230.1	W	gene	GWK60_A00385	PMA1	675	gene	GWK60_A00407	GWK60_A00407	427	C-W	73049	10
CP048230.1	W	gene	GWK60_A00385	PMA1	683	gene	GWK60_A00407	GWK60_A00407	419	C-W	73057	4869
CP048230.1	W	gene	GWK60_A00385	PMA1	715	gene	GWK60_A00407	GWK60_A00407	387	C-W	73089	7954
CP048230.1	W	gene	GWK60_A00385	PMA1	734	gene	GWK60_A00407	GWK60_A00407	368	C-W	73108	4642
CP048230.1	W	gene	GWK60_A00385	PMA1	743	gene	GWK60_A00407	GWK60_A00407	359	C-W	73117	3
CP048230.1	W	gene	GWK60_A00385	PMA1	781	gene	GWK60_A00407	GWK60_A00407	321	C-W	73155	2264
CP048230.1	W	gene	GWK60_A00385	PMA1	804	gene	GWK60_A00407	GWK60_A00407	298	C-W	73178	5611
CP048230.1	W	gene	GWK60_A00385	PMA1	845	gene	GWK60_A00407	GWK60_A00407	257	C-W	73219	1
CP048230.1	W	gene	GWK60_A00385	PMA1	873	gene	GWK60_A00407	GWK60_A00407	229	C-W	73247	1
CP048230.1	W	gene	GWK60_A00385	PMA1	998	gene	GWK60_A00407	GWK60_A00407	104	C-W	73372	1
CP048230.1	W	gene	GWK60_A00385	PMA1	1026	gene	GWK60_A00407	GWK60_A00407	76	C-W	73400	1527
CP048230.1	W	gene	GWK60_A00385	PMA1	1034	gene	GWK60_A00407	GWK60_A00407	68	C-W	73408	1
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	73908	4
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	74252	1
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	74529	1
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	74675	1
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	75022	839
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	75156	1875
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	75285	1
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	75540	130
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	75865	1
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	75900	1
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	76006	1
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	76434	1
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	76841	490
CP048230.1	W	gene	GWK60_A00429	GWK60_A00429	0	gene	GWK60_A00429	GWK60_A00429	0	ORF(C)-ORF(C)	77155	1287
CP048230.1	W	gene	GWK60_A00429	GWK60_A00429	0	gene	GWK60_A00429	GWK60_A00429	0	ORF(C)-ORF(C)	77227	1
CP048230.1	W	gene	GWK60_A00429	GWK60_A00429	0	gene	GWK60_A00429	GWK60_A00429	0	ORF(C)-ORF(C)	77261	544
CP048230.1	W	gene	GWK60_A00429	GWK60_A00429	0	gene	GWK60_A00429	GWK60_A00429	0	ORF(C)-ORF(C)	77357	398
CP048230.1	W	gene	GWK60_A00429	GWK60_A00429	145	gene	GWK60_A00451	GWK60_A00451	340	C-C	78016	1445
CP048230.1	W	gene	GWK60_A00429	GWK60_A00429	193	gene	GWK60_A00451	GWK60_A00451	292	C-C	78064	1
CP048230.1	W	gene	GWK60_A00429	GWK60_A00429	216	gene	GWK60_A00451	GWK60_A00451	269	C-C	78087	185
CP048230.1	W	gene	GWK60_A00429	GWK60_A00429	354	gene	GWK60_A00451	GWK60_A00451	131	C-C	78225	8096
CP048230.1	W	gene	GWK60_A00429	GWK60_A00429	356	gene	GWK60_A00451	GWK60_A00451	129	C-C	78227	31
CP048230.1	W	gene	GWK60_A00429	GWK60_A00429	456	gene	GWK60_A00451	GWK60_A00451	29	C-C	78327	2
CP048230.1	W	gene	GWK60_A00429	GWK60_A00429	476	gene	GWK60_A00451	GWK60_A00451	9	C-C	78347	1
CP048230.1	W	gene	GWK60_A00429	GWK60_A00429	483	gene	GWK60_A00451	GWK60_A00451	2	C-C	78354	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78387	325
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78415	7221
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78438	37242
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78519	421
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78522	5
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78524	19246
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78549	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78621	4676
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78653	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78658	195
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78674	2
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78691	75
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78699	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78702	12457
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78709	2
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78758	15
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78761	5633
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78771	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78842	372
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78875	87
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78897	757
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79031	2754
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79089	3
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79111	185
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79125	2
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79163	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79189	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79211	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79339	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79434	2
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79509	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	88	gene	GWK60_A00473	GWK60_A00473	249	C-W	79682	2
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	107	gene	GWK60_A00473	GWK60_A00473	230	C-W	79701	305
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	158	gene	GWK60_A00473	GWK60_A00473	179	C-W	79752	11612
CP048230.1	W	gene	GWK60_A00473	GWK60_A00473	0	gene	GWK60_A00473	GWK60_A00473	0	ORF(W)-ORF(W)	80263	6961
CP048230.1	W	gene	GWK60_A00473	GWK60_A00473	0	gene	GWK60_A00473	GWK60_A00473	0	ORF(W)-ORF(W)	80502	1
