Standard name,Common name,Type,Sc ortholog,Sc ortholog gene name,Sc SGDID,Essential in Sc,Sc synthetic lethals,Sc fitness,Hits,Reads,Length,Insertion index,Neighborhood index,Reads NI,Max free region,Freedom index,Logit FI,Kornmann FI,Domain ratio,Hits in domains,Reads in domains,Domain coverage
GWK60_A00517,GWK60_A00517,ORF,YGL002W,ERP6,S000002970,,No,1.0105,0,0,654,0.0,0.0,0.0,654,1.0,0.9894393119633768,0.0,0.0,0,0,0
GWK60_A00539,GWK60_A00539,ORF,,,,,,,0,0,384,0.0,0.0,0.0,384,1.0,0.8629487074245404,0.0,0.0,0,0,0
GWK60_A00583,GWK60_A00583,ORF,,,,,,,1,1,825,0.0012121212121212121,0.5644019138755981,0.3459237536656891,676,0.8193939393939393,0.8178151846879885,0.0,0.0,0,0,0
GWK60_A00605,GWK60_A00605,ORF,YGR109W,YIL082W,S000007347,,,,1,1,2601,0.00038446751249519417,0.21448481353325644,0.13727028066128413,1844,0.708958093041138,0.7089580930146402,0.0,0.0,0,0,0
GWK60_A00627,GWK60_A00627,ORF,,,,,,,0,0,291,0.0,0.0,0.0,291,1.0,0.7130001627522816,0.0,0.0,0,0,0
GWK60_A00649,GWK60_A00649,ORF,YJL219W,HXT9,S000003755,,No,1.0265,7,11,1650,0.004242424242424243,2.583962703962704,3.1050980392156866,591,0.35818181818181816,0.3581816375337465,0.1330581717034775,0.0,0,0,0
GWK60_A00671,GWK60_A00671,ORF,YAL002W,VPS8,S000000002,,,0.7640,9,9,3789,0.0023752969121140144,1.533016627078385,1.277513855898654,1672,0.4412773818949591,0.44127738189495896,0.12271078136776584,0.0,0,0,0
GWK60_A00693,GWK60_A00693,ORF,YAL001C,TFC3,S000000001,,,,0,0,3489,0.0,0.0,0.0,3489,1.0,0.9999999999999949,0.0,0.0,0,0,0
GWK60_A00715,GWK60_A00715,ORF,YLR321C,SFH1,S000004313,,,,0,0,1095,0.0,0.0,0.0,1095,1.0,0.9998702796695016,0.0,0.0,0,0,0
GWK60_A00737,GWK60_A00737,ORF,YLR316C,TAD3,S000004308,,,,0,0,990,0.0,0.0,0.0,990,1.0,0.9996293938593735,0.0,0.0,0,0,0
GWK60_A00759,EST2,ORF,YLR318W,EST2,S000004310,,,1.0450,0,0,2556,0.0,0.0,0.0,2556,1.0,0.9999999999413831,0.0,0.0,0,0,0
GWK60_A00781,GWK60_A00781,ORF,YLR319C,BUD6,S000004311,,,0.9772,0,0,2259,0.0,0.0,0.0,2259,1.0,0.9999999988574464,0.0,0.0,0,0,0
GWK60_A00803,GWK60_A00803,ORF,YLR320W,MMS22,S000004312,,,0.6070,1,1,4281,0.000233590282644242,0.09523296138572943,0.07737678112590517,4159,0.9715019855174025,0.9715019855174025,0.0,0.0,0,0,0
GWK60_A00825,GWK60_A00825,ORF,YLR323C,CWC24,S000004315,,,,0,0,681,0.0,0.0,0.0,681,1.0,0.9919179913746745,0.0,0.0,0,0,0
GWK60_A00847,PEX23B,ORF,,,,,,,0,0,1212,0.0,0.0,0.0,1212,1.0,0.9999597354957637,0.0,0.0,0,0,0
GWK60_A00869,GWK60_A00869,ORF,YLR325C,RPL38,S000004317,,,0.9505,0,0,237,0.0,0.0,0.0,237,1.0,0.5914589784327801,0.0,0.0,0,0,0
GWK60_A00891,GWK60_A00891,ORF,YLR326W,YLR326W,S000004318,No,,1.0200,11,18,660,0.016666666666666666,6.036458333333333,6.078671328671328,309,0.4681818181818182,0.46352256548958576,0.33605204422972407,0.0,0,0,0
GWK60_A00913,GWK60_A00913,ORF,YLR328W,NMA1,S000004320,,Yes,1.0230,0,0,1236,0.0,0.0,0.0,1236,1.0,0.9999683265470388,0.0,0.0,0,0,0
GWK60_A00935,GWK60_A00935,ORF,YPL262W,FUM1,S000006183,,,0.8180,1,2,1452,0.0006887052341597796,0.25520833333333337,0.31410256410256415,953,0.65633608815427,0.6563336906588597,0.0,0.0,0,0,0
GWK60_A00957,GWK60_A00957,ORF,YPL263C,KEL3,S000006184,,,1.0217,2,2,1926,0.0010384215991692627,0.409527518172378,0.2520169342599249,1681,0.8727933541017653,0.8727933262412813,0.0,0.0,0,0,0
GWK60_A00979,GWK60_A00979,ORF,YPL272C,PBI1,S000006193,,,1.0155,0,0,1608,0.0,0.0,0.0,1608,1.0,0.9999992324028361,0.0,0.0,0,0,0
GWK60_A01001,GWK60_A01001,ORF,YPL271W,ATP15,S000006192,,,,0,0,210,0.0,0.0,0.0,210,1.0,0.52497918747894,0.0,0.0,0,0,0
GWK60_A01023,GWK60_A01023,ORF,YPL270W,MDL2,S000006191,,No,0.9572,1,1,2406,0.00041562759767248546,0.16595765488240183,0.0940426711000277,1560,0.6483790523690773,0.6483790521987467,0.0,0.0,0,0,0
GWK60_A01045,GWK60_A01045,ORF,YPL269W,KAR9,S000006190,,,1.0305,0,0,1830,0.0,0.0,0.0,1830,1.0,0.999999916631899,0.0,0.0,0,0,0
GWK60_A01067,GWK60_A01067,ORF,YPL268W,PLC1,S000006189,,,,1,2,2553,0.0003916960438699569,0.1285444234404537,0.16894409937888197,2550,0.9988249118683902,0.9988249118080592,0.0,0.0,0,0,0
GWK60_A01089,GWK60_A01089,ORF,,,,,,,3,3,312,0.009615384615384616,3.2612876254180607,2.143131868131868,259,0.8301282051282052,0.6259072998726846,0.0,0.0,0,0,0
GWK60_A01111,DIP5,ORF,YPL265W,DIP5,S000006186,,No,1.0230,5,9,1842,0.0027144408251900108,1.0697364524726087,1.3237988599348534,1526,0.8284473398479913,0.8284472785918716,0.0,0.0,0,0,0
GWK60_A01133,GWK60_A01133,ORF,YLL052C,AQY2,S000003975,,,1.0282,3,3,882,0.003401360544217687,1.556689342403628,1.2182786157941436,622,0.7052154195011338,0.704446360670566,0.0,0.0,0,0,0
GWK60_A01155,GIT1,ORF,,,,,,,0,0,1596,0.0,0.0,0.0,1596,1.0,0.9999991345366991,0.0,0.0,0,0,0
GWK60_A01177,EPA10,ORF,,,,,,,0,0,4191,0.0,0.0,0.0,4191,1.0,1.0,0.0,0.0,0,0,0
GWK60_A01199,PGD1,ORF,YGL025C,PGD1,S000002993,,,0.4830,0,0,1440,0.0,0.0,0.0,1440,1.0,0.999995881428255,0.0,0.0,0,0,0
GWK60_A01221,EPA9,ORF,,,,,,,0,0,4383,0.0,0.0,0.0,4383,1.0,1.0,0.0,0.0,0,0,0
GWK60_A01243,GWK60_A01243,ORF,YGL025C,PGD1,S000002993,,,0.4830,1,2,1440,0.0006944444444444445,0.7169642857142857,1.4339285714285714,1198,0.8319444444444445,0.8319410180215623,0.0,0.0,0,0,0
GWK60_A01265,TRP5,ORF,YGL026C,TRP5,S000002994,,,NaN,3,3,2124,0.0014124293785310734,1.4249646892655368,1.4249646892655368,1469,0.6916195856873822,0.6916195826391963,0.0,0.0,0,0,0
GWK60_A01287,CWH41,ORF,YGL027C,CWH41,S000002995,,,0.9817,0,0,2445,0.0,0.0,0.0,2445,1.0,0.9999999998221356,0.0,0.0,0,0,0
GWK60_A01309,GWK60_A01309,ORF,YGL028C,SCW11,S000002996,,,1.0685,0,0,1722,0.0,0.0,0.0,1722,1.0,0.9999997545076978,0.0,0.0,0,0,0
GWK60_A01353,GWK60_A01353,ORF,YGL030W,RPL30,S000002998,,,,0,0,481,0.0,0.0,0.0,318,1.0,0.7649478037637647,0.0,0.0,0,0,0
GWK60_A01375,GWK60_A01375,ORF,YGL031C,RPL24A,S000002999,,Yes,0.8045,0,0,468,0.0,0.0,0.0,468,1.0,0.935836123594826,0.0,0.0,0,0,0
GWK60_A01397,GWK60_A01397,ORF,YGL032C,AGA2,S000003000,,,1.0108,0,0,258,0.0,0.0,0.0,258,1.0,0.6410674063348171,0.0,0.0,0,0,0
GWK60_A01419,GWK60_A01419,ORF,YGL033W,HOP2,S000003001,,,1.0115,1,1,750,0.0015432098765432098,0.8542181069958847,0.8008294753086419,570,0.8796296296296297,0.8697721425872679,0.0,0.0,0,0,0
GWK60_A01441,MIG1,ORF,YGL035C,MIG1,S000003003,,,1.0050,5,5,1275,0.00392156862745098,2.0701268742791235,1.8522187822497422,894,0.7011764705882353,0.7011614338949896,0.0,0.0,0,0,0
GWK60_A01463,GWK60_A01463,ORF,YGR146C,ECL1,S000003378,,,1.0493,0,0,357,0.0,0.0,0.0,357,1.0,0.8277836082661223,0.0,0.0,0,0,0
GWK60_A01485,GWK60_A01485,ORF,YGR009C,SEC9,S000003241,,,,0,0,2085,0.0,0.0,0.0,2085,1.0,0.9999999934904793,0.0,0.0,0,0,0
GWK60_A01507,GWK60_A01507,ORF,YGL036W,VIR1,S000003004,No,,1.0145,3,4,1926,0.001557632398753894,1.0275923453493547,1.1988577362409139,1274,0.6614745586708204,0.6614745375558551,0.0,0.0,0,0,0
GWK60_A01529,GWK60_A01529,ORF,YGL037C,PNC1,S000003005,,,0.9823,0,0,636,0.0,0.0,0.0,636,1.0,0.9873828393206613,0.0,0.0,0,0,0
GWK60_A01551,GWK60_A01551,ORF,YGL038C,OCH1,S000003006,,,NaN,0,0,1410,0.0,0.0,0.0,1410,1.0,0.9999944405176665,0.0,0.0,0,0,0
GWK60_A01573,GWK60_A01573,ORF,,,,,,,0,0,1818,0.0,0.0,0.0,1818,1.0,0.9999999060027298,0.0,0.0,0,0,0
GWK60_A01595,HXT4,ORF,YJL219W,HXT9,S000003755,,No,1.0265,2,3,1707,0.0011716461628588166,2.5884592852958406,3.1061511423550083,601,0.3520796719390744,0.35207957151843444,0.0,0.0,0,0,0
GWK60_A01617,HXT1,ORF,YDR345C,HXT3,S000002753,,NaN,0.9992,0,0,1692,0.0,0.0,0.0,1692,1.0,0.9999996686200819,0.0,0.0,0,0,0
GWK60_A01639,HXT5,ORF,YHR096C,HXT5,S000001138,,NaN,0.9983,2,2,1767,0.0011318619128466328,3.807583474816073,3.807583474816073,876,0.49575551782682514,0.4957554402248175,0.0,0.0,0,0,0
GWK60_A01661,GWK60_A01661,ORF,YHR098C,SFB3,S000001140,,,0.6980,0,0,2805,0.0,0.0,0.0,2805,1.0,0.9999999999951401,0.0,0.0,0,0,0
GWK60_A01683,GWK60_A01683,ORF,,,,,,,0,0,2385,0.0,0.0,0.0,2385,1.0,0.9999999996759101,0.0,0.0,0,0,0
GWK60_A01705,GWK60_A01705,ORF,,,,,,,1,1,267,0.003745318352059925,7.322097378277154,7.322097378277154,135,0.5056179775280899,0.3344678894846389,0.0,0.0,0,0,0
GWK60_A01727,GWK60_A01727,ORF,YHR099W,TRA1,S000001141,,,1.0395,0,0,11232,0.0,0.0,0.0,11232,1.0,1.0,0.0,0.0,0,0,0
GWK60_A01771,GWK60_A01771,ORF,YOL022C,TSR4,S000005382,,,,0,0,1221,0.0,0.0,0.0,1221,1.0,0.9999632008863909,0.0,0.0,0,0,0
GWK60_A01793,GWK60_A01793,ORF,YOL023W,IFM1,S000005383,,,0.5630,0,0,2028,0.0,0.0,0.0,2028,1.0,0.999999988489429,0.0,0.0,0,0,0
GWK60_A01815,GWK60_A01815,ORF,YFR017C,IGD1,S000001913,,No,1.0395,0,0,381,0.0,0.0,0.0,381,1.0,0.8593618742658659,0.0,0.0,0,0,0
GWK60_A01837,GWK60_A01837,ORF,YOL025W,LAG2,S000005385,,,0.9630,0,0,2073,0.0,0.0,0.0,2073,1.0,0.9999999926605359,0.0,0.0,0,0,0
GWK60_A01859,GWK60_A01859,ORF,YOR018W,ROD1,S000005544,,No,1.0100,0,0,2331,0.0,0.0,0.0,2331,1.0,0.9999999994438593,0.0,0.0,0,0,0
GWK60_A01903,GWK60_A01903,ORF,YHR020W,YHR020W,S000001062,Yes,,,0,0,2022,0.0,0.0,0.0,2022,1.0,0.999999987777655,0.0,0.0,0,0,0
GWK60_A01925,GWK60_A01925,ORF,YHR019C,DED81,S000001061,,No,,0,0,1647,0.0,0.0,0.0,1647,1.0,0.9999994802929345,0.0,0.0,0,0,0
GWK60_A01947,GWK60_A01947,ORF,YHR017W,YSC83,S000001059,,,0.9965,0,0,1143,0.0,0.0,0.0,1143,1.0,0.9999197272442962,0.0,0.0,0,0,0
GWK60_A01969,GWK60_A01969,ORF,YFR024C,YSC84,S000002968,,,0.9675,1,1,1182,0.0008460236886632825,1.4846023688663281,1.2371686407219402,933,0.7893401015228426,0.7892972003910054,0.0,0.0,0,0,0
GWK60_A02013,GWK60_A02013,ORF,YDR341C,YDR341C,S000002749,Yes,NaN,,0,0,1818,0.0,0.0,0.0,1818,1.0,0.9999999060027298,0.0,0.0,0,0,0
GWK60_A02035,HXT6/7,ORF,YJL219W,HXT9,S000003755,,No,1.0265,0,0,1659,0.0,0.0,0.0,1659,1.0,0.9999995390611554,0.0,0.0,0,0,0
GWK60_A02057,HXT4/6/7,ORF,YJL219W,HXT9,S000003755,,No,1.0265,1,1,1650,0.0006060606060606061,1.121904761904762,0.9816666666666667,1199,0.7266666666666667,0.7266663001742167,0.0,0.0,0,0,0
GWK60_A02079,GWK60_A02079,ORF,YCL049C,YCL049C,S000000554,No,,0.9955,2,3,822,0.0024330900243309003,3.6869424168694245,4.977372262773723,602,0.732360097323601,0.7309061457688605,0.0,0.0,0,0,0
GWK60_A02101,GWK60_A02101,ORF,YCL049C,YCL049C,S000000554,No,,0.9955,0,0,855,0.0,0.0,0.0,855,1.0,0.9985719267115775,0.0,0.0,0,0,0
GWK60_A02123,HXT3,ORF,YDR345C,HXT3,S000002753,,NaN,0.9992,2,2,1671,0.0011968880909634949,1.513398497240508,1.3620586475164573,1205,0.7211250748055057,0.7211247799979631,0.0,0.0,0,0,0
GWK60_A02145,GWK60_A02145,ORF,,,,,,,0,0,267,0.0,0.0,0.0,267,1.0,0.6615031592029524,0.0,0.0,0,0,0
GWK60_A02167,GWK60_A02167,ORF,YDR346C,SVF1,S000002754,,,1.0195,0,0,1332,0.0,0.0,0.0,1332,1.0,0.9999878722231386,0.0,0.0,0,0,0
GWK60_A02189,GWK60_A02189,ORF,YDR347W,MRP1,S000002755,,,0.4475,0,0,960,0.0,0.0,0.0,960,1.0,0.9994997988929205,0.0,0.0,0,0,0
GWK60_A02211,GWK60_A02211,ORF,YHR097C,PAL2,S000001139,No,No,1.0083,0,0,1338,0.0,0.0,0.0,1338,1.0,0.9999885784818139,0.0,0.0,0,0,0
GWK60_A02233,YPS7,ORF,YDR349C,YPS7,S000002757,,,0.9850,0,0,1764,0.0,0.0,0.0,1764,1.0,0.9999998387000499,0.0,0.0,0,0,0
GWK60_A02277,GWK60_A02277,ORF,YDR350C,ATP22,S000002758,,,0.7510,0,0,1725,0.0,0.0,0.0,1725,1.0,0.9999997617630899,0.0,0.0,0,0,0
GWK60_A02299,GWK60_A02299,ORF,YDR351W,SBE2,S000002759,,No,1.0212,1,1,2601,0.00038446751249519417,0.5411380238369858,0.4058535178777393,2165,0.8323721645520954,0.832372164520985,0.0,0.0,0,0,0
GWK60_A02321,GWK60_A02321,ORF,YDR352W,YPQ2,S000002760,,,1.0235,0,0,951,0.0,0.0,0.0,951,1.0,0.999452718592235,0.0,0.0,0,0,0
GWK60_A02343,GWK60_A02343,ORF,YDR353W,TRR1,S000002761,,NaN,,0,0,960,0.0,0.0,0.0,960,1.0,0.9994997988929205,0.0,0.0,0,0,0
GWK60_A02365,GWK60_A02365,ORF,YHR107C,CDC12,S000001149,,No,,0,0,1194,0.0,0.0,0.0,1194,1.0,0.9999517950191998,0.0,0.0,0,0,0
GWK60_A02387,GWK60_A02387,ORF,YDR354W,TRP4,S000002762,,,0.9702,0,0,1140,0.0,0.0,0.0,1140,1.0,0.9999172827771484,0.0,0.0,0,0,0
GWK60_A02409,GWK60_A02409,ORF,YDR356W,SPC110,S000002764,,,,0,0,2619,0.0,0.0,0.0,2619,1.0,0.9999999999687812,0.0,0.0,0,0,0
GWK60_A02431,GWK60_A02431,ORF,YDR357C,CNL1,S000002765,,,0.9947,0,0,303,0.0,0.0,0.0,303,1.0,0.7369158958334202,0.0,0.0,0,0,0
GWK60_A02453,GWK60_A02453,ORF,YDR358W,GGA1,S000002766,,Yes,1.0112,0,0,1767,0.0,0.0,0.0,1767,1.0,0.9999998434671832,0.0,0.0,0,0,0
GWK60_A02475,GWK60_A02475,ORF,YDR359C,EAF1,S000002767,,,0.5130,0,0,3132,0.0,0.0,0.0,3132,1.0,0.9999999999998153,0.0,0.0,0,0,0
GWK60_A02497,GWK60_A02497,ORF,YDR361C,BCP1,S000002769,,,,0,0,831,0.0,0.0,0.0,831,1.0,0.9981852660075083,0.0,0.0,0,0,0
GWK60_A02519,GWK60_A02519,ORF,YDR362C,TFC6,S000002770,,,,0,0,2058,0.0,0.0,0.0,2058,1.0,0.9999999914727594,0.0,0.0,0,0,0
GWK60_A02541,GWK60_A02541,ORF,YDR363W,ESC2,S000002771,,,0.8985,0,0,1092,0.0,0.0,0.0,1092,1.0,0.9998663296253665,0.0,0.0,0,0,0
GWK60_A02563,GWK60_A02563,ORF,YDR363W,NA,S000007235,,,0.8985,0,0,255,0.0,0,0,255,1.0,0.6341355910108007,0.0,0.0,0,0,0
GWK60_A02585,GWK60_A02585,ORF,YOR117W,RPT5,S000005643,,NaN,,0,0,1290,0.0,0,0,1290,1.0,0.9999815421067044,0.0,0.0,0,0,0
GWK60_A02607,GWK60_A02607,ORF,YDR364C,CDC40,S000002772,,,0.4765,0,0,1326,0.0,0,0,1326,1.0,0.9999871222929576,0.0,0.0,0,0,0
GWK60_A02629,GWK60_A02629,ORF,YDR367W,KEI1,S000002775,,,,0,0,838,0.0,0,0,651,1.0,0.9891211899829261,0.0,0.0,0,0,0
GWK60_A02651,GWK60_A02651,ORF,YDR368W,YPR1,S000002776,,No,1.0060,0,0,933,0.0,0,0,933,1.0,0.9993448559080368,0.0,0.0,0,0,0
GWK60_A02673,GWK60_A02673,ORF,YDR369C,XRS2,S000002777,,,0.7365,1,1,2484,0.00040257648953301127,1.9061996779388084,1.9061996779388084,2043,0.822463768115942,0.8224637680168974,0.0,0.0,0,0,0
GWK60_A02695,GWK60_A02695,ORF,YDR370C,DXO1,S000002778,,,1.0410,0,0,1209,0.0,0.0,0.0,1209,1.0,0.9999585093099298,0.0,0.0,0,0,0
GWK60_A02717,GWK60_A02717,ORF,,,,,,,0,0,315,0.0,0.0,0.0,315,1.0,0.759510916949111,0.0,0.0,0,0,0
GWK60_A02739,GWK60_A02739,ORF,YDR371W,CTS2,S000002779,,,1.0117,0,0,1506,0.0,0.0,0.0,1506,1.0,0.9999978713064616,0.0,0.0,0,0,0
GWK60_A02761,GWK60_A02761,ORF,YDR372C,VPS74,S000002780,,,1.0245,0,0,987,0.0,0.0,0.0,987,1.0,0.999618111532317,0.0,0.0,0,0,0
GWK60_A02783,GWK60_A02783,ORF,YDR373W,FRQ1,S000002781,,No,,0,0,573,0.0,0.0,0.0,573,1.0,0.9765693323263297,0.0,0.0,0,0,0
GWK60_A02805,GWK60_A02805,ORF,YDR374C,PHO92,S000002782,,,0.9935,0,0,930,0.0,0.0,0.0,930,1.0,0.9993249172693672,0.0,0.0,0,0,0
GWK60_A02827,GWK60_A02827,ORF,,,,,,,0,0,225,0.0,0.0,0.0,225,1.0,0.5621765008857981,0.0,0.0,0,0,0
GWK60_A02849,GWK60_A02849,ORF,YDR375C,BCS1,S000002783,,,0.8017,0,0,1374,0.0,0.0,0.0,1374,1.0,0.9999920314496384,0.0,0.0,0,0,0
GWK60_A02871,GWK60_A02871,ORF,YDR376W,ARH1,S000002784,,,,0,0,1506,0.0,0.0,0.0,1506,1.0,0.9999978713064616,0.0,0.0,0,0,0
GWK60_A02893,GWK60_A02893,ORF,YDR377W,ATP17,S000002785,,,,0,0,306,0.0,0.0,0.0,306,1.0,0.7426905453026857,0.0,0.0,0,0,0
GWK60_A02915,GWK60_A02915,ORF,YDR378C,LSM6,S000002786,,,0.7317,0,0,607,0.0,0.0,0.0,348,1.0,0.8145725807070178,0.0,0.0,0,0,0
GWK60_A02937,GWK60_A02937,ORF,YDR379W,RGA2,S000002787,,No,1.0297,4,6,2379,0.0016813787305590584,1.6501531255629616,1.7326607818411097,1936,0.8137873055905843,0.8137873053105353,0.0,0.0,0,0,0
GWK60_A02959,GWK60_A02959,ORF,YDR379C,NA,S000007605,,,,0,0,240,0.0,0.0,0.0,240,1.0,0.598687660112452,0.0,0.0,0,0,0
GWK60_A02981,ARO10,ORF,YDR380W,ARO10,S000002788,,No,0.9943,3,8,1950,0.0015384615384615385,0.9183431952662723,1.8726998491704374,876,0.4492307692307692,0.44923075795058864,0.0,0.0,0,0,0
GWK60_A03003,GWK60_A03003,ORF,YDR381W,YRA1,S000002789,,,,0,0,1999,0.0,0.0,0.0,699,1.0,0.9932403394892868,0.0,0.0,0,0,0
GWK60_A03025,GWK60_A03025,ORF,YDR381C,NA,S000007650,,,,0,0,348,0.0,0.0,0.0,348,1.0,0.8145725807070178,0.0,0.0,0,0,0
GWK60_A03047,GWK60_A03047,ORF,YDR382W,RPP2B,S000002790,,,0.5493,0,0,330,0.0,0.0,0.0,330,1.0,0.7858349830425586,0.0,0.0,0,0,0
GWK60_A03069,GWK60_A03069,ORF,YDR383C,NKP1,S000002791,,,1.0200,1,3,726,0.0013774104683195593,0.9928374655647383,2.291163382072473,694,0.9559228650137741,0.9509822225853716,0.0,0.0,0,0,0
GWK60_A03091,GWK60_A03091,ORF,YDR384C,ATO3,S000002792,,NaN,0.9960,0,0,807,0.0,0.0,0.0,807,1.0,0.9976941559942918,0.0,0.0,0,0,0
GWK60_A03113,EFT2,ORF,YDR385W,EFT2,S000002793,,Yes,0.9252,0,0,2529,0.0,0.0,0.0,2529,1.0,0.9999999999232141,0.0,0.0,0,0,0
GWK60_A03135,GWK60_A03135,ORF,YDR386W,MUS81,S000002794,,,0.9735,0,0,1887,0.0,0.0,0.0,1887,1.0,0.9999999528532164,0.0,0.0,0,0,0
GWK60_A03157,GWK60_A03157,ORF,YBL027W,RPL19B,S000000123,,No,0.7880,0,0,1248,0.0,0.0,0.0,570,1.0,0.9758729785823308,0.0,0.0,0,0,0
GWK60_A03179,GWK60_A03179,ORF,YGL192W,IME4,S000003160,,,1.0025,2,6,1467,0.0013633265167007499,0.9367189275164736,2.1076175869120655,1301,0.8868438991138378,0.8868411108444443,0.0,0.0,0,0,0
GWK60_A03201,GWK60_A03201,ORF,YGL194C,HOS2,S000003162,,No,0.9067,0,0,1353,0.0,0.0,0.0,1353,1.0,0.9999901693925546,0.0,0.0,0,0,0
GWK60_A03223,GWK60_A03223,ORF,YNL008C,ASI3,S000004953,,No,1.0157,0,0,1878,0.0,0.0,0.0,1878,1.0,0.9999999484132021,0.0,0.0,0,0,0
GWK60_A03245,GWK60_A03245,ORF,YLR028C,ADE16,S000004018,,Yes,1.0097,0,0,1773,0.0,0.0,0.0,1773,1.0,0.9999998525829434,0.0,0.0,0,0,0
GWK60_A03267,GWK60_A03267,ORF,YLR029C,RPL15A,S000004019,,NaN,,0,0,615,0.0,0.0,0.0,615,1.0,0.9844802434215911,0.0,0.0,0,0,0
GWK60_A03289,GWK60_A03289,ORF,YOL017W,ESC8,S000005377,,No,0.9925,0,0,744,0.0,0.0,0.0,744,1.0,0.9956792664800881,0.0,0.0,0,0,0
