Standard name,Common name,Type,Sc ortholog,Sc ortholog gene name,Sc SGDID,Essential in Sc,Sc synthetic lethals,Sc fitness,Hits,Reads,Length,Insertion index,Neighborhood index,Reads NI,Max free region,Freedom index,Logit FI,Kornmann FI,Domain ratio,Hits in domains,Reads in domains,Domain coverage
GWK60_A00253,GWK60_A00253,ORF,YGL009C,LEU1,S000002977,,,1.0212,13,3253,2355,0.005520169851380042,0.4530694244686437,0.23488132250161392,1109,0.47091295116772824,0.4709129509617153,0.20486638208976907,0.0,0,0,0
GWK60_A00275,GWK60_A00275,ORF,YGL016W,KAP122,S000002984,,,0.9042,6,9862,3210,0.001869158878504673,0.12562305295950157,0.531714398406268,2776,0.864797507788162,0.8647975077880888,0.0,0.0,0,0,0
GWK60_A00297,SCL1,ORF,YGL011C,SCL1,S000002979,,Yes,,0,0,765,0.0,0.0,0.0,765,1.0,0.9964948127799336,0.0,0.0,0,0,0
GWK60_A00319,ERG4,ORF,YGL012W,ERG4,S000002980,,,0.8460,0,0,1395,0.0,0.0,0.0,1395,1.0,0.9999935408088644,0.0,0.0,0,0,0
GWK60_A00341,PDR1,ORF,YBL005W,PDR3,S000000101,,No,1.0365,6,744,3324,0.0018050541516245488,0.11602242376214376,0.03320711605059612,1053,0.3167870036101083,0.3167870036100997,0.07683061084998405,0.0,0,0,0
GWK60_A00363,GWK60_A00363,ORF,YGL014W,PUF4,S000002982,,,0.9610,6,2509,2361,0.0025412960609911056,0.14797714773465764,0.13590000486263729,1058,0.4481152054214316,0.44811520523680853,0.0,0.0,0,0,0
GWK60_A00385,PMA1,ORF,YGL008C,PMA1,S000002976,,Yes,,1,183,2709,0.00036913990402362494,0.018620103530866107,0.006419159484982639,2686,0.9915097822074567,0.9915097821948717,0.0,0.0,0,0,0
GWK60_A00407,GWK60_A00407,ORF,YGL006W,PMC1,S000002974,,,1.0077,20,18709,3369,0.005936479667557139,0.3284482208592361,0.47502336489562835,594,0.176313446126447,0.17631344612644395,0.16630259285925222,0.0,0,0,0
GWK60_A00429,GWK60_A00429,ORF,YGL005C,COG7,S000002973,,,0.9487,1,44,810,0.0012345679012345679,0.06857363315696649,0.004647589280817633,424,0.5234567901234568,0.5222853731197269,0.0,0.0,0,0,0
GWK60_A00451,GWK60_A00451,ORF,YGL004C,RPN14,S000002972,,,1.0310,69,57943,1239,0.05569007263922518,3.4708593517692536,4.560417316081767,92,0.07425343018563357,0.07425114782901107,0.0,0.0,0,0,0
GWK60_A00473,GWK60_A00473,ORF,,,,,,,9,1661,1941,0.00463678516228748,0.2798976043276661,0.0721010650790896,601,0.30963420917053064,0.30963420066342173,0.15008031476028774,0.0,0,0,0
GWK60_A00495,GWK60_A00495,ORF,YGL003C,CDH1,S000002971,,,0.5930,3,621,1923,0.0015600624024961,0.11060699308706294,0.03435135010355679,840,0.43681747269890797,0.43681745833058555,0.0,0.0,0,0,0
GWK60_A00517,GWK60_A00517,ORF,YGL002W,ERP6,S000002970,,No,1.0105,1,17,654,0.0015290519877675841,0.11636085626911316,0.0038026423617357236,560,0.8562691131498471,0.8472263221704756,0.0,0.0,0,0,0
GWK60_A00539,GWK60_A00539,ORF,,,,,,,4,881,384,0.010416666666666666,0.8147183641975309,0.3282025763644267,156,0.40625,0.3505729123912195,0.0,0.0,0,0,0
GWK60_A00583,GWK60_A00583,ORF,,,,,,,10,6321,825,0.012121212121212121,0.8789865871833085,1.013776011464419,310,0.37575757575757573,0.3750335906113557,0.28232230747724085,0.0,0,0,0
GWK60_A00605,GWK60_A00605,ORF,YGR109W,YIL082W,S000007347,,,,13,6183,2601,0.004998077662437524,0.3879377496949334,0.36230156802953917,513,0.1972318339100346,0.19723183390266294,0.12328591567345892,0.0,0,0,0
GWK60_A00627,GWK60_A00627,ORF,,,,,,,7,2808,291,0.024054982817869417,1.899152801878126,1.568417409460479,105,0.36082474226804123,0.2572680999621635,0.0,0.0,0,0,0
GWK60_A00649,GWK60_A00649,ORF,YJL219W,HXT9,S000003755,,No,1.0265,30,20631,1650,0.01818181818181818,1.454178145087236,2.0548305914628737,358,0.21696969696969698,0.21696958754159265,0.2193266566540838,0.0,0,0,0
GWK60_A00671,GWK60_A00671,ORF,YAL002W,VPS8,S000000002,,,0.7640,50,16209,3789,0.013196093956188967,1.051451733249921,0.733693748603059,461,0.12166798627606229,0.12166798627606226,0.22681342887333378,0.0,0,0,0
GWK60_A00693,GWK60_A00693,ORF,YAL001C,TFC3,S000000001,,,,1,33,3489,0.00028661507595299513,0.01948982516480367,0.001395679987931473,2686,0.769848094009745,0.7698480940097411,0.0,0.0,0,0,0
GWK60_A00715,GWK60_A00715,ORF,YLR321C,SFH1,S000004313,,,,4,2217,1095,0.0036529680365296802,0.20778430093498587,0.2876371818098875,383,0.3497716894977169,0.3497263169985563,0.0,0.0,0,0,0
GWK60_A00737,GWK60_A00737,ORF,YLR316C,TAD3,S000004308,,,,0,0,990,0.0,0.0,0.0,990,1.0,0.9996293938593735,0.0,0.0,0,0,0
GWK60_A00759,EST2,ORF,YLR318W,EST2,S000004310,,,1.0450,5,552,2556,0.0019561815336463224,0.19295774647887326,0.07397741079062232,1563,0.6115023474178404,0.611502347381996,0.0,0.0,0,0,0
GWK60_A00781,GWK60_A00781,ORF,YLR319C,BUD6,S000004311,,,0.9772,1,541,2259,0.0004426737494466578,0.025181079225770026,0.01988795925902948,2194,0.9712262062859672,0.9712262051762892,0.0,0.0,0,0,0
GWK60_A00803,GWK60_A00803,ORF,YLR320W,MMS22,S000004312,,,0.6070,2,742,4281,0.000467180565288484,0.025010676727565302,0.013904747529353606,2394,0.5592151366503153,0.5592151366503153,0.0,0.0,0,0,0
GWK60_A00825,GWK60_A00825,ORF,YLR323C,CWC24,S000004315,,,,1,163,681,0.0014684287812041115,0.07434311244415284,0.01735907540299776,519,0.762114537444934,0.7559551211798181,0.0,0.0,0,0,0
GWK60_A00847,PEX23B,ORF,,,,,,,6,1875,1212,0.0049504950495049506,0.2572057205720572,0.1128042491749175,464,0.38283828382838286,0.3828228690346818,0.1338094988202381,0.0,0,0,0
GWK60_A00869,GWK60_A00869,ORF,YLR325C,RPL38,S000004317,,,0.9505,1,77,237,0.004219409282700422,0.21723002735660962,0.02373545200592187,174,0.7341772151898734,0.43423570568482583,0.0,0.0,0,0,0
GWK60_A00891,GWK60_A00891,ORF,YLR326W,YLR326W,S000004318,No,,1.0200,41,39147,660,0.06212121212121212,2.8570827320827323,3.243981263411315,121,0.18333333333333332,0.18150883632440087,0.7254194706959646,0.0,0,0,0
GWK60_A00913,GWK60_A00913,ORF,YLR328W,NMA1,S000004320,,Yes,1.0230,0,0,1236,0.0,0.0,0.0,1236,1.0,0.9999683265470388,0.0,0.0,0,0,0
GWK60_A00935,GWK60_A00935,ORF,YPL262W,FUM1,S000006183,,,0.8180,3,101,1452,0.002066115702479339,0.09645669291338582,0.003883396107972379,872,0.6005509641873278,0.6005487704664487,0.0,0.0,0,0,0
GWK60_A00957,GWK60_A00957,ORF,YPL263C,KEL3,S000006184,,,1.0217,6,5638,1926,0.003115264797507788,0.15357281931464173,0.17392637784266715,978,0.5077881619937694,0.5077881457846359,0.11982274608698147,0.0,0,0,0
GWK60_A00979,GWK60_A00979,ORF,YPL272C,PBI1,S000006193,,,1.0155,6,2693,1608,0.0037313432835820895,0.16919624848729325,0.09040439823213048,948,0.5895522388059702,0.5895517862673437,0.0,0.0,0,0,0
GWK60_A01001,GWK60_A01001,ORF,YPL271W,ATP15,S000006192,,,,1,30,210,0.004761904761904762,0.23268398268398272,0.007606989655909322,182,0.8666666666666667,0.454981962481748,0.0,0.0,0,0,0
GWK60_A01023,GWK60_A01023,ORF,YPL270W,MDL2,S000006191,,No,0.9572,8,2480,2406,0.0033250207813798837,0.19457104365522976,0.07799846974317826,756,0.314214463840399,0.31421446375785417,0.0,0.0,0,0,0
GWK60_A01045,GWK60_A01045,ORF,YPL269W,KAR9,S000006190,,,1.0305,1,969,1830,0.000546448087431694,0.02613397531430318,0.03685733173245378,1770,0.9672131147540983,0.9672130341193776,0.0,0.0,0,0,0
GWK60_A01067,GWK60_A01067,ORF,YPL268W,PLC1,S000006189,,,,1,1,2553,0.0003916960438699569,0.02025014889815366,3.1706006982781775e-05,1701,0.6662749706227967,0.6662749705825525,0.0,0.0,0,0,0
GWK60_A01089,GWK60_A01089,ORF,,,,,,,6,6228,312,0.019230769230769232,0.9869686234817814,1.62580874439822,249,0.7980769230769231,0.6017409948582952,0.0,0.0,0,0,0
GWK60_A01111,DIP5,ORF,YPL265W,DIP5,S000006186,,No,1.0230,21,19345,1842,0.011400651465798045,0.6816803324722004,1.1270153896618913,369,0.2003257328990228,0.20032571808676317,0.2706817901051645,0.0,0,0,0
GWK60_A01133,GWK60_A01133,ORF,YLL052C,AQY2,S000003975,,,1.0282,4,2416,882,0.0045351473922902496,0.3193208907494622,0.4093563484350656,665,0.753968253968254,0.7531460286912,0.0,0.0,0,0,0
GWK60_A01155,GIT1,ORF,,,,,,,8,2946,1596,0.005012531328320802,0.38095238095238093,0.30236660853412617,694,0.4348370927318296,0.4348367163962839,0.1664989807832015,0.0,0,0,0
GWK60_A01177,EPA10,ORF,,,,,,,7,3075,4191,0.0016702457647339538,0.17009237481678427,0.21119279925768814,2824,0.6738248628012408,0.6738248628012408,0.0937317977223335,0.0,0,0,0
GWK60_A01199,PGD1,ORF,YGL025C,PGD1,S000002993,,,0.4830,1,41,1440,0.0006944444444444445,0.09918763102725367,0.008809921202625064,1198,0.8319444444444445,0.8319410180215623,0.0,0.0,0,0,0
GWK60_A01221,EPA9,ORF,,,,,,,5,3605,4383,0.0011407711613050423,0.2434120465434634,0.4761745580677283,3406,0.7770933150809948,0.7770933150809948,0.0,0.0,0,0,0
GWK60_A01243,GWK60_A01243,ORF,YGL025C,PGD1,S000002993,,,0.4830,3,399,1440,0.0020833333333333333,0.3584821428571428,0.14521256345177666,1164,0.8083333333333333,0.8083300041545062,0.0,0.0,0,0,0
GWK60_A01265,TRP5,ORF,YGL026C,TRP5,S000002994,,,NaN,12,2867,2124,0.005649717514124294,0.8603560388018334,0.6680769018007471,509,0.2396421845574388,0.23964218350126001,0.1755466294958002,0.0,0,0,0
GWK60_A01287,CWH41,ORF,YGL027C,CWH41,S000002995,,,0.9817,0,0,2445,0.0,0.0,0.0,2445,1.0,0.9999999998221356,0.0,0.0,0,0,0
GWK60_A01309,GWK60_A01309,ORF,YGL028C,SCW11,S000002996,,,1.0685,1,410,1722,0.0005807200929152149,0.04896475475743769,0.05661985472154964,1634,0.9488966318234611,0.9488963988766423,0.0,0.0,0,0,0
GWK60_A01353,GWK60_A01353,ORF,YGL030W,RPL30,S000002998,,,,0,0,481,0.0,0.0,0.0,318,1.0,0.7649478037637647,0.0,0.0,0,0,0
GWK60_A01375,GWK60_A01375,ORF,YGL031C,RPL24A,S000002999,,Yes,0.8045,1,1400,468,0.002136752136752137,0.17059483726150393,0.7107049939716988,418,0.8931623931623932,0.835853631757772,0.0,0.0,0,0,0
GWK60_A01397,GWK60_A01397,ORF,YGL032C,AGA2,S000003000,,,1.0108,1,35,258,0.003875968992248062,0.3094511001487746,0.03222964507546076,155,0.6007751937984496,0.38513739527866914,0.0,0.0,0,0,0
GWK60_A01419,GWK60_A01419,ORF,YGL033W,HOP2,S000003001,,,1.0115,5,4199,750,0.007716049382716049,0.5824214365881033,1.4489248773095575,538,0.8302469135802469,0.8209428293192107,0.0,0.0,0,0,0
GWK60_A01441,MIG1,ORF,YGL035C,MIG1,S000003003,,,1.0050,45,42028,1275,0.03529411764705882,2.399465240641711,6.756611172094978,251,0.19686274509803922,0.1968585233866246,0.46357507722997876,0.0,0,0,0
GWK60_A01463,GWK60_A01463,ORF,YGR146C,ECL1,S000003378,,,1.0493,2,467,357,0.0056022408963585435,0.3772803238942636,0.2552295788062511,224,0.6274509803921569,0.5193936365591355,0.0,0.0,0,0,0
GWK60_A01485,GWK60_A01485,ORF,YGR009C,SEC9,S000003241,,,,0,0,2085,0.0,0.0,0.0,2085,1.0,0.9999999934904793,0.0,0.0,0,0,0
GWK60_A01507,GWK60_A01507,ORF,YGL036W,VIR1,S000003004,No,,1.0145,7,5993,1926,0.0036344755970924196,0.2774216249152528,0.6968048116857528,901,0.46780893042575283,0.46780891549279857,0.0,0.0,0,0,0
GWK60_A01529,GWK60_A01529,ORF,YGL037C,PNC1,S000003005,,,0.9823,0,0,636,0.0,0.0,0.0,636,1.0,0.9873828393206613,0.0,0.0,0,0,0
GWK60_A01551,GWK60_A01551,ORF,YGL038C,OCH1,S000003006,,,NaN,0,0,1410,0.0,0.0,0.0,1410,1.0,0.9999944405176665,0.0,0.0,0,0,0
GWK60_A01573,GWK60_A01573,ORF,,,,,,,0,0,1818,0.0,0.0,0.0,1818,1.0,0.9999999060027298,0.0,0.0,0,0,0
GWK60_A01595,HXT4,ORF,YJL219W,HXT9,S000003755,,No,1.0265,9,5551,1707,0.005272407732864675,0.6296252315584477,1.240003235613999,424,0.24838898652606914,0.24838891568022664,0.15977048614046918,0.0,0,0,0
GWK60_A01617,HXT1,ORF,YDR345C,HXT3,S000002753,,NaN,0.9992,4,4266,1692,0.002364066193853428,0.3125925925925926,1.0805315471045809,833,0.4923167848699764,0.49231662172608054,0.0,0.0,0,0,0
GWK60_A01639,HXT5,ORF,YHR096C,HXT5,S000001138,,NaN,0.9983,3,2477,1767,0.001697792869269949,0.30596652922629153,0.8572427074276869,1056,0.597623089983022,0.5976229964353964,0.0,0.0,0,0,0
GWK60_A01661,GWK60_A01661,ORF,YHR098C,SFB3,S000001140,,,0.6980,3,979,2805,0.0010695187165775401,0.19367588932806326,0.21257098291535667,1217,0.4338680926916221,0.43386809268951354,0.0,0.0,0,0,0
GWK60_A01683,GWK60_A01683,ORF,,,,,,,0,0,2385,0.0,0.0,0.0,2385,1.0,0.9999999996759101,0.0,0.0,0,0,0
GWK60_A01705,GWK60_A01705,ORF,,,,,,,6,828,267,0.02247191011235955,4.881398252184769,2.23798325183222,126,0.47191011235955055,0.3121700301856629,0.0,0.0,0,0,0
GWK60_A01727,GWK60_A01727,ORF,YHR099W,TRA1,S000001141,,,1.0395,2,100,11232,0.00017806267806267807,0.025060673208821358,0.004700508347608035,6614,0.5888532763532763,0.5888532763532763,0.0,0.0,0,0,0
GWK60_A01771,GWK60_A01771,ORF,YOL022C,TSR4,S000005382,,,,0,0,1221,0.0,0.0,0.0,1221,1.0,0.9999632008863909,0.0,0.0,0,0,0
GWK60_A01793,GWK60_A01793,ORF,YOL023W,IFM1,S000005383,,,0.5630,0,0,2028,0.0,0.0,0.0,2028,1.0,0.999999988489429,0.0,0.0,0,0,0
GWK60_A01815,GWK60_A01815,ORF,YFR017C,IGD1,S000001913,,No,1.0395,1,709,381,0.0026246719160104987,0.33014116478683403,0.9408574878710504,325,0.8530183727034121,0.7330514675496231,0.0,0.0,0,0,0
GWK60_A01837,GWK60_A01837,ORF,YOL025W,LAG2,S000005385,,,0.9630,1,6,2073,0.000482392667631452,0.06117945007235891,0.001415099076461655,2066,0.9966232513265798,0.9966232440118993,0.0,0.0,0,0,0
GWK60_A01859,GWK60_A01859,ORF,YOR018W,ROD1,S000005544,,No,1.0100,4,2238,2331,0.001716001716001716,0.25564525564525564,0.5798300076907043,750,0.32175032175032175,0.32175032157138334,0.0,0.0,0,0,0
GWK60_A01903,GWK60_A01903,ORF,YHR020W,YHR020W,S000001062,Yes,,,0,0,2022,0.0,0.0,0.0,2022,1.0,0.999999987777655,0.0,0.0,0,0,0
GWK60_A01925,GWK60_A01925,ORF,YHR019C,DED81,S000001061,,No,,0,0,1647,0.0,0.0,0.0,1647,1.0,0.9999994802929345,0.0,0.0,0,0,0
GWK60_A01947,GWK60_A01947,ORF,YHR017W,YSC83,S000001059,,,0.9965,4,1314,1143,0.003499562554680665,0.4625344908809476,0.5779651051343301,689,0.6027996500437446,0.6027512616546983,0.0,0.0,0,0,0
GWK60_A01969,GWK60_A01969,ORF,YFR024C,YSC84,S000002968,,,0.9675,1,3,1182,0.0008460236886632825,0.14846023688663282,0.001819217019279056,946,0.8003384094754653,0.8002949105786614,0.0,0.0,0,0,0
GWK60_A02013,GWK60_A02013,ORF,YDR341C,YDR341C,S000002749,Yes,NaN,,0,0,1818,0.0,0.0,0.0,1818,1.0,0.9999999060027298,0.0,0.0,0,0,0
GWK60_A02035,HXT6/7,ORF,YJL219W,HXT9,S000003755,,No,1.0265,3,1539,1659,0.0018083182640144665,0.35096699052931624,0.5411746855342001,1119,0.674502712477396,0.674502401572895,0.0,0.0,0,0,0
GWK60_A02057,HXT4/6/7,ORF,YJL219W,HXT9,S000003755,,No,1.0265,5,3144,1650,0.0030303030303030303,0.5166666666666667,1.210930848455125,698,0.42303030303030303,0.42303008967606615,0.10347145332626334,0.0,0,0,0
GWK60_A02079,GWK60_A02079,ORF,YCL049C,YCL049C,S000000554,No,,0.9955,17,9898,822,0.02068126520681265,2.84900095849001,6.0250991410985115,284,0.34549878345498786,0.3448128661102266,0.40900089085983493,0.0,0,0,0
GWK60_A02101,GWK60_A02101,ORF,YCL049C,YCL049C,S000000554,No,,0.9955,1,431,855,0.0011695906432748538,0.17706714042490193,0.27986997791883234,627,0.7333333333333333,0.7322860795884901,0.0,0.0,0,0,0
GWK60_A02123,HXT3,ORF,YDR345C,HXT3,S000002753,,NaN,0.9992,9,4319,1671,0.005385996409335727,0.7661579892280073,1.298386885014474,434,0.2597247157390784,0.2597246095594324,0.16219441197024775,0.0,0,0,0
GWK60_A02145,GWK60_A02145,ORF,,,,,,,0,0,267,0.0,0.0,0.0,267,1.0,0.6615031592029524,0.0,0.0,0,0,0
GWK60_A02167,GWK60_A02167,ORF,YDR346C,SVF1,S000002754,,,1.0195,2,577,1332,0.0015015015015015015,0.17240658379898885,0.12796862680435925,819,0.6148648648648649,0.6148574079209839,0.0,0.0,0,0,0
GWK60_A02189,GWK60_A02189,ORF,YDR347W,MRP1,S000002755,,,0.4475,0,0,960,0.0,0.0,0.0,960,1.0,0.9994997988929205,0.0,0.0,0,0,0
GWK60_A02211,GWK60_A02211,ORF,YHR097C,PAL2,S000001139,No,No,1.0083,0,0,1338,0.0,0.0,0.0,1338,1.0,0.9999885784818139,0.0,0.0,0,0,0
GWK60_A02233,YPS7,ORF,YDR349C,YPS7,S000002757,,,0.9850,1,1,1764,0.0005668934240362812,0.06105878248735392,0.00012461758545836486,1617,0.9166666666666666,0.9166665188083791,0.0,0.0,0,0,0
GWK60_A02277,GWK60_A02277,ORF,YDR350C,ATP22,S000002758,,,0.7510,2,3,1725,0.0011594202898550724,0.16964873495455662,0.0004950675320169573,1124,0.6515942028985507,0.6515940476647613,0.0,0.0,0,0,0
GWK60_A02299,GWK60_A02299,ORF,YDR351W,SBE2,S000002759,,No,1.0212,1,15,2601,0.00038446751249519417,0.0721517365115981,0.001774093768954128,1553,0.5970780469050365,0.5970780468827204,0.0,0.0,0,0,0
GWK60_A02321,GWK60_A02321,ORF,YDR352W,YPQ2,S000002760,,,1.0235,2,1680,951,0.002103049421661409,0.3965908462006752,0.5050943546552907,650,0.6834910620399579,0.6831170000893299,0.0,0.0,0,0,0
GWK60_A02343,GWK60_A02343,ORF,YDR353W,TRR1,S000002761,,NaN,,2,594,960,0.0020833333333333333,0.36239316239316244,0.16747526332588572,475,0.4947916666666667,0.4945441713272263,0.0,0.0,0,0,0
GWK60_A02365,GWK60_A02365,ORF,YHR107C,CDC12,S000001149,,No,,3,901,1194,0.002512562814070352,0.4426738957947633,0.1910341682954083,452,0.3785594639865997,0.37854121553490644,0.0,0.0,0,0,0
GWK60_A02387,GWK60_A02387,ORF,YDR354W,TRP4,S000002762,,,0.9702,5,5640,1140,0.0043859649122807015,1.9225146198830407,4.2027063783489735,524,0.45964912280701753,0.4596111019080928,0.0,0.0,0,0,0
GWK60_A02409,GWK60_A02409,ORF,YDR356W,SPC110,S000002764,,,,0,0,2619,0.0,0.0,0.0,2619,1.0,0.9999999999687812,0.0,0.0,0,0,0
GWK60_A02431,GWK60_A02431,ORF,YDR357C,CNL1,S000002765,,,0.9947,2,813,303,0.006600660066006601,3.6435643564356437,3.122905505041591,132,0.43564356435643564,0.321032667491787,0.0,0.0,0,0,0
GWK60_A02453,GWK60_A02453,ORF,YDR358W,GGA1,S000002766,,Yes,1.0112,0,0,1767,0.0,0.0,0.0,1767,1.0,0.9999998434671832,0.0,0.0,0,0,0
GWK60_A02475,GWK60_A02475,ORF,YDR359C,EAF1,S000002767,,,0.5130,1,210,3132,0.00031928480204342275,0.17244040017028522,0.08637444015685126,2388,0.7624521072796935,0.7624521072795526,0.0,0.0,0,0,0
GWK60_A02497,GWK60_A02497,ORF,YDR361C,BCP1,S000002769,,,,0,0,831,0.0,0.0,0.0,831,1.0,0.9981852660075083,0.0,0.0,0,0,0
GWK60_A02519,GWK60_A02519,ORF,YDR362C,TFC6,S000002770,,,,0,0,2058,0.0,0.0,0.0,2058,1.0,0.9999999914727594,0.0,0.0,0,0,0
GWK60_A02541,GWK60_A02541,ORF,YDR363W,ESC2,S000002771,,,0.8985,1,391,1092,0.0009157509157509158,0.42791732077446365,0.31099567364835556,764,0.6996336996336996,0.6995401793349633,0.0,0.0,0,0,0
GWK60_A02563,GWK60_A02563,ORF,YDR363W,NA,S000007235,,,0.8985,0,0,255,0.0,0.0,0.0,255,1.0,0.6341355910108007,0.0,0.0,0,0,0
GWK60_A02585,GWK60_A02585,ORF,YOR117W,RPT5,S000005643,,NaN,,0,0,1290,0.0,0.0,0.0,1290,1.0,0.9999815421067044,0.0,0.0,0,0,0
GWK60_A02607,GWK60_A02607,ORF,YDR364C,CDC40,S000002772,,,0.4765,0,0,1326,0.0,0.0,0.0,1326,1.0,0.9999871222929576,0.0,0.0,0,0,0
GWK60_A02629,GWK60_A02629,ORF,YDR367W,KEI1,S000002775,,,,0,0,838,0.0,0.0,0.0,651,1.0,0.9891211899829261,0.0,0.0,0,0,0
GWK60_A02651,GWK60_A02651,ORF,YDR368W,YPR1,S000002776,,No,1.0060,0,0,933,0.0,0.0,0.0,933,1.0,0.9993448559080368,0.0,0.0,0,0,0
GWK60_A02673,GWK60_A02673,ORF,YDR369C,XRS2,S000002777,,,0.7365,0,0,2484,0.0,0.0,0.0,2484,1.0,0.9999999998795757,0.0,0.0,0,0,0
GWK60_A02695,GWK60_A02695,ORF,YDR370C,DXO1,S000002778,,,1.0410,0,0,1209,0.0,0.0,0.0,1209,1.0,0.9999585093099298,0.0,0.0,0,0,0
GWK60_A02717,GWK60_A02717,ORF,,,,,,,0,0,315,0.0,0.0,0.0,315,1.0,0.759510916949111,0.0,0.0,0,0,0
GWK60_A02739,GWK60_A02739,ORF,YDR371W,CTS2,S000002779,,,1.0117,3,170,1506,0.00199203187250996,0.34042401821286283,0.07332873231483515,1091,0.7244355909694555,0.724434048868094,0.0,0.0,0,0,0
GWK60_A02761,GWK60_A02761,ORF,YDR372C,VPS74,S000002780,,,1.0245,1,93,987,0.0010131712259371835,0.16568968012737012,0.058573978692868824,859,0.8703140830800405,0.8699817201684502,0.0,0.0,0,0,0
GWK60_A02783,GWK60_A02783,ORF,YDR373W,FRQ1,S000002781,,No,,0,0,573,0.0,0.0,0.0,573,1.0,0.9765693323263297,0.0,0.0,0,0,0
GWK60_A02805,GWK60_A02805,ORF,YDR374C,PHO92,S000002782,,,0.9935,0,0,930,0.0,0.0,0.0,930,1.0,0.9993249172693672,0.0,0.0,0,0,0
GWK60_A02827,GWK60_A02827,ORF,,,,,,,0,0,225,0.0,0.0,0.0,225,1.0,0.5621765008857981,0.0,0.0,0,0,0
GWK60_A02849,GWK60_A02849,ORF,YDR375C,BCS1,S000002783,,,0.8017,3,561,1374,0.002183406113537118,0.23970374175871223,0.08328371106972343,971,0.7066957787481805,0.7066901474072772,0.0,0.0,0,0,0
GWK60_A02871,GWK60_A02871,ORF,YDR376W,ARH1,S000002784,,,,0,0,1506,0.0,0.0,0.0,1506,1.0,0.9999978713064616,0.0,0.0,0,0,0
GWK60_A02893,GWK60_A02893,ORF,YDR377W,ATP17,S000002785,,,,0,0,306,0.0,0.0,0.0,306,1.0,0.7426905453026857,0.0,0.0,0,0,0
GWK60_A02915,GWK60_A02915,ORF,YDR378C,LSM6,S000002786,,,0.7317,2,261,607,0.005747126436781609,0.6332891246684349,0.16359587346301724,262,0.7528735632183908,0.6132701613368927,0.0,0.0,0,0,0
GWK60_A02937,GWK60_A02937,ORF,YDR379W,RGA2,S000002787,,No,1.0297,14,10087,2379,0.0058848255569567045,0.7092763434437291,0.9870193653672673,1045,0.43926019335855404,0.43926019320739124,0.25228440504306276,0.0,0,0,0
GWK60_A02959,GWK60_A02959,ORF,YDR379C,NA,S000007605,,,,0,0,240,0.0,0.0,0.0,240,1.0,0.598687660112452,0.0,0.0,0,0,0
GWK60_A02981,ARO10,ORF,YDR380W,ARO10,S000002788,,No,0.9943,5,2469,1950,0.002564102564102564,0.25509533201840895,0.24246363413749839,919,0.4712820512820513,0.4712820394481632,0.0,0.0,0,0,0
GWK60_A03003,GWK60_A03003,ORF,YDR381W,YRA1,S000002789,,,,0,0,1999,0.0,0.0,0.0,699,1.0,0.9932403394892868,0.0,0.0,0,0,0
