Chromosome,Position,Reads
CP048230.1,61376,276
CP048230.1,61377,187
CP048230.1,61379,261
CP048230.1,61384,413
CP048230.1,61406,21
CP048230.1,61467,2
CP048230.1,61536,150
CP048230.1,61603,684
CP048230.1,61605,794
CP048230.1,61611,2
CP048230.1,61612,461
CP048230.1,61614,1141
CP048230.1,61621,1539
CP048230.1,61624,592
CP048230.1,61634,720
CP048230.1,61686,122
CP048230.1,61707,412
CP048230.1,61731,412
CP048230.1,61744,4
CP048230.1,61798,646
CP048230.1,61808,138
CP048230.1,61815,1111
CP048230.1,62004,4
CP048230.1,62099,78
CP048230.1,62106,140
CP048230.1,63264,7
CP048230.1,63437,72
CP048230.1,63444,5
CP048230.1,64261,61
CP048230.1,64665,552
CP048230.1,65386,47
CP048230.1,65801,62
CP048230.1,66283,152
CP048230.1,66730,1
CP048230.1,66913,1233
CP048230.1,67972,661
CP048230.1,68014,400
CP048230.1,68665,497
CP048230.1,68813,550
CP048230.1,68849,37
CP048230.1,68883,6
CP048230.1,68943,58
CP048230.1,68950,144
CP048230.1,68956,17
CP048230.1,68963,203
CP048230.1,69026,216
CP048230.1,69066,423
CP048230.1,69073,17
CP048230.1,69212,84
CP048230.1,69258,109
CP048230.1,69353,342
CP048230.1,69449,200
CP048230.1,69522,1077
CP048230.1,69650,101
CP048230.1,69688,183
CP048230.1,72666,1
CP048230.1,72791,237
CP048230.1,72823,913
CP048230.1,72827,174
CP048230.1,72918,1918
CP048230.1,72935,60
CP048230.1,72950,390
CP048230.1,72977,146
CP048230.1,73035,1
CP048230.1,73089,1208
CP048230.1,73108,4166
CP048230.1,73115,2692
CP048230.1,73117,4
CP048230.1,73155,480
CP048230.1,73162,1963
CP048230.1,73200,4
CP048230.1,73224,510
CP048230.1,73239,2279
CP048230.1,73281,259
CP048230.1,73406,482
CP048230.1,73413,1
CP048230.1,73417,2
CP048230.1,73428,1472
CP048230.1,73429,4060
CP048230.1,73436,1
CP048230.1,73458,32
CP048230.1,73466,7073
CP048230.1,73476,1
CP048230.1,73606,2
CP048230.1,73737,5
CP048230.1,73750,1
CP048230.1,73773,16
CP048230.1,73780,3850
CP048230.1,74029,2793
CP048230.1,74080,5859
CP048230.1,74675,825
CP048230.1,74923,272
CP048230.1,75376,6
CP048230.1,75443,179
CP048230.1,75707,729
CP048230.1,75809,1
CP048230.1,75863,714
CP048230.1,75912,1201
CP048230.1,75953,941
CP048230.1,76013,10
CP048230.1,76017,470
CP048230.1,76372,834
CP048230.1,77486,44
CP048230.1,77889,268
CP048230.1,77995,514
CP048230.1,78016,1362
CP048230.1,78023,1107
CP048230.1,78032,440
CP048230.1,78062,4
CP048230.1,78087,2
CP048230.1,78088,62
CP048230.1,78094,2024
CP048230.1,78108,188
CP048230.1,78109,476
CP048230.1,78188,10
CP048230.1,78194,1
CP048230.1,78219,391
CP048230.1,78225,2057
CP048230.1,78232,857
CP048230.1,78234,1303
CP048230.1,78286,864
CP048230.1,78300,28
CP048230.1,78330,17
CP048230.1,78332,640
CP048230.1,78347,1724
CP048230.1,78354,892
CP048230.1,78361,1140
CP048230.1,78363,2352
CP048230.1,78372,27
CP048230.1,78374,1453
CP048230.1,78415,1735
CP048230.1,78422,2447
CP048230.1,78429,1281
CP048230.1,78437,945
CP048230.1,78438,3245
CP048230.1,78445,3188
CP048230.1,78448,827
CP048230.1,78477,7
CP048230.1,78478,161
CP048230.1,78484,1300
CP048230.1,78486,331
CP048230.1,78507,1018
CP048230.1,78522,7
CP048230.1,78524,2692
CP048230.1,78529,871
CP048230.1,78531,2734
CP048230.1,78561,1
CP048230.1,78570,155
CP048230.1,78621,2587
CP048230.1,78628,716
CP048230.1,78629,1031
CP048230.1,78636,2142
CP048230.1,78652,255
CP048230.1,78674,355
CP048230.1,78679,48
CP048230.1,78681,10
CP048230.1,78699,1046
CP048230.1,78720,47
CP048230.1,78733,645
CP048230.1,78758,105
CP048230.1,78817,99
CP048230.1,78865,1081
CP048230.1,78878,1029
CP048230.1,78892,2896
CP048230.1,78899,170
CP048230.1,78901,1432
CP048230.1,78909,528
CP048230.1,78921,1
CP048230.1,78922,1061
CP048230.1,78927,36
CP048230.1,79004,1
CP048230.1,79032,37
CP048230.1,79038,2337
CP048230.1,79045,980
CP048230.1,79109,69
CP048230.1,79130,1188
CP048230.1,79137,461
CP048230.1,79158,769
CP048230.1,79163,382
CP048230.1,79165,1056
CP048230.1,79166,1
CP048230.1,79201,91
CP048230.1,79215,229
CP048230.1,79286,888
CP048230.1,79335,996
CP048230.1,79338,307
CP048230.1,79431,835
CP048230.1,79450,324
CP048230.1,79473,54
CP048230.1,79487,846
CP048230.1,79530,854
CP048230.1,79578,1
CP048230.1,79689,186
CP048230.1,79705,562
CP048230.1,79752,821
CP048230.1,79759,1763
CP048230.1,79894,2
CP048230.1,79938,4
CP048230.1,79983,336
CP048230.1,80585,395
CP048230.1,80644,42
CP048230.1,81163,39
CP048230.1,81200,6
CP048230.1,81410,1
CP048230.1,81454,525
CP048230.1,81866,313
CP048230.1,82215,118
CP048230.1,82611,439
CP048230.1,83008,64
CP048230.1,83855,31
CP048230.1,84062,948
CP048230.1,84063,331
CP048230.1,84070,692
CP048230.1,84071,1048
CP048230.1,84078,2652
CP048230.1,84180,1
CP048230.1,84187,1
CP048230.1,84190,469
CP048230.1,85029,17
CP048230.1,85134,2
CP048230.1,85317,1
CP048230.1,85319,333
CP048230.1,85387,313
CP048230.1,85456,357
CP048230.1,85679,69
CP048230.1,85784,589
CP048230.1,85791,37
CP048230.1,85948,186
CP048230.1,86025,3
CP048230.1,86029,2035
CP048230.1,86036,845
CP048230.1,86089,26
CP048230.1,86179,53
CP048230.1,86202,556
CP048230.1,86208,1213
CP048230.1,86209,731
CP048230.1,86210,28
CP048230.1,86212,684
CP048230.1,86215,278
CP048230.1,86217,1232
CP048230.1,86219,409
CP048230.1,86224,76
CP048230.1,86230,184
CP048230.1,86411,82
CP048230.1,86453,178
CP048230.1,86538,242
CP048230.1,87294,1183
CP048230.1,87315,77
CP048230.1,87371,1033
CP048230.1,87382,1069
CP048230.1,87389,141
CP048230.1,87428,640
CP048230.1,87535,312
CP048230.1,87539,4
CP048230.1,87542,50
CP048230.1,87550,650
CP048230.1,87557,1776
CP048230.1,87673,1878
CP048230.1,87733,6
CP048230.1,87740,754
CP048230.1,87916,251
CP048230.1,88544,1
CP048230.1,88857,148
CP048230.1,89335,82
CP048230.1,89400,147
CP048230.1,89455,2
CP048230.1,89580,1119
CP048230.1,89933,585
CP048230.1,90400,298
CP048230.1,90609,763
CP048230.1,90616,367
CP048230.1,90839,309
CP048230.1,91031,548
CP048230.1,91545,324
CP048230.1,91547,1517
CP048230.1,91589,122
CP048230.1,92039,657
CP048230.1,92132,90
CP048230.1,92897,11
CP048230.1,92910,7
CP048230.1,92985,783
CP048230.1,93026,408
CP048230.1,93034,729
CP048230.1,93047,605
CP048230.1,93087,166
CP048230.1,93204,293
CP048230.1,93398,46
CP048230.1,93559,76
CP048230.1,93931,316
CP048230.1,94305,289
CP048230.1,94346,25
CP048230.1,94357,10
CP048230.1,94606,28
CP048230.1,94712,9
CP048230.1,94802,104
CP048230.1,94809,1250
CP048230.1,94813,212
CP048230.1,94818,1203
CP048230.1,94822,2
CP048230.1,94881,356
CP048230.1,94886,2
CP048230.1,94889,63
CP048230.1,94916,4
CP048230.1,94918,724
CP048230.1,95025,2110
CP048230.1,95032,17
CP048230.1,95034,317
CP048230.1,95052,1339
CP048230.1,95059,432
CP048230.1,95100,1
CP048230.1,95101,171
CP048230.1,95103,749
CP048230.1,95113,2663
CP048230.1,95120,310
CP048230.1,95126,19
CP048230.1,95180,32
CP048230.1,95185,842
CP048230.1,95208,41
CP048230.1,95225,1009
CP048230.1,95232,4295
CP048230.1,95259,705
CP048230.1,95462,85
CP048230.1,96337,63
CP048230.1,96348,349
CP048230.1,96387,38
CP048230.1,96394,243
CP048230.1,96425,1528
CP048230.1,96529,790
CP048230.1,96536,117
CP048230.1,96684,1091
CP048230.1,96686,991
CP048230.1,96714,1231
CP048230.1,96874,1
CP048230.1,97027,1
CP048230.1,97034,1772
CP048230.1,97041,409
CP048230.1,97054,1
CP048230.1,97084,521
CP048230.1,97097,64
CP048230.1,97111,379
CP048230.1,97126,1289
CP048230.1,97128,884
CP048230.1,97133,1
CP048230.1,97156,69
CP048230.1,97178,1
CP048230.1,97260,4952
CP048230.1,97271,2087
CP048230.1,97289,5
CP048230.1,97442,738
CP048230.1,97576,61
CP048230.1,97583,943
CP048230.1,97625,12
CP048230.1,97769,33
CP048230.1,97861,509
CP048230.1,97961,449
CP048230.1,97988,21
CP048230.1,98031,89
CP048230.1,98059,1761
CP048230.1,98066,496
CP048230.1,98127,829
CP048230.1,98134,2279
CP048230.1,98154,1
CP048230.1,98156,612
CP048230.1,98157,1
CP048230.1,98163,643
CP048230.1,98216,92
CP048230.1,98276,651
CP048230.1,98308,54
CP048230.1,98310,421
CP048230.1,98315,191
CP048230.1,98317,399
CP048230.1,98356,15
CP048230.1,98388,1
CP048230.1,98407,765
CP048230.1,98408,180
CP048230.1,98414,2887
CP048230.1,98613,432
CP048230.1,98648,55
CP048230.1,98653,58
CP048230.1,98670,3
CP048230.1,98680,141
CP048230.1,98682,86
CP048230.1,98771,595
CP048230.1,98803,738
CP048230.1,98827,95
CP048230.1,98839,66
CP048230.1,98854,607
CP048230.1,98861,1
CP048230.1,98886,293
CP048230.1,98943,109
CP048230.1,99007,68
CP048230.1,99032,450
CP048230.1,99038,43
CP048230.1,99057,379
CP048230.1,99107,52
CP048230.1,99112,10
CP048230.1,99151,269
CP048230.1,99184,537
CP048230.1,99244,675
CP048230.1,99251,28
CP048230.1,99266,282
CP048230.1,99292,534
CP048230.1,99299,91
CP048230.1,99391,452
CP048230.1,99398,52
CP048230.1,99409,772
CP048230.1,99413,522
CP048230.1,99421,16
CP048230.1,99479,38
CP048230.1,99490,544
CP048230.1,99733,554
CP048230.1,99794,243
CP048230.1,99806,627
CP048230.1,99870,182
CP048230.1,100319,150
CP048230.1,100659,629
CP048230.1,100853,679
CP048230.1,100860,1280
CP048230.1,100906,488
CP048230.1,100945,372
CP048230.1,101244,33
CP048230.1,101270,83
CP048230.1,101657,458
CP048230.1,101696,1
CP048230.1,101837,319
CP048230.1,101899,350
CP048230.1,101949,25
CP048230.1,102411,498
CP048230.1,102418,229
CP048230.1,102493,1
CP048230.1,102500,603
CP048230.1,102502,29
CP048230.1,102509,653
CP048230.1,105323,33
CP048230.1,106244,2
CP048230.1,106417,123
CP048230.1,106460,3
CP048230.1,106622,169
CP048230.1,106772,1134
CP048230.1,106939,879
CP048230.1,107323,35
CP048230.1,107705,33
CP048230.1,107712,285
CP048230.1,108790,1
CP048230.1,108801,245
CP048230.1,108849,860
CP048230.1,108887,385
CP048230.1,109570,119
CP048230.1,111134,21
CP048230.1,111432,172
CP048230.1,111481,195
CP048230.1,111557,45
CP048230.1,111769,541
CP048230.1,114136,91
CP048230.1,114143,39
CP048230.1,116590,1
CP048230.1,117607,741
CP048230.1,118744,163
CP048230.1,119611,12
CP048230.1,119753,26
CP048230.1,120218,762
CP048230.1,120224,415
CP048230.1,120225,659
CP048230.1,120246,1
CP048230.1,120768,2
CP048230.1,120904,6
CP048230.1,120915,531
CP048230.1,120920,340
CP048230.1,121022,10
CP048230.1,121026,574
CP048230.1,121028,741
CP048230.1,121033,2
CP048230.1,121035,1404
CP048230.1,121110,4
CP048230.1,121149,448
CP048230.1,121170,715
CP048230.1,121257,1
CP048230.1,121425,354
CP048230.1,121795,77
CP048230.1,121929,288
CP048230.1,122020,1192
CP048230.1,122034,1446
CP048230.1,122108,1105
CP048230.1,122190,2613
CP048230.1,122213,253
CP048230.1,122246,694
CP048230.1,122336,2
CP048230.1,122400,28
CP048230.1,122407,683
CP048230.1,122431,587
CP048230.1,122441,748
CP048230.1,122443,1065
CP048230.1,122444,614
CP048230.1,122446,1217
CP048230.1,122452,510
CP048230.1,122511,230
CP048230.1,122538,97
CP048230.1,122564,1706
CP048230.1,122595,28
CP048230.1,122602,304
CP048230.1,122617,315
CP048230.1,122624,2938
CP048230.1,122638,2142
CP048230.1,122645,486
CP048230.1,122666,456
CP048230.1,122690,79
CP048230.1,122697,1545
CP048230.1,122704,342
CP048230.1,122711,1
CP048230.1,122713,752
CP048230.1,122718,7
CP048230.1,122726,5068
CP048230.1,122727,620
CP048230.1,122733,3255
CP048230.1,122735,120
CP048230.1,122812,2752
CP048230.1,122814,564
CP048230.1,122816,44
CP048230.1,122841,47
CP048230.1,122907,166
CP048230.1,123029,177
CP048230.1,123049,493
CP048230.1,123090,2197
CP048230.1,123145,1
CP048230.1,123154,1962
CP048230.1,123161,3299
CP048230.1,123253,1
CP048230.1,123260,1206
CP048230.1,123318,1
CP048230.1,123329,3359
CP048230.1,123334,731
CP048230.1,123339,4238
CP048230.1,123341,358
CP048230.1,123363,685
CP048230.1,123368,20
CP048230.1,123370,4721
CP048230.1,123375,1274
CP048230.1,123377,308
CP048230.1,123392,936
CP048230.1,123400,1
CP048230.1,123426,122
CP048230.1,123429,602
CP048230.1,123431,203
CP048230.1,123434,1471
CP048230.1,123438,599
CP048230.1,123439,1708
CP048230.1,123441,1061
CP048230.1,123443,1
CP048230.1,123445,1094
CP048230.1,123446,1771
CP048230.1,123448,1315
CP048230.1,123450,1481
CP048230.1,123464,462
CP048230.1,123480,1
CP048230.1,123483,63
CP048230.1,123487,1054
CP048230.1,123491,5
CP048230.1,123552,9
CP048230.1,123559,1
CP048230.1,123564,1957
CP048230.1,123578,1155
CP048230.1,125284,1
CP048230.1,125558,1
CP048230.1,125952,947
CP048230.1,125959,2
CP048230.1,126042,696
CP048230.1,126067,71
CP048230.1,126216,29
CP048230.1,126629,1
CP048230.1,127541,133
CP048230.1,127598,3
CP048230.1,127604,580
CP048230.1,127608,1974
CP048230.1,127610,37
CP048230.1,127615,166
CP048230.1,127715,1860
CP048230.1,127717,1534
CP048230.1,127729,689
CP048230.1,127737,642
CP048230.1,127778,342
CP048230.1,127793,556
CP048230.1,127801,1947
CP048230.1,127808,3357
CP048230.1,127816,60
CP048230.1,127880,695
CP048230.1,127949,44
CP048230.1,127968,41
CP048230.1,127973,1277
CP048230.1,127980,611
CP048230.1,127985,4
CP048230.1,128029,276
CP048230.1,128042,326
CP048230.1,128229,1177
CP048230.1,128322,1579
CP048230.1,128329,1457
CP048230.1,128466,139
CP048230.1,129445,4
CP048230.1,129448,1282
CP048230.1,130305,32
CP048230.1,130313,10
CP048230.1,131262,472
CP048230.1,131573,1798
CP048230.1,131580,1
CP048230.1,131709,380
CP048230.1,131845,1
CP048230.1,131887,1209
CP048230.1,132082,54
CP048230.1,132114,2
CP048230.1,132115,2
CP048230.1,132236,748
CP048230.1,132245,569
CP048230.1,132249,648
CP048230.1,132252,1023
CP048230.1,132262,1653
CP048230.1,132273,10626
CP048230.1,132280,678
CP048230.1,132288,1769
CP048230.1,132295,1070
CP048230.1,132302,1551
CP048230.1,132329,4401
CP048230.1,132336,249
CP048230.1,132355,1303
CP048230.1,132362,419
CP048230.1,132382,7
CP048230.1,132390,1
CP048230.1,132393,142
CP048230.1,132399,135
CP048230.1,132401,8333
CP048230.1,132408,2909
CP048230.1,132410,183
CP048230.1,132420,854
CP048230.1,132422,325
CP048230.1,132429,363
CP048230.1,132431,31
CP048230.1,132433,274
CP048230.1,132445,43
CP048230.1,132894,30
CP048230.1,133074,1
CP048230.1,133135,1
CP048230.1,133158,13
CP048230.1,133168,239
CP048230.1,133295,678
CP048230.1,133302,281
CP048230.1,133330,9
CP048230.1,133992,877
CP048230.1,134032,88
CP048230.1,134158,96
CP048230.1,134759,1
CP048230.1,135516,450
CP048230.1,135682,145
CP048230.1,135858,5
CP048230.1,135860,223
CP048230.1,137804,969
CP048230.1,137963,2
CP048230.1,139946,1
CP048230.1,140874,1007
CP048230.1,140881,2192
CP048230.1,140883,1507
CP048230.1,140890,899
CP048230.1,140894,106
CP048230.1,140897,1169
CP048230.1,140899,1
CP048230.1,140915,1
CP048230.1,140918,1792
CP048230.1,140923,715
CP048230.1,140930,945
CP048230.1,140944,173
CP048230.1,140956,1
CP048230.1,141206,1156
CP048230.1,141224,49
CP048230.1,141229,1660
CP048230.1,141231,965
CP048230.1,141259,2397
CP048230.1,141285,446
CP048230.1,141304,37
CP048230.1,141416,1
CP048230.1,141500,74
CP048230.1,141502,1242
CP048230.1,141728,15
CP048230.1,141776,60
CP048230.1,141830,5738
CP048230.1,141876,762
CP048230.1,141954,1771
CP048230.1,142079,954
CP048230.1,142158,1702
CP048230.1,142174,1
CP048230.1,142203,275
CP048230.1,142294,1602
CP048230.1,142301,2154
CP048230.1,142317,7
CP048230.1,142344,1
CP048230.1,142384,12
CP048230.1,142428,5847
CP048230.1,142430,1
CP048230.1,142435,7036
CP048230.1,142523,226
CP048230.1,142600,1
CP048230.1,142676,1
CP048230.1,142799,1
CP048230.1,142895,113
CP048230.1,143010,215
CP048230.1,143043,942
CP048230.1,143095,28
CP048230.1,143102,77
CP048230.1,143472,1
CP048230.1,143569,1
CP048230.1,143800,1018
CP048230.1,143986,61
CP048230.1,144312,4
CP048230.1,144316,221
CP048230.1,144319,43
CP048230.1,144679,7
CP048230.1,144752,6
CP048230.1,144929,981
CP048230.1,144986,1
CP048230.1,145105,1
CP048230.1,145220,216
CP048230.1,145315,5
CP048230.1,145542,6
CP048230.1,145557,466
CP048230.1,145603,1
CP048230.1,145613,1
CP048230.1,145654,30
CP048230.1,145663,3
CP048230.1,145698,1
CP048230.1,145709,797
CP048230.1,145716,83
CP048230.1,145782,5
CP048230.1,145789,1261
CP048230.1,145792,721
CP048230.1,145830,460
CP048230.1,145883,19
CP048230.1,145892,1
CP048230.1,145929,587
CP048230.1,145992,1401
CP048230.1,146012,3
CP048230.1,146017,585
CP048230.1,146114,273
CP048230.1,146266,20
CP048230.1,146386,44
CP048230.1,146393,285
CP048230.1,146424,124
CP048230.1,146431,1
CP048230.1,146433,105
CP048230.1,146451,232
CP048230.1,146459,2
CP048230.1,146466,697
CP048230.1,146474,1612
CP048230.1,146500,457
CP048230.1,146503,185
CP048230.1,146507,6
CP048230.1,146544,134
CP048230.1,146599,312
CP048230.1,146606,167
CP048230.1,146628,516
CP048230.1,146635,229
CP048230.1,146743,3
CP048230.1,146750,881
CP048230.1,146773,100
CP048230.1,146799,312
CP048230.1,147080,21
CP048230.1,147111,1446
CP048230.1,147208,132
CP048230.1,147228,817
CP048230.1,148382,540
CP048230.1,148819,1
CP048230.1,149053,124
CP048230.1,149748,1384
CP048230.1,149911,1
CP048230.1,150064,46
CP048230.1,150073,795
CP048230.1,150085,61
CP048230.1,150201,534
CP048230.1,150369,398
CP048230.1,150371,1413
CP048230.1,150435,1569
CP048230.1,150438,1
CP048230.1,150442,284
CP048230.1,150452,26
CP048230.1,150465,536
CP048230.1,150486,1715
CP048230.1,150487,285
CP048230.1,150513,7
CP048230.1,150515,1222
CP048230.1,150520,814
CP048230.1,150522,52
CP048230.1,150551,42
CP048230.1,150558,345
CP048230.1,150626,53
CP048230.1,150635,50
CP048230.1,150646,497
CP048230.1,150653,876
CP048230.1,150661,76
CP048230.1,150677,994
CP048230.1,150740,31
CP048230.1,150757,850
CP048230.1,150764,60
CP048230.1,150780,27
CP048230.1,150795,83
CP048230.1,150819,121
CP048230.1,150996,370
CP048230.1,151139,579
CP048230.1,151161,566
CP048230.1,151229,667
CP048230.1,151258,229
CP048230.1,151552,68
CP048230.1,151665,388
CP048230.1,151696,1058
CP048230.1,151704,33
CP048230.1,152774,101
CP048230.1,152959,121
CP048230.1,153138,176
CP048230.1,153461,1087
CP048230.1,153823,828
CP048230.1,153829,314
CP048230.1,153947,448
CP048230.1,158676,41
CP048230.1,159117,1283
CP048230.1,159720,5
CP048230.1,159924,62
CP048230.1,159989,107
CP048230.1,159996,22
CP048230.1,160204,1
CP048230.1,160449,948
CP048230.1,160651,706
CP048230.1,161635,1
CP048230.1,161666,1090
CP048230.1,161845,536
CP048230.1,162185,561
CP048230.1,162481,1417
CP048230.1,167758,380
CP048230.1,167792,18
CP048230.1,167897,1
CP048230.1,168186,46
CP048230.1,168193,847
CP048230.1,168303,6
CP048230.1,168310,2399
CP048230.1,168332,1
CP048230.1,168370,510
CP048230.1,168390,597
CP048230.1,168578,1
CP048230.1,168869,806
CP048230.1,169376,11
CP048230.1,169436,13
CP048230.1,169946,692
CP048230.1,169953,1
CP048230.1,170069,231
CP048230.1,170220,1
CP048230.1,170295,527
CP048230.1,170370,347
CP048230.1,170547,1
CP048230.1,170548,236
CP048230.1,173507,205
CP048230.1,173514,593
CP048230.1,173560,196
CP048230.1,173567,113
CP048230.1,173577,16
CP048230.1,173578,12
CP048230.1,173580,3
CP048230.1,173585,1
CP048230.1,173701,699
CP048230.1,173702,407
CP048230.1,173703,2
CP048230.1,173708,47
CP048230.1,173984,413
CP048230.1,174443,410
CP048230.1,176347,53
CP048230.1,176349,44
CP048230.1,176360,1
CP048230.1,176392,52
CP048230.1,176412,402
CP048230.1,176570,382
CP048230.1,176661,484
CP048230.1,176765,430
CP048230.1,176776,362
CP048230.1,176794,28
CP048230.1,176820,286
CP048230.1,176855,270
CP048230.1,176881,452
CP048230.1,176883,297
CP048230.1,179208,1400
CP048230.1,179451,612
CP048230.1,179458,138
CP048230.1,179478,596
CP048230.1,179547,411
CP048230.1,179590,405
CP048230.1,179595,37
CP048230.1,179620,120
CP048230.1,179637,1
CP048230.1,179644,100
CP048230.1,179722,55
CP048230.1,180027,35
CP048230.1,180193,42
CP048230.1,180334,214
CP048230.1,180975,899
CP048230.1,180982,1022
CP048230.1,181010,776
CP048230.1,181030,1288
CP048230.1,181101,1
CP048230.1,181247,969
CP048230.1,181258,1007
CP048230.1,181281,16
CP048230.1,181290,936
CP048230.1,181297,42
CP048230.1,181307,819
CP048230.1,181319,1
CP048230.1,181359,127
CP048230.1,181365,1303
CP048230.1,181371,3
CP048230.1,181395,11
CP048230.1,181872,734
CP048230.1,181879,521
CP048230.1,182013,762
CP048230.1,182058,46
CP048230.1,182083,176
CP048230.1,182134,70
CP048230.1,182146,181
CP048230.1,182167,53
CP048230.1,182172,861
CP048230.1,182366,58
CP048230.1,182408,3
CP048230.1,182420,39
CP048230.1,182427,1681
CP048230.1,182450,7
CP048230.1,182662,265
CP048230.1,182704,126
CP048230.1,182751,1484
CP048230.1,182755,3993
CP048230.1,182798,17
CP048230.1,182864,636
CP048230.1,182944,166
CP048230.1,182966,2850
CP048230.1,182968,2452
CP048230.1,183082,617
CP048230.1,183334,520
CP048230.1,183391,1053
CP048230.1,183398,62
CP048230.1,183409,646
CP048230.1,183420,2451
CP048230.1,183436,1474
CP048230.1,183438,107
CP048230.1,183440,448
CP048230.1,183442,764
CP048230.1,183443,2175
CP048230.1,183445,52
CP048230.1,183451,3
CP048230.1,183458,799
CP048230.1,183484,520
CP048230.1,183500,145
CP048230.1,183540,2438
CP048230.1,183546,2
CP048230.1,183549,1
CP048230.1,183561,44
CP048230.1,183570,230
CP048230.1,183579,712
CP048230.1,183580,7012
CP048230.1,183587,5177
CP048230.1,183605,309
CP048230.1,183612,13
CP048230.1,183625,1
CP048230.1,183629,664
CP048230.1,183674,629
CP048230.1,183679,6
CP048230.1,183688,484
CP048230.1,183708,10
CP048230.1,183718,18
CP048230.1,183724,301
CP048230.1,183725,149
CP048230.1,183731,3
CP048230.1,183755,165
CP048230.1,183762,1
CP048230.1,183825,107
CP048230.1,183832,10
CP048230.1,183938,1
CP048230.1,183940,800
CP048230.1,184001,128
CP048230.1,184033,566
CP048230.1,184040,692
CP048230.1,184088,5
CP048230.1,184124,306
CP048230.1,184279,1048
CP048230.1,184323,307
CP048230.1,184446,1716
CP048230.1,184491,24
CP048230.1,184498,477
CP048230.1,185132,149
CP048230.1,185173,318
CP048230.1,185276,10
CP048230.1,185281,1293
CP048230.1,185283,78
CP048230.1,185350,21
CP048230.1,185454,1
CP048230.1,185472,39
CP048230.1,185558,1982
CP048230.1,185565,527
CP048230.1,185613,4
