Standard name,Common name,Type,Sc ortholog,Sc ortholog gene name,Sc SGDID,Essential in Sc,Sc synthetic lethals,Sc fitness,Hits,Reads,Length,Insertion index,Neighborhood index,Reads NI,Max free region,Freedom index,Logit FI,Kornmann FI,Domain ratio,Hits in domains,Reads in domains,Domain coverage
GWK60_A00517,GWK60_A00517,ORF,YGL002W,ERP6,S000002970,,No,1.0105,4,81,654,0.0061162079510703364,0.3301017199123777,0.05153214520392655,418,0.6391437308868502,0.6323939333343906,0.0,0.9464831804281345,4,81,619
GWK60_A00539,GWK60_A00539,ORF,,,,,,,2,67,384,0.005208333333333333,0.2838373655913978,0.0756040587274717,153,0.3984375,0.3438311256144653,0.0,0.0,0,0,0
GWK60_A00583,GWK60_A00583,ORF,,,,,,,8,738,825,0.009696969696969697,0.5106493506493507,0.3832466651992075,493,0.5975757575757575,0.5964243876496721,0.23328515930256913,0.39515151515151514,5,647,326
GWK60_A00605,GWK60_A00605,ORF,YGR109W,YIL082W,S000007347,,,,13,1291,2601,0.004998077662437524,0.2915871974831199,0.24415288814851452,379,0.14571318723567858,0.14571318723023247,0.13504609840860604,0.8942714340638216,13,1291,2326
GWK60_A00627,GWK60_A00627,ORF,,,,,,,6,257,291,0.020618556701030927,1.2269579935374673,0.46358566894261183,72,0.24742268041237114,0.1764124114026264,0.0,0.0,0,0,0
GWK60_A00649,GWK60_A00649,ORF,YJL219W,HXT9,S000003755,,No,1.0265,36,5815,1650,0.02181818181818182,1.2518577075098816,1.7756889287401538,174,0.10545454545454545,0.10545449226881877,0.24116980123514356,0.9151515151515152,33,4721,1510
GWK60_A00671,GWK60_A00671,ORF,YAL002W,VPS8,S000000002,,,0.7640,77,5733,3789,0.02032198469253101,1.1710543679070995,0.7763189374743072,358,0.094484032726313,0.09448403272631298,0.2948188692393063,0.9424650303510161,69,5083,3571
GWK60_A00693,GWK60_A00693,ORF,YAL001C,TFC3,S000000001,,,,0,0,3489,0.0,0.0,0.0,3489,1.0,0.9999999999999949,0.0,0.8985382631126397,0,0,3135
GWK60_A00715,GWK60_A00715,ORF,YLR321C,SFH1,S000004313,,,,3,15,1095,0.0027397260273972603,0.11284837033538025,0.004632789835399246,529,0.4831050228310502,0.4830423542878231,0.0,0.9872146118721461,3,15,1081
GWK60_A00737,GWK60_A00737,ORF,YLR316C,TAD3,S000004308,,,,0,0,990,0.0,0.0,0.0,990,1.0,0.9996293938593735,0.0,0.5767676767676768,0,0,571
GWK60_A00759,EST2,ORF,YLR318W,EST2,S000004310,,,1.0450,8,315,2556,0.003129890453834116,0.17541613316261204,0.055844992779166734,1189,0.46517996870109546,0.46517996867382805,0.1398507963411536,0.6647104851330203,4,165,1699
GWK60_A00781,GWK60_A00781,ORF,YLR319C,BUD6,S000004311,,,0.9772,1,3,2259,0.0004426737494466578,0.015940316207138826,0.00033984113963583226,1973,0.8733953076582559,0.8733953066603549,0.0,0.7264276228419655,1,3,1641
GWK60_A00803,GWK60_A00803,ORF,YLR320W,MMS22,S000004312,,,0.6070,5,246,4281,0.00116795141322121,0.041825287095083874,0.012531065277796358,2093,0.4889044615743985,0.4889044615743985,0.06542235021707335,0.998131277738846,5,246,4273
GWK60_A00825,GWK60_A00825,ORF,YLR323C,CWC24,S000004315,,,,0,0,681,0.0,0.0,0.0,681,1.0,0.9919179913746745,0.0,0.7298091042584435,0,0,497
GWK60_A00847,PEX23B,ORF,,,,,,,9,1457,1212,0.007425742574257425,0.26916877734285055,0.25314018837711927,448,0.3696369636963696,0.36962208044727896,0.1992211560543609,0.8325082508250825,6,1214,1009
GWK60_A00869,GWK60_A00869,ORF,YLR325C,RPL38,S000004317,,,0.9505,2,37,237,0.008438818565400843,0.3064795734798678,0.0329376520809558,215,0.9071729957805907,0.5365556133461928,0.0,0.9789029535864979,2,37,232
GWK60_A00891,GWK60_A00891,ORF,YLR326W,YLR326W,S000004318,No,,1.0200,44,12620,660,0.06666666666666667,2.0659536541889483,3.229407328119149,98,0.1484848484848485,0.14700715669248998,0.0,0.9696969696969697,43,12610,640
GWK60_A00913,GWK60_A00913,ORF,YLR328W,NMA1,S000004320,,Yes,1.0230,1,1,1236,0.0008090614886731392,0.025003028572417495,0.00013626621424114223,1045,0.8454692556634305,0.8454424767327311,0.0,0.8398058252427184,1,1,1038
GWK60_A00935,GWK60_A00935,ORF,YPL262W,FUM1,S000006183,,,0.8180,9,618,1452,0.006198347107438017,0.19864864864864865,0.07461781838611431,349,0.2403581267217631,0.24035724873026448,0.1538805469534333,0.9696969696969697,9,618,1408
GWK60_A00957,GWK60_A00957,ORF,YPL263C,KEL3,S000006184,,,1.0217,3,319,1926,0.001557632398753894,0.05255968147666883,0.03073051916774703,1005,0.5218068535825545,0.5218068369259296,0.0,0.9911734164070612,3,319,1909
GWK60_A00979,GWK60_A00979,ORF,YPL272C,PBI1,S000006193,,,1.0155,6,499,1608,0.0037313432835820895,0.11646997570288094,0.05376481796516321,876,0.5447761194029851,0.5447757012343809,0.0,0.9912935323383084,6,499,1594
GWK60_A01001,GWK60_A01001,ORF,YPL271W,ATP15,S000006192,,,,1,8,210,0.004761904761904762,0.15056022408963587,0.006204342173799497,115,0.5476190476190477,0.2874886026670386,0.0,0.919047619047619,1,8,193
GWK60_A01023,GWK60_A01023,ORF,YPL270W,MDL2,S000006191,,No,0.9572,10,629,2406,0.004156275976724855,0.15250162881085574,0.05732419819935791,726,0.30174563591022446,0.3017456358309552,0.1419290764818451,0.802161263507897,7,249,1930
GWK60_A01045,GWK60_A01045,ORF,YPL269W,KAR9,S000006190,,,1.0305,2,6,1830,0.001092896174863388,0.035423303032657394,0.000659770223611844,945,0.5163934426229508,0.5163933995722102,0.0,0.9234972677595629,2,6,1690
GWK60_A01067,GWK60_A01067,ORF,YPL268W,PLC1,S000006189,,,,0,0,2553,0.0,0.0,0.0,2553,1.0,0.9999999999395981,0.0,0.9244026635330983,0,0,2360
GWK60_A01089,GWK60_A01089,ORF,,,,,,,13,1876,312,0.041666666666666664,1.5478174603174601,1.669787932808117,131,0.4198717948717949,0.31657859568850066,0.0,0.30128205128205127,3,604,94
GWK60_A01111,DIP5,ORF,YPL265W,DIP5,S000006186,,No,1.0230,23,5146,1842,0.01248642779587405,0.5229822656532754,0.8818364091988858,254,0.13789359391965256,0.1378935837236798,0.2740591459609559,0.9408251900108577,19,4396,1733
GWK60_A01133,GWK60_A01133,ORF,YLL052C,AQY2,S000003975,,,1.0282,8,644,882,0.009070294784580499,0.4729182812365453,0.35786813535504636,525,0.5952380952380952,0.5945889700193684,0.20920770763968688,0.9739229024943311,8,644,859
GWK60_A01155,GIT1,ORF,,,,,,,8,600,1596,0.005012531328320802,0.2766439909297052,0.19553005473238827,857,0.5369674185463659,0.5369669538207713,0.0,0.8671679197994987,4,409,1384
GWK60_A01177,EPA10,ORF,,,,,,,9,1305,4191,0.0021474588403722263,0.16875306477885685,0.2758866910424937,1314,0.31352899069434503,0.31352899069434503,0.09759075695379445,0.5669291338582677,4,543,2376
GWK60_A01199,PGD1,ORF,YGL025C,PGD1,S000002993,,,0.4830,0,0,1440,0.0,0.0,0.0,1440,1.0,0.999995881428255,0.0,0.9715277777777778,0,0,1399
GWK60_A01221,EPA9,ORF,,,,,,,11,782,4383,0.0025096965548710927,0.3360040799345063,0.25258731298791737,2248,0.512890714122747,0.512890714122747,0.12032126842459197,0.46041524070271506,8,440,2018
GWK60_A01243,GWK60_A01243,ORF,YGL025C,PGD1,S000002993,,,0.4830,0,0,1440,0.0,0.0,0.0,1440,1.0,0.999995881428255,0.0,0.9715277777777778,0,0,1399
GWK60_A01265,TRP5,ORF,YGL026C,TRP5,S000002994,,,NaN,11,497,2124,0.005178907721280603,0.5358841566468685,0.2851937785422216,655,0.3083804143126177,0.30838041295348784,0.1617043527868378,0.9708097928436912,11,497,2062
GWK60_A01287,CWH41,ORF,YGL027C,CWH41,S000002995,,,0.9817,0,0,2445,0.0,0.0,0.0,2445,1.0,0.9999999998221356,0.0,0.974642126789366,0,0,2383
GWK60_A01309,GWK60_A01309,ORF,YGL028C,SCW11,S000002996,,,1.0685,3,64,1722,0.0017421602787456446,0.11151097433810626,0.022829182380604177,761,0.4419279907084785,0.44192788221855867,0.0,0.8385598141695703,1,39,1444
GWK60_A01353,GWK60_A01353,ORF,YGL030W,RPL30,S000002998,,,,0,0,481,0.0,0.0,0.0,318,1.0,0.7649478037637647,0.0,0.9748427672955975,0,0,310
GWK60_A01375,GWK60_A01375,ORF,YGL031C,RPL24A,S000002999,,Yes,0.8045,0,0,468,0.0,0.0,0.0,468,1.0,0.935836123594826,0.0,0.9893162393162394,0,0,463
GWK60_A01397,GWK60_A01397,ORF,YGL032C,AGA2,S000003000,,,1.0108,1,33,258,0.003875968992248062,0.23748572802115256,0.07588206441387424,155,0.6007751937984496,0.38513739527866914,0.0,0.6317829457364341,1,33,163
GWK60_A01419,GWK60_A01419,ORF,YGL033W,HOP2,S000003001,,,1.0115,7,659,750,0.010802469135802469,0.6499485596707818,0.5749656807608825,285,0.4398148148148148,0.43488607129363394,0.0,0.9830246913580247,7,659,637
GWK60_A01441,MIG1,ORF,YGL035C,MIG1,S000003003,,,1.0050,32,5922,1275,0.025098039215686273,1.3486814606081954,2.4270170366970594,385,0.30196078431372547,0.30195430878028073,0.4491439554228195,0.9490196078431372,29,5446,1210
GWK60_A01463,GWK60_A01463,ORF,YGR146C,ECL1,S000003378,,,1.0493,2,17,357,0.0056022408963585435,0.30335377394200924,0.024671518465156944,221,0.6190476190476191,0.51243747178379,0.0,0.0,0,0,0
GWK60_A01485,GWK60_A01485,ORF,YGR009C,SEC9,S000003241,,,,1,7,2085,0.00047961630695443646,0.026752269070819297,0.001845674604973248,1414,0.6781774580335731,0.678177453618963,0.0,0.6594724220623501,0,0,1375
GWK60_A01507,GWK60_A01507,ORF,YGL036W,VIR1,S000003004,No,,1.0145,9,1100,1926,0.004672897196261682,0.27143948745077295,0.3309060936867211,901,0.46780893042575283,0.46780891549279857,0.0,0.6261682242990654,2,23,1206
GWK60_A01529,GWK60_A01529,ORF,YGL037C,PNC1,S000003005,,,0.9823,1,3,636,0.0015723270440251573,0.09542653328268119,0.0027537547048004187,604,0.949685534591195,0.9377031996064142,0.0,0.9921383647798742,1,3,631
GWK60_A01551,GWK60_A01551,ORF,YGL038C,OCH1,S000003006,,,NaN,0,0,1410,0.0,0.0,0.0,1410,1.0,0.9999944405176665,0.0,0.9900709219858156,0,0,1396
GWK60_A01573,GWK60_A01573,ORF,,,,,,,0,0,1818,0.0,0.0,0.0,1818,1.0,0.9999999060027298,0.0,0.9840484048404841,0,0,1789
GWK60_A01595,HXT4,ORF,YJL219W,HXT9,S000003755,,No,1.0265,13,1003,1707,0.007615700058582308,0.634905107714074,0.5860552287024217,563,0.3298183948447569,0.3298183007735085,0.18211680191588447,0.9513766842413591,11,814,1624
GWK60_A01617,HXT1,ORF,YDR345C,HXT3,S000002753,,NaN,0.9992,6,454,1692,0.0035460992907801418,0.31398809523809523,0.31757303311188023,833,0.4923167848699764,0.49231662172608054,0.10974357811868779,0.9456264775413712,5,445,1600
GWK60_A01639,HXT5,ORF,YHR096C,HXT5,S000001138,,NaN,0.9983,8,339,1767,0.004527447651386531,0.5375411964446221,0.32633679368683177,742,0.41992076966610076,0.4199207039347198,0.14561692451168726,0.9547255234861347,8,339,1687
GWK60_A01661,GWK60_A01661,ORF,YHR098C,SFB3,S000001140,,,0.6980,5,150,2805,0.0017825311942959,0.22497704315886133,0.09226481885968216,1333,0.475222816399287,0.47522281639697744,0.0,0.968270944741533,4,84,2716
GWK60_A01683,GWK60_A01683,ORF,,,,,,,1,1,2385,0.0004192872117400419,0.04868569585550717,0.0006930348164485007,1298,0.5442348008385745,0.5442348006621934,0.0,0.8616352201257862,1,1,2055
GWK60_A01705,GWK60_A01705,ORF,,,,,,,4,207,267,0.0149812734082397,2.6625808648280556,2.8094052962064335,156,0.5842696629213483,0.386496227848916,0.0,0.2846441947565543,0,0,76
GWK60_A01727,GWK60_A01727,ORF,YHR099W,TRA1,S000001141,,,1.0395,0,0,11232,0.0,0.0,0.0,11232,1.0,1.0,0.0,0.9942129629629629,0,0,11167
GWK60_A01771,GWK60_A01771,ORF,YOL022C,TSR4,S000005382,,,,0,0,1221,0.0,0.0,0.0,1221,1.0,0.9999632008863909,0.0,0.9836199836199836,0,0,1201
GWK60_A01793,GWK60_A01793,ORF,YOL023W,IFM1,S000005383,,,0.5630,2,39,2028,0.0009861932938856016,0.07484502676810369,0.022294263292626633,1012,0.4990138067061144,0.4990138009621805,0.0,0.9176528599605522,2,39,1861
GWK60_A01815,GWK60_A01815,ORF,YFR017C,IGD1,S000001913,,No,1.0395,0,0,381,0.0,0.0,0.0,381,1.0,0.8593618742658659,0.0,0.8608923884514436,0,0,328
GWK60_A01837,GWK60_A01837,ORF,YOL025W,LAG2,S000005385,,,0.9630,1,2,2073,0.000482392667631452,0.040117672178596006,0.0012031356946383264,1815,0.8755426917510853,0.8755426853250712,0.0,0.0,0,0,0
GWK60_A01859,GWK60_A01859,ORF,YOR018W,ROD1,S000005544,,No,1.0100,0,0,2331,0.0,0.0,0.0,2331,1.0,0.9999999994438593,0.0,0.8296868296868297,0,0,1934
GWK60_A01903,GWK60_A01903,ORF,YHR020W,YHR020W,S000001062,Yes,,,0,0,2022,0.0,0.0,0.0,2022,1.0,0.999999987777655,0.0,0.993570722057369,0,0,2009
GWK60_A01925,GWK60_A01925,ORF,YHR019C,DED81,S000001061,,No,,0,0,1647,0.0,0.0,0.0,1647,1.0,0.9999994802929345,0.0,0.9969641772920461,0,0,1642
GWK60_A01947,GWK60_A01947,ORF,YHR017W,YSC83,S000001059,,,0.9965,0,0,1143,0.0,0.0,0.0,1143,1.0,0.9999197272442962,0.0,0.6859142607174104,0,0,784
GWK60_A01969,GWK60_A01969,ORF,YFR024C,YSC84,S000002968,,,0.9675,1,214,1182,0.0008460236886632825,0.10309738672682835,0.44064480851233595,933,0.7893401015228426,0.7892972003910054,0.0,0.9830795262267343,1,214,1162
GWK60_A02013,GWK60_A02013,ORF,YDR341C,YDR341C,S000002749,Yes,NaN,,0,0,1818,0.0,0.0,0.0,1818,1.0,0.9999999060027298,0.0,0.9972497249724972,0,0,1813
GWK60_A02035,HXT6/7,ORF,YJL219W,HXT9,S000003755,,No,1.0265,3,124,1659,0.0018083182640144665,0.23801209702562823,0.12944517557534166,1147,0.6913803496081977,0.6913800309241381,0.0,0.9535864978902954,3,124,1582
GWK60_A02057,HXT4/6/7,ORF,YJL219W,HXT9,S000003755,,No,1.0265,6,459,1650,0.0036363636363636364,0.49083333333333334,0.5064886890543768,999,0.6054545454545455,0.6054542400951147,0.1223753223045439,0.9533333333333334,6,459,1573
GWK60_A02079,GWK60_A02079,ORF,YCL049C,YCL049C,S000000554,No,,0.9955,20,2385,822,0.024330900243309004,2.6977627440507983,3.9873145394045846,277,0.33698296836982966,0.3363139574384956,0.42092424912642,0.0,0,0,0
GWK60_A02101,GWK60_A02101,ORF,YCL049C,YCL049C,S000000554,No,,0.9955,2,4,855,0.0023391812865497076,0.28547559374627046,0.006168362515077611,555,0.6491228070175439,0.6481958120759362,0.0,0.0,0,0,0
GWK60_A02123,HXT3,ORF,YDR345C,HXT3,S000002753,,NaN,0.9992,6,602,1671,0.003590664272890485,0.4045718754999378,0.41941652470839247,1077,0.644524236983842,0.6445239734919553,0.12798118507481776,0.9503291442250149,6,602,1588
GWK60_A02145,GWK60_A02145,ORF,,,,,,,0,0,267,0.0,0.0,0.0,267,1.0,0.6615031592029524,0.0,0.0,0,0,0
GWK60_A02167,GWK60_A02167,ORF,YDR346C,SVF1,S000002754,,,1.0195,1,33,1332,0.0007507507507507507,0.08204891638626578,0.02278304764618633,737,0.5533033033033034,0.5532965929643042,0.0,0.9692192192192193,1,33,1291
GWK60_A02189,GWK60_A02189,ORF,YDR347W,MRP1,S000002755,,,0.4475,0,0,960,0.0,0.0,0.0,960,1.0,0.9994997988929205,0.0,0.9385416666666667,0,0,901
GWK60_A02211,GWK60_A02211,ORF,YHR097C,PAL2,S000001139,No,No,1.0083,3,80,1338,0.002242152466367713,0.19193932347893483,0.041339010740303044,728,0.5440956651718983,0.5440894507733636,0.0,0.9962630792227205,3,80,1333
GWK60_A02233,YPS7,ORF,YDR349C,YPS7,S000002757,,,0.9850,0,0,1764,0.0,0.0,0.0,1764,1.0,0.9999998387000499,0.0,0.6689342403628118,0,0,1180
GWK60_A02277,GWK60_A02277,ORF,YDR350C,ATP22,S000002758,,,0.7510,4,581,1725,0.002318840579710145,0.26340198321891684,0.296431286854279,1103,0.6394202898550725,0.6394201375215584,0.0,0.0,0,0,0
GWK60_A02299,GWK60_A02299,ORF,YDR351W,SBE2,S000002759,,No,1.0212,1,23,2601,0.00038446751249519417,0.056961897245998504,0.00943368459948257,1553,0.5970780469050365,0.5970780468827204,0.0,0.9100346020761245,1,23,2367
GWK60_A02321,GWK60_A02321,ORF,YDR352W,YPQ2,S000002760,,,1.0235,1,5,951,0.0010515247108307045,0.16380926256114844,0.005515463385897254,665,0.6992639327024185,0.6988812385529298,0.0,0.9568874868559412,1,5,910
GWK60_A02343,GWK60_A02343,ORF,YDR353W,TRR1,S000002761,,NaN,,3,75,960,0.003125,0.451063829787234,0.07737226277372262,475,0.4947916666666667,0.4945441713272263,0.0,0.9854166666666667,3,75,946
GWK60_A02365,GWK60_A02365,ORF,YHR107C,CDC12,S000001149,,No,,2,35,1194,0.0016750418760469012,0.23860436936455326,0.027493989044878826,607,0.5083752093802345,0.508350703163027,0.0,0.9782244556113903,2,35,1168
GWK60_A02387,GWK60_A02387,ORF,YDR354W,TRP4,S000002762,,,0.9702,4,657,1140,0.0035087719298245615,0.9228070175438596,1.6886258091753448,496,0.43508771929824563,0.4350517300504085,0.0,0.987719298245614,4,657,1126
GWK60_A02409,GWK60_A02409,ORF,YDR356W,SPC110,S000002764,,,,0,0,2619,0.0,0.0,0.0,2619,1.0,0.9999999999687812,0.0,0.9079801450935472,0,0,2378
GWK60_A02431,GWK60_A02431,ORF,YDR357C,CNL1,S000002765,,,0.9947,0,0,303,0.0,0.0,0.0,303,1.0,0.7369158958334202,0.0,0.9042904290429042,0,0,274
GWK60_A02453,GWK60_A02453,ORF,YDR358W,GGA1,S000002766,,Yes,1.0112,0,0,1767,0.0,0.0,0.0,1767,1.0,0.9999998434671832,0.0,0.9869835880022637,0,0,1744
GWK60_A02475,GWK60_A02475,ORF,YDR359C,EAF1,S000002767,,,0.5130,1,1,3132,0.00031928480204342275,0.12933030012771393,0.001574798175071098,2668,0.8518518518518519,0.8518518518516945,0.0,0.5127713920817369,0,0,1606
GWK60_A02497,GWK60_A02497,ORF,YDR361C,BCP1,S000002769,,,,0,0,831,0.0,0.0,0.0,831,1.0,0.9981852660075083,0.0,0.9939831528279182,0,0,826
GWK60_A02519,GWK60_A02519,ORF,YDR362C,TFC6,S000002770,,,,0,0,2058,0.0,0.0,0.0,2058,1.0,0.9999999914727594,0.0,0.8226433430515063,0,0,1693
GWK60_A02541,GWK60_A02541,ORF,YDR363W,ESC2,S000002771,,,0.8985,0,0,1092,0.0,0.0,0.0,1092,1.0,0.9998663296253665,0.0,0.5155677655677655,0,0,563
GWK60_A02563,GWK60_A02563,ORF,YDR363W,NA,S000007235,,,0.8985,0,0,255,0.0,0.0,0.0,255,1.0,0.6341355910108007,0.0,0.9803921568627451,0,0,250
GWK60_A02585,GWK60_A02585,ORF,YOR117W,RPT5,S000005643,,NaN,,0,0,1290,0.0,0.0,0.0,1290,1.0,0.9999815421067044,0.0,0.9310077519379845,0,0,1201
GWK60_A02607,GWK60_A02607,ORF,YDR364C,CDC40,S000002772,,,0.4765,0,0,1326,0.0,0.0,0.0,1326,1.0,0.9999871222929576,0.0,0.9962292609351433,0,0,1321
GWK60_A02629,GWK60_A02629,ORF,YDR367W,KEI1,S000002775,,,,0,0,838,0.0,0.0,0.0,651,1.0,0.9891211899829261,0.0,0.9093701996927803,0,0,592
GWK60_A02651,GWK60_A02651,ORF,YDR368W,YPR1,S000002776,,No,1.0060,1,5,933,0.0010718113612004287,0.4067524115755627,0.02624209106939114,585,0.6270096463022508,0.6265988646368719,0.0,0.9914255091103966,1,5,925
GWK60_A02673,GWK60_A02673,ORF,YDR369C,XRS2,S000002777,,,0.7365,2,14,2484,0.0008051529790660225,0.2242587856398598,0.021366529616607937,2443,0.9834943639291466,0.9834943638107099,0.0,0.22987117552334943,1,3,571
GWK60_A02695,GWK60_A02695,ORF,YDR370C,DXO1,S000002778,,,1.0410,0,0,1209,0.0,0.0,0.0,1209,1.0,0.9999585093099298,0.0,0.8825475599669148,0,0,1067
GWK60_A02717,GWK60_A02717,ORF,,,,,,,0,0,315,0.0,0.0,0.0,315,1.0,0.759510916949111,0.0,0.9650793650793651,0,0,304
GWK60_A02739,GWK60_A02739,ORF,YDR371W,CTS2,S000002779,,,1.0117,0,0,1506,0.0,0.0,0.0,1506,1.0,0.9999978713064616,0.0,0.8373173970783533,0,0,1261
GWK60_A02761,GWK60_A02761,ORF,YDR372C,VPS74,S000002780,,,1.0245,0,0,987,0.0,0.0,0.0,987,1.0,0.999618111532317,0.0,0.9949341438703141,0,0,982
GWK60_A02783,GWK60_A02783,ORF,YDR373W,FRQ1,S000002781,,No,,0,0,573,0.0,0.0,0.0,573,1.0,0.9765693323263297,0.0,0.9912739965095986,0,0,568
GWK60_A02805,GWK60_A02805,ORF,YDR374C,PHO92,S000002782,,,0.9935,0,0,930,0.0,0.0,0.0,930,1.0,0.9993249172693672,0.0,0.6526881720430108,0,0,607
GWK60_A02827,GWK60_A02827,ORF,,,,,,,0,0,225,0.0,0.0,0.0,225,1.0,0.5621765008857981,0.0,0.0,0,0,0
GWK60_A02849,GWK60_A02849,ORF,YDR375C,BCS1,S000002783,,,0.8017,0,0,1374,0.0,0.0,0.0,1374,1.0,0.9999920314496384,0.0,0.8966521106259098,0,0,1232
GWK60_A02871,GWK60_A02871,ORF,YDR376W,ARH1,S000002784,,,,0,0,1506,0.0,0.0,0.0,1506,1.0,0.9999978713064616,0.0,0.9787516600265604,0,0,1474
GWK60_A02893,GWK60_A02893,ORF,YDR377W,ATP17,S000002785,,,,0,0,306,0.0,0.0,0.0,306,1.0,0.7426905453026857,0.0,0.9836601307189542,0,0,301
GWK60_A02915,GWK60_A02915,ORF,YDR378C,LSM6,S000002786,,,0.7317,3,450,607,0.008620689655172414,0.7718211206896551,0.8755149188964539,262,0.7528735632183908,0.6132701613368927,0.0,0.7270114942528736,1,259,253
