Chromosome,Position,Reads
CP048230.1,99223,90
CP048230.1,99240,4
CP048230.1,99247,46
CP048230.1,99251,175
CP048230.1,99259,180
CP048230.1,99266,135
CP048230.1,99292,54
CP048230.1,99294,15
CP048230.1,99299,425
CP048230.1,99301,162
CP048230.1,99317,1
CP048230.1,99371,2
CP048230.1,99391,227
CP048230.1,99398,188
CP048230.1,99413,25
CP048230.1,99420,70
CP048230.1,99421,39
CP048230.1,99433,8
CP048230.1,99461,87
CP048230.1,99479,63
CP048230.1,99490,19
CP048230.1,99570,2
CP048230.1,99733,96
CP048230.1,99752,253
CP048230.1,99759,1
CP048230.1,99779,26
CP048230.1,99786,58
CP048230.1,99794,19
CP048230.1,100053,41
CP048230.1,100117,4
CP048230.1,100269,1
CP048230.1,100628,106
CP048230.1,100688,49
CP048230.1,100718,50
CP048230.1,100851,10
CP048230.1,100853,154
CP048230.1,100860,99
CP048230.1,100902,3
CP048230.1,100906,165
CP048230.1,101130,88
CP048230.1,101262,130
CP048230.1,101266,18
CP048230.1,101273,34
CP048230.1,101428,55
CP048230.1,101621,8
CP048230.1,101650,104
CP048230.1,101657,31
CP048230.1,101689,30
CP048230.1,101696,167
CP048230.1,101780,98
CP048230.1,101880,155
CP048230.1,101949,4
CP048230.1,102009,60
CP048230.1,102285,13
CP048230.1,102418,63
CP048230.1,102493,96
CP048230.1,102500,131
CP048230.1,102502,1
CP048230.1,102509,232
CP048230.1,102548,22
CP048230.1,102592,144
CP048230.1,102599,4
CP048230.1,106163,14
CP048230.1,106184,33
CP048230.1,106244,18
CP048230.1,106321,65
CP048230.1,106410,183
CP048230.1,106417,111
CP048230.1,106443,181
CP048230.1,106450,29
CP048230.1,106456,278
CP048230.1,106932,11
CP048230.1,107462,2
CP048230.1,107606,2
CP048230.1,107705,15
CP048230.1,107712,294
CP048230.1,107718,5
CP048230.1,108790,72
CP048230.1,108801,52
CP048230.1,108805,58
CP048230.1,108806,28
CP048230.1,108808,108
CP048230.1,108849,176
CP048230.1,108887,378
CP048230.1,110241,1
CP048230.1,110242,70
CP048230.1,111189,25
CP048230.1,111208,69
CP048230.1,111311,27
CP048230.1,111383,49
CP048230.1,111474,56
CP048230.1,111481,18
CP048230.1,111990,3
CP048230.1,114088,112
CP048230.1,114120,258
CP048230.1,114127,32
CP048230.1,114136,117
CP048230.1,116289,35
CP048230.1,116594,10
CP048230.1,117383,118
CP048230.1,117611,18
CP048230.1,117861,65
CP048230.1,119278,179
CP048230.1,119316,20
CP048230.1,119407,185
CP048230.1,119566,47
CP048230.1,119602,170
CP048230.1,119611,26
CP048230.1,119753,160
CP048230.1,119760,246
CP048230.1,120090,352
CP048230.1,120224,29
CP048230.1,120231,295
CP048230.1,120246,132
CP048230.1,120904,24
CP048230.1,120915,58
CP048230.1,120941,4
CP048230.1,120988,42
CP048230.1,121011,78
CP048230.1,121026,236
CP048230.1,121028,486
CP048230.1,121029,11
CP048230.1,121033,271
CP048230.1,121035,838
CP048230.1,121037,62
CP048230.1,121042,10
CP048230.1,121049,118
CP048230.1,121213,1
CP048230.1,121425,42
CP048230.1,121497,12
CP048230.1,121628,5
CP048230.1,121844,32
CP048230.1,121929,31
CP048230.1,121967,20
CP048230.1,121986,158
CP048230.1,121992,108
CP048230.1,122012,392
CP048230.1,122019,135
CP048230.1,122020,152
CP048230.1,122027,81
CP048230.1,122049,8
CP048230.1,122053,105
CP048230.1,122085,102
CP048230.1,122202,5
CP048230.1,122209,26
CP048230.1,122246,3
CP048230.1,122336,459
CP048230.1,122343,4
CP048230.1,122437,53
CP048230.1,122439,8
CP048230.1,122443,132
CP048230.1,122444,134
CP048230.1,122446,228
CP048230.1,122452,68
CP048230.1,122508,7
CP048230.1,122511,180
CP048230.1,122518,113
CP048230.1,122550,94
CP048230.1,122564,312
CP048230.1,122595,95
CP048230.1,122602,149
CP048230.1,122617,147
CP048230.1,122624,449
CP048230.1,122638,25
CP048230.1,122645,106
CP048230.1,122666,7
CP048230.1,122671,74
CP048230.1,122673,2
CP048230.1,122682,109
CP048230.1,122683,1
CP048230.1,122689,12
CP048230.1,122690,148
CP048230.1,122697,159
CP048230.1,122704,551
CP048230.1,122706,93
CP048230.1,122711,114
CP048230.1,122713,269
CP048230.1,122726,161
CP048230.1,122727,280
CP048230.1,122728,6
CP048230.1,122733,2001
CP048230.1,122753,116
CP048230.1,122789,156
CP048230.1,122801,1
CP048230.1,122807,190
CP048230.1,122812,399
CP048230.1,122814,294
CP048230.1,122816,166
CP048230.1,122829,129
CP048230.1,122837,30
CP048230.1,122841,21
CP048230.1,122854,10
CP048230.1,122877,548
CP048230.1,122961,57
CP048230.1,123029,256
CP048230.1,123049,7
CP048230.1,123090,312
CP048230.1,123145,2
CP048230.1,123152,124
CP048230.1,123154,931
CP048230.1,123253,383
CP048230.1,123260,690
CP048230.1,123318,127
CP048230.1,123325,42
CP048230.1,123329,187
CP048230.1,123341,818
CP048230.1,123363,666
CP048230.1,123368,69
CP048230.1,123370,1136
CP048230.1,123371,48
CP048230.1,123375,824
CP048230.1,123392,683
CP048230.1,123399,220
CP048230.1,123400,60
CP048230.1,123414,22
CP048230.1,123422,382
CP048230.1,123426,286
CP048230.1,123431,221
CP048230.1,123433,130
CP048230.1,123434,390
CP048230.1,123438,137
CP048230.1,123441,395
CP048230.1,123443,33
CP048230.1,123446,235
CP048230.1,123450,360
CP048230.1,123464,219
CP048230.1,123468,573
CP048230.1,123473,78
CP048230.1,123475,47
CP048230.1,123480,362
CP048230.1,123483,20
CP048230.1,123487,530
CP048230.1,123552,1
CP048230.1,123559,44
CP048230.1,123564,164
CP048230.1,123666,1
CP048230.1,123909,108
CP048230.1,124170,1
CP048230.1,125327,5
CP048230.1,125453,137
CP048230.1,125827,3
CP048230.1,125945,38
CP048230.1,125952,86
CP048230.1,125959,35
CP048230.1,126042,28
CP048230.1,126241,66
CP048230.1,126506,218
CP048230.1,126629,192
CP048230.1,126979,25
CP048230.1,126996,24
CP048230.1,127003,47
CP048230.1,127162,31
CP048230.1,127287,8
CP048230.1,127353,7
CP048230.1,127534,121
CP048230.1,127574,7
CP048230.1,127577,180
CP048230.1,127584,3
CP048230.1,127598,639
CP048230.1,127603,194
CP048230.1,127608,1033
CP048230.1,127610,85
CP048230.1,127615,218
CP048230.1,127633,24
CP048230.1,127702,254
CP048230.1,127715,449
CP048230.1,127717,121
CP048230.1,127722,153
CP048230.1,127729,256
CP048230.1,127748,137
CP048230.1,127771,170
CP048230.1,127778,318
CP048230.1,127793,153
CP048230.1,127801,908
CP048230.1,127808,1174
CP048230.1,127816,231
CP048230.1,127836,181
CP048230.1,127839,27
CP048230.1,127843,101
CP048230.1,127957,52
CP048230.1,127968,2
CP048230.1,127973,535
CP048230.1,127980,523
CP048230.1,127985,33
CP048230.1,127986,20
CP048230.1,128029,178
CP048230.1,128042,302
CP048230.1,128322,35
CP048230.1,129328,277
CP048230.1,129477,7
CP048230.1,130298,68
CP048230.1,130306,96
CP048230.1,131183,51
CP048230.1,131262,173
CP048230.1,131264,1
CP048230.1,131587,110
CP048230.1,131880,1
CP048230.1,131883,4
CP048230.1,131887,28
CP048230.1,132082,56
CP048230.1,132108,66
CP048230.1,132114,108
CP048230.1,132119,28
CP048230.1,132236,28
CP048230.1,132245,73
CP048230.1,132252,367
CP048230.1,132273,714
CP048230.1,132280,452
CP048230.1,132288,359
CP048230.1,132295,739
CP048230.1,132302,5
CP048230.1,132309,331
CP048230.1,132329,152
CP048230.1,132336,28
CP048230.1,132348,106
CP048230.1,132355,351
CP048230.1,132357,226
CP048230.1,132359,16
CP048230.1,132362,135
CP048230.1,132375,54
CP048230.1,132378,9
CP048230.1,132385,10
CP048230.1,132390,91
CP048230.1,132393,63
CP048230.1,132399,150
CP048230.1,132400,130
CP048230.1,132401,2507
CP048230.1,132408,1236
CP048230.1,132417,194
CP048230.1,132420,29
CP048230.1,132422,89
CP048230.1,132429,69
CP048230.1,132431,258
CP048230.1,132433,1
CP048230.1,132442,38
CP048230.1,132445,490
CP048230.1,132480,429
CP048230.1,132487,117
CP048230.1,132593,437
CP048230.1,132827,8
CP048230.1,133066,7
CP048230.1,133070,22
CP048230.1,133072,380
CP048230.1,133074,10
CP048230.1,133078,20
CP048230.1,133083,20
CP048230.1,133085,174
CP048230.1,133087,31
CP048230.1,133093,88
CP048230.1,133135,272
CP048230.1,133142,126
CP048230.1,133159,1
CP048230.1,133164,181
CP048230.1,133302,168
CP048230.1,133339,16
CP048230.1,133349,196
CP048230.1,133513,21
CP048230.1,133875,4
CP048230.1,133992,19
CP048230.1,134032,127
CP048230.1,134759,53
CP048230.1,135096,6
CP048230.1,135104,19
CP048230.1,135682,22
CP048230.1,135952,4
CP048230.1,136796,2
CP048230.1,136918,4
CP048230.1,137963,82
CP048230.1,138040,108
CP048230.1,140805,12
CP048230.1,140820,64
CP048230.1,140874,126
CP048230.1,140878,2
CP048230.1,140881,54
CP048230.1,140894,12
CP048230.1,140912,163
CP048230.1,140918,728
CP048230.1,140923,533
CP048230.1,140930,408
CP048230.1,140942,16
CP048230.1,140944,370
CP048230.1,140951,231
CP048230.1,140956,276
CP048230.1,141088,85
CP048230.1,141135,305
CP048230.1,141199,55
CP048230.1,141214,244
CP048230.1,141220,212
CP048230.1,141224,44
CP048230.1,141231,199
CP048230.1,141242,213
CP048230.1,141257,150
CP048230.1,141260,1
CP048230.1,141262,45
CP048230.1,141264,47
CP048230.1,141276,4
CP048230.1,141277,1
CP048230.1,141285,2
CP048230.1,141295,125
CP048230.1,141405,316
CP048230.1,141406,11
CP048230.1,141416,120
CP048230.1,141453,59
CP048230.1,141502,26
CP048230.1,141509,10
CP048230.1,141568,163
CP048230.1,141574,194
CP048230.1,141728,8
CP048230.1,141733,187
CP048230.1,141735,13
CP048230.1,141783,213
CP048230.1,141828,466
CP048230.1,141830,473
CP048230.1,141837,54
CP048230.1,141872,196
CP048230.1,141883,5
CP048230.1,141915,150
CP048230.1,141952,88
CP048230.1,141954,381
CP048230.1,142036,79
CP048230.1,142079,260
CP048230.1,142096,155
CP048230.1,142103,174
CP048230.1,142110,32
CP048230.1,142183,166
CP048230.1,142190,3
CP048230.1,142203,11
CP048230.1,142234,141
CP048230.1,142241,25
CP048230.1,142287,122
CP048230.1,142294,170
CP048230.1,142301,406
CP048230.1,142344,177
CP048230.1,142380,408
CP048230.1,142428,2076
CP048230.1,142437,86
