Chromosome,Position,Reads
CP048230.1,95259,1
CP048230.1,96529,1
CP048230.1,97149,1
CP048230.1,97271,1
CP048230.1,97494,1
CP048230.1,97576,2
CP048230.1,97583,3
CP048230.1,98150,1
CP048230.1,98277,1
CP048230.1,98363,1
CP048230.1,98401,1
CP048230.1,98414,1
CP048230.1,99247,1
CP048230.1,99251,1
CP048230.1,99259,1
CP048230.1,99301,1
CP048230.1,99391,1
CP048230.1,99420,1
CP048230.1,99752,1
CP048230.1,101266,1
CP048230.1,101696,1
CP048230.1,106321,1
CP048230.1,108790,1
CP048230.1,108808,1
CP048230.1,109239,1
CP048230.1,114088,1
CP048230.1,119278,2
CP048230.1,121035,1
CP048230.1,122336,2
CP048230.1,122443,1
CP048230.1,122444,1
CP048230.1,122518,1
CP048230.1,122550,1
CP048230.1,122564,1
CP048230.1,122624,1
CP048230.1,122671,1
CP048230.1,122711,1
CP048230.1,122713,1
CP048230.1,122733,1
CP048230.1,122812,1
CP048230.1,122814,1
CP048230.1,122837,1
CP048230.1,123090,1
CP048230.1,123152,1
CP048230.1,123260,2
CP048230.1,123363,3
CP048230.1,123370,3
CP048230.1,123375,1
CP048230.1,123392,1
CP048230.1,123431,2
CP048230.1,123468,1
CP048230.1,123475,1
CP048230.1,123487,1
CP048230.1,123564,1
CP048230.1,127324,1
CP048230.1,127598,2
CP048230.1,127608,1
CP048230.1,127715,1
CP048230.1,127801,1
CP048230.1,127808,1
CP048230.1,127973,2
CP048230.1,128042,1
CP048230.1,128329,1
CP048230.1,129328,1
CP048230.1,131573,1
CP048230.1,132273,2
CP048230.1,132295,1
CP048230.1,132309,1
CP048230.1,132355,1
CP048230.1,132362,2
CP048230.1,132401,5
CP048230.1,132408,1
CP048230.1,132431,1
CP048230.1,132480,1
CP048230.1,132593,1
CP048230.1,133072,1
CP048230.1,133078,1
CP048230.1,133135,1
CP048230.1,133164,1
CP048230.1,138040,1
CP048230.1,140912,1
CP048230.1,140918,3
CP048230.1,141220,1
CP048230.1,141405,1
CP048230.1,141872,1
CP048230.1,141915,1
CP048230.1,141954,1
CP048230.1,142234,1
CP048230.1,142287,1
CP048230.1,142294,1
CP048230.1,142301,1
CP048230.1,142428,3
CP048230.1,142435,6
CP048230.1,142650,1
CP048230.1,145112,1
CP048230.1,145211,1
CP048230.1,145542,1
CP048230.1,145619,1
CP048230.1,145782,1
CP048230.1,145789,1
CP048230.1,145878,1
CP048230.1,146012,1
CP048230.1,146444,1
CP048230.1,146628,1
CP048230.1,147111,1
CP048230.1,147215,1
CP048230.1,150452,1
CP048230.1,150773,1
CP048230.1,150819,1
CP048230.1,153317,1
CP048230.1,158690,2
CP048230.1,159905,1
CP048230.1,159996,1
CP048230.1,160651,1
CP048230.1,162185,1
CP048230.1,168313,1
CP048230.1,168390,1
CP048230.1,169736,1
CP048230.1,170547,1
CP048230.1,173577,1
CP048230.1,174580,1
CP048230.1,176385,1
CP048230.1,179208,3
CP048230.1,180788,1
CP048230.1,180982,1
CP048230.1,181030,1
CP048230.1,181172,1
CP048230.1,181371,2
CP048230.1,181872,1
CP048230.1,181879,2
CP048230.1,182751,1
CP048230.1,182755,1
CP048230.1,182864,1
CP048230.1,182966,1
CP048230.1,183420,1
CP048230.1,183443,1
CP048230.1,183579,2
CP048230.1,183580,2
CP048230.1,183731,1
CP048230.1,185281,1
CP048230.1,185558,1
CP048230.1,185565,1
CP048230.1,185619,1
CP048230.1,190210,1
CP048230.1,190287,3
CP048230.1,190320,1
CP048230.1,190708,1
CP048230.1,191544,1
CP048230.1,191571,1
CP048230.1,191592,1
CP048230.1,191691,2
CP048230.1,195951,1
CP048230.1,196866,1
CP048230.1,197605,1
CP048230.1,198109,2
CP048230.1,200247,1
CP048230.1,200580,2
CP048230.1,201909,1
CP048230.1,203167,1
CP048230.1,203366,1
CP048230.1,203716,2
CP048230.1,208376,1
CP048230.1,209055,1
CP048230.1,236360,1
CP048230.1,236606,1
CP048230.1,236788,1
CP048230.1,242155,1
CP048230.1,246647,1
CP048230.1,246969,1
CP048230.1,247784,1
CP048230.1,251903,1
CP048230.1,252856,1
CP048230.1,255245,1
CP048230.1,257355,1
CP048230.1,257432,1
CP048230.1,259334,1
CP048230.1,259763,1
CP048230.1,260124,2
CP048230.1,260133,1
CP048230.1,260151,1
CP048230.1,264072,2
CP048230.1,264182,1
CP048230.1,264287,1
CP048230.1,264301,1
CP048230.1,264330,1
CP048230.1,268587,1
CP048230.1,270777,1
CP048230.1,273677,2
CP048230.1,276946,1
CP048230.1,278576,1
CP048230.1,278847,1
CP048230.1,279140,1
CP048230.1,279152,2
CP048230.1,279159,1
CP048230.1,279195,1
CP048230.1,281166,1
CP048230.1,283455,1
CP048230.1,283993,1
CP048230.1,284396,2
CP048230.1,287892,2
CP048230.1,288531,1
CP048230.1,292960,1
CP048230.1,303445,1
CP048230.1,305261,1
CP048230.1,311712,1
CP048230.1,312278,1
CP048230.1,312281,1
CP048230.1,315625,1
CP048230.1,326977,2
CP048230.1,328107,1
CP048230.1,328299,1
CP048230.1,328465,1
CP048230.1,328484,1
CP048230.1,328674,1
CP048230.1,328818,1
CP048230.1,328951,1
CP048230.1,329018,1
CP048230.1,329163,1
CP048230.1,332038,1
CP048230.1,332045,1
CP048230.1,332288,2
CP048230.1,332332,1
CP048230.1,332587,1
CP048230.1,332650,1
CP048230.1,340258,1
CP048230.1,341989,1
CP048230.1,342546,1
CP048230.1,343451,1
CP048230.1,351058,1
CP048230.1,351065,1
CP048230.1,351072,1
CP048230.1,351105,1
CP048230.1,351280,1
CP048230.1,351284,1
CP048230.1,351292,2
CP048230.1,351356,1
CP048230.1,353255,1
CP048230.1,355179,2
CP048230.1,358852,1
CP048230.1,371978,1
CP048230.1,372331,1
CP048230.1,372338,1
CP048230.1,372983,1
CP048230.1,373074,1
CP048230.1,373344,1
CP048230.1,379963,1
CP048230.1,382757,1
CP048230.1,399476,1
CP048230.1,399786,1
CP048230.1,400404,2
CP048230.1,403725,1
CP048230.1,409925,3
CP048230.1,411615,2
CP048230.1,411727,1
CP048230.1,411771,1
CP048230.1,411786,1
CP048230.1,415236,1
CP048230.1,428198,1
CP048230.1,430184,2
CP048230.1,430837,1
CP048230.1,434741,1
CP048230.1,439553,1
CP048230.1,441407,1
CP048230.1,442264,1
CP048230.1,443318,1
CP048230.1,443581,1
CP048230.1,443668,1
CP048230.1,443780,2
CP048230.1,443787,1
CP048230.1,443795,1
CP048230.1,443824,1
CP048230.1,443959,1
CP048230.1,447104,1
CP048230.1,447402,1
CP048230.1,448056,1
CP048230.1,450460,1
CP048230.1,452229,1
CP048230.1,452294,1
CP048230.1,454089,1
CP048230.1,456444,1
CP048230.1,460769,2
CP048230.1,470302,1
CP048230.1,476652,1
CP048230.1,476705,1
CP048230.1,479018,1
CP048230.1,479216,1
CP048230.1,481514,1
CP048230.1,481664,1
CP048230.1,481670,1
CP048230.1,481675,1
CP048230.1,481940,1
CP048230.1,485979,2
CP048231.1,16700,1
CP048231.1,17485,2
CP048231.1,18400,1
CP048231.1,27925,1
CP048231.1,28267,1
CP048231.1,28374,1
CP048231.1,28419,1
CP048231.1,32023,1
CP048231.1,32283,1
CP048231.1,32290,1
CP048231.1,32810,2
CP048231.1,33054,1
CP048231.1,36152,1
CP048231.1,43617,1
CP048231.1,49746,1
CP048231.1,51564,2
CP048231.1,51605,1
CP048231.1,52011,2
CP048231.1,52036,1
CP048231.1,52622,1
CP048231.1,53384,1
CP048231.1,53534,2
CP048231.1,54953,1
CP048231.1,55006,1
CP048231.1,55009,1
CP048231.1,58104,1
CP048231.1,60588,1
CP048231.1,62583,1
CP048231.1,64793,1
CP048231.1,65194,2
CP048231.1,65399,1
CP048231.1,65484,2
CP048231.1,65491,3
CP048231.1,65519,1
CP048231.1,65522,1
CP048231.1,66930,1
CP048231.1,72708,1
CP048231.1,75291,1
CP048231.1,75311,1
CP048231.1,75919,1
CP048231.1,75926,1
CP048231.1,76010,1
CP048231.1,76131,1
CP048231.1,78160,1
CP048231.1,78314,1
CP048231.1,78373,1
CP048231.1,84045,1
CP048231.1,90177,1
CP048231.1,90370,1
CP048231.1,91344,1
CP048231.1,92041,1
CP048231.1,93124,2
CP048231.1,93130,3
CP048231.1,96894,1
CP048231.1,97139,1
CP048231.1,97296,1
CP048231.1,97955,1
CP048231.1,98129,1
CP048231.1,102696,3
CP048231.1,102739,1
CP048231.1,103060,1
CP048231.1,103180,1
CP048231.1,103319,1
CP048231.1,104161,1
CP048231.1,104846,1
CP048231.1,105914,1
CP048231.1,106048,1
CP048231.1,114515,1
CP048231.1,116822,1
CP048231.1,117116,1
CP048231.1,129163,1
CP048231.1,134054,1
CP048231.1,140933,1
CP048231.1,141030,1
CP048231.1,148361,3
CP048231.1,148777,1
CP048231.1,148851,1
CP048231.1,150438,1
CP048231.1,155995,2
CP048231.1,156056,1
CP048231.1,157173,1
CP048231.1,159153,1
CP048231.1,161814,1
CP048231.1,163635,1
CP048231.1,181563,1
CP048231.1,184096,1
CP048231.1,184184,1
CP048231.1,192470,1
CP048231.1,193494,1
CP048231.1,196493,3
CP048231.1,196718,1
CP048231.1,200144,1
CP048231.1,200151,2
CP048231.1,200302,1
CP048231.1,201184,1
CP048231.1,203438,1
CP048231.1,221722,2
CP048231.1,221807,1
CP048231.1,221814,5
CP048231.1,222027,1
CP048231.1,222659,1
CP048231.1,225747,1
CP048231.1,226588,1
CP048231.1,230247,1
CP048231.1,230406,1
CP048231.1,230564,1
CP048231.1,232450,1
CP048231.1,233726,1
CP048231.1,233732,3
CP048231.1,233762,1
CP048231.1,233836,1
CP048231.1,233946,1
CP048231.1,234152,1
CP048231.1,234196,1
CP048231.1,234339,1
CP048231.1,234395,2
CP048231.1,235236,1
CP048231.1,235793,1
CP048231.1,238254,2
CP048231.1,238715,1
CP048231.1,238752,1
CP048231.1,239178,1
CP048231.1,240357,1
CP048231.1,240380,2
CP048231.1,240618,1
CP048231.1,246114,1
CP048231.1,246160,1
CP048231.1,247734,2
CP048231.1,248727,1
CP048231.1,248805,2
CP048231.1,249383,1
CP048231.1,252983,3
CP048231.1,252990,2
CP048231.1,256555,1
CP048231.1,256683,1
CP048231.1,256718,1
CP048231.1,256832,1
CP048231.1,256865,1
CP048231.1,257028,1
CP048231.1,257225,1
CP048231.1,257239,1
CP048231.1,263685,1
CP048231.1,264231,2
CP048231.1,264238,1
CP048231.1,264587,1
CP048231.1,264842,1
CP048231.1,264863,1
CP048231.1,265312,1
CP048231.1,267128,1
CP048231.1,273806,1
CP048231.1,276820,1
CP048231.1,277881,3
CP048231.1,278379,1
CP048231.1,278468,1
CP048231.1,278475,3
CP048231.1,279549,1
CP048231.1,279556,1
CP048231.1,279619,1
CP048231.1,279634,1
CP048231.1,279688,1
CP048231.1,279756,1
CP048231.1,279978,2
CP048231.1,279997,1
CP048231.1,280021,1
CP048231.1,283872,1
CP048231.1,284296,1
CP048231.1,284563,1
CP048231.1,284606,1
CP048231.1,284982,1
CP048231.1,285094,1
CP048231.1,289313,1
CP048231.1,289442,1
CP048231.1,289449,2
CP048231.1,289755,1
CP048231.1,290257,1
CP048231.1,290487,1
CP048231.1,290631,1
CP048231.1,290697,3
CP048231.1,295542,1
CP048231.1,295793,1
CP048231.1,295955,1
CP048231.1,295962,1
CP048231.1,295992,2
CP048231.1,296073,1
CP048231.1,296132,2
CP048231.1,296801,1
CP048231.1,296820,10
CP048231.1,297072,1
CP048231.1,298586,1
CP048231.1,298848,1
CP048231.1,298956,1
CP048231.1,298963,1
CP048231.1,298982,1
CP048231.1,299842,1
CP048231.1,299942,3
CP048231.1,299949,1
CP048231.1,300015,1
CP048231.1,300132,1
CP048231.1,300192,1
CP048231.1,300201,1
CP048231.1,300228,1
CP048231.1,300254,1
CP048231.1,300335,1
CP048231.1,300558,1
CP048231.1,300596,1
CP048231.1,302531,1
CP048231.1,302573,2
CP048231.1,302671,1
CP048231.1,302683,1
CP048231.1,303173,2
CP048231.1,303191,1
CP048231.1,303338,1
CP048231.1,303588,3
CP048231.1,303590,5
CP048231.1,303597,4
CP048231.1,303663,1
CP048231.1,303685,1
CP048231.1,303743,1
CP048231.1,305200,1
CP048231.1,312350,1
CP048231.1,314258,1
CP048231.1,316891,1
CP048231.1,317650,1
CP048231.1,318030,1
CP048231.1,324249,1
CP048231.1,325580,1
CP048231.1,330038,2
CP048231.1,343558,2
CP048231.1,352156,1
CP048231.1,353653,2
CP048231.1,354158,1
CP048231.1,354171,1
CP048231.1,354192,1
CP048231.1,354210,1
CP048231.1,354250,1
CP048231.1,354278,3
CP048231.1,354291,1
CP048231.1,354371,1
CP048231.1,354372,1
CP048231.1,354390,2
CP048231.1,354526,1
CP048231.1,354531,2
CP048231.1,354619,1
CP048231.1,354691,1
CP048231.1,354731,1
CP048231.1,355586,1
CP048231.1,355886,1
CP048231.1,356297,1
CP048231.1,356638,1
CP048231.1,361163,1
CP048231.1,364896,1
CP048231.1,369490,1
CP048231.1,369686,2
CP048231.1,369693,1
CP048231.1,370189,1
CP048231.1,370458,1
CP048231.1,370991,1
CP048231.1,371057,2
CP048231.1,371267,1
CP048231.1,371710,3
CP048231.1,371717,1
CP048231.1,372008,1
CP048231.1,372087,1
CP048231.1,372088,1
CP048231.1,372108,1
CP048231.1,372137,2
CP048231.1,372144,1
CP048231.1,372145,1
CP048231.1,372150,1
CP048231.1,372344,1
CP048231.1,372437,1
CP048231.1,372444,1
CP048231.1,372499,2
CP048231.1,372506,2
CP048231.1,372518,1
CP048231.1,372567,1
CP048231.1,372607,1
CP048231.1,372614,1
CP048231.1,372773,1
CP048231.1,372817,1
CP048231.1,375487,1
CP048231.1,375494,1
CP048231.1,376041,1
CP048231.1,380080,1
CP048231.1,380468,2
CP048231.1,380704,1
CP048231.1,381056,1
CP048231.1,381177,2
CP048231.1,381235,4
CP048231.1,381242,4
CP048231.1,381251,1
CP048231.1,381267,1
CP048231.1,381305,1
CP048231.1,381475,1
CP048231.1,381630,1
CP048231.1,381691,1
CP048231.1,381699,1
CP048231.1,382171,1
CP048231.1,382260,1
CP048231.1,382323,2
CP048231.1,382330,2
CP048231.1,382338,1
CP048231.1,382347,1
CP048231.1,382354,1
CP048231.1,382423,1
CP048231.1,382457,1
CP048231.1,382491,1
CP048231.1,383002,1
CP048231.1,383298,1
CP048231.1,383680,1
CP048231.1,383695,1
CP048231.1,384117,1
CP048231.1,384338,1
CP048231.1,385126,1
CP048231.1,389136,1
CP048231.1,390082,1
CP048231.1,392288,1
CP048231.1,394088,1
CP048231.1,394610,1
CP048231.1,394847,1
CP048231.1,395178,1
CP048231.1,399913,1
CP048231.1,401906,2
CP048231.1,401943,1
CP048231.1,403129,1
CP048231.1,403587,1
CP048231.1,403594,2
CP048231.1,409978,1
CP048231.1,410119,1
CP048231.1,410294,1
CP048231.1,410321,1
CP048231.1,410395,1
CP048231.1,410639,1
CP048231.1,410663,1
CP048231.1,413329,1
CP048231.1,417235,1
CP048231.1,418239,1
CP048231.1,418766,1
CP048231.1,419266,1
CP048231.1,421772,1
CP048231.1,424325,1
CP048231.1,424785,1
CP048231.1,424912,1
CP048231.1,427773,2
CP048231.1,429008,1
CP048231.1,429257,1
CP048231.1,429258,1
CP048231.1,430035,1
CP048231.1,430827,1
CP048231.1,433166,1
CP048231.1,433263,1
CP048231.1,433884,1
CP048231.1,437201,1
CP048231.1,437220,1
CP048231.1,437230,1
CP048231.1,437280,1
CP048231.1,437282,1
CP048231.1,437402,5
CP048231.1,439342,1
CP048231.1,439978,1
CP048231.1,440129,2
CP048231.1,441451,1
CP048231.1,443261,6
CP048231.1,443649,1
CP048231.1,443662,1
CP048231.1,443686,1
CP048231.1,443792,2
CP048231.1,444065,1
CP048231.1,444076,2
CP048231.1,444083,1
CP048231.1,444575,1
CP048231.1,445120,1
CP048231.1,445345,1
CP048231.1,445951,1
CP048231.1,446308,1
CP048231.1,446431,1
CP048231.1,446809,1
CP048231.1,446863,1
CP048231.1,446868,1
CP048231.1,446902,1
CP048231.1,446935,1
CP048231.1,446940,1
CP048231.1,447057,1
CP048231.1,447064,1
CP048231.1,447325,1
CP048231.1,447785,2
CP048231.1,448106,1
CP048231.1,448421,1
CP048231.1,448441,1
CP048231.1,449841,1
CP048231.1,449958,1
CP048231.1,453255,1
CP048231.1,453443,1
CP048231.1,453727,2
CP048231.1,453845,1
CP048231.1,454358,1
CP048231.1,454572,1
CP048231.1,454609,1
CP048231.1,455064,1
CP048231.1,456093,1
CP048231.1,456217,1
CP048231.1,456385,1
CP048231.1,456421,1
CP048231.1,456423,1
CP048231.1,456450,1
CP048231.1,456457,2
CP048231.1,456505,1
CP048231.1,456536,5
CP048231.1,456542,1
CP048231.1,456543,3
CP048231.1,457340,5
CP048231.1,459320,4
CP048231.1,459364,1
CP048231.1,459464,1
CP048231.1,459609,1
CP048231.1,459772,1
CP048231.1,460907,1
CP048231.1,460914,1
CP048231.1,461033,1
CP048231.1,461132,2
CP048231.1,461490,1
CP048231.1,461501,1
CP048231.1,461518,1
CP048231.1,461582,1
CP048231.1,461839,1
CP048231.1,462222,1
CP048231.1,462912,1
CP048231.1,462919,1
CP048231.1,463866,1
CP048231.1,465925,2
CP048231.1,470786,1
CP048231.1,470824,1
CP048231.1,471048,1
CP048231.1,472146,1
CP048231.1,472490,1
CP048231.1,472512,1
CP048231.1,472918,1
CP048231.1,473274,1
CP048231.1,474020,1
CP048231.1,475034,1
CP048231.1,475226,1
CP048231.1,475257,1
CP048231.1,475332,1
CP048231.1,475396,1
CP048231.1,475527,1
CP048231.1,475912,1
CP048231.1,476165,2
CP048231.1,476798,2
CP048231.1,476913,1
CP048231.1,477863,1
CP048231.1,478042,1
CP048231.1,480996,3
CP048231.1,481951,1
CP048231.1,482200,2
CP048231.1,482614,1
CP048231.1,482643,1
CP048231.1,482747,1
CP048231.1,482857,1
CP048231.1,482858,1
CP048231.1,482917,1
CP048231.1,485095,1
CP048231.1,486449,1
CP048231.1,486586,1
CP048231.1,487346,1
CP048231.1,487434,1
CP048231.1,487460,1
CP048231.1,487553,1
CP048231.1,487556,1
CP048231.1,487569,1
CP048231.1,489147,1
CP048231.1,489350,1
CP048231.1,490553,1
CP048231.1,494439,1
CP048231.1,511016,1
CP048232.1,27101,1
CP048232.1,27578,2
CP048232.1,29993,1
CP048232.1,36444,1
CP048232.1,36729,1
CP048232.1,36930,1
CP048232.1,39384,1
CP048232.1,42650,1
CP048232.1,42812,3
CP048232.1,55984,1
CP048232.1,59282,1
CP048232.1,59321,1
CP048232.1,60026,1
CP048232.1,60396,1
CP048232.1,60545,1
CP048232.1,61664,1
CP048232.1,66122,1
CP048232.1,67645,1
CP048232.1,67890,1
CP048232.1,71275,1
CP048232.1,71332,1
CP048232.1,71517,2
CP048232.1,71616,1
CP048232.1,72227,1
CP048232.1,74441,1
CP048232.1,83801,2
CP048232.1,88986,1
CP048232.1,104655,1
CP048232.1,111598,1
CP048232.1,115142,2
CP048232.1,122781,1
CP048232.1,122782,1
CP048232.1,136475,1
CP048232.1,137254,1
CP048232.1,138612,1
CP048232.1,143043,1
CP048232.1,143996,1
CP048232.1,149196,1
CP048232.1,149519,1
CP048232.1,150953,1
CP048232.1,153556,1
CP048232.1,162345,1
CP048232.1,162737,1
CP048232.1,162739,2
CP048232.1,167630,1
CP048232.1,167705,1
CP048232.1,167765,2
CP048232.1,167854,4
CP048232.1,167887,2
CP048232.1,167919,1
CP048232.1,168018,1
CP048232.1,168046,1
CP048232.1,168197,1
CP048232.1,168222,1
CP048232.1,168229,2
CP048232.1,168325,1
CP048232.1,168436,2
CP048232.1,168778,1
CP048232.1,169671,1
CP048232.1,169711,2
CP048232.1,169737,1
CP048232.1,176235,1
CP048232.1,180636,2
CP048232.1,180729,1
CP048232.1,180744,2
CP048232.1,180751,1
CP048232.1,181010,1
CP048232.1,185433,1
CP048232.1,186959,1
CP048232.1,187546,1
CP048232.1,188093,1
CP048232.1,190188,2
CP048232.1,190287,2
CP048232.1,190744,1
CP048232.1,190852,1
CP048232.1,191072,1
CP048232.1,192495,1
CP048232.1,203967,1
CP048232.1,205802,1
CP048232.1,215636,1
CP048232.1,215661,1
CP048232.1,215735,1
CP048232.1,217239,1
CP048232.1,222820,3
CP048232.1,222839,1
CP048232.1,222863,1
CP048232.1,222868,1
CP048232.1,224172,1
CP048232.1,230647,1
CP048232.1,231857,1
CP048232.1,231932,1
CP048232.1,232714,1
CP048232.1,234742,1
CP048232.1,235091,1
CP048232.1,235310,1
CP048232.1,235580,1
CP048232.1,235587,1
CP048232.1,241967,2
CP048232.1,242048,1
CP048232.1,242112,1
CP048232.1,242180,1
CP048232.1,242580,1
CP048232.1,242587,1
CP048232.1,245422,1
CP048232.1,247310,4
CP048232.1,248045,2
CP048232.1,248679,1
CP048232.1,249197,2
CP048232.1,249292,1
CP048232.1,249894,1
CP048232.1,250158,1
CP048232.1,258363,1
CP048232.1,263471,1
CP048232.1,263652,1
CP048232.1,266552,1
CP048232.1,266965,1
CP048232.1,272542,1
CP048232.1,272554,1
CP048232.1,273215,2
CP048232.1,273566,1
CP048232.1,273597,3
CP048232.1,276480,1
CP048232.1,276689,1
CP048232.1,277076,1
CP048232.1,280057,3
CP048232.1,281728,1
CP048232.1,283981,1
CP048232.1,284207,3
CP048232.1,284792,1
CP048232.1,285002,1
CP048232.1,286702,1
CP048232.1,290090,1
CP048232.1,290180,1
CP048232.1,290227,1
CP048232.1,290509,1
CP048232.1,298569,1
CP048232.1,300289,1
CP048232.1,310380,1
CP048232.1,316279,1
CP048232.1,316841,1
CP048232.1,316851,1
CP048232.1,316973,1
CP048232.1,317221,1
CP048232.1,317897,2
CP048232.1,318288,1
CP048232.1,318538,1
CP048232.1,318808,1
CP048232.1,318815,1
CP048232.1,321505,1
CP048232.1,321693,1
CP048232.1,322297,1
CP048232.1,322304,1
CP048232.1,322495,2
CP048232.1,322740,1
CP048232.1,324097,1
CP048232.1,324163,2
CP048232.1,330039,1
CP048232.1,330044,2
CP048232.1,330051,3
CP048232.1,330053,1
CP048232.1,330464,2
CP048232.1,330471,2
CP048232.1,330972,1
CP048232.1,333141,1
CP048232.1,336912,1
CP048232.1,338753,1
CP048232.1,340994,1
CP048232.1,341054,1
CP048232.1,341175,1
CP048232.1,341538,1
CP048232.1,341570,1
CP048232.1,341587,1
CP048232.1,341823,1
CP048232.1,343309,1
CP048232.1,343426,1
CP048232.1,343474,1
CP048232.1,343487,1
CP048232.1,343674,1
CP048232.1,349214,1
CP048232.1,350301,1
CP048232.1,350340,1
CP048232.1,354864,2
CP048232.1,355336,1
CP048232.1,355648,1
CP048232.1,355911,1
CP048232.1,355970,1
CP048232.1,365360,2
CP048232.1,367409,1
CP048232.1,368131,1
CP048232.1,368138,1
CP048232.1,368146,1
CP048232.1,368248,1
CP048232.1,368398,1
CP048232.1,368940,1
CP048232.1,369028,1
CP048232.1,369043,2
CP048232.1,369630,1
CP048232.1,369763,2
CP048232.1,369779,1
CP048232.1,369802,1
CP048232.1,369953,2
CP048232.1,370131,1
CP048232.1,370181,2
CP048232.1,370347,2
CP048232.1,370608,1
CP048232.1,370783,1
CP048232.1,370887,1
CP048232.1,373795,1
CP048232.1,374330,1
CP048232.1,374588,1
CP048232.1,376240,1
CP048232.1,376585,1
CP048232.1,376721,1
CP048232.1,378995,1
CP048232.1,379704,2
CP048232.1,379978,1
CP048232.1,380935,1
CP048232.1,381453,1
CP048232.1,381542,1
CP048232.1,384232,1
CP048232.1,386833,1
CP048232.1,386855,1
CP048232.1,387979,1
CP048232.1,389168,1
CP048232.1,389202,3
CP048232.1,389305,1
CP048232.1,389351,1
CP048232.1,389379,1
CP048232.1,389386,1
CP048232.1,389408,1
CP048232.1,389425,1
CP048232.1,389432,2
CP048232.1,389471,3
CP048232.1,389478,2
CP048232.1,389505,3
CP048232.1,389526,1
CP048232.1,389540,1
CP048232.1,389633,1
CP048232.1,389742,1
CP048232.1,390204,1
CP048232.1,390407,1
CP048232.1,391589,1
CP048232.1,392003,2
CP048232.1,392628,1
CP048232.1,392648,1
CP048232.1,393054,3
CP048232.1,393059,3
CP048232.1,393061,4
CP048232.1,393099,1
CP048232.1,394193,2
CP048232.1,403148,1
CP048232.1,403182,1
CP048232.1,403189,2
CP048232.1,405423,1
CP048232.1,405491,3
CP048232.1,405493,1
CP048232.1,405498,2
CP048232.1,405500,1
CP048232.1,405508,2
CP048232.1,405515,2
CP048232.1,405556,1
CP048232.1,405653,1
CP048232.1,405681,1
CP048232.1,405683,1
CP048232.1,405688,4
CP048232.1,405690,4
CP048232.1,405703,1
CP048232.1,405880,1
CP048232.1,405952,3
CP048232.1,406241,1
CP048232.1,406262,1
CP048232.1,406712,3
CP048232.1,408005,1
CP048232.1,408111,1
CP048232.1,408763,1
CP048232.1,409296,1
CP048232.1,410029,1
CP048232.1,410217,1
CP048232.1,410575,1
CP048232.1,410657,1
CP048232.1,410667,1
CP048232.1,410789,1
CP048232.1,411105,1
CP048232.1,411112,1
CP048232.1,411246,1
CP048232.1,412431,1
CP048232.1,412651,1
CP048232.1,412790,1
CP048232.1,412795,1
CP048232.1,412802,1
CP048232.1,412854,1
CP048232.1,412873,1
CP048232.1,412880,1
CP048232.1,413016,2
CP048232.1,413042,1
CP048232.1,413047,1
CP048232.1,413053,1
CP048232.1,413063,2
CP048232.1,413072,1
CP048232.1,413074,3
CP048232.1,413089,3
CP048232.1,417581,1
CP048232.1,417584,1
CP048232.1,417585,1
CP048232.1,418023,1
CP048232.1,418045,1
CP048232.1,418430,1
