sample,track_name,track_source,chromosome,position,read_count,strand,source_file,displayed_region_start,displayed_region_end,gene_start,gene_end,in_display_region,in_gene,region_class
yH298-H2O2-treated-facs-pool1,yH298-H2O2-treated-facs-pool1,raw,CP048240.1,1064921,939,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool1/yH298-H2O2-treated-facs-pool1_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool1,yH298-H2O2-treated-facs-pool1,raw,CP048240.1,1064944,258,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool1/yH298-H2O2-treated-facs-pool1_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool1,yH298-H2O2-treated-facs-pool1,raw,CP048240.1,1064994,523,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool1/yH298-H2O2-treated-facs-pool1_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool1,yH298-H2O2-treated-facs-pool1,raw,CP048240.1,1065043,5800,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool1/yH298-H2O2-treated-facs-pool1_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1062052,185,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,left_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1064513,1,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1064591,1,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1064914,493,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1064956,206,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1065036,252,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1065040,149,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1065087,764,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1065104,203,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1062114,674,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,left_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1062367,4,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,left_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1063129,1,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,True,gene_body
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1064424,357,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1064600,23,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1064635,1527,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1064643,1,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1064652,16,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1064707,292,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1064735,1331,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1064740,676,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1064771,80,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1064789,734,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1064876,716,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1064884,1020,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1064920,584,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1064921,516,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1064994,1,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1065011,1,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1065022,1351,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1065025,1886,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2,raw,CP048240.1,1065043,4662,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH298-H2O2-treated-facs-pool2/yH298-H2O2-treated-facs-pool2_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048240.1,1063357,1,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,1061581,1065104,1062581,1064104,True,True,gene_body
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048240.1,1064914,192,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048240.1,1064957,84,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048240.1,1065015,209,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048240.1,1065036,793,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048240.1,1065104,213,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048240.1,1064168,156,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048240.1,1064400,563,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048240.1,1064598,414,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048240.1,1064643,915,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048240.1,1064771,89,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048240.1,1064876,1,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048240.1,1064884,838,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048240.1,1064904,301,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048240.1,1064920,3231,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048240.1,1064921,1287,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048240.1,1064946,91,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048240.1,1064994,640,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048240.1,1065022,30,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048240.1,1065025,674,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048240.1,1065043,7368,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3,raw,CP048240.1,1065077,433,C,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool3/yH299-H2O2-treated-facs-pool3_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048240.1,1064591,1005,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048240.1,1064914,1,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4,raw,CP048240.1,1065018,203,W,/Volumes/rdss_bhe2/User/Joshua-Ayelazuno/Repositories /ytab/output/projects/H2O2_screen_v1/create_hit_file/yH299-H2O2-treated-facs-pool4/yH299-H2O2-treated-facs-pool4_hits.txt,1061581,1065104,1062581,1064104,True,False,right_flank
