! File name: C_glabrata_CBS138_version_s05-m03-r46_chromosomal_feature.tab
! Organism: Candida glabrata CBS138
! Genome version: s05-m03-r46
! Date created: Sun Feb  8 07:03:35 2026
! Created by: The Candida Genome Database (http://www.candidagenome.org/)
! Contact Email: candida-curator AT lists DOT stanford DOT edu
! Funding: NIDCR at US NIH, grant number 1-R01-DE015873-01
!
CAGL0A00363g		CAGL-IPF3317|CAGL-CDS0848.1|CAG57679.1|GVI51_A00231	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	50997	48643	C	CAL0126799		Ortholog(s) have 3-isopropylmalate dehydratase activity, role in leucine biosynthetic process and cytosol localization	2010-10-20	2022-08-29				N	LEU1
CAGL0A00385g		CAGL-IPF3319|CAGL-CDS0356.1|CAG57680.1|GVI51_A00253	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	55019	51810	C	CAL0126707		Ortholog(s) have nuclear export signal receptor activity, nuclear import signal receptor activity, role in nuclear export, protein import into nucleus and cytoplasm, nucleus localization	2010-10-20	2022-08-29				N	KAP122
CAGL0A00407g	SCL1	CAGL-IPF3321|CAGL-CDS3967.1|CAG57681.1|GVI51_A00275	ORF|Verified	ChrA_C_glabrata_CBS138	56204	56968	W	CAL0126727		Alpha 1 subunit of the 20S proteasome	2010-10-20	2022-08-29				N	SCL1
CAGL0A00429g	ERG4	CAGL-IPF3323|CAGL-CDS2293.1|CAG57682.1|GVI51_A00297	ORF|Verified	ChrA_C_glabrata_CBS138	58678	57284	C	CAL0126621		Putative C24 sterol reductase	2010-10-20	2022-08-29				N	ERG4
CAGL0A00451g	PDR1	CAGL-IPF3325|CAGL-CDS0315.1|CAG57683.1|ZCF1|GVI51_A00319	ORF|Verified	ChrA_C_glabrata_CBS138	62205	65528	W	CAL0126583		Zinc finger transcription factor, activator of drug resistance genes via pleiotropic drug response elements (PDRE); regulates drug efflux pumps and controls multi-drug resistance; gene upregulated and/or mutated in azole-resistant strains	2010-10-20	2022-08-29				N	PDR3
CAGL0A00473g		CAGL-IPF3326|CAGL-CDS0843.1|CAG57684.1|GVI51_A00341	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	68145	65785	C	CAL0126703		Ortholog(s) have mRNA binding activity and role in negative regulation of translation, nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay, protein localization	2010-10-20	2022-08-29				N	PUF4
CAGL0A00495g	PMA1	CAGL-IPF3328|CAGL-CDS0596.1|CAG57685.1|GVI51_A00363	ORF|Verified	ChrA_C_glabrata_CBS138	72370	69662	C	CAL0126953		Putative plasma membrane proton pump with a predicted role in pH homeostasis; appears to form hexamers that cluster on the plasma membrane	2010-10-20	2022-08-29				N	PMA1
CAGL0A00517g		CAGL-IPF3337|CAGL-CDS0297.1|CAG57686.1|GVI51_A00385	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	73478	76846	W	CAL0126587		Ortholog(s) have P-type calcium transporter activity, role in calcium ion transport, intracellular calcium ion homeostasis, transmembrane transport and fungal-type vacuole membrane localization	2010-10-20	2022-08-29				N	PMC1
CAGL0A00539g		CAGL-IPF3338|CAGL-CDS3835.1|CAG57687.1|GVI51_A00407	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	77873	77064	C	CAL0126913		Ortholog(s) have role in cytoplasm to vacuole transport by the Cvt pathway, intra-Golgi vesicle-mediated transport and Golgi transport complex localization	2010-10-20	2022-08-29				N	COG7
CAGL0A00561g		CAGL-IPF3340|CAGL-CDS2681.1|CAG57688.1|GVI51_A00429	ORF|Verified	ChrA_C_glabrata_CBS138	79596	78358	C	CAL0126955		Ortholog(s) have protein folding chaperone activity, role in proteasome regulatory particle assembly, ubiquitin-dependent protein catabolic process and cytosol, nucleus localization	2010-10-20	2022-08-29				N	RPN14
CAGL0A00583g		CAGL-IPF3342|CAGL-CDS1283.1|CAG57689.1|ZCF2|GVI51_A00451	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	79934	81874	W	CAL0126565		Has domain(s) with predicted DNA binding, DNA-binding transcription factor activity, RNA polymerase II-specific, zinc ion binding activity and role in DNA-templated transcription, regulation of DNA-templated transcription	2010-10-20	2022-08-29				N	
CAGL0A00605g		CAGL-IPF3343|CAGL-CDS1310.1|CAG57690.1|GVI51_A00473	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	83851	81929	C	CAL0126837		Ortholog(s) have cyclin binding, ubiquitin ligase activator activity	2010-10-20	2022-08-29				N	CDH1
CAGL0A00627g		CAGL-IPF3344|CAGL-CDS4276.1|CAG57691.1|GVI51_A00495	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	84480	85133	W	CAL0126893		Ortholog(s) have role in endoplasmic reticulum to Golgi vesicle-mediated transport	2010-10-20	2022-08-29				N	ERP6
CAGL0A00649g		CAGL-IPF3345|CAG57692.1|GVI51_A00517	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	85585	85968	W	CAL0126603		Protein of unknown function	2010-10-20	2022-08-29				N	
CAGL0A00671r	tP(UGG)1	tRNA-Pro (TGG)|tP(TGG)1|GVI51_A00539	tRNA|Uncharacterized	ChrA_C_glabrata_CBS138	86383	86275	C	CAL0126569		tRNA-Pro, predicted by tRNAscan-SE; UGG anticodon	2010-10-20	2022-08-29				N	
CAGL0A00715g		CAGL-IPF3346|CAGL-CDS5609.1|CAG57693.1|GVI51_A00561	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	87981	88271	W	CAL0126691		Protein of unknown function	2010-10-20	2022-08-29				N	
CAGL0A00737g		CAGL-IPF3347|CAGL-CDS1769.1|CAG57694.1|GVI51_A00583	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	89415	91064	W	CAL0126917		Has domain(s) with predicted transmembrane transporter activity, role in transmembrane transport and membrane localization	2010-10-20	2022-08-29				N	
CAGL0A00759s	Cen0A		centromere	ChrA_C_glabrata_CBS138	91899	92008	W	CAL0137785		Centromere, chromosome A	2010-10-21	2022-08-29				N	
CAGL0A00781g		CAGL-IPF3349|CAGL-CDS0235.1|CAG57695.1|GVI51_A00605	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	92226	96014	W	CAL0126547		Has domain(s) with predicted role in protein targeting to vacuole	2010-10-20	2022-08-29				N	VPS8
CAGL0A00803g		CAGL-IPF3351|CAGL-CDS0271.1|CAG57696.1|GVI51_A00627	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	99561	96073	C	CAL0126933		Has domain(s) with predicted DNA binding activity, role in transcription initiation at RNA polymerase III promoter and transcription factor TFIIIC complex localization	2010-10-20	2022-08-29				N	TFC3
CAGL0A00825g		CAGL-IPF3352|CAGL-CDS3029.1|CAG57697.1|GVI51_A00649	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	99979	101073	W	CAL0126561		Has domain(s) with predicted role in chromatin remodeling and nuclear chromosome localization	2010-10-20	2022-08-29				N	
CAGL0A00847g		CAGL-IPF3353|CAGL-CDS3330.1|CAG57698.1|GVI51_A00671	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	102188	101199	C	CAL0126759		Ortholog(s) have tRNA-specific adenosine deaminase activity, tRNA-specific adenosine-34 deaminase activity and role in tRNA modification, tRNA wobble adenosine to inosine editing	2010-10-20	2022-08-29				N	TAD3
CAGL0A00869g	EST2	CAGL-IPF3355|CAGL-CDS0684.1|CAG57699.1|GVI51_A00693	ORF|Verified	ChrA_C_glabrata_CBS138	102489	105044	W	CAL0126685		Telomerase catalytic subunit	2010-10-20	2022-08-29				N	EST2
CAGL0A00891g		CAGL-IPF3356|CAGL-CDS0931.1|CAG57700.1|GVI51_A00715	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	107400	105142	C	CAL0126915		Ortholog(s) have actin binding, cytoskeletal regulatory protein binding, enzyme activator activity	2010-10-20	2022-08-29				N	BUD6
CAGL0A00913g		CAGL-IPF3357|CAGL-CDS0132.1|CAG57701.1|GVI51_A00737	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	107633	111913	W	CAL0126773		Ortholog(s) have role in DNA damage response, double-strand break repair, meiotic sister chromatid segregation, recombinational repair, replication fork processing and Cul8-RING ubiquitin ligase complex, nucleus localization	2010-10-20	2022-08-29				N	MMS22
CAGL0A00935g		CAGL-IPF3358|CAGL-CDS4197.1|CAG57702.1|GVI51_A00759	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	112700	112020	C	CAL0126671		Ortholog(s) have role in generation of catalytic spliceosome for first transesterification step, mRNA splicing, via spliceosome, snoRNA splicing and U2-type spliceosomal complex, nucleus, spliceosomal complex localization	2010-10-20	2022-08-29				N	CWC24
CAGL0A00957g	PEX23B	CAGL-IPF3359|CAGL-CDS2747.1|CAG57703.1|GVI51_A00781	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	112920	114131	W	CAL0126761		Ortholog(s) have role in ER-dependent peroxisome organization, membrane tubulation, peroxisome organization, regulation of peroxisome organization	2010-10-20	2022-08-29				N	PEX30
CAGL0A00979g		CAGL-IPF15755|CAG57704.1|GVI51_A00803	ORF|Verified	ChrA_C_glabrata_CBS138	115294	115058	C	CAL0126663		Ortholog(s) have cytosolic large ribosomal subunit localization	2010-10-20	2022-08-29				N	RPL38
CAGL0A01001g		CAGL-IPF3364|CAGL-CDS4253.1|CAG57705.1|GVI51_A00825	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	116290	116949	W	CAL0126801		Ortholog of S. cerevisiae : YLR326W, C. albicans SC5314 : C2_00270C_A, C. dubliniensis CD36 : Cd36_15250, C. parapsilosis CDC317 : CPAR2_213510 and C. auris B8441 : B9J08_002871	2010-10-20	2022-08-29				N	YLR326W
CAGL0A01023g		CAGL-IPF3366|CAGL-CDS2688.1|CAG57706.1|GVI51_A00847	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	117441	118676	W	CAL0126619		Ortholog(s) have nicotinamide-nucleotide adenylyltransferase activity and role in NAD biosynthetic process	2010-10-20	2022-08-29				N	NMA2
CAGL0A01045g		CAGL-IPF3369|CAGL-CDS2173.1|CAG57707.1|GVI51_A00869	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	120964	119513	C	CAL0126563		Ortholog(s) have fumarate hydratase activity, role in fumarate metabolic process, tricarboxylic acid cycle and cytosol, mitochondrial matrix, mitochondrion, nucleus localization	2010-10-20	2022-08-29				N	FUM1
CAGL0A01067g		CAGL-IPF3372|CAGL-CDS1307.1|CAG57708.1|GVI51_A00891	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	121514	123439	W	CAL0126831		Ortholog of S. cerevisiae : KEL3, C. albicans SC5314 : C1_13720W_A, C. dubliniensis CD36 : Cd36_12710, C. parapsilosis CDC317 : CPAR2_201590 and C. auris B8441 : B9J08_002506	2010-10-20	2022-08-29				N	KEL3
CAGL0A01089g		CAGL-IPF3375|CAGL-CDS1866.1|CAG57709.1|GVI51_A00913	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	125264	123657	C	CAL0126673		Ortholog of S. cerevisiae : PBI1 and Saccharomyces cerevisiae S288C : YPL272C	2010-10-20	2022-08-29				N	PBI1
CAGL0A01111g		CAGL-IPF15746|CAG57710.1|GVI51_A00935	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	126128	126337	W	CAL0126609		Ortholog(s) have ATPase, proton-transporting ATP synthase activity, rotational mechanism activity and role in proton motive force-driven ATP synthesis	2010-10-20	2022-08-29				N	ATP15
CAGL0A01133g		CAGL-IPF3378|CAGL-CDS0810.1|CAG57711.1|GVI51_A00957	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	126685	129090	W	CAL0126775		Ortholog(s) have role in cellular response to hydrogen peroxide and mitochondrial inner membrane, vacuolar membrane localization	2010-10-20	2022-08-29				N	MDL2
CAGL0A01155g		CAGL-IPF3380|CAGL-CDS1455.1|CAG57712.1|GVI51_A00979	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	129457	131286	W	CAL0126855		Ortholog(s) have role in establishment of spindle localization, mitotic spindle orientation checkpoint signaling, nuclear migration along microtubule	2010-10-20	2022-08-29				N	KAR9
CAGL0A01177g		CAGL-IPF3384|CAGL-CDS0688.1|CAG57713.1|GVI51_A01001	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	131668	134220	W	CAL0126527		Ortholog(s) have phosphatidylinositol phospholipase C activity and role in inositol phosphate biosynthetic process, phospholipid catabolic process, protein localization to kinetochore, signal transduction involved in filamentous growth	2010-10-20	2022-08-29				N	PLC1
CAGL0A01193g		CAGL-IPF15742|CAR57993.1|GVI51_A01023	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	134379	134690	W	CAL0126533		Ortholog(s) have ubiquitin-protein transferase inhibitor activity, role in negative regulation of protein ubiquitination and cytoplasm, nucleus localization	2010-10-20	2022-08-29				N	ACM1
CAGL0A01199g	DIP5	CAGL-IPF3389|CAGL-CDS1429.1|CAG57714.1|GVI51_A01045	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	135715	137556	W	CAL0126839		Putative dicarboxylic amino acid permease	2010-10-20	2022-08-29				N	DIP5
CAGL0A01221g		CAGL-IPF3391|CAGL-CDS3668.1|CAG57715.1|GVI51_A01067	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	140428	141309	W	CAL0126935		Has domain(s) with predicted channel activity, role in transmembrane transport and membrane localization	2010-10-20	2022-08-29				N	
CAGL0A01243g	GIT1	CAGL-IPF3394|CAGL-CDS1893.1|CAG57716.1|GVI51_A01089	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	143749	142154	C	CAL0126807		Ortholog(s) have role in intracellular phosphate ion homeostasis	2010-10-20	2022-08-29				N	
CAGL0A01284g	EPA10	Cagl0A.mRNA.at.511.p|CAR57994.1|CAGL0A01265g|GVI51_A01111	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	146010	150215	W	CAL0126693		Putative adhesin-like protein; belongs to adhesin cluster I	2010-10-20	2022-08-29				N	
CAGL0A01325g	PGD1	Cagl0A.mRNA.at.512.p|CAR57995.1|GVI51_A01133	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	150910	152343	W	CAL0126649		Has domain(s) with predicted transcription coregulator activity, role in regulation of transcription by RNA polymerase II and mediator complex localization	2010-10-20	2022-08-29				N	
CAGL0A01366g	EPA9	Cagl0A.mRNA.at.513.p|CAR57996.1|CAGL0A01386g|GVI51_A01155	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	154953	159341	W	CAL0126741		Putative adhesin; belongs to adhesin cluster I	2010-10-20	2022-08-29				N	
CAGL0A01408g		CAGL-IPF14906|CAG57721.1|GVI51_A01177	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	160036	161481	W	CAL0126757		Ortholog(s) have RNA polymerase II core promoter sequence-specific DNA binding, RNA polymerase II-specific DNA-binding transcription factor binding, transcription coactivator activity	2010-10-20	2022-08-29				N	PGD1
CAGL0A01430g	TRP5	CAGL-IPF3035|CAGL-CDS1069.1|CAG57722.1|GVI51_A01199	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	161961	164084	W	CAL0126805		Putative tryptophan synthase; protein abundance increased in ace2 mutant cells	2010-10-20	2022-08-29				N	TRP5
CAGL0A01452g	CWH41	CAGL-IPF3033|CAGL-CDS0771.1|CAG57723.1|GVI51_A01221	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	164398	166842	W	CAL0126681		Putative glucosidase I; glycoside hydrolase; predicted GPI-anchor	2010-10-20	2022-08-29				N	CWH41
CAGL0A01474g		CAGL-IPF3032|CAGL-CDS1541.1|CAG57724.1|GVI51_A01243	ORF|Verified	ChrA_C_glabrata_CBS138	167803	169581	W	CAL0126657		Ortholog(s) have fungal-type cell wall localization	2010-10-20	2022-08-29				N	
CAGL0A01496r	tF(GAA)1	tRNA-Phe (GAA)|GVI51_A01265	tRNA|Uncharacterized	ChrA_C_glabrata_CBS138	170105	170202	W	CAL0126615		tRNA-Phe, predicted by tRNAscan-SE; GAA anticodon	2010-10-20	2022-08-29				N	
CAGL0A01540g		CAGL-IPF3029|CAGL-CDS5478.1|CAG57725.1|GVI51_A01287	ORF|Verified	ChrA_C_glabrata_CBS138	170990	170510	C	CAL0126731		Ortholog(s) have RNA binding, pre-mRNA 5'-splice site binding, structural constituent of ribosome activity and role in negative regulation of mRNA splicing, via spliceosome, rRNA processing	2010-10-20	2022-08-29				N	RPL30
CAGL0A01562g		CAGL-IPF3026|CAGL-CDS4776.1|CAG57726.1|GVI51_A01309	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	172293	172760	W	CAL0126793		Ortholog(s) have RNA binding activity, role in translational elongation, translational initiation and cytosolic large ribosomal subunit localization	2010-10-20	2022-08-29				N	RPL24A
CAGL0A01584g		CAGL-IPF14911|CAG57727.1|GVI51_A01331	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	173428	173685	W	CAL0126847		Ortholog(s) have cell adhesion molecule binding activity, role in agglutination involved in conjugation with cellular fusion and fungal-type cell wall localization	2010-10-20	2022-08-29				N	AGA2
CAGL0A01606g		CAGL-IPF3024|CAGL-CDS4082.1|CAG57728.1|GVI51_A01353	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	174562	173813	C	CAL0126723		Ortholog(s) have double-stranded DNA binding activity, role in homologous chromosome pairing at meiosis, reciprocal meiotic recombination and condensed nuclear chromosome localization	2010-10-20	2022-08-29				N	HOP2
CAGL0A01628g	MIG1	CAGL-IPF3021|CAGL-CDS2611.1|CAG57729.1|GVI51_A01375	ORF|Verified	ChrA_C_glabrata_CBS138	175975	177249	W	CAL0126537		Transcriptional regulatory protein	2010-10-20	2022-08-29				N	MIG1
CAGL0A01650g		CAGL-IPF3019|CAG57730.1|GVI51_A01397	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	178418	178774	W	CAL0126725		Putative protein; gene is upregulated in azole-resistant strain	2010-10-20	2022-08-29				N	
CAGL0A01672g		CAGL-IPF3018|CAGL-CDS1114.1|CAG57731.1|GVI51_A01419	ORF|Verified	ChrA_C_glabrata_CBS138	181568	179484	C	CAL0126627		Protein of unknown function	2010-10-20	2022-08-29				N	SEC9
CAGL0A01694g		CAGL-IPF3016|CAGL-CDS1306.1|CAG57732.1|GVI51_A01441	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	183815	181890	C	CAL0126701		Ortholog(s) have role in mRNA methylation and RNA N6-methyladenosine methyltransferase complex localization	2010-10-20	2022-08-29				N	VIR1
CAGL0A01716g		CAGL-IPF3015|CAGL-CDS4339.1|CAG57733.1|GVI51_A01463	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	184215	184850	W	CAL0126679		Ortholog(s) have nicotinamidase activity and role in negative regulation of DNA amplification, nicotinate nucleotide salvage, rDNA heterochromatin formation, subtelomeric heterochromatin formation	2010-10-20	2022-08-29				N	PNC1
CAGL0A01738g	OCH1	CAGL-IPF3014|CAGL-CDS2256.1|CAG57734.1|GVI51_A01485	ORF|Verified	ChrA_C_glabrata_CBS138	185588	186997	W	CAL0126785		Putative alpha-1,6-mannosyltransferase of cis-Golgi apparatus, involved in cell wall maintenance; gene is upregulated in azole-resistant strain	2010-10-20	2022-08-29				N	OCH1
CAGL0A01760g		CAGL-IPF3013|CAGL-CDS1474.1|CAG57735.1|GVI51_A01507	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	189073	187256	C	CAL0126669		Ortholog(s) have arginine-tRNA ligase activity, sequence-specific mRNA binding activity and role in arginyl-tRNA aminoacylation	2010-10-20	2022-08-29				N	MSR1
CAGL0A01782g	HXT4	CAGL-IPF3010|CAGL-CDS1669.1|CAG57736.1|GVI51_A01529	ORF|Verified	ChrA_C_glabrata_CBS138	191372	189666	C	CAL0126625		Ortholog(s) have glucose transmembrane transporter activity, pentose transmembrane transporter activity and plasma membrane localization	2010-10-20	2022-08-29				N	HXT4
CAGL0A01804g	HXT1	CAGL-IPF3007|CAGL-CDS1708.1|CAG57737.1|GVI51_A01551	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	196519	194828	C	CAL0126735		Ortholog(s) have fructose transmembrane transporter activity, pentose transmembrane transporter activity, role in glucose transmembrane transport, mannose transmembrane transport and plasma membrane localization	2010-10-20	2022-08-29				N	HXT1
CAGL0A01826g	HXT5	CAGL-IPF3003|CAGL-CDS1877.1|CAG57738.2|GVI51_A01573	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	200427	198661	C	CAL0126791		Ortholog(s) have glucose transmembrane transporter activity, role in glucose transmembrane transport and plasma membrane localization	2010-10-20	2022-08-29				N	HXT3
CAGL0A01848g		CAGL-IPF3001|CAGL-CDS0546.1|CAG57739.1|GVI51_A01595	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	205352	202548	C	CAL0126605		Ortholog(s) have role in COPII-coated vesicle cargo loading and COPII vesicle coat localization	2010-10-20	2022-08-29				N	SFB3
CAGL0A01870g	PEP1	CAGL-IPF3000|CAGL-CDS0825.1|CAG57740.1|GVI51_A01617	ORF|Verified	ChrA_C_glabrata_CBS138	208367	205983	C	CAL0126767		Protein with predicted membrane localization; upregulated during biofilm growth; null mutant shows sensitivity to oxidative stress	2010-10-20	2022-08-29				N	
CAGL0A01892g		CAGL-IPF2998|CAGL-CDS5671.1|CAG57741.1|GVI51_A01639	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	209208	209474	W	CAL0126573		Protein of unknown function	2010-10-20	2022-08-29				N	
CAGL0A01914g		CAGL-IPF2997|CAGL-CDS0003.1|CAG57742.1|GVI51_A01661	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	209794	221025	W	CAL0126589		Ortholog(s) have histone acetyltransferase activity and role in DNA repair, negative regulation of transcription by RNA polymerase II, positive regulation of transcription by RNA polymerase II	2010-10-20	2022-08-29				N	TRA1
CAGL0A01936r	tG(GCC)1	tRNA-Gly (GCC)|GVI51_A01683	tRNA|Uncharacterized	ChrA_C_glabrata_CBS138	221248	221178	C	CAL0126789		tRNA-Gly, predicted by tRNAscan-SE; GCC anticodon	2010-10-20	2022-08-29				N	
CAGL0A01958g		CAGL-IPF2994|CAGL-CDS2723.1|CAG57743.1|GVI51_A01705	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	221629	222849	W	CAL0126665		Ortholog(s) have unfolded protein binding activity, role in maturation of SSU-rRNA, ribosomal small subunit biogenesis and cytoplasm localization	2010-10-20	2022-08-29				N	TSR4
CAGL0A01980g		CAGL-IPF2993|CAGL-CDS1173.1|CAG57744.1|GVI51_A01727	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	224986	222959	C	CAL0126675		Ortholog(s) have GTPase activity, tRNA binding, translation initiation factor activity, role in mitochondrial translation and mitochondrial matrix, mitochondrion localization	2010-10-20	2022-08-29				N	IFM1
CAGL0A02002g		CAGL-IPF2991|CAGL-CDS5094.1|CAG57745.1|GVI51_A01749	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	225735	225355	C	CAL0126683		Ortholog of S. cerevisiae : YOL024W and Saccharomyces cerevisiae S288C : YOL024W	2010-10-20	2022-08-29				N	IGD1
CAGL0A02024g		CAGL-IPF2990|CAGL-CDS1125.1|CAG57746.1|GVI51_A01771	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	228549	226477	C	CAL0126899		Ortholog(s) have role in negative regulation of protein ubiquitination	2010-10-20	2022-08-29				N	LAG2
CAGL0A02046g		CAGL-IPF2989|CAGL-CDS0866.1|CAG57747.1|GVI51_A01793	ORF|Uncharacterized	ChrA_C_glabrata_CBS138	230416	232746	W	CAL0126545		Ortholog(s) have ubiquitin protein ligase binding activity and role in cellular response to glucose stimulus, positive regulation of receptor internalization, response to xenobiotic stimulus, ubiquitin-dependent endocytosis	2010-10-20	2022-08-29				N	ROG3
CAGL0A02068r	tA(AGC)1	tRNA-Ala (AGC)|GVI51_A01815	tRNA|Uncharacterized	ChrA_C_glabrata_CBS138	233063	233135	W	CAL0126861		tRNA-Ala, predicted by tRNAscan-SE; AGC anticodon	2010-10-20	2022-08-29				N	
