RDF,1
standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,reads,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood
GWK60_A00759,EST2,ORF,CP048230.1,109052,111607,W,2556,2,3,0.000782472613458529,0.12059859154929578,0.14471830985915493,2037,0.7969483568075117,0.7969483567607971,-12.982548009651426,0,0,0,0,0.0,1278.0,154.125
GWK60_A00781,GWK60_A00781,ORF,CP048230.1,111705,113963,C,2259,0,0,0.0,0.0,0.0,2259,1.0,0.9999999988574464,-14.982548009651426,0,0,0,0,0.0,9999,95.73170731707317
GWK60_A00803,GWK60_A00803,ORF,CP048230.1,114196,118476,W,4281,4,6,0.000934361130576968,0.08843060700103446,0.0816282526163395,2318,0.541462275169353,0.541462275169353,-12.175193087593822,1,0,0,0,0.0,1070.25,94.64285714285714
GWK60_A00825,GWK60_A00825,ORF,CP048230.1,118583,119263,C,681,0,0,0.0,0.0,0.0,681,1.0,0.9919179913746745,-14.982548009651426,1,0,0,0,0.0,9999,93.31372549019608
GWK60_A00847,PEX23B,ORF,CP048230.1,119483,120694,W,1212,1,2,0.0008250825082508251,0.08387143062132299,0.09645214521452146,763,0.6295379537953796,0.629512605761772,-13.39758550893027,0,0,0,0,0.0,1212.0,101.65217391304348
GWK60_A00869,GWK60_A00869,ORF,CP048230.1,121621,121857,C,237,0,0,0.0,0.0,0.0,237,1.0,0.5914589784327801,-14.982548009651426,0,0,0,0,0.0,9999,101.84782608695652
GWK60_A00891,GWK60_A00891,ORF,CP048230.1,122845,123504,W,660,27,71,0.04090909090909091,3.3866883116883115,4.947631072631073,151,0.2287878787878788,0.2265110271486325,-8.812623008209114,5,0,0,0,0.0,24.444444444444443,82.78571428571429
GWK60_A00913,GWK60_A00913,ORF,CP048230.1,123980,125215,W,1236,0,0,0.0,0.0,0.0,1236,1.0,0.9999683265470388,-14.982548009651426,0,0,0,0,0.0,9999,82.55714285714286
GWK60_A00935,GWK60_A00935,ORF,CP048230.1,126050,127501,C,1452,6,7,0.004132231404958678,0.3550724637681159,0.22866666666666668,456,0.3140495867768595,0.3140484396017209,-11.982548009651426,3,0,0,0,0.0,242.0,85.92753623188406
GWK60_A00957,GWK60_A00957,ORF,CP048230.1,128085,130010,W,1926,3,6,0.001557632398753894,0.13843183712869114,0.15478205411239485,998,0.5181723779854621,0.5181723614448535,-12.175193087593822,1,0,0,0,0.0,642.0,88.87323943661971
GWK60_A00979,GWK60_A00979,ORF,CP048230.1,130228,131835,C,1608,3,4,0.0018656716417910447,0.15268929741536222,0.11279749899152884,963,0.5988805970149254,0.5988801373158775,-12.660619914764064,0,0,0,0,0.0,536.0,81.84146341463415
GWK60_A01001,GWK60_A01001,ORF,CP048230.1,132712,132921,W,210,0,0,0.0,0.0,0.0,210,1.0,0.52497918747894,-14.982548009651426,0,0,0,0,0.0,9999,76.78571428571429
GWK60_A01023,GWK60_A01023,ORF,CP048230.1,133262,135667,W,2406,6,8,0.0024937655860349127,0.24532870721746358,0.19127322935598853,651,0.27057356608478805,0.27057356601370774,-11.812623008209114,1,0,0,0,0.0,401.0,98.3768115942029
GWK60_A01045,GWK60_A01045,ORF,CP048230.1,136034,137863,W,1830,0,0,0.0,0.0,0.0,1830,1.0,0.999999916631899,-14.982548009651426,0,0,0,0,0.0,9999,81.41666666666667
GWK60_A01067,GWK60_A01067,ORF,CP048230.1,138245,140797,W,2553,1,2,0.0003916960438699569,0.0379041248606466,0.04886812791951132,2550,0.9988249118683902,0.9988249118080592,-13.39758550893027,0,0,0,0,0.0,2553.0,96.76923076923077
GWK60_A01089,GWK60_A01089,ORF,CP048230.1,140956,141267,W,312,7,8,0.022435897435897436,2.215473872119442,1.6395544346364017,131,0.4198717948717949,0.31657859568850066,-11.812623008209114,6,0,0,0,0.0,44.57142857142857,98.74683544303798
GWK60_A01111,DIP5,ORF,CP048230.1,142280,144121,W,1842,11,34,0.005971769815418024,0.6724057701256398,1.3915875938252373,918,0.498371335504886,0.49837129865487423,-9.85326499270646,1,0,0,0,0.0,167.45454545454547,112.59740259740259
GWK60_A01133,GWK60_A01133,ORF,CP048230.1,147012,147893,W,882,4,7,0.0045351473922902496,0.679282622139765,0.8602756892230575,622,0.7052154195011338,0.704446360670566,-11.982548009651426,0,0,0,0,0.0,220.5,149.78181818181818
GWK60_A01155,GIT1,ORF,CP048230.1,148737,150332,C,1596,4,4,0.002506265664160401,0.4006568144499179,0.28689006466784245,1327,0.831453634085213,0.8314529144926063,-12.660619914764064,0,0,0,0,0.0,399.0,159.86206896551724
GWK60_A01177,EPA10,ORF,CP048230.1,152581,156771,W,4191,3,5,0.0007158196134574087,0.17009237481678427,0.22465030636179054,1814,0.43283225960391314,0.43283225960391314,-12.39758550893027,0,0,0,0,0.0,1397.0,237.61904761904762
GWK60_A01199,PGD1,ORF,CP048230.1,157478,158917,W,1440,1,3,0.0006944444444444445,0.25033068783068785,0.6571180555555555,1212,0.8416666666666667,0.8416632002021147,-12.982548009651426,0,0,0,0,0.0,1440.0,360.4761904761905
GWK60_A01221,EPA9,ORF,CP048230.1,161505,165887,W,4383,1,2,0.00022815423226100844,0.09736481861738536,0.17309301087535173,3702,0.8446269678302533,0.8446269678302533,-13.39758550893027,0,0,0,0,0.0,4383.0,426.75
GWK60_A01243,GWK60_A01243,ORF,CP048230.1,166594,168033,W,1440,2,3,0.001388888888888889,0.501875,0.6546195652173913,1198,0.8319444444444445,0.8319410180215623,-12.982548009651426,0,0,0,0,0.0,720.0,361.35
GWK60_A01265,TRP5,ORF,CP048230.1,168514,170637,W,2124,5,11,0.0023540489642184556,0.7307511227002752,1.3932988072818582,922,0.4340866290018832,0.43408662708872636,-11.39758550893027,0,0,0,0,0.0,424.8,310.4230769230769
GWK60_A01287,CWH41,ORF,CP048230.1,170951,173395,W,2445,0,0,0.0,0.0,0.0,2445,1.0,0.9999999998221356,-14.982548009651426,0,0,0,0,0.0,9999,191.02564102564102
GWK60_A01309,GWK60_A01309,ORF,CP048230.1,174356,176077,W,1722,2,2,0.0011614401858304297,0.20369337979094077,0.14760389839923244,1497,0.8693379790940766,0.8693377656782948,-13.39758550893027,0,0,0,0,0.0,861.0,175.38
GWK60_A01353,GWK60_A01353,ORF,CP048230.1,177006,177486,C,318,0,0,0.0,0.0,0.0,318,1.0,0.7649478037637647,-14.982548009651426,0,0,0,0,0.0,9999,161.26
GWK60_A01375,GWK60_A01375,ORF,CP048230.1,178790,179257,W,468,1,3,0.002136752136752137,0.3593380614657211,0.7676767676767676,418,0.8931623931623932,0.835853631757772,-12.982548009651426,0,0,0,0,0.0,468.0,168.17021276595744
GWK60_A01397,GWK60_A01397,ORF,CP048230.1,179925,180182,W,258,0,0,0.0,0.0,0.0,258,1.0,0.6410674063348171,-14.982548009651426,0,0,0,0,0.0,9999,168.17021276595744
GWK60_A01419,GWK60_A01419,ORF,CP048230.1,180310,181059,C,648,5,8,0.007716049382716049,1.281327160493827,1.4236968449931413,376,0.5802469135802469,0.5737444308996714,-11.812623008209114,1,0,0,0,0.0,150.0,166.06
GWK60_A01441,MIG1,ORF,CP048230.1,182472,183746,W,1275,23,29,0.01803921568627451,2.89078431372549,2.489201339072214,399,0.3129411764705882,0.3129344654632001,-10.075657414042908,1,0,0,0,0.0,55.43478260869565,160.25
GWK60_A01463,GWK60_A01463,ORF,CP048230.1,184908,185264,W,357,3,3,0.008403361344537815,1.3204811336299225,0.8746043872094292,224,0.6274509803921569,0.5193936365591355,-12.982548009651426,0,0,0,0,0.0,119.0,157.13725490196077
GWK60_A01485,GWK60_A01485,ORF,CP048230.1,185977,188061,C,2085,0,0,0.0,0.0,0.0,2085,1.0,0.9999999934904793,-14.982548009651426,0,0,0,0,0.0,9999,163.2037037037037
GWK60_A01507,GWK60_A01507,ORF,CP048230.1,188383,190308,C,1926,5,10,0.002596053997923157,0.4359482677239687,0.5920285117239081,1230,0.6386292834890965,0.6386292631033764,-11.523116391014128,1,0,0,0,0.0,385.2,167.92727272727274
GWK60_A01529,GWK60_A01529,ORF,CP048230.1,190708,191343,W,636,1,1,0.0015723270440251573,0.2787951658650882,0.18465653843012336,635,0.9984276729559748,0.985830350579591,-13.982548009651426,0,0,0,0,0.0,636.0,177.31372549019608
GWK60_A01551,GWK60_A01551,ORF,CP048230.1,192070,193479,W,1410,0,0,0.0,0.0,0.0,1410,1.0,0.9999944405176665,-14.982548009651426,0,0,0,0,0.0,9999,218.05128205128204
GWK60_A01573,GWK60_A01573,ORF,CP048230.1,193738,195555,C,1818,0,0,0.0,0.0,0.0,1818,1.0,0.9999999060027298,-14.982548009651426,0,0,0,0,0.0,9999,271.0833333333333
GWK60_A01595,HXT4,ORF,CP048230.1,196148,197854,C,1707,6,11,0.0035149384885764497,1.2424604569420035,1.6270315507573856,601,0.3520796719390744,0.35207957151843444,-11.39758550893027,0,0,0,0,0.0,284.5,353.48
GWK60_A01617,HXT1,ORF,CP048230.1,201317,203008,C,1692,2,2,0.001182033096926714,0.4884259259259259,0.3781362007168459,821,0.4852245862884161,0.48522442549473244,-13.39758550893027,0,0,0,0,0.0,846.0,413.2083333333333
GWK60_A01639,HXT5,ORF,CP048230.1,205137,206903,C,1767,2,2,0.0011318619128466328,0.6345972458026787,0.5439404964022961,876,0.49575551782682514,0.4957554402248175,-13.39758550893027,0,0,0,0,0.0,883.5,560.6666666666666
GWK60_A01661,GWK60_A01661,ORF,CP048230.1,209025,211829,C,2805,1,2,0.00035650623885918,0.2474747474747475,0.4242424242424242,2774,0.9889483065953654,0.9889483065905592,-13.39758550893027,0,0,0,0,0.0,2805.0,694.1666666666666
GWK60_A01683,GWK60_A01683,ORF,CP048230.1,212460,214844,C,2385,1,1,0.0004192872117400419,0.3164570230607966,0.281295131609597,1519,0.6368972746331237,0.6368972744267117,-13.982548009651426,0,0,0,0,0.0,2385.0,754.75
GWK60_A01705,GWK60_A01705,ORF,CP048230.1,215685,215951,W,267,1,2,0.003745318352059925,4.881398252184769,9.762796504369538,135,0.5056179775280899,0.3344678894846389,-13.39758550893027,0,0,0,0,0.0,267.0,1303.3333333333333
GWK60_A01727,GWK60_A01727,ORF,CP048230.1,216271,227502,W,11232,0,0,0.0,0.0,0.0,11232,1.0,1.0,-14.982548009651426,0,0,0,0,0.0,9999,542.8571428571429
GWK60_A01771,GWK60_A01771,ORF,CP048230.1,228106,229326,W,1221,0,0,0.0,0.0,0.0,1221,1.0,0.9999632008863909,-14.982548009651426,0,0,0,0,0.0,9999,344.54545454545456
GWK60_A01793,GWK60_A01793,ORF,CP048230.1,229436,231463,C,2028,0,0,0.0,0.0,0.0,2028,1.0,0.999999988489429,-14.982548009651426,0,0,0,0,0.0,9999,354.1666666666667
GWK60_A01815,GWK60_A01815,ORF,CP048230.1,231832,232212,C,381,0,0,0.0,0.0,0.0,381,1.0,0.8593618742658659,-14.982548009651426,0,0,0,0,0.0,9999,332.42857142857144
GWK60_A01837,GWK60_A01837,ORF,CP048230.1,232956,235028,C,2073,0,0,0.0,0.0,0.0,2073,1.0,0.9999999926605359,-14.982548009651426,0,0,0,0,0.0,9999,362.35714285714283
GWK60_A01859,GWK60_A01859,ORF,CP048230.1,236896,239226,W,2331,0,0,0.0,0.0,0.0,2331,1.0,0.9999999994438593,-14.982548009651426,0,0,0,0,0.0,9999,385.5882352941176
GWK60_A01903,GWK60_A01903,ORF,CP048230.1,239787,241808,C,2022,0,0,0.0,0.0,0.0,2022,1.0,0.999999987777655,-14.982548009651426,0,0,0,0,0.0,9999,390.52941176470586
GWK60_A01925,GWK60_A01925,ORF,CP048230.1,242419,244065,W,1647,0,0,0.0,0.0,0.0,1647,1.0,0.9999994802929345,-14.982548009651426,0,0,0,0,0.0,9999,388.6
GWK60_A01947,GWK60_A01947,ORF,CP048230.1,244279,245421,C,1143,0,0,0.0,0.0,0.0,1143,1.0,0.9999197272442962,-14.982548009651426,0,0,0,0,0.0,9999,357.9583333333333
GWK60_A01969,GWK60_A01969,ORF,CP048230.1,246399,247580,W,1182,3,6,0.0025380710659898475,1.30994326664676,2.226903553299492,611,0.5169204737732657,0.5168923788198332,-12.175193087593822,0,0,0,0,0.0,394.0,516.1176470588235
GWK60_A02013,GWK60_A02013,ORF,CP048230.1,248086,249903,C,1818,0,0,0.0,0.0,0.0,1818,1.0,0.9999999060027298,-14.982548009651426,0,0,0,0,0.0,9999,477.8
GWK60_A02035,HXT6/7,ORF,CP048230.1,250700,252358,C,1659,1,1,0.0006027727546714888,0.2556426227312303,0.19173196704842274,1203,0.7251356238698011,0.7251352896266244,-13.982548009651426,0,0,0,0,0.0,1659.0,424.1111111111111
GWK60_A02057,HXT4/6/7,ORF,CP048230.1,256975,258624,C,1650,6,8,0.0036363636363636364,1.7451851851851854,1.7451851851851852,1192,0.7224242424242424,0.7224238780714481,-11.812623008209114,0,0,0,0,0.0,275.0,479.9259259259259
GWK60_A02079,GWK60_A02079,ORF,CP048230.1,263580,264401,W,822,9,14,0.010948905109489052,4.266319082377477,4.942071750271782,492,0.5985401459854015,0.5973518666416602,-11.075657414042908,0,0,0,0,0.0,91.33333333333333,389.65714285714284
GWK60_A02101,GWK60_A02101,ORF,CP048230.1,265990,266844,W,855,0,0,0.0,0.0,0.0,855,1.0,0.9985719267115775,-14.982548009651426,0,0,0,0,0.0,9999,385.80645161290323
GWK60_A02123,HXT3,ORF,CP048230.1,267343,269013,C,1671,5,8,0.002992220227408737,0.9728990339403265,1.111884610217516,1205,0.7211250748055057,0.7211247799979631,-11.812623008209114,0,0,0,0,0.0,334.2,325.14285714285717
GWK60_A02145,GWK60_A02145,ORF,CP048230.1,270009,270275,W,267,0,0,0.0,0.0,0.0,267,1.0,0.6615031592029524,-14.982548009651426,0,0,0,0,0.0,9999,270.5263157894737
GWK60_A02167,GWK60_A02167,ORF,CP048230.1,271399,272730,C,1332,0,0,0.0,0.0,0.0,1332,1.0,0.9999878722231386,-14.982548009651426,0,0,0,0,0.0,9999,283.46875
GWK60_A02189,GWK60_A02189,ORF,CP048230.1,273815,274774,W,960,0,0,0.0,0.0,0.0,960,1.0,0.9994997988929205,-14.982548009651426,1,0,0,0,0.0,9999,215.41176470588235
GWK60_A02211,GWK60_A02211,ORF,CP048230.1,275232,276569,C,1338,0,0,0.0,0.0,0.0,1338,1.0,0.9999885784818139,-14.982548009651426,0,0,0,0,0.0,9999,210.12121212121212
GWK60_A02233,YPS7,ORF,CP048230.1,276959,278722,C,1764,1,1,0.0005668934240362812,0.1133948817622287,0.06726815019793228,1617,0.9166666666666666,0.9166665188083791,-13.982548009651426,0,0,0,0,0.0,1764.0,200.02857142857144
GWK60_A02277,GWK60_A02277,ORF,CP048230.1,279298,281022,C,1725,2,2,0.0011594202898550724,0.28597929606625255,0.16964873495455662,1124,0.6515942028985507,0.6515940476647613,-13.39758550893027,0,0,0,0,0.0,862.5,246.65714285714284
GWK60_A02299,GWK60_A02299,ORF,CP048230.1,281204,283804,W,2601,2,2,0.0007689350249903883,0.2164552095347943,0.12487800550084287,1815,0.6978085351787774,0.6978085351526964,-13.39758550893027,2,0,0,0,0.0,1300.5,281.5
GWK60_A02321,GWK60_A02321,ORF,CP048230.1,284239,285189,W,951,1,2,0.0010515247108307045,0.2790824473264011,0.31396775324220116,793,0.8338590956887487,0.8334027401089825,-13.39758550893027,0,0,0,0,0.0,951.0,265.4074074074074
GWK60_A02343,GWK60_A02343,ORF,CP048230.1,285630,286589,W,960,0,0,0.0,0.0,0.0,960,1.0,0.9994997988929205,-14.982548009651426,0,0,0,0,0.0,9999,251.25925925925927
GWK60_A02365,GWK60_A02365,ORF,CP048230.1,286832,288025,C,1194,1,2,0.0008375209380234506,0.1869067560022334,0.21566164154103853,1060,0.8877721943048577,0.8877293992632762,-13.39758550893027,1,0,0,0,0.0,1194.0,223.16666666666666
GWK60_A02387,GWK60_A02387,ORF,CP048230.1,292062,293201,W,1140,3,5,0.002631578947368421,1.2359022556390977,1.6963364293085654,456,0.4,0.3999669131108594,-12.39758550893027,1,0,0,0,0.0,380.0,469.64285714285717
GWK60_A02409,GWK60_A02409,ORF,CP048230.1,293614,296232,W,2619,0,0,0.0,0.0,0.0,2619,1.0,0.9999999999687812,-14.982548009651426,0,0,0,0,0.0,9999,463.06666666666666
GWK60_A02431,GWK60_A02431,ORF,CP048230.1,296308,296610,C,303,1,1,0.0033003300330033004,1.6699669966996702,1.335973597359736,277,0.9141914191419142,0.6736821886001894,-13.982548009651426,3,0,0,0,0.0,303.0,506.0
GWK60_A02453,GWK60_A02453,ORF,CP048230.1,296784,298550,W,1767,0,0,0.0,0.0,0.0,1767,1.0,0.9999998434671832,-14.982548009651426,0,0,0,0,0.0,9999,531.1666666666666
GWK60_A02475,GWK60_A02475,ORF,CP048230.1,298781,301912,C,3132,0,0,0.0,0.0,0.0,3132,1.0,0.9999999999998153,-14.982548009651426,0,0,0,0,0.0,9999,720.1111111111111
GWK60_A02497,GWK60_A02497,ORF,CP048230.1,302446,303276,C,831,0,0,0.0,0.0,0.0,831,1.0,0.9981852660075083,-14.982548009651426,0,0,0,0,0.0,9999,551.0
GWK60_A02519,GWK60_A02519,ORF,CP048230.1,303502,305559,C,2058,1,1,0.00048590864917395527,0.304178814382896,0.21727058170206856,1759,0.8547133138969873,0.8547133066086413,-13.982548009651426,0,0,0,0,0.0,2058.0,626.0
GWK60_A02541,GWK60_A02541,ORF,CP048230.1,305706,306797,W,1092,0,0,0.0,0.0,0.0,1092,1.0,0.9998663296253665,-14.982548009651426,0,0,0,0,0.0,9999,545.1666666666666
GWK60_A02563,GWK60_A02563,ORF,CP048230.1,306984,307238,W,255,0,0,0.0,0.0,0.0,255,1.0,0.6341355910108007,-14.982548009651426,0,0,0,0,0.0,9999,1080.0
GWK60_A02585,GWK60_A02585,ORF,CP048230.1,307549,308838,W,1290,0,0,0.0,0.0,0.0,1290,1.0,0.9999815421067044,-14.982548009651426,0,0,0,0,0.0,9999,1234.0
GWK60_A02607,GWK60_A02607,ORF,CP048230.1,309045,310370,C,1326,0,0,0.0,0.0,0.0,1326,1.0,0.9999871222929576,-14.982548009651426,0,0,0,0,0.0,9999,1272.6666666666667
GWK60_A02629,GWK60_A02629,ORF,CP048230.1,310613,311450,W,651,0,0,0.0,0.0,0.0,651,1.0,0.9891211899829261,-14.982548009651426,0,0,0,0,0.0,9999,879.0
GWK60_A02651,GWK60_A02651,ORF,CP048230.1,311931,312863,W,933,2,2,0.0021436227224008574,1.952411575562701,1.3945796968305006,582,0.6237942122186495,0.6233855371259136,-13.39758550893027,0,0,0,0,0.0,466.5,910.8
GWK60_A02673,GWK60_A02673,ORF,CP048230.1,312952,315435,C,2484,1,1,0.00040257648953301127,0.3176999463231347,0.23827495974235105,2043,0.822463768115942,0.8224637680168974,-13.982548009651426,0,0,0,0,0.0,2484.0,789.1666666666666
GWK60_A02695,GWK60_A02695,ORF,CP048230.1,315813,317021,C,1209,0,0,0.0,0.0,0.0,1209,1.0,0.9999585093099298,-14.982548009651426,0,0,0,0,0.0,9999,745.5
GWK60_A02717,GWK60_A02717,ORF,CP048230.1,317339,317653,W,315,0,0,0.0,0.0,0.0,315,1.0,0.759510916949111,-14.982548009651426,0,0,0,0,0.0,9999,752.1666666666666
GWK60_A02739,GWK60_A02739,ORF,CP048230.1,318016,319521,W,1506,0,0,0.0,0.0,0.0,1506,1.0,0.9999978713064616,-14.982548009651426,0,0,0,0,0.0,9999,299.0625
GWK60_A02761,GWK60_A02761,ORF,CP048230.1,319868,320854,C,987,0,0,0.0,0.0,0.0,987,1.0,0.999618111532317,-14.982548009651426,0,0,0,0,0.0,9999,286.1875
GWK60_A02783,GWK60_A02783,ORF,CP048230.1,321432,322004,W,573,0,0,0.0,0.0,0.0,573,1.0,0.9765693323263297,-14.982548009651426,0,0,0,0,0.0,9999,311.25
