Chromosome	Source	Up feature type	Up feature name	Up gene name	Up feature dist	Down feature type	Down feature name	Down gene name	Down feature dist	IntergenicType	Hit position	Hit count
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78810	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79129	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79223	2
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79473	1
CP048230.1	W	gene	GWK60_A00473	GWK60_A00473	0	gene	GWK60_A00473	GWK60_A00473	0	ORF(W)-ORF(W)	80502	2
CP048230.1	W	gene	GWK60_A00495	GWK60_A00495	355	gene	GWK60_A00517	GWK60_A00517	266	C-W	84203	1
CP048230.1	W	gene	GWK60_A00583	GWK60_A00583	0	gene	GWK60_A00583	GWK60_A00583	0	ORF(W)-ORF(W)	87535	1
CP048230.1	W	gene	GWK60_A00583	GWK60_A00583	0	gene	GWK60_A00583	GWK60_A00583	0	ORF(W)-ORF(W)	87589	2
CP048230.1	W	gene	GWK60_A00605	GWK60_A00605	1070	gene	GWK60_A00627	GWK60_A00627	1559	W-W	92985	1
CP048230.1	W	gene	GWK60_A00649	GWK60_A00649	0	gene	GWK60_A00649	GWK60_A00649	0	ORF(W)-ORF(W)	96529	3
CP048230.1	W	gene	GWK60_A00649	GWK60_A00649	0	gene	GWK60_A00649	GWK60_A00649	0	ORF(W)-ORF(W)	97034	1
CP048230.1	W	gene	GWK60_A00649	GWK60_A00649	0	gene	GWK60_A00649	GWK60_A00649	0	ORF(W)-ORF(W)	97505	1
CP048230.1	W	gene	GWK60_A00649	GWK60_A00649	728	gene	GWK60_A00671	GWK60_A00671	434	W-W	98356	1
CP048230.1	W	gene	GWK60_A00649	GWK60_A00649	1018	gene	GWK60_A00671	GWK60_A00671	144	W-W	98646	1
CP048230.1	W	gene	GWK60_A00649	GWK60_A00649	1056	gene	GWK60_A00671	GWK60_A00671	106	W-W	98684	1
CP048230.1	W	gene	GWK60_A00671	GWK60_A00671	0	gene	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	99216	2
CP048230.1	W	gene	GWK60_A00671	GWK60_A00671	0	gene	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	99292	2
CP048230.1	W	gene	GWK60_A00671	GWK60_A00671	0	gene	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	100783	1
CP048230.1	W	gene	GWK60_A00671	GWK60_A00671	0	gene	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	101931	1
CP048230.1	W	gene	GWK60_A00671	GWK60_A00671	0	gene	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	101993	1
CP048230.1	W	gene	GWK60_A00847	PEX23B	0	gene	GWK60_A00847	PEX23B	0	ORF(W)-ORF(W)	120528	1
CP048230.1	W	gene	GWK60_A00869	GWK60_A00869	163	gene	GWK60_A00891	GWK60_A00891	825	C-W	122020	1
CP048230.1	W	gene	GWK60_A00869	GWK60_A00869	582	gene	GWK60_A00891	GWK60_A00891	406	C-W	122439	2
CP048230.1	W	gene	GWK60_A00869	GWK60_A00869	777	gene	GWK60_A00891	GWK60_A00891	211	C-W	122634	1
CP048230.1	W	gene	GWK60_A00869	GWK60_A00869	833	gene	GWK60_A00891	GWK60_A00891	155	C-W	122690	1
CP048230.1	W	gene	GWK60_A00869	GWK60_A00869	849	gene	GWK60_A00891	GWK60_A00891	139	C-W	122706	1
CP048230.1	W	gene	GWK60_A00869	GWK60_A00869	863	gene	GWK60_A00891	GWK60_A00891	125	C-W	122720	1
CP048230.1	W	gene	GWK60_A00891	GWK60_A00891	0	gene	GWK60_A00891	GWK60_A00891	0	ORF(W)-ORF(W)	123154	1
CP048230.1	W	gene	GWK60_A00891	GWK60_A00891	0	gene	GWK60_A00891	GWK60_A00891	0	ORF(W)-ORF(W)	123441	1
CP048230.1	W	gene	GWK60_A00957	GWK60_A00957	0	gene	GWK60_A00957	GWK60_A00957	0	ORF(W)-ORF(W)	128151	2
CP048230.1	W	gene	GWK60_A00979	GWK60_A00979	438	gene	GWK60_A01001	GWK60_A01001	439	C-W	132273	1
CP048230.1	W	gene	GWK60_A00979	GWK60_A00979	460	gene	GWK60_A01001	GWK60_A01001	417	C-W	132295	1
CP048230.1	W	gene	GWK60_A00979	GWK60_A00979	467	gene	GWK60_A01001	GWK60_A01001	410	C-W	132302	2
CP048230.1	W	gene	GWK60_A00979	GWK60_A00979	494	gene	GWK60_A01001	GWK60_A01001	383	C-W	132329	2
CP048230.1	W	gene	GWK60_A00979	GWK60_A00979	536	gene	GWK60_A01001	GWK60_A01001	341	C-W	132371	1
CP048230.1	W	gene	GWK60_A00979	GWK60_A00979	540	gene	GWK60_A01001	GWK60_A01001	337	C-W	132375	2
CP048230.1	W	gene	GWK60_A00979	GWK60_A00979	566	gene	GWK60_A01001	GWK60_A01001	311	C-W	132401	1
CP048230.1	W	gene	GWK60_A00979	GWK60_A00979	587	gene	GWK60_A01001	GWK60_A01001	290	C-W	132422	2
CP048230.1	W	gene	GWK60_A01089	GWK60_A01089	568	gene	GWK60_A01111	DIP5	445	W-W	141835	1
CP048230.1	W	gene	GWK60_A01111	DIP5	0	gene	GWK60_A01111	DIP5	0	ORF(W)-ORF(W)	142371	1
CP048230.1	W	gene	GWK60_A01111	DIP5	0	gene	GWK60_A01111	DIP5	0	ORF(W)-ORF(W)	142377	1
CP048230.1	W	gene	GWK60_A01111	DIP5	0	gene	GWK60_A01111	DIP5	0	ORF(W)-ORF(W)	142428	5
CP048230.1	W	gene	GWK60_A01111	DIP5	1196	gene	GWK60_A01133	GWK60_A01133	1695	W-W	145317	1
CP048230.1	W	gene	GWK60_A01111	DIP5	1588	gene	GWK60_A01133	GWK60_A01133	1303	W-W	145709	2
CP048230.1	W	gene	GWK60_A01155	GIT1	118	gene	GWK60_A01177	EPA10	2131	C-W	150450	2
CP048230.1	W	gene	GWK60_A01155	GIT1	183	gene	GWK60_A01177	EPA10	2066	C-W	150515	3
CP048230.1	W	gene	GWK60_A01155	GIT1	189	gene	GWK60_A01177	EPA10	2060	C-W	150521	3
CP048230.1	W	gene	GWK60_A01155	GIT1	487	gene	GWK60_A01177	EPA10	1762	C-W	150819	3
CP048230.1	W	gene	GWK60_A01155	GIT1	493	gene	GWK60_A01177	EPA10	1756	C-W	150825	2
CP048230.1	W	gene	GWK60_A01199	PGD1	1102	gene	GWK60_A01221	EPA9	1486	W-W	160019	2
CP048230.1	W	gene	GWK60_A01419	GWK60_A01419	240	gene	GWK60_A01441	MIG1	1173	C-W	181299	1
CP048230.1	W	gene	GWK60_A01419	GWK60_A01419	484	gene	GWK60_A01441	MIG1	929	C-W	181543	2
CP048230.1	W	gene	GWK60_A01441	MIG1	0	gene	GWK60_A01441	MIG1	0	ORF(W)-ORF(W)	182599	1
CP048230.1	W	gene	GWK60_A01441	MIG1	0	gene	GWK60_A01441	MIG1	0	ORF(W)-ORF(W)	183391	1
CP048230.1	W	gene	GWK60_A01441	MIG1	0	gene	GWK60_A01441	MIG1	0	ORF(W)-ORF(W)	183621	1
CP048230.1	W	gene	GWK60_A01441	MIG1	157	gene	GWK60_A01463	GWK60_A01463	1005	W-W	183903	3
CP048230.1	W	gene	GWK60_A01507	GWK60_A01507	0	gene	GWK60_A01507	GWK60_A01507	0	ORF(C)-ORF(C)	190247	1
CP048230.1	W	gene	GWK60_A01595	HXT4	0	gene	GWK60_A01595	HXT4	0	ORF(C)-ORF(C)	196193	2
CP048230.1	W	gene	GWK60_A01639	HXT5	0	gene	GWK60_A01639	HXT5	0	ORF(C)-ORF(C)	205827	1
CP048230.1	W	gene	GWK60_A01639	HXT5	1747	gene	GWK60_A01661	GWK60_A01661	375	C-C	208650	1
CP048230.1	W	gene	GWK60_A01705	GWK60_A01705	0	gene	GWK60_A01705	GWK60_A01705	0	ORF(W)-ORF(W)	215841	1
CP048230.1	W	gene	GWK60_A01837	GWK60_A01837	1253	gene	GWK60_A01859	GWK60_A01859	615	C-W	236281	1
CP048230.1	W	gene	GWK60_A02035	HXT6/7	0	gene	GWK60_A02035	HXT6/7	0	ORF(C)-ORF(C)	250745	1
CP048230.1	W	gene	GWK60_A02035	HXT6/7	2451	gene	GWK60_A02057	HXT4/6/7	2166	C-C	254809	1
CP048230.1	W	gene	GWK60_A02057	HXT4/6/7	1500	gene	GWK60_A02079	GWK60_A02079	3456	C-W	260124	1
CP048230.1	W	gene	GWK60_A02079	GWK60_A02079	0	gene	GWK60_A02079	GWK60_A02079	0	ORF(W)-ORF(W)	263957	1
CP048230.1	W	gene	GWK60_A02079	GWK60_A02079	0	gene	GWK60_A02079	GWK60_A02079	0	ORF(W)-ORF(W)	264133	1
CP048230.1	W	gene	GWK60_A02079	GWK60_A02079	0	gene	GWK60_A02079	GWK60_A02079	0	ORF(W)-ORF(W)	264210	4
CP048230.1	W	gene	GWK60_A02123	HXT3	0	gene	GWK60_A02123	HXT3	0	ORF(C)-ORF(C)	268615	1
CP048230.1	W	gene	GWK60_A02123	HXT3	0	gene	GWK60_A02123	HXT3	0	ORF(C)-ORF(C)	268702	1
CP048230.1	W	gene	GWK60_A02145	GWK60_A02145	62	gene	GWK60_A02167	GWK60_A02167	1062	W-C	270337	1
CP048230.1	W	gene	GWK60_A02167	GWK60_A02167	416	gene	GWK60_A02189	GWK60_A02189	669	C-W	273146	1
CP048230.1	W	gene	GWK60_A02321	GWK60_A02321	0	gene	GWK60_A02321	GWK60_A02321	0	ORF(W)-ORF(W)	284396	3
CP048230.1	W	gene	GWK60_A02387	GWK60_A02387	0	gene	GWK60_A02387	GWK60_A02387	0	ORF(W)-ORF(W)	292113	1
CP048230.1	W	gene	GWK60_A02431	GWK60_A02431	33	gene	GWK60_A02453	GWK60_A02453	141	C-W	296643	1
CP048230.1	W	gene	GWK60_A02651	GWK60_A02651	44	gene	GWK60_A02673	GWK60_A02673	45	W-C	312907	1
CP048230.1	W	gene	GWK60_A02849	GWK60_A02849	0	gene	GWK60_A02849	GWK60_A02849	0	ORF(C)-ORF(C)	323799	1
CP048230.1	W	gene	GWK60_A02915	GWK60_A02915	127	gene	GWK60_A02937	GWK60_A02937	201	C-W	328542	1
CP048230.1	W	gene	GWK60_A02959	GWK60_A02959	563	gene	GWK60_A02981	ARO10	594	C-W	332449	1
CP048230.1	W	gene	GWK60_A02959	GWK60_A02959	577	gene	GWK60_A02981	ARO10	580	C-W	332463	2
CP048230.1	W	gene	GWK60_A02981	ARO10	0	gene	GWK60_A02981	ARO10	0	ORF(W)-ORF(W)	333637	1
CP048230.1	W	gene	GWK60_A03091	GWK60_A03091	748	gene	GWK60_A03113	EFT2	1243	C-W	342426	1
CP048230.1	W	gene	GWK60_A03091	GWK60_A03091	1565	gene	GWK60_A03113	EFT2	426	C-W	343243	1
CP048230.1	W	gene	GWK60_A03157	GWK60_A03157	902	gene	GWK60_A03179	GWK60_A03179	144	C-C	351063	1
CP048230.1	W	gene	GWK60_A03179	GWK60_A03179	0	gene	GWK60_A03179	GWK60_A03179	0	ORF(C)-ORF(C)	351238	1
CP048230.1	W	gene	GWK60_A03179	GWK60_A03179	0	gene	GWK60_A03179	GWK60_A03179	0	ORF(C)-ORF(C)	351273	4
CP048230.1	W	gene	GWK60_A03223	GWK60_A03223	0	gene	GWK60_A03223	GWK60_A03223	0	ORF(W)-ORF(W)	355632	2
CP048230.1	W	gene	GWK60_A03355	SMF3	167	gene	GWK60_A03377	GWK60_A03377	435	C-C	372331	1
CP048230.1	W	gene	GWK60_A03421	COX12	309	gene	GWK60_A03443	GWK60_A03443	493	C-C	376465	1
CP048230.1	W	gene	GWK60_A03421	COX12	629	gene	GWK60_A03443	GWK60_A03443	173	C-C	376785	1
CP048230.1	W	gene	GWK60_A03553	GWK60_A03553	147	gene	GWK60_A03575	GAL83	512	W-W	391873	1
CP048230.1	W	gene	GWK60_A03795	HMX1	0	gene	GWK60_A03795	HMX1	0	ORF(C)-ORF(C)	411303	1
CP048230.1	W	gene	GWK60_A03795	HMX1	208	gene	GWK60_A03817	GWK60_A03817	816	C-W	411520	1
CP048230.1	W	gene	GWK60_A03795	HMX1	288	gene	GWK60_A03817	GWK60_A03817	736	C-W	411600	2
CP048230.1	W	gene	GWK60_A03795	HMX1	296	gene	GWK60_A03817	GWK60_A03817	728	C-W	411608	2
CP048230.1	W	gene	GWK60_A03795	HMX1	459	gene	GWK60_A03817	GWK60_A03817	565	C-W	411771	2
CP048230.1	W	gene	GWK60_A03993	GWK60_A03993	32	gene	GWK60_A04015	GWK60_A04015	517	W-W	425243	1
CP048230.1	W	gene	GWK60_A04037	PEX13	157	gene	GWK60_A04059	GWK60_A04059	582	C-C	428140	1
CP048230.1	W	gene	GWK60_A04059	GWK60_A04059	406	gene	GWK60_A04081	GWK60_A04081	212	C-C	430837	7
CP048230.1	W	gene	GWK60_A04147	GWK60_A04147	131	gene	GWK60_A04169	GWK60_A04169	595	C-W	439540	3
CP048230.1	W	gene	GWK60_A04147	GWK60_A04147	193	gene	GWK60_A04169	GWK60_A04169	533	C-W	439602	1
CP048230.1	W	gene	GWK60_A04191	GWK60_A04191	305	gene	GWK60_A04213	GWK60_A04213	888	C-W	443311	1
CP048230.1	W	gene	GWK60_A04191	GWK60_A04191	501	gene	GWK60_A04213	GWK60_A04213	692	C-W	443507	1
CP048230.1	W	gene	GWK60_A04191	GWK60_A04191	575	gene	GWK60_A04213	GWK60_A04213	618	C-W	443581	1
CP048230.1	W	gene	GWK60_A04191	GWK60_A04191	623	gene	GWK60_A04213	GWK60_A04213	570	C-W	443629	1
CP048230.1	W	gene	GWK60_A04191	GWK60_A04191	664	gene	GWK60_A04213	GWK60_A04213	529	C-W	443670	2
CP048230.1	W	gene	GWK60_A04191	GWK60_A04191	923	gene	GWK60_A04213	GWK60_A04213	270	C-W	443929	2
CP048230.1	W	gene	GWK60_A04257	GWK60_A04257	271	gene	GWK60_A04301	SKT5	679	W-W	447975	1
CP048230.1	W	gene	GWK60_A04411	GWK60_A04411	140	gene	GWK60_A04433	GWK60_A04433	790	W-W	463093	2
CP048230.1	W	gene	GWK60_A04411	GWK60_A04411	168	gene	GWK60_A04433	GWK60_A04433	762	W-W	463121	1
CP048230.1	W	gene	GWK60_A04455	SWI4	238	gene	GWK60_A04477	GWK60_A04477	212	W-W	469005	1
CP048230.1	W	gene	GWK60_A04587	GWK60_A04587	450	gene	GWK60_A04609	GWK60_A04609	337	C-C	479011	1
CP048230.1	W	gene	GWK60_A04675	GWK60_A04675	988	gene	GWK60_A04697	GWK60_A04697	9691	C-W	488292	1
CP048230.1	C	gene	GWK60_A00033	EPA24	3210	gene	GWK60_A00055	GWK60_A00055	914	C-C	31751	1
CP048230.1	C	gene	GWK60_A00055	GWK60_A00055	566	gene	GWK60_A00077	GWK60_A00077	45	C-C	34070	1
CP048230.1	C	gene	GWK60_A00099	GWK60_A00099	211	gene	GWK60_A00121	GWK60_A00121	590	W-W	39279	1
CP048230.1	C	gene	GWK60_A00253	GWK60_A00253	0	gene	GWK60_A00253	GWK60_A00253	0	ORF(C)-ORF(C)	50802	1
CP048230.1	C	gene	GWK60_A00253	GWK60_A00253	541	gene	GWK60_A00275	GWK60_A00275	287	C-C	51519	1
CP048230.1	C	gene	GWK60_A00275	GWK60_A00275	0	gene	GWK60_A00275	GWK60_A00275	0	ORF(C)-ORF(C)	52044	2
CP048230.1	C	gene	GWK60_A00319	ERG4	2521	gene	GWK60_A00341	PDR1	1017	C-W	61194	1
CP048230.1	C	gene	GWK60_A00319	ERG4	2939	gene	GWK60_A00341	PDR1	599	C-W	61612	2
CP048230.1	C	gene	GWK60_A00319	ERG4	2948	gene	GWK60_A00341	PDR1	590	C-W	61621	1
CP048230.1	C	gene	GWK60_A00319	ERG4	2968	gene	GWK60_A00341	PDR1	570	C-W	61641	1
CP048230.1	C	gene	GWK60_A00363	GWK60_A00363	529	gene	GWK60_A00385	PMA1	986	C-C	68680	1
CP048230.1	C	gene	GWK60_A00385	PMA1	1033	gene	GWK60_A00407	GWK60_A00407	69	C-W	73407	2
CP048230.1	C	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	74320	2
CP048230.1	C	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	74530	2
CP048230.1	C	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78422	3
CP048230.1	C	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78445	1
CP048230.1	C	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78531	1
CP048230.1	C	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78665	1
CP048230.1	C	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78747	1
CP048230.1	C	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79349	1
CP048230.1	C	gene	GWK60_A00495	GWK60_A00495	194	gene	GWK60_A00517	GWK60_A00517	427	C-W	84042	2
CP048230.1	C	gene	GWK60_A00495	GWK60_A00495	222	gene	GWK60_A00517	GWK60_A00517	399	C-W	84070	1
CP048230.1	C	gene	GWK60_A00495	GWK60_A00495	434	gene	GWK60_A00517	GWK60_A00517	187	C-W	84282	1
CP048230.1	C	gene	GWK60_A00583	GWK60_A00583	0	gene	GWK60_A00583	GWK60_A00583	0	ORF(W)-ORF(W)	87557	4
CP048230.1	C	gene	GWK60_A00605	GWK60_A00605	0	gene	GWK60_A00605	GWK60_A00605	0	ORF(W)-ORF(W)	90840	1
CP048230.1	C	gene	GWK60_A00627	GWK60_A00627	0	gene	GWK60_A00627	GWK60_A00627	0	ORF(W)-ORF(W)	94809	2
CP048230.1	C	gene	GWK60_A00627	GWK60_A00627	286	gene	GWK60_A00649	GWK60_A00649	859	W-W	95120	1
CP048230.1	C	gene	GWK60_A00627	GWK60_A00627	773	gene	GWK60_A00649	GWK60_A00649	372	W-W	95607	2
CP048230.1	C	gene	GWK60_A00649	GWK60_A00649	0	gene	GWK60_A00649	GWK60_A00649	0	ORF(W)-ORF(W)	96536	2
CP048230.1	C	gene	GWK60_A00649	GWK60_A00649	786	gene	GWK60_A00671	GWK60_A00671	376	W-W	98414	2
CP048230.1	C	gene	GWK60_A00671	GWK60_A00671	0	gene	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	99251	1
CP048230.1	C	gene	GWK60_A00671	GWK60_A00671	0	gene	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	100824	1
CP048230.1	C	gene	GWK60_A00671	GWK60_A00671	0	gene	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	100860	1
CP048230.1	C	gene	GWK60_A00737	GWK60_A00737	98	gene	GWK60_A00759	EST2	203	C-W	108849	2
CP048230.1	C	gene	GWK60_A00737	GWK60_A00737	136	gene	GWK60_A00759	EST2	165	C-W	108887	1
CP048230.1	C	gene	GWK60_A00869	GWK60_A00869	957	gene	GWK60_A00891	GWK60_A00891	31	C-W	122814	3
CP048230.1	C	gene	GWK60_A00891	GWK60_A00891	0	gene	GWK60_A00891	GWK60_A00891	0	ORF(W)-ORF(W)	123260	5
CP048230.1	C	gene	GWK60_A00891	GWK60_A00891	0	gene	GWK60_A00891	GWK60_A00891	0	ORF(W)-ORF(W)	123370	4
CP048230.1	C	gene	GWK60_A00891	GWK60_A00891	0	gene	GWK60_A00891	GWK60_A00891	0	ORF(W)-ORF(W)	123399	2
CP048230.1	C	gene	GWK60_A00891	GWK60_A00891	0	gene	GWK60_A00891	GWK60_A00891	0	ORF(W)-ORF(W)	123433	1
CP048230.1	C	gene	GWK60_A00913	GWK60_A00913	238	gene	GWK60_A00935	GWK60_A00935	597	W-C	125453	1
CP048230.1	C	gene	GWK60_A00935	GWK60_A00935	116	gene	GWK60_A00957	GWK60_A00957	468	C-W	127617	1
CP048230.1	C	gene	GWK60_A00935	GWK60_A00935	307	gene	GWK60_A00957	GWK60_A00957	277	C-W	127808	1
CP048230.1	C	gene	GWK60_A00957	GWK60_A00957	0	gene	GWK60_A00957	GWK60_A00957	0	ORF(W)-ORF(W)	128466	1
CP048230.1	C	gene	GWK60_A00979	GWK60_A00979	0	gene	GWK60_A00979	GWK60_A00979	0	ORF(C)-ORF(C)	130680	1
CP048230.1	C	gene	GWK60_A00979	GWK60_A00979	527	gene	GWK60_A01001	GWK60_A01001	350	C-W	132362	3
CP048230.1	C	gene	GWK60_A00979	GWK60_A00979	573	gene	GWK60_A01001	GWK60_A01001	304	C-W	132408	1
CP048230.1	C	gene	GWK60_A01023	GWK60_A01023	0	gene	GWK60_A01023	GWK60_A01023	0	ORF(W)-ORF(W)	134109	1
CP048230.1	C	gene	GWK60_A01067	GWK60_A01067	118	gene	GWK60_A01089	GWK60_A01089	41	W-W	140915	3
CP048230.1	C	gene	GWK60_A01089	GWK60_A01089	0	gene	GWK60_A01089	GWK60_A01089	0	ORF(W)-ORF(W)	140963	1
CP048230.1	C	gene	GWK60_A01089	GWK60_A01089	0	gene	GWK60_A01089	GWK60_A01089	0	ORF(W)-ORF(W)	141229	1
CP048230.1	C	gene	GWK60_A01111	DIP5	0	gene	GWK60_A01111	DIP5	0	ORF(W)-ORF(W)	143904	1
CP048230.1	C	gene	GWK60_A01111	DIP5	1483	gene	GWK60_A01133	GWK60_A01133	1408	W-W	145604	1
CP048230.1	C	gene	GWK60_A01111	DIP5	2310	gene	GWK60_A01133	GWK60_A01133	581	W-W	146431	1
CP048230.1	C	gene	GWK60_A01155	GIT1	1210	gene	GWK60_A01177	EPA10	1039	C-W	151542	1
CP048230.1	C	gene	GWK60_A01199	PGD1	1007	gene	GWK60_A01221	EPA9	1581	W-W	159924	1
CP048230.1	C	gene	GWK60_A01199	PGD1	1393	gene	GWK60_A01221	EPA9	1195	W-W	160310	1
CP048230.1	C	gene	GWK60_A01243	GWK60_A01243	277	gene	GWK60_A01265	TRP5	204	W-W	168310	1
CP048230.1	C	gene	GWK60_A01287	CWH41	188	gene	GWK60_A01309	GWK60_A01309	773	W-W	173583	1
CP048230.1	C	gene	GWK60_A01375	GWK60_A01375	387	gene	GWK60_A01397	GWK60_A01397	281	W-W	179644	1
CP048230.1	C	gene	GWK60_A01419	GWK60_A01419	438	gene	GWK60_A01441	MIG1	975	C-W	181497	1
CP048230.1	C	gene	GWK60_A01441	MIG1	0	gene	GWK60_A01441	MIG1	0	ORF(W)-ORF(W)	182762	1
CP048230.1	C	gene	GWK60_A01441	MIG1	0	gene	GWK60_A01441	MIG1	0	ORF(W)-ORF(W)	183398	2
CP048230.1	C	gene	GWK60_A01441	MIG1	0	gene	GWK60_A01441	MIG1	0	ORF(W)-ORF(W)	183576	2
CP048230.1	C	gene	GWK60_A01441	MIG1	0	gene	GWK60_A01441	MIG1	0	ORF(W)-ORF(W)	183587	1
CP048230.1	C	gene	GWK60_A01507	GWK60_A01507	0	gene	GWK60_A01507	GWK60_A01507	0	ORF(C)-ORF(C)	190254	1
CP048230.1	C	gene	GWK60_A01507	GWK60_A01507	31	gene	GWK60_A01529	GWK60_A01529	369	C-W	190339	1
CP048230.1	C	gene	GWK60_A01529	GWK60_A01529	404	gene	GWK60_A01551	GWK60_A01551	323	W-W	191747	1
CP048230.1	C	gene	GWK60_A01573	GWK60_A01573	258	gene	GWK60_A01595	HXT4	335	C-C	195813	1
CP048230.1	C	gene	GWK60_A01595	HXT4	0	gene	GWK60_A01595	HXT4	0	ORF(C)-ORF(C)	197351	1
CP048230.1	C	gene	GWK60_A01617	HXT1	266	gene	GWK60_A01639	HXT5	1863	C-C	203274	1
CP048230.1	C	gene	GWK60_A01617	HXT1	1488	gene	GWK60_A01639	HXT5	641	C-C	204496	1
CP048230.1	C	gene	GWK60_A01639	HXT5	0	gene	GWK60_A01639	HXT5	0	ORF(C)-ORF(C)	206605	2
CP048230.1	C	gene	GWK60_A01639	HXT5	1091	gene	GWK60_A01661	GWK60_A01661	1031	C-C	207994	2
CP048230.1	C	gene	GWK60_A01727	GWK60_A01727	131	gene	GWK60_A01749	GWK60_A01749	23	W-C	227633	1
CP048230.1	C	gene	GWK60_A01837	GWK60_A01837	275	gene	GWK60_A01859	GWK60_A01859	1593	C-W	235303	1
CP048230.1	C	gene	GWK60_A01837	GWK60_A01837	1305	gene	GWK60_A01859	GWK60_A01859	563	C-W	236333	2
