Chromosome,Position,Reads
CP048230.1,197964,1
CP048230.1,198138,1
CP048230.1,203267,1
CP048230.1,209055,1
CP048230.1,213325,1
CP048230.1,236007,2
CP048230.1,236333,1
CP048230.1,236788,1
CP048230.1,246647,2
CP048230.1,253018,1
CP048230.1,254680,1
CP048230.1,254902,1
CP048230.1,257257,1
CP048230.1,257279,1
CP048230.1,257425,2
CP048230.1,258959,1
CP048230.1,258966,1
CP048230.1,259776,1
CP048230.1,260133,1
CP048230.1,260151,1
CP048230.1,260332,1
CP048230.1,261055,1
CP048230.1,264072,1
CP048230.1,264182,1
CP048230.1,264308,1
CP048230.1,264338,1
CP048230.1,265236,1
CP048230.1,270394,1
CP048230.1,270613,2
CP048230.1,270904,1
CP048230.1,273760,1
CP048230.1,276922,1
CP048230.1,278896,1
CP048230.1,279133,3
CP048230.1,279140,1
CP048230.1,279150,1
CP048230.1,279157,2
CP048230.1,279159,1
CP048230.1,279235,2
CP048230.1,280422,1
CP048230.1,280614,1
CP048230.1,281160,2
CP048230.1,285452,1
CP048230.1,288051,1
CP048230.1,291511,1
CP048230.1,292953,1
CP048230.1,293323,1
CP048230.1,296654,1
CP048230.1,303445,1
CP048230.1,321083,1
CP048230.1,328484,1
CP048230.1,328712,1
CP048230.1,329018,1
CP048230.1,332038,2
CP048230.1,332045,1
CP048230.1,332332,1
CP048230.1,332472,1
CP048230.1,338413,1
CP048230.1,339757,2
CP048230.1,340262,1
CP048230.1,341533,1
CP048230.1,342268,1
CP048230.1,342513,1
CP048230.1,343212,1
CP048230.1,343257,1
CP048230.1,343451,2
CP048230.1,346448,1
CP048230.1,351065,1
CP048230.1,351072,1
CP048230.1,351273,1
CP048230.1,351280,2
CP048230.1,353255,1
CP048230.1,353262,1
CP048230.1,353264,1
CP048230.1,355179,2
CP048230.1,358834,1
CP048230.1,371145,1
CP048230.1,372263,1
CP048230.1,372990,1
CP048230.1,373068,1
CP048230.1,373297,1
CP048230.1,373344,1
CP048230.1,373366,2
CP048230.1,375441,1
CP048230.1,376792,1
CP048230.1,382757,1
CP048230.1,399556,1
CP048230.1,399561,1
CP048230.1,409925,1
CP048230.1,410669,1
CP048230.1,411303,1
CP048230.1,411310,1
CP048230.1,411478,1
CP048230.1,411527,1
CP048230.1,411608,1
CP048230.1,411615,1
CP048230.1,411771,1
CP048230.1,412221,1
CP048230.1,412578,2
CP048230.1,418940,1
CP048230.1,424502,1
CP048230.1,430837,2
CP048230.1,430844,1
CP048230.1,439540,3
CP048230.1,439547,2
CP048230.1,443483,1
CP048230.1,443514,1
CP048230.1,443549,1
CP048230.1,443554,1
CP048230.1,443668,1
CP048230.1,443677,1
CP048230.1,443943,1
CP048230.1,443987,1
CP048230.1,447650,1
CP048230.1,450460,1
CP048230.1,450853,1
CP048230.1,456363,1
CP048230.1,456635,1
CP048230.1,460633,1
CP048230.1,460666,1
CP048230.1,460713,1
CP048230.1,460801,1
CP048230.1,463695,1
CP048230.1,465092,1
CP048230.1,469012,1
CP048230.1,474380,1
CP048230.1,474387,1
CP048230.1,475788,1
CP048230.1,476362,1
CP048230.1,476446,1
CP048230.1,476491,1
CP048230.1,476513,1
CP048230.1,476705,1
CP048230.1,481670,1
CP048230.1,481794,1
CP048230.1,481940,2
CP048230.1,482004,2
CP048230.1,483992,1
CP048230.1,485562,1
CP048230.1,486741,1
CP048230.1,488010,1
CP048230.1,488837,1
CP048230.1,488876,1
CP048231.1,17567,1
CP048231.1,18457,1
CP048231.1,24244,1
CP048231.1,27961,2
CP048231.1,28274,1
CP048231.1,28374,1
CP048231.1,28419,1
CP048231.1,31274,2
CP048231.1,31936,1
CP048231.1,31949,1
CP048231.1,32365,2
CP048231.1,32754,1
CP048231.1,42968,1
CP048231.1,45972,1
CP048231.1,49267,1
CP048231.1,49293,1
CP048231.1,50370,1
CP048231.1,51605,1
CP048231.1,52036,1
CP048231.1,52488,2
CP048231.1,52524,1
CP048231.1,54011,1
CP048231.1,55138,1
CP048231.1,65399,1
CP048231.1,65484,2
CP048231.1,65491,3
CP048231.1,68143,1
CP048231.1,72838,1
CP048231.1,75364,2
CP048231.1,75596,1
CP048231.1,75676,1
CP048231.1,75840,1
CP048231.1,75847,1
CP048231.1,75848,1
CP048231.1,75855,1
CP048231.1,75957,1
CP048231.1,76131,1
CP048231.1,78307,1
CP048231.1,83615,2
CP048231.1,84162,1
CP048231.1,90324,2
CP048231.1,90381,1
CP048231.1,91344,1
CP048231.1,92041,1
CP048231.1,93041,3
CP048231.1,94248,1
CP048231.1,96183,1
CP048231.1,96610,1
CP048231.1,97004,3
CP048231.1,97139,1
CP048231.1,97492,1
CP048231.1,97601,1
CP048231.1,98190,1
CP048231.1,101150,1
CP048231.1,102007,1
CP048231.1,102621,1
CP048231.1,102634,1
CP048231.1,102739,1
CP048231.1,102746,1
CP048231.1,114493,1
CP048231.1,116822,3
CP048231.1,121817,1
CP048231.1,132914,1
CP048231.1,141023,2
CP048231.1,141024,1
CP048231.1,147708,1
CP048231.1,148784,1
CP048231.1,149308,1
CP048231.1,150438,1
CP048231.1,156121,1
CP048231.1,159146,1
CP048231.1,159153,1
CP048231.1,163598,1
CP048231.1,167946,1
CP048231.1,177439,1
CP048231.1,183893,1
CP048231.1,183971,1
CP048231.1,193494,1
CP048231.1,194984,1
CP048231.1,196493,1
CP048231.1,196758,1
CP048231.1,203528,1
CP048231.1,221807,1
CP048231.1,222659,1
CP048231.1,224177,1
CP048231.1,225025,1
CP048231.1,225747,1
CP048231.1,226086,1
CP048231.1,226590,1
CP048231.1,230552,1
CP048231.1,232138,1
CP048231.1,233732,1
CP048231.1,233737,1
CP048231.1,233739,2
CP048231.1,233762,2
CP048231.1,233828,1
CP048231.1,233873,1
CP048231.1,233882,1
CP048231.1,234096,1
CP048231.1,234299,1
CP048231.1,234387,1
CP048231.1,236891,1
CP048231.1,237939,2
CP048231.1,237964,1
CP048231.1,238715,2
CP048231.1,238752,1
CP048231.1,238754,1
CP048231.1,238817,1
CP048231.1,238832,1
CP048231.1,240357,2
CP048231.1,240380,2
CP048231.1,242746,1
CP048231.1,246114,1
CP048231.1,246381,1
CP048231.1,248294,1
CP048231.1,248367,1
CP048231.1,248805,3
CP048231.1,252990,2
CP048231.1,256555,1
CP048231.1,256564,1
CP048231.1,256679,1
CP048231.1,256793,1
CP048231.1,256851,1
CP048231.1,256925,1
CP048231.1,257039,1
CP048231.1,264365,2
CP048231.1,264692,1
CP048231.1,264842,1
CP048231.1,264863,1
CP048231.1,265753,2
CP048231.1,267333,1
CP048231.1,278379,1
CP048231.1,278381,1
CP048231.1,278475,3
CP048231.1,278744,1
CP048231.1,279302,1
CP048231.1,279394,1
CP048231.1,279463,1
CP048231.1,279497,1
CP048231.1,279627,1
CP048231.1,279634,1
CP048231.1,279758,1
CP048231.1,279881,1
CP048231.1,279985,1
CP048231.1,280016,1
CP048231.1,280021,1
CP048231.1,280037,1
CP048231.1,284104,1
CP048231.1,284280,1
CP048231.1,284560,1
CP048231.1,284791,1
CP048231.1,286520,1
CP048231.1,289090,1
CP048231.1,289442,1
CP048231.1,289623,1
CP048231.1,290066,1
CP048231.1,290296,1
CP048231.1,290635,1
CP048231.1,291364,1
CP048231.1,292635,1
CP048231.1,295307,1
CP048231.1,295908,1
CP048231.1,295992,2
CP048231.1,296040,2
CP048231.1,296132,1
CP048231.1,296375,1
CP048231.1,296818,2
CP048231.1,296820,4
CP048231.1,296988,1
CP048231.1,297040,1
CP048231.1,297063,1
CP048231.1,297400,1
CP048231.1,298841,1
CP048231.1,298848,1
CP048231.1,298963,1
CP048231.1,299842,1
CP048231.1,299849,1
CP048231.1,299856,3
CP048231.1,299894,3
CP048231.1,299949,1
CP048231.1,299955,1
CP048231.1,302531,1
CP048231.1,302573,1
CP048231.1,302679,3
CP048231.1,303180,1
CP048231.1,303331,1
CP048231.1,303338,1
CP048231.1,303567,1
CP048231.1,303588,1
CP048231.1,303590,4
CP048231.1,303595,1
CP048231.1,303597,1
CP048231.1,303670,2
CP048231.1,316891,1
CP048231.1,321171,1
CP048231.1,324457,1
CP048231.1,334124,1
CP048231.1,338456,1
CP048231.1,341794,1
CP048231.1,343347,1
CP048231.1,343558,2
CP048231.1,343674,1
CP048231.1,344136,1
CP048231.1,345923,1
CP048231.1,346099,2
CP048231.1,347626,2
CP048231.1,351940,1
CP048231.1,354171,1
CP048231.1,354365,1
CP048231.1,354366,1
CP048231.1,354372,1
CP048231.1,354377,3
CP048231.1,354600,2
CP048231.1,354607,1
CP048231.1,354688,1
CP048231.1,355182,1
CP048231.1,355278,1
CP048231.1,355303,1
CP048231.1,355339,1
CP048231.1,355761,1
CP048231.1,356137,1
CP048231.1,356301,1
CP048231.1,356506,2
CP048231.1,363299,1
CP048231.1,365033,1
CP048231.1,369482,1
CP048231.1,369633,1
CP048231.1,369693,1
CP048231.1,370182,1
CP048231.1,370400,2
CP048231.1,370991,3
CP048231.1,371057,2
CP048231.1,371068,1
CP048231.1,371252,1
CP048231.1,371368,1
CP048231.1,371414,1
CP048231.1,371449,1
CP048231.1,371710,4
CP048231.1,372010,1
CP048231.1,372074,1
CP048231.1,372087,1
CP048231.1,372128,1
CP048231.1,372137,2
CP048231.1,372141,2
CP048231.1,372144,5
CP048231.1,372145,1
CP048231.1,372437,2
CP048231.1,372444,3
CP048231.1,372445,1
CP048231.1,372506,3
CP048231.1,372614,1
CP048231.1,372773,1
CP048231.1,379829,1
CP048231.1,380188,2
CP048231.1,380468,1
CP048231.1,380704,1
CP048231.1,381079,1
CP048231.1,381084,1
CP048231.1,381125,1
CP048231.1,381177,1
CP048231.1,381235,5
CP048231.1,381242,2
CP048231.1,381475,1
CP048231.1,381945,1
CP048231.1,382171,2
CP048231.1,382290,1
CP048231.1,382297,1
CP048231.1,382330,3
CP048231.1,382334,1
CP048231.1,382338,1
CP048231.1,382849,1
CP048231.1,383278,1
CP048231.1,383673,1
CP048231.1,384338,1
CP048231.1,384476,1
CP048231.1,386070,1
CP048231.1,389143,1
CP048231.1,389751,1
CP048231.1,391689,1
CP048231.1,392391,1
CP048231.1,392400,1
CP048231.1,392414,1
CP048231.1,395155,2
CP048231.1,397735,1
CP048231.1,397837,1
CP048231.1,400607,1
CP048231.1,401899,1
CP048231.1,403472,1
CP048231.1,406986,1
CP048231.1,407129,1
CP048231.1,409971,2
CP048231.1,409978,1
CP048231.1,410294,1
CP048231.1,410405,2
CP048231.1,410439,1
CP048231.1,410551,2
CP048231.1,410617,1
CP048231.1,410637,1
CP048231.1,410663,1
CP048231.1,411466,1
CP048231.1,411470,1
CP048231.1,412446,1
CP048231.1,417429,1
CP048231.1,417669,1
CP048231.1,419305,1
CP048231.1,421772,2
CP048231.1,422641,1
CP048231.1,424791,1
CP048231.1,424878,2
CP048231.1,424884,1
CP048231.1,424912,1
CP048231.1,424928,1
CP048231.1,425107,1
CP048231.1,428044,1
CP048231.1,429252,1
CP048231.1,430995,1
CP048231.1,433908,1
CP048231.1,434406,1
CP048231.1,437194,1
CP048231.1,437201,2
CP048231.1,437220,1
CP048231.1,437280,2
CP048231.1,437320,1
CP048231.1,437378,1
CP048231.1,437409,5
CP048231.1,437438,1
CP048231.1,437445,1
CP048231.1,437680,1
CP048231.1,439319,1
CP048231.1,440111,1
CP048231.1,441451,1
CP048231.1,443642,3
CP048231.1,443649,1
CP048231.1,443668,1
CP048231.1,443680,3
CP048231.1,443745,2
CP048231.1,443748,1
CP048231.1,443794,1
CP048231.1,444049,3
CP048231.1,444076,2
CP048231.1,444144,1
CP048231.1,444151,2
CP048231.1,444181,1
CP048231.1,444298,2
CP048231.1,444638,1
CP048231.1,444932,1
CP048231.1,446431,1
CP048231.1,446855,3
CP048231.1,446881,1
CP048231.1,446921,1
CP048231.1,446935,1
CP048231.1,446944,1
CP048231.1,447042,1
CP048231.1,447046,1
CP048231.1,447154,1
CP048231.1,447192,1
CP048231.1,447255,1
CP048231.1,447315,2
CP048231.1,447781,1
CP048231.1,448106,3
CP048231.1,448434,1
CP048231.1,448447,1
CP048231.1,449423,1
CP048231.1,450948,2
CP048231.1,450955,1
CP048231.1,451620,1
CP048231.1,453035,1
CP048231.1,453290,1
CP048231.1,453294,1
CP048231.1,453301,2
CP048231.1,453999,1
CP048231.1,454365,1
CP048231.1,454572,1
CP048231.1,454800,1
CP048231.1,455156,1
CP048231.1,455211,1
CP048231.1,456248,1
CP048231.1,456392,1
CP048231.1,456457,1
CP048231.1,456536,1
CP048231.1,456543,2
CP048231.1,456870,1
CP048231.1,456902,1
CP048231.1,457347,1
CP048231.1,458516,1
CP048231.1,459968,1
CP048231.1,460454,1
CP048231.1,460583,1
CP048231.1,461496,2
CP048231.1,461501,1
CP048231.1,461536,1
CP048231.1,461582,1
CP048231.1,461667,1
CP048231.1,462500,1
CP048231.1,462913,1
CP048231.1,462972,1
CP048231.1,463266,1
CP048231.1,464933,1
CP048231.1,465953,1
CP048231.1,466382,1
CP048231.1,468623,1
CP048231.1,470773,2
CP048231.1,470831,1
CP048231.1,470949,1
CP048231.1,472473,1
CP048231.1,473484,2
CP048231.1,473491,1
CP048231.1,474042,1
CP048231.1,474284,1
CP048231.1,474318,1
CP048231.1,474606,1
CP048231.1,474721,1
CP048231.1,474730,1
CP048231.1,475540,1
CP048231.1,475747,1
CP048231.1,475877,1
CP048231.1,476158,1
CP048231.1,476165,1
CP048231.1,476615,1
CP048231.1,476798,1
CP048231.1,479770,2
CP048231.1,480996,1
CP048231.1,481233,1
CP048231.1,481851,1
CP048231.1,482227,1
CP048231.1,482275,2
CP048231.1,482287,1
CP048231.1,482297,1
CP048231.1,482333,1
CP048231.1,482335,1
CP048231.1,482396,1
CP048231.1,482587,1
CP048231.1,482659,1
CP048231.1,482669,2
CP048231.1,482740,3
CP048231.1,482786,1
CP048231.1,482858,1
CP048231.1,482889,3
CP048231.1,482917,1
CP048231.1,483042,1
CP048231.1,484389,1
CP048231.1,484867,1
CP048231.1,485095,1
CP048231.1,486586,1
CP048231.1,486593,1
CP048231.1,487553,1
CP048231.1,487602,1
CP048231.1,487609,1
CP048231.1,487707,1
CP048231.1,491902,1
CP048231.1,510277,1
CP048232.1,21311,1
CP048232.1,22765,1
CP048232.1,27572,1
CP048232.1,27698,1
CP048232.1,27707,1
CP048232.1,36646,1
CP048232.1,36729,1
CP048232.1,39583,1
CP048232.1,42236,2
CP048232.1,42413,1
CP048232.1,42650,1
CP048232.1,42805,1
CP048232.1,44941,1
CP048232.1,45130,1
CP048232.1,46347,1
CP048232.1,55984,2
CP048232.1,56183,1
CP048232.1,56740,1
CP048232.1,58175,1
CP048232.1,59275,2
CP048232.1,59668,1
CP048232.1,59880,1
CP048232.1,59910,1
CP048232.1,60698,1
CP048232.1,61350,1
CP048232.1,66082,1
CP048232.1,66087,1
CP048232.1,66151,1
CP048232.1,71325,2
CP048232.1,74414,1
CP048232.1,74473,1
CP048232.1,74484,1
CP048232.1,74507,1
CP048232.1,74573,1
CP048232.1,83462,1
CP048232.1,83792,1
CP048232.1,83801,1
CP048232.1,88993,1
CP048232.1,89019,1
CP048232.1,102524,1
CP048232.1,108779,1
CP048232.1,109605,1
CP048232.1,109996,1
CP048232.1,111727,2
CP048232.1,114421,3
CP048232.1,117730,3
CP048232.1,119346,1
CP048232.1,122762,2
CP048232.1,122769,1
CP048232.1,122798,1
CP048232.1,123144,1
CP048232.1,133137,1
CP048232.1,136475,1
CP048232.1,136924,1
CP048232.1,136925,1
CP048232.1,137261,2
CP048232.1,149178,2
CP048232.1,160338,1
CP048232.1,162742,1
CP048232.1,163209,1
CP048232.1,167735,1
CP048232.1,167854,2
CP048232.1,167861,2
CP048232.1,167919,1
CP048232.1,167933,1
CP048232.1,168222,2
CP048232.1,168229,5
CP048232.1,168347,1
CP048232.1,168399,2
CP048232.1,168740,1
CP048232.1,169711,1
CP048232.1,169862,1
CP048232.1,173203,1
CP048232.1,176053,1
CP048232.1,176163,1
CP048232.1,176240,1
CP048232.1,180579,1
CP048232.1,180634,1
CP048232.1,180636,1
CP048232.1,180984,1
CP048232.1,181010,2
CP048232.1,185039,1
CP048232.1,187546,1
CP048232.1,188430,1
CP048232.1,188530,1
CP048232.1,188814,1
CP048232.1,189370,1
CP048232.1,190238,1
CP048232.1,190287,1
CP048232.1,190753,1
CP048232.1,190760,1
CP048232.1,190774,1
CP048232.1,190853,1
CP048232.1,191344,1
CP048232.1,191400,1
CP048232.1,206289,1
CP048232.1,207049,1
CP048232.1,215416,1
CP048232.1,218403,1
CP048232.1,219832,1
CP048232.1,222868,1
CP048232.1,228614,1
CP048232.1,231827,1
CP048232.1,231857,1
CP048232.1,231932,2
CP048232.1,234853,1
CP048232.1,235107,1
CP048232.1,235452,1
CP048232.1,241855,1
CP048232.1,242048,2
CP048232.1,242081,1
CP048232.1,246322,1
CP048232.1,247114,2
CP048232.1,248784,1
CP048232.1,249163,2
CP048232.1,250357,1
CP048232.1,263291,1
CP048232.1,263478,1
CP048232.1,263604,1
CP048232.1,266545,2
CP048232.1,273604,2
CP048232.1,276440,1
CP048232.1,276668,1
CP048232.1,276671,1
CP048232.1,276689,1
CP048232.1,277505,1
CP048232.1,283837,3
CP048232.1,284207,1
CP048232.1,284209,1
CP048232.1,284867,1
CP048232.1,284940,1
CP048232.1,285255,1
CP048232.1,289490,1
CP048232.1,290024,1
CP048232.1,290118,1
CP048232.1,290125,1
CP048232.1,290704,1
CP048232.1,294986,1
CP048232.1,300262,1
CP048232.1,301355,1
CP048232.1,306881,1
CP048232.1,315912,1
CP048232.1,317453,1
CP048232.1,317897,1
CP048232.1,317967,1
CP048232.1,318185,1
CP048232.1,318191,1
CP048232.1,318196,1
CP048232.1,318202,1
CP048232.1,318281,1
CP048232.1,318377,1
CP048232.1,318556,1
CP048232.1,318601,1
CP048232.1,318680,1
CP048232.1,318723,1
CP048232.1,318731,1
CP048232.1,318755,3
CP048232.1,318790,1
CP048232.1,318808,1
CP048232.1,318815,3
CP048232.1,320900,1
CP048232.1,322304,2
CP048232.1,322446,1
CP048232.1,323618,1
CP048232.1,323743,1
CP048232.1,323931,1
CP048232.1,324163,1
CP048232.1,329930,1
CP048232.1,330044,2
CP048232.1,330046,1
CP048232.1,330051,3
CP048232.1,330313,1
CP048232.1,330464,2
CP048232.1,330465,1
CP048232.1,330471,5
CP048232.1,339871,1
CP048232.1,340011,1
CP048232.1,341197,1
CP048232.1,341359,1
CP048232.1,341510,1
CP048232.1,341563,2
CP048232.1,341605,1
CP048232.1,343302,1
CP048232.1,343638,1
CP048232.1,343756,1
CP048232.1,345971,1
CP048232.1,350491,1
CP048232.1,354864,1
CP048232.1,355648,2
CP048232.1,355911,1
CP048232.1,355958,1
CP048232.1,355968,1
CP048232.1,356024,1
CP048232.1,356031,1
CP048232.1,356083,1
CP048232.1,365263,1
CP048232.1,365360,1
CP048232.1,367598,1
CP048232.1,367988,1
CP048232.1,368111,1
CP048232.1,368992,1
CP048232.1,369043,1
CP048232.1,369530,1
CP048232.1,369779,1
CP048232.1,369795,1
CP048232.1,369839,1
CP048232.1,369899,3
CP048232.1,369917,1
CP048232.1,369953,1
CP048232.1,370055,1
CP048232.1,370065,1
CP048232.1,370181,1
CP048232.1,370887,1
CP048232.1,372479,1
CP048232.1,374281,1
CP048232.1,374360,1
CP048232.1,374367,1
CP048232.1,376468,1
CP048232.1,376585,2
CP048232.1,376714,1
CP048232.1,376721,1
CP048232.1,376727,1
CP048232.1,376768,1
CP048232.1,376775,2
CP048232.1,376800,2
CP048232.1,376950,1
CP048232.1,379041,1
CP048232.1,381438,1
CP048232.1,381446,1
CP048232.1,381505,1
CP048232.1,386943,1
CP048232.1,387862,1
CP048232.1,389209,1
CP048232.1,389388,1
CP048232.1,389432,1
CP048232.1,389471,4
CP048232.1,389478,2
CP048232.1,389505,2
CP048232.1,389507,1
CP048232.1,389519,1
CP048232.1,389528,1
CP048232.1,390063,1
CP048232.1,390794,1
CP048232.1,391104,1
CP048232.1,391684,1
CP048232.1,392326,1
CP048232.1,392607,1
CP048232.1,392790,1
CP048232.1,392843,1
CP048232.1,392893,1
CP048232.1,392959,1
CP048232.1,393054,3
CP048232.1,393061,7
CP048232.1,393426,1
CP048232.1,394151,1
CP048232.1,394171,1
CP048232.1,394193,3
CP048232.1,394200,1
CP048232.1,395006,1
CP048232.1,396210,1
CP048232.1,397763,1
CP048232.1,397956,1
CP048232.1,401963,1
CP048232.1,402019,1
CP048232.1,403182,1
CP048232.1,403189,2
CP048232.1,405493,1
CP048232.1,405494,1
CP048232.1,405498,3
CP048232.1,405508,2
CP048232.1,405515,1
CP048232.1,405653,2
CP048232.1,405681,5
CP048232.1,405683,4
CP048232.1,405688,3
CP048232.1,405690,2
CP048232.1,405705,1
CP048232.1,405710,1
CP048232.1,405719,2
CP048232.1,405893,1
CP048232.1,405945,3
CP048232.1,406105,1
CP048232.1,406277,1
CP048232.1,406296,1
CP048232.1,406357,2
CP048232.1,406686,2
CP048232.1,407813,2
CP048232.1,408370,1
CP048232.1,408496,1
CP048232.1,409740,1
CP048232.1,410567,1
CP048232.1,410789,1
CP048232.1,410795,1
CP048232.1,411112,1
CP048232.1,411625,1
CP048232.1,412359,1
CP048232.1,412431,1
CP048232.1,412476,1
CP048232.1,412487,1
CP048232.1,412497,1
CP048232.1,412651,1
CP048232.1,412795,1
CP048232.1,412802,1
CP048232.1,412829,1
CP048232.1,412846,1
CP048232.1,412861,2
CP048232.1,412880,1
CP048232.1,412998,1
CP048232.1,413010,2
CP048232.1,413028,1
CP048232.1,413063,1
CP048232.1,413144,1
CP048232.1,413185,1
CP048232.1,416381,1
CP048232.1,416696,1
CP048232.1,417547,1
CP048232.1,417581,1
CP048232.1,417702,1
CP048232.1,417734,1
CP048232.1,418063,1
CP048232.1,418103,1
CP048232.1,419044,1
CP048232.1,419208,1
CP048232.1,419485,1
CP048232.1,419554,1
CP048232.1,419686,3
CP048232.1,420601,1
CP048232.1,420608,1
CP048232.1,421206,1
CP048232.1,421214,1
CP048232.1,421228,1
CP048232.1,421239,2
CP048232.1,421245,1
CP048232.1,421246,3
CP048232.1,421254,2
CP048232.1,421600,1
CP048232.1,421684,1
CP048232.1,421715,1
CP048232.1,421778,1
CP048232.1,422286,1
CP048232.1,422422,1
CP048232.1,422490,2
CP048232.1,423495,1
CP048232.1,425342,1
CP048232.1,425375,1
