feature_id,mean_log2FC,median_log2FC,sd_log2FC,mean_z,max_abs_z,n_pairs,n_enriched_pairs,n_depleted_pairs,pools_enriched,pools_depleted,final_call,standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood
GWK60_H00231,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_H00231,GWK60_H00231,ORF,CP048237.1,47941,48795,C,855,0,0,0,0,855,1,0.998571926711578,-13.0922616248439,0,0,0,0,0,9999,936.333333333333
GWK60_H01507,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_H01507,GWK60_H01507,ORF,CP048237.1,171688,172098,C,411,0,0,0,0,411,1,0.891871333237996,-13.0922616248439,0,0,0,0,0,9999,1112.2
GWK60_H04609,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_H04609,GWK60_H04609,ORF,CP048237.1,465294,468329,C,3036,0,0,0,0,3036,1,0.999999999999518,-13.0922616248439,0,0,0,0,0,9999,1211.83333333333
GWK60_H04851,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_H04851,GWK60_H04851,ORF,CP048237.1,486462,487499,C,1038,0,0,0,0,1038,1,0.999770642671397,-13.0922616248439,0,0,0,0,0,9999,3477.33333333333
GWK60_H06259,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_H06259,DEP1,ORF,CP048237.1,641455,643269,W,1815,0,0,0,0,1815,1,0.999999903140087,-13.0922616248439,0,0,0,0,0,9999,426.083333333333
GWK60_H06435,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_H06435,GWK60_H06435,ORF,CP048237.1,658161,659075,W,915,0,0,0,0,915,1,0.999215751447209,-13.0922616248439,0,0,0,0,0,9999,405.642857142857
GWK60_H08525,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_H08525,GWK60_H08525,ORF,CP048237.1,853065,853610,C,546,0,0,0,0,546,1,0.969527966735356,-13.0922616248439,1,0,0,0,0,9999,255.166666666667
GWK60_H08657,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_H08657,GWK60_H08657,ORF,CP048237.1,862674,863996,W,1323,0,0,0,0,1323,1,0.999986730113595,-13.0922616248439,0,0,0,0,0,9999,480.857142857143
GWK60_H09053,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_H09053,GWK60_H09053,ORF,CP048237.1,903418,904113,C,696,0,0,0,0,696,1,0.993035910822238,-13.0922616248439,0,0,0,0,0,9999,340.176470588235
GWK60_I00275,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_I00275,GWK60_I00275,ORF,CP048238.1,58807,61542,C,2736,0,0,0,0,2736,1,0.999999999990311,-13.0922616248439,0,0,0,0,0,9999,479.3125
GWK60_I01375,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_I01375,GWK60_I01375,ORF,CP048238.1,163452,163700,C,249,0,0,0,0,249,1,0.62010643234309,-13.0922616248439,0,0,0,0,0,9999,505.833333333333
GWK60_I02981,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_I02981,GWK60_I02981,ORF,CP048238.1,320830,321735,C,906,0,0,0,0,906,1,0.999141958773035,-13.0922616248439,0,0,0,0,0,9999,516.933333333333
GWK60_I03707,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_I03707,GWK60_I03707,ORF,CP048238.1,401491,402873,W,1383,0,0,0,0,1383,1,0.999992717288328,-13.0922616248439,0,0,0,0,0,9999,191.186046511628
GWK60_I03993,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_I03993,GWK60_I03993,ORF,CP048238.1,432902,433681,C,780,0,0,0,0,780,1,0.996981583675292,-13.0922616248439,1,0,0,0,0,9999,294.6875
GWK60_I04037,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_I04037,GWK60_I04037,ORF,CP048238.1,435124,436128,C,1005,0,0,0,0,1005,1,0.999680999871073,-13.0922616248439,0,0,0,0,0,9999,204.30303030303
GWK60_I05489,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_I05489,GWK60_I05489,ORF,CP048238.1,552915,554078,C,1164,0,0,0,0,1164,1,0.999934931179479,-13.0922616248439,0,0,0,0,0,9999,588.833333333333
GWK60_I05775,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_I05775,PWP5,ORF,CP048238.1,649723,659362,W,9640,0,0,0,0,9640,1,1,-13.0922616248439,0,0,0,0,0,9999,2323.33333333333
GWK60_J01815,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_J01815,GWK60_J01815,ORF,CP048239.1,215868,217973,C,2106,0,0,0,0,2106,1,0.999999994723485,-13.0922616248439,0,0,0,0,0,9999,703.125
GWK60_J02343,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_J02343,AWP1,ORF,CP048239.1,267613,270315,C,2703,0,0,0,0,2703,1,0.999999999986523,-13.0922616248439,0,0,0,0,0,9999,416.941176470588
GWK60_J04169,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_J04169,GWK60_J04169,ORF,CP048239.1,433096,434613,C,1518,0,0,0,0,1518,1,0.999998112017743,-13.0922616248439,0,0,0,0,0,9999,895.571428571429
GWK60_J07117,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_J07117,GWK60_J07117,ORF,CP048239.1,743401,746274,C,2874,0,0,0,0,2874,1,0.999999999997562,-13.0922616248439,0,0,0,0,0,9999,1142
GWK60_J09537,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_J09537,GWK60_J09537,ORF,CP048239.1,996513,997169,W,657,0,0,0,0,657,1,0.989748227726628,-13.0922616248439,0,0,0,0,0,9999,2304.66666666667
GWK60_J11187,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_J11187,GWK60_J11187,ORF,CP048239.1,1146894,1148153,C,1260,0,0,0,0,1260,1,0.999975084611061,-13.0922616248439,0,0,0,0,0,9999,5704
GWK60_J11737,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_J11737,EPA15,ORF,CP048239.1,1217667,1220510,W,2844,0,0,0,0,2844,1,0.99999999999671,-13.0922616248439,0,0,0,0,0,9999,17275
GWK60_K00187,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_K00187,GWK60_K00187,ORF,CP048240.1,37504,37926,C,423,0,0,0,0,423,1,0.902911359013501,-13.0922616248439,0,0,0,0,0,9999,377.368421052632
GWK60_K00429,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_K00429,GWK60_K00429,ORF,CP048240.1,67032,67928,C,897,0,0,0,0,897,1,0.999061229212862,-13.0922616248439,0,0,0,0,0,9999,786.285714285714
GWK60_K04235,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_K04235,GWK60_K04235,ORF,CP048240.1,418715,420463,W,1749,0,0,0,0,1749,1,0.9999998125962,-13.0922616248439,0,0,0,0,0,9999,656.266666666667
GWK60_K08129,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_K08129,RHO4,ORF,CP048240.1,844638,845609,W,972,0,0,0,0,972,1,0.999556336320926,-13.0922616248439,0,0,0,0,0,9999,9999
GWK60_K10043,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_K10043,GWK60_K10043,ORF,CP048240.1,1003581,1007384,C,3804,0,0,0,0,3804,1,1,-13.0922616248439,0,0,0,0,0,9999,1890.75
GWK60_K10285,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_K10285,GWK60_K10285,ORF,CP048240.1,1029124,1030611,W,1488,0,0,0,0,1488,1,0.999997451492205,-13.0922616248439,0,0,0,0,0,9999,5943
GWK60_L00913,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_L00913,GCY1,ORF,CP048241.1,92536,93468,C,933,0,0,0,0,933,1,0.999344855908037,-13.0922616248439,0,0,0,0,0,9999,3389.5
GWK60_L01199,11.096177375292966,11.096177375292966,NA,2.3266913388125374,2.3266913388125374,1,0,0,,,none,GWK60_L01199,GWK60_L01199,ORF,CP048241.1,113709,115241,W,1533,0,0,0,0,1533,1,0.999998374998185,-13.0922616248439,0,0,0,0,0,9999,563.5
