Chromosome,Position,Reads
CP048230.1,64667,1
CP048230.1,64949,11
CP048230.1,64951,396
CP048230.1,65206,128
CP048230.1,65317,165
CP048230.1,65386,287
CP048230.1,65422,8
CP048230.1,65552,1
CP048230.1,65554,108
CP048230.1,65561,2
CP048230.1,65606,19
CP048230.1,65613,121
CP048230.1,65630,1
CP048230.1,65766,38
CP048230.1,65807,9
CP048230.1,65837,163
CP048230.1,65864,9
CP048230.1,65934,316
CP048230.1,65974,71
CP048230.1,66131,79
CP048230.1,66283,804
CP048230.1,66574,226
CP048230.1,66670,8
CP048230.1,66913,164
CP048230.1,67279,45
CP048230.1,67286,239
CP048230.1,67381,21
CP048230.1,67511,15
CP048230.1,67779,32
CP048230.1,67819,22
CP048230.1,67965,268
CP048230.1,67972,9
CP048230.1,68560,1
CP048230.1,68663,384
CP048230.1,68665,168
CP048230.1,68670,13
CP048230.1,68680,3
CP048230.1,68767,27
CP048230.1,68778,1
CP048230.1,68779,405
CP048230.1,68794,232
CP048230.1,68813,78
CP048230.1,68829,59
CP048230.1,68840,35
CP048230.1,68842,245
CP048230.1,68849,10
CP048230.1,68854,218
CP048230.1,68855,1
CP048230.1,68865,103
CP048230.1,68876,1
CP048230.1,68931,34
CP048230.1,68938,156
CP048230.1,68943,29
CP048230.1,68949,7
CP048230.1,68950,75
CP048230.1,68951,944
CP048230.1,68956,386
CP048230.1,68963,734
CP048230.1,69016,3
CP048230.1,69019,7
CP048230.1,69026,737
CP048230.1,69066,1114
CP048230.1,69073,89
CP048230.1,69119,406
CP048230.1,69126,7
CP048230.1,69149,37
CP048230.1,69174,288
CP048230.1,69181,2
CP048230.1,69237,99
CP048230.1,69286,254
CP048230.1,69303,3
CP048230.1,69360,121
CP048230.1,69420,215
CP048230.1,69439,101
CP048230.1,69449,704
CP048230.1,69522,1107
CP048230.1,69544,242
CP048230.1,69650,650
CP048230.1,69688,47
CP048230.1,72554,5
CP048230.1,72618,2
CP048230.1,72659,588
CP048230.1,72666,1529
CP048230.1,72673,309
CP048230.1,72675,158
CP048230.1,72689,770
CP048230.1,72697,116
CP048230.1,72712,528
CP048230.1,72734,4
CP048230.1,72791,1423
CP048230.1,72823,735
CP048230.1,72825,252
CP048230.1,72831,58
CP048230.1,72908,838
CP048230.1,72934,527
CP048230.1,72935,3
CP048230.1,72939,820
CP048230.1,72941,515
CP048230.1,72950,4
CP048230.1,72959,425
CP048230.1,72969,416
CP048230.1,73035,189
CP048230.1,73070,8
CP048230.1,73071,3
CP048230.1,73073,22
CP048230.1,73075,692
CP048230.1,73089,1267
CP048230.1,73096,2293
CP048230.1,73098,1775
CP048230.1,73103,1
CP048230.1,73107,17
CP048230.1,73108,3454
CP048230.1,73115,1644
CP048230.1,73117,2
CP048230.1,73132,2
CP048230.1,73141,261
CP048230.1,73148,774
CP048230.1,73155,2502
CP048230.1,73161,2
CP048230.1,73162,4253
CP048230.1,73164,1
CP048230.1,73171,333
CP048230.1,73179,207
CP048230.1,73192,195
CP048230.1,73193,669
CP048230.1,73200,363
CP048230.1,73219,512
CP048230.1,73224,1241
CP048230.1,73230,424
CP048230.1,73239,768
CP048230.1,73246,1619
CP048230.1,73255,444
CP048230.1,73272,891
CP048230.1,73274,460
CP048230.1,73277,85
CP048230.1,73279,920
CP048230.1,73281,40
CP048230.1,73347,20
CP048230.1,73381,2952
CP048230.1,73396,732
CP048230.1,73399,99
CP048230.1,73400,896
CP048230.1,73407,962
CP048230.1,73408,756
CP048230.1,73417,2059
CP048230.1,73424,384
CP048230.1,73427,1289
CP048230.1,73429,1632
CP048230.1,73434,500
CP048230.1,73436,1407
CP048230.1,73458,417
CP048230.1,73466,1743
CP048230.1,73477,374
CP048230.1,73597,216
CP048230.1,73606,1
CP048230.1,73664,86
CP048230.1,73717,1611
CP048230.1,73720,38
CP048230.1,73737,699
CP048230.1,73746,29
CP048230.1,73750,481
CP048230.1,73753,215
CP048230.1,73773,6124
CP048230.1,73780,4715
CP048230.1,73793,2625
CP048230.1,73908,506
CP048230.1,73915,370
CP048230.1,74047,1481
CP048230.1,74080,47
CP048230.1,74087,108
CP048230.1,74106,72
CP048230.1,74530,1
CP048230.1,74675,608
CP048230.1,74682,793
CP048230.1,74692,190
CP048230.1,74703,235
CP048230.1,74731,430
CP048230.1,74736,965
CP048230.1,74841,18
CP048230.1,75235,546
CP048230.1,75283,809
CP048230.1,75292,868
CP048230.1,75303,148
CP048230.1,75383,24
CP048230.1,75405,511
CP048230.1,75448,228
CP048230.1,75475,1
CP048230.1,75544,374
CP048230.1,75616,10
CP048230.1,75623,3
CP048230.1,75625,39
CP048230.1,75700,42
CP048230.1,75707,101
CP048230.1,75709,106
CP048230.1,75753,104
CP048230.1,75802,172
CP048230.1,75809,192
CP048230.1,75810,606
CP048230.1,75823,44
CP048230.1,75863,141
CP048230.1,75865,117
CP048230.1,75872,136
CP048230.1,75892,196
CP048230.1,75900,10
CP048230.1,75907,1028
CP048230.1,75912,109
CP048230.1,75921,82
CP048230.1,75926,138
CP048230.1,75932,699
CP048230.1,75945,9
CP048230.1,75946,278
CP048230.1,75953,961
CP048230.1,76006,45
CP048230.1,76013,75
CP048230.1,76017,1391
CP048230.1,76164,5
CP048230.1,76201,167
CP048230.1,76372,122
CP048230.1,76418,262
CP048230.1,76427,534
CP048230.1,76661,198
CP048230.1,76803,231
CP048230.1,76850,1
CP048230.1,76956,308
CP048230.1,77155,86
CP048230.1,77160,72
CP048230.1,77162,2
CP048230.1,77212,156
CP048230.1,77261,167
CP048230.1,77364,1
CP048230.1,77696,151
CP048230.1,77840,222
CP048230.1,77854,23
CP048230.1,77861,100
CP048230.1,77889,322
CP048230.1,77948,100
CP048230.1,77995,1237
CP048230.1,78002,284
CP048230.1,78016,1766
CP048230.1,78023,2720
CP048230.1,78035,244
CP048230.1,78039,695
CP048230.1,78042,7
CP048230.1,78055,45
CP048230.1,78062,233
CP048230.1,78064,1928
CP048230.1,78066,110
CP048230.1,78071,1325
CP048230.1,78073,334
CP048230.1,78079,83
CP048230.1,78086,241
CP048230.1,78087,3451
CP048230.1,78094,5629
CP048230.1,78095,272
CP048230.1,78099,571
CP048230.1,78108,256
CP048230.1,78116,386
CP048230.1,78122,157
CP048230.1,78140,26
CP048230.1,78146,260
CP048230.1,78147,746
CP048230.1,78188,607
CP048230.1,78194,413
CP048230.1,78215,174
CP048230.1,78219,290
CP048230.1,78225,1892
CP048230.1,78227,238
CP048230.1,78232,1613
CP048230.1,78234,24
CP048230.1,78278,119
CP048230.1,78286,119
CP048230.1,78293,369
CP048230.1,78295,646
CP048230.1,78300,226
CP048230.1,78302,373
CP048230.1,78323,90
CP048230.1,78327,985
CP048230.1,78332,47
CP048230.1,78347,3063
CP048230.1,78352,290
CP048230.1,78354,2822
CP048230.1,78361,2021
CP048230.1,78372,1350
CP048230.1,78374,1099
CP048230.1,78379,409
CP048230.1,78381,176
CP048230.1,78387,415
CP048230.1,78396,429
CP048230.1,78415,4781
CP048230.1,78422,658
CP048230.1,78429,642
CP048230.1,78437,411
CP048230.1,78438,4507
CP048230.1,78441,65
CP048230.1,78444,4
CP048230.1,78445,6070
CP048230.1,78466,7
CP048230.1,78473,662
CP048230.1,78477,153
CP048230.1,78478,89
CP048230.1,78484,208
CP048230.1,78486,214
CP048230.1,78499,80
CP048230.1,78507,46
CP048230.1,78519,717
CP048230.1,78522,4279
CP048230.1,78524,3322
CP048230.1,78526,432
CP048230.1,78529,848
CP048230.1,78531,4882
CP048230.1,78545,35
CP048230.1,78561,31
CP048230.1,78570,4
CP048230.1,78576,32
CP048230.1,78577,30
CP048230.1,78584,94
CP048230.1,78614,209
CP048230.1,78621,2427
CP048230.1,78628,1733
CP048230.1,78629,2585
CP048230.1,78636,1570
CP048230.1,78652,41
CP048230.1,78658,470
CP048230.1,78665,1533
CP048230.1,78672,18
CP048230.1,78674,1438
CP048230.1,78679,612
CP048230.1,78681,317
CP048230.1,78691,371
CP048230.1,78693,920
CP048230.1,78699,842
CP048230.1,78706,99
CP048230.1,78708,219
CP048230.1,78720,193
CP048230.1,78733,316
CP048230.1,78735,12
CP048230.1,78749,187
CP048230.1,78756,566
CP048230.1,78758,125
CP048230.1,78761,696
CP048230.1,78765,66
CP048230.1,78767,314
CP048230.1,78804,771
CP048230.1,78810,384
CP048230.1,78817,307
CP048230.1,78820,2
CP048230.1,78821,69
CP048230.1,78825,75
CP048230.1,78828,14
CP048230.1,78830,5
CP048230.1,78836,372
CP048230.1,78855,161
CP048230.1,78856,5
CP048230.1,78860,14
CP048230.1,78865,17
CP048230.1,78882,2
CP048230.1,78892,350
CP048230.1,78894,1820
CP048230.1,78897,2322
CP048230.1,78899,863
CP048230.1,78901,613
CP048230.1,78904,639
CP048230.1,78907,912
CP048230.1,78909,37
CP048230.1,78915,135
CP048230.1,78921,368
CP048230.1,78927,1597
CP048230.1,78969,440
CP048230.1,78970,1
CP048230.1,78976,424
CP048230.1,79000,47
CP048230.1,79004,711
CP048230.1,79029,1895
CP048230.1,79036,647
CP048230.1,79038,1087
CP048230.1,79045,159
CP048230.1,79096,5
CP048230.1,79109,499
CP048230.1,79116,803
CP048230.1,79117,284
CP048230.1,79130,1288
CP048230.1,79137,43
CP048230.1,79141,345
CP048230.1,79163,298
CP048230.1,79165,131
CP048230.1,79166,305
CP048230.1,79195,420
CP048230.1,79201,480
CP048230.1,79204,1
CP048230.1,79223,1691
CP048230.1,79224,9
CP048230.1,79230,1701
CP048230.1,79249,305
CP048230.1,79266,56
CP048230.1,79332,680
CP048230.1,79335,1001
CP048230.1,79338,225
CP048230.1,79339,750
CP048230.1,79381,9
CP048230.1,79431,1
CP048230.1,79434,121
CP048230.1,79450,1
CP048230.1,79461,512
CP048230.1,79473,390
CP048230.1,79487,400
CP048230.1,79511,236
CP048230.1,79516,63
CP048230.1,79521,190
CP048230.1,79578,279
CP048230.1,79585,17
CP048230.1,79682,272
CP048230.1,79689,422
CP048230.1,79698,30
CP048230.1,79701,669
CP048230.1,79705,365
CP048230.1,79708,327
CP048230.1,79752,3543
CP048230.1,79754,47
CP048230.1,79759,2444
CP048230.1,79810,200
CP048230.1,80158,143
CP048230.1,80265,43
CP048230.1,80447,21
CP048230.1,80448,3
CP048230.1,80585,326
CP048230.1,80592,249
CP048230.1,80767,13
CP048230.1,80999,765
CP048230.1,81024,122
CP048230.1,81172,15
CP048230.1,81374,18
CP048230.1,81410,4
CP048230.1,81454,4
CP048230.1,81498,58
CP048230.1,81866,324
CP048230.1,82029,207
CP048230.1,83237,77
CP048230.1,83855,294
CP048230.1,84003,5
CP048230.1,84026,229
CP048230.1,84032,196
CP048230.1,84035,582
CP048230.1,84042,65
CP048230.1,84054,590
CP048230.1,84063,1241
CP048230.1,84070,1450
CP048230.1,84071,2135
CP048230.1,84078,4290
CP048230.1,84128,153
CP048230.1,84157,125
CP048230.1,84174,276
CP048230.1,84179,27
CP048230.1,84180,306
CP048230.1,84187,673
CP048230.1,84191,142
CP048230.1,84195,207
CP048230.1,84203,1534
CP048230.1,84210,475
CP048230.1,84272,1
CP048230.1,84368,38
CP048230.1,84531,23
CP048230.1,84533,29
CP048230.1,84643,57
CP048230.1,84704,35
CP048230.1,84860,5
CP048230.1,85029,35
CP048230.1,85127,334
CP048230.1,85134,528
CP048230.1,85300,402
CP048230.1,85387,1
CP048230.1,85423,171
CP048230.1,85449,62
CP048230.1,85456,319
CP048230.1,85460,157
CP048230.1,85493,51
CP048230.1,85612,223
CP048230.1,85679,4
CP048230.1,85833,124
CP048230.1,85955,1
CP048230.1,85978,71
CP048230.1,85991,81
CP048230.1,86018,67
CP048230.1,86019,11
CP048230.1,86025,173
CP048230.1,86029,6837
CP048230.1,86036,4401
CP048230.1,86045,669
CP048230.1,86081,91
CP048230.1,86089,19
CP048230.1,86091,1
CP048230.1,86098,176
CP048230.1,86156,93
CP048230.1,86163,38
CP048230.1,86178,4
CP048230.1,86184,261
CP048230.1,86198,765
CP048230.1,86200,68
CP048230.1,86202,87
CP048230.1,86207,4
CP048230.1,86208,1220
CP048230.1,86209,493
CP048230.1,86210,1712
CP048230.1,86212,335
CP048230.1,86213,2
CP048230.1,86215,605
CP048230.1,86217,203
CP048230.1,86219,169
CP048230.1,86220,79
CP048230.1,86221,341
CP048230.1,86224,241
CP048230.1,86226,78
CP048230.1,86230,22
CP048230.1,86279,27
CP048230.1,86281,22
CP048230.1,86318,34
CP048230.1,86320,46
CP048230.1,86350,9
CP048230.1,86356,3
CP048230.1,86357,158
CP048230.1,86358,226
CP048230.1,86365,68
CP048230.1,86371,1
CP048230.1,86445,434
CP048230.1,86453,55
CP048230.1,86455,116
CP048230.1,86459,93
CP048230.1,86461,566
CP048230.1,86470,28
CP048230.1,86529,1127
CP048230.1,86531,1030
CP048230.1,86536,123
CP048230.1,86538,1088
CP048230.1,86554,758
CP048230.1,87276,196
CP048230.1,87294,382
CP048230.1,87313,592
CP048230.1,87315,322
CP048230.1,87362,18
CP048230.1,87369,19
CP048230.1,87371,950
CP048230.1,87375,5
CP048230.1,87382,1725
CP048230.1,87389,413
CP048230.1,87393,971
CP048230.1,87408,77
CP048230.1,87410,5
CP048230.1,87421,318
CP048230.1,87428,405
CP048230.1,87465,939
CP048230.1,87488,502
CP048230.1,87535,28
CP048230.1,87539,1052
CP048230.1,87542,215
CP048230.1,87550,2638
CP048230.1,87557,169
CP048230.1,87627,59
CP048230.1,87665,504
CP048230.1,87673,7
CP048230.1,87714,1
CP048230.1,87733,81
CP048230.1,87740,520
CP048230.1,88228,142
CP048230.1,88290,490
CP048230.1,88297,153
CP048230.1,88433,107
CP048230.1,88541,66
CP048230.1,88544,42
CP048230.1,88668,312
CP048230.1,88708,220
CP048230.1,88758,252
CP048230.1,88966,292
CP048230.1,88973,365
CP048230.1,89038,76
CP048230.1,89263,1
CP048230.1,89294,206
CP048230.1,89335,190
CP048230.1,89400,35
CP048230.1,89407,16
CP048230.1,89455,514
CP048230.1,89491,283
CP048230.1,89573,368
CP048230.1,89580,276
CP048230.1,89756,58
CP048230.1,89859,343
CP048230.1,89933,333
CP048230.1,90040,476
CP048230.1,90049,2
CP048230.1,90056,162
CP048230.1,90436,75
CP048230.1,90538,68
CP048230.1,90609,124
CP048230.1,90616,432
CP048230.1,90631,4
CP048230.1,90727,667
CP048230.1,90745,37
CP048230.1,90747,619
CP048230.1,90754,475
CP048230.1,90840,2
CP048230.1,90877,213
CP048230.1,90884,366
CP048230.1,91031,360
CP048230.1,91159,116
CP048230.1,91206,431
CP048230.1,91208,103
CP048230.1,91220,186
CP048230.1,91285,100
CP048230.1,91435,3
CP048230.1,91478,168
CP048230.1,91552,46
CP048230.1,91589,184
CP048230.1,91938,102
CP048230.1,92019,4
CP048230.1,92039,1115
CP048230.1,92048,77
CP048230.1,92050,15
CP048230.1,92108,964
CP048230.1,92132,164
CP048230.1,92134,2
CP048230.1,92162,4
CP048230.1,92897,811
CP048230.1,92903,279
CP048230.1,92909,321
CP048230.1,92910,74
CP048230.1,92918,379
CP048230.1,92985,930
CP048230.1,92992,366
CP048230.1,92997,20
CP048230.1,93033,910
CP048230.1,93040,863
CP048230.1,93045,112
CP048230.1,93047,2194
CP048230.1,93053,24
CP048230.1,93057,293
CP048230.1,93080,7
CP048230.1,93087,168
CP048230.1,93133,45
CP048230.1,93140,72
CP048230.1,93148,27
CP048230.1,93198,104
CP048230.1,93204,185
CP048230.1,93362,77
CP048230.1,93369,527
CP048230.1,93559,116
CP048230.1,93566,106
CP048230.1,93584,201
CP048230.1,93821,78
CP048230.1,93931,1034
CP048230.1,93937,48
CP048230.1,93938,4
CP048230.1,94139,152
CP048230.1,94140,547
CP048230.1,94202,199
CP048230.1,94204,179
CP048230.1,94305,198
CP048230.1,94449,35
CP048230.1,94520,231
CP048230.1,94527,382
CP048230.1,94556,129
CP048230.1,94563,402
CP048230.1,94599,1
CP048230.1,94606,50
CP048230.1,94614,31
CP048230.1,94639,170
CP048230.1,94663,56
CP048230.1,94712,809
CP048230.1,94719,115
CP048230.1,94723,339
CP048230.1,94770,1
CP048230.1,94771,38
CP048230.1,94802,978
CP048230.1,94809,48
CP048230.1,94822,113
CP048230.1,94880,58
CP048230.1,94882,4
CP048230.1,94884,344
CP048230.1,94889,2
CP048230.1,94891,113
CP048230.1,94895,62
CP048230.1,94896,366
