Chromosome,Position,Reads
CP048230.1,74320,1
CP048230.1,74736,2440
CP048230.1,75292,1
CP048230.1,75810,1523
CP048230.1,75932,2
CP048230.1,76661,471
CP048230.1,76803,1
CP048230.1,77552,946
CP048230.1,77696,382
CP048230.1,77840,596
CP048230.1,77995,1790
CP048230.1,78016,554
CP048230.1,78023,361
CP048230.1,78071,2515
CP048230.1,78094,2233
CP048230.1,78108,1
CP048230.1,78215,1
CP048230.1,78225,1531
CP048230.1,78347,2722
CP048230.1,78361,23
CP048230.1,78387,793
CP048230.1,78415,132
CP048230.1,78422,189
CP048230.1,78438,3667
CP048230.1,78445,3501
CP048230.1,78519,1803
CP048230.1,78522,3040
CP048230.1,78524,566
CP048230.1,78531,3779
CP048230.1,78621,414
CP048230.1,78629,2701
CP048230.1,78636,3
CP048230.1,78652,15
CP048230.1,78674,2
CP048230.1,78706,208
CP048230.1,78756,1474
CP048230.1,78761,1710
CP048230.1,78830,9
CP048230.1,78856,12
CP048230.1,78860,39
CP048230.1,78892,1
CP048230.1,78899,1
CP048230.1,78915,290
CP048230.1,79000,109
CP048230.1,79004,1731
CP048230.1,79029,1
CP048230.1,79038,925
CP048230.1,79116,472
CP048230.1,79201,1
CP048230.1,79224,20
CP048230.1,79230,2849
CP048230.1,79434,299
CP048230.1,79461,1267
CP048230.1,79473,1
CP048230.1,79511,618
CP048230.1,79578,618
CP048230.1,79585,64
CP048230.1,79586,1
CP048230.1,79689,1
CP048230.1,79698,1
CP048230.1,79708,438
CP048230.1,79752,2321
CP048230.1,79759,821
CP048230.1,80644,1022
CP048230.1,81454,12
CP048230.1,81498,48
CP048230.1,83557,48
CP048230.1,84035,750
CP048230.1,84042,70
CP048230.1,84063,1174
CP048230.1,84071,2116
CP048230.1,84078,5040
CP048230.1,84191,1
CP048230.1,84203,1481
CP048230.1,84272,5
CP048230.1,84536,843
CP048230.1,86029,2719
CP048230.1,86036,561
CP048230.1,86098,1
CP048230.1,86163,88
CP048230.1,86184,619
CP048230.1,86208,106
CP048230.1,86210,461
CP048230.1,86215,13
CP048230.1,86221,1
CP048230.1,86224,1
CP048230.1,86313,1345
CP048230.1,86371,1
CP048230.1,86445,1077
CP048230.1,86459,269
CP048230.1,86529,1741
CP048230.1,86531,2078
CP048230.1,87294,184
CP048230.1,87382,2413
CP048230.1,87408,221
CP048230.1,87428,1
CP048230.1,87488,1
CP048230.1,87550,2111
CP048230.1,87557,2985
CP048230.1,87665,1291
CP048230.1,88966,742
CP048230.1,90840,3
CP048230.1,90877,574
CP048230.1,91159,258
CP048230.1,91166,2
CP048230.1,91208,276
CP048230.1,91220,1
CP048230.1,91547,982
CP048230.1,92897,1173
CP048230.1,92918,769
CP048230.1,92985,2247
CP048230.1,93033,2312
CP048230.1,93040,20
CP048230.1,93047,1296
CP048230.1,93080,10
CP048230.1,93087,43
CP048230.1,93148,63
CP048230.1,93198,12
CP048230.1,93369,1190
CP048230.1,93566,247
CP048230.1,93584,112
CP048230.1,94442,6
CP048230.1,94449,69
CP048230.1,94563,1050
CP048230.1,94663,144
CP048230.1,94802,4223
CP048230.1,94881,1
CP048230.1,94882,13
CP048230.1,94899,49
CP048230.1,94918,226
CP048230.1,94923,1771
CP048230.1,95025,1399
CP048230.1,95032,787
CP048230.1,95052,91
CP048230.1,95113,1018
CP048230.1,95119,1243
CP048230.1,95120,1
CP048230.1,95133,383
CP048230.1,95185,57
CP048230.1,95259,54
CP048230.1,95307,3662
CP048230.1,95462,89
CP048230.1,96024,1214
CP048230.1,96376,1315
CP048230.1,96432,12
CP048230.1,96536,2121
CP048230.1,96632,1
CP048230.1,96679,112
CP048230.1,96686,493
CP048230.1,96867,1
CP048230.1,97027,1458
CP048230.1,97031,72
CP048230.1,97041,2590
CP048230.1,97104,12
CP048230.1,97149,1
CP048230.1,97260,3
CP048230.1,97271,1
CP048230.1,97544,135
CP048230.1,97548,1
CP048230.1,97551,4041
CP048230.1,97576,820
CP048230.1,97583,3045
CP048230.1,97868,971
CP048230.1,98059,1558
CP048230.1,98066,374
CP048230.1,98127,94
CP048230.1,98134,2319
CP048230.1,98248,260
CP048230.1,98308,1246
CP048230.1,98356,746
CP048230.1,98363,77
CP048230.1,98395,1208
CP048230.1,98407,1355
CP048230.1,98414,4361
CP048230.1,98635,644
CP048230.1,98653,1206
CP048230.1,98689,994
CP048230.1,98690,408
CP048230.1,99007,808
CP048230.1,99061,72
CP048230.1,99112,56
CP048230.1,99240,91
CP048230.1,99242,100
CP048230.1,99244,888
CP048230.1,99251,1905
CP048230.1,99266,276
CP048230.1,99284,14
CP048230.1,99292,52
CP048230.1,99299,2609
CP048230.1,99387,527
CP048230.1,99391,23
CP048230.1,99398,46
CP048230.1,99406,332
CP048230.1,99413,1
CP048230.1,99429,605
CP048230.1,99475,3
CP048230.1,99491,1
CP048230.1,99684,1166
CP048230.1,99713,980
CP048230.1,99786,34
CP048230.1,99849,1583
CP048230.1,99861,73
CP048230.1,99949,2088
CP048230.1,100319,1088
CP048230.1,100570,1109
CP048230.1,100714,1
CP048230.1,100853,1
CP048230.1,100906,825
CP048230.1,100914,460
CP048230.1,101012,17
CP048230.1,101266,2446
CP048230.1,101594,22
CP048230.1,101650,1146
CP048230.1,102000,1365
CP048230.1,102131,211
CP048230.1,102145,288
CP048230.1,102490,31
CP048230.1,102491,919
CP048230.1,106410,4
CP048230.1,106415,1587
CP048230.1,106444,430
CP048230.1,106621,17
CP048230.1,107373,1711
CP048230.1,107644,320
CP048230.1,107705,311
CP048230.1,107712,323
CP048230.1,108826,2
CP048230.1,108842,455
CP048230.1,108849,2015
CP048230.1,108880,712
CP048230.1,108887,1753
CP048230.1,109080,339
CP048230.1,110242,1
CP048230.1,110418,40
CP048230.1,111093,1083
CP048230.1,112284,61
CP048230.1,113558,8
CP048230.1,113894,1
CP048230.1,114120,336
CP048230.1,114753,99
CP048230.1,115170,242
CP048230.1,117072,996
CP048230.1,117599,12
CP048230.1,117861,22
CP048230.1,119760,488
CP048230.1,120218,8
CP048230.1,120225,1686
CP048230.1,120246,1381
CP048230.1,120711,2557
CP048230.1,120753,5
CP048230.1,120902,64
CP048230.1,120915,1
CP048230.1,120916,1096
CP048230.1,121018,106
CP048230.1,121026,132
CP048230.1,121028,2130
CP048230.1,121030,338
CP048230.1,121033,812
CP048230.1,121035,2749
CP048230.1,121072,11
CP048230.1,122012,86
CP048230.1,122020,1
CP048230.1,122021,1774
CP048230.1,122023,3290
CP048230.1,122118,147
CP048230.1,122130,148
CP048230.1,122185,1
CP048230.1,122229,476
CP048230.1,122437,2217
CP048230.1,122439,732
CP048230.1,122443,1
CP048230.1,122452,9
CP048230.1,122595,25
CP048230.1,122602,1
CP048230.1,122617,1063
CP048230.1,122694,1088
CP048230.1,122697,3129
CP048230.1,122704,1
CP048230.1,122711,626
CP048230.1,122733,4193
CP048230.1,122789,15
CP048230.1,122807,415
CP048230.1,122814,596
CP048230.1,122822,1877
CP048230.1,122877,1
CP048230.1,123119,465
CP048230.1,123143,4447
CP048230.1,123145,5485
CP048230.1,123152,13
CP048230.1,123154,10748
CP048230.1,123161,3637
CP048230.1,123253,400
CP048230.1,123329,1
CP048230.1,123341,1
CP048230.1,123363,1
CP048230.1,123370,4191
CP048230.1,123375,1
CP048230.1,123377,696
CP048230.1,123386,309
CP048230.1,123399,1
CP048230.1,123407,95
CP048230.1,123422,1
CP048230.1,123426,2
CP048230.1,123431,1598
CP048230.1,123434,1
CP048230.1,123441,2242
CP048230.1,123448,947
CP048230.1,123450,2012
CP048230.1,123473,1
CP048230.1,123564,1
CP048230.1,125284,1610
CP048230.1,125945,1
CP048230.1,126629,1
CP048230.1,127530,1765
CP048230.1,127544,1652
CP048230.1,127585,448
CP048230.1,127603,541
CP048230.1,127608,800
CP048230.1,127615,3360
CP048230.1,127715,263
CP048230.1,127717,1
CP048230.1,127722,1972
CP048230.1,127762,56
CP048230.1,127771,1
CP048230.1,127799,465
CP048230.1,127806,190
CP048230.1,127808,1954
CP048230.1,127843,1
CP048230.1,127973,4734
CP048230.1,127986,15
CP048230.1,128042,555
CP048230.1,128322,2994
CP048230.1,128329,1
CP048230.1,130621,27
CP048230.1,131573,1750
CP048230.1,131580,1225
CP048230.1,131887,1485
CP048230.1,132115,6
CP048230.1,132245,804
CP048230.1,132252,2128
CP048230.1,132273,108
CP048230.1,132280,2481
CP048230.1,132281,848
CP048230.1,132295,365
CP048230.1,132329,358
CP048230.1,132357,1255
CP048230.1,132361,1169
CP048230.1,132375,285
CP048230.1,132382,615
CP048230.1,132401,4357
CP048230.1,132408,2499
CP048230.1,132417,1113
CP048230.1,132429,3720
CP048230.1,132480,1
CP048230.1,132487,872
CP048230.1,133072,1
CP048230.1,133074,2812
CP048230.1,133076,18
CP048230.1,133085,1
CP048230.1,133087,60
CP048230.1,133217,981
CP048230.1,133791,508
CP048230.1,134759,1622
CP048230.1,137804,1
CP048230.1,137963,26
CP048230.1,138381,59
CP048230.1,140802,1821
CP048230.1,140874,47
CP048230.1,140890,3384
CP048230.1,140918,1
CP048230.1,140923,1
CP048230.1,140930,1
CP048230.1,140943,1
CP048230.1,140944,3398
CP048230.1,140956,2
CP048230.1,141135,1387
CP048230.1,141142,631
CP048230.1,141222,2
CP048230.1,141229,87
CP048230.1,141231,1496
CP048230.1,141262,1
CP048230.1,141276,323
CP048230.1,141295,131
CP048230.1,141416,88
CP048230.1,141543,699
CP048230.1,141584,33
CP048230.1,141585,39
CP048230.1,141828,1
CP048230.1,141830,384
CP048230.1,141837,21
CP048230.1,141915,1
CP048230.1,142096,1
CP048230.1,142176,1485
CP048230.1,142294,2163
CP048230.1,142380,217
CP048230.1,142428,690
CP048230.1,142435,6212
CP048230.1,142452,2577
CP048230.1,142600,1916
CP048230.1,142753,1
CP048230.1,142811,78
CP048230.1,143298,84
CP048230.1,145013,885
CP048230.1,145052,1270
CP048230.1,145171,13
CP048230.1,145185,432
CP048230.1,145211,2
CP048230.1,145542,527
CP048230.1,145603,220
CP048230.1,145709,171
CP048230.1,145782,3459
CP048230.1,145789,2625
CP048230.1,145847,1947
CP048230.1,145871,1763
CP048230.1,145929,2
CP048230.1,145992,1
CP048230.1,146109,121
CP048230.1,146154,1527
CP048230.1,146328,884
CP048230.1,146410,1
CP048230.1,146424,1
CP048230.1,146505,562
CP048230.1,146599,116
CP048230.1,146606,3101
CP048230.1,146750,644
CP048230.1,146766,99
CP048230.1,146791,1024
CP048230.1,147208,1755
CP048230.1,147215,238
CP048230.1,148810,1
CP048230.1,149619,45
CP048230.1,149911,1
CP048230.1,150056,76
CP048230.1,150342,1
CP048230.1,150459,1278
CP048230.1,150513,32
CP048230.1,150515,3496
CP048230.1,150653,1
CP048230.1,150722,16
CP048230.1,150740,178
CP048230.1,150750,456
CP048230.1,150753,2
CP048230.1,150780,1
CP048230.1,150795,292
CP048230.1,150819,1152
CP048230.1,150928,568
CP048230.1,150933,38
CP048230.1,150986,1
CP048230.1,151146,570
CP048230.1,152344,645
CP048230.1,153317,170
CP048230.1,153515,588
CP048230.1,154849,48
CP048230.1,159117,77
CP048230.1,159905,1
CP048230.1,159987,2668
CP048230.1,160237,654
CP048230.1,160350,12
CP048230.1,161448,280
CP048230.1,161639,2
CP048230.1,162481,86
CP048230.1,164673,71
CP048230.1,164932,1744
CP048230.1,167803,1241
CP048230.1,168193,1
CP048230.1,168303,175
CP048230.1,168370,118
CP048230.1,168377,33
CP048230.1,168395,155
CP048230.1,168424,839
CP048230.1,169983,2053
CP048230.1,170183,6
CP048230.1,170355,1
CP048230.1,170370,116
CP048230.1,170547,1170
CP048230.1,170548,172
CP048230.1,173493,1360
CP048230.1,173543,1
CP048230.1,173560,235
CP048230.1,173567,45
CP048230.1,173576,8
CP048230.1,173577,694
CP048230.1,173708,8
CP048230.1,174450,86
CP048230.1,174580,1
CP048230.1,176347,217
CP048230.1,176385,1
CP048230.1,176794,337
CP048230.1,176820,1240
CP048230.1,179433,1
CP048230.1,179487,4
CP048230.1,179595,553
CP048230.1,179637,54
CP048230.1,179638,582
CP048230.1,179666,1804
CP048230.1,179698,1
CP048230.1,180027,1
CP048230.1,180095,96
CP048230.1,180632,13
CP048230.1,180975,628
CP048230.1,181017,4398
CP048230.1,181231,573
CP048230.1,181240,1
CP048230.1,181284,807
CP048230.1,181290,106
CP048230.1,181297,1163
CP048230.1,181326,1
CP048230.1,181395,1
CP048230.1,181843,1
CP048230.1,181872,161
CP048230.1,181879,3001
CP048230.1,181911,1444
CP048230.1,182051,23
CP048230.1,182058,1
CP048230.1,182134,1883
CP048230.1,182415,4
CP048230.1,182606,347
CP048230.1,182755,93
CP048230.1,182762,88
CP048230.1,183372,402
CP048230.1,183391,1
CP048230.1,183402,1
CP048230.1,183409,3575
CP048230.1,183416,245
CP048230.1,183420,111
CP048230.1,183438,1617
CP048230.1,183451,2987
CP048230.1,183458,1
CP048230.1,183484,3742
CP048230.1,183561,62
CP048230.1,183580,7794
CP048230.1,183587,1
CP048230.1,183592,234
CP048230.1,183674,1423
CP048230.1,183688,931
CP048230.1,183720,740
CP048230.1,183755,113
CP048230.1,183838,74
CP048230.1,183942,1265
CP048230.1,183975,55
CP048230.1,183977,1
CP048230.1,184005,1
CP048230.1,184040,1915
CP048230.1,184067,18
CP048230.1,184124,1
CP048230.1,184279,1
CP048230.1,184355,670
CP048230.1,184491,4
CP048230.1,185125,849
CP048230.1,185166,124
CP048230.1,185193,334
CP048230.1,185223,10
CP048230.1,185281,5
CP048230.1,185488,1678
CP048230.1,185558,1882
CP048230.1,185565,729
CP048230.1,185570,50
CP048230.1,185572,210
CP048230.1,185955,265
CP048230.1,188267,120
CP048230.1,188979,71
CP048230.1,189945,4
CP048230.1,190086,1
CP048230.1,190280,201
CP048230.1,190287,253
CP048230.1,190320,1929
CP048230.1,190372,53
CP048230.1,190399,3
CP048230.1,190411,1
CP048230.1,190428,956
CP048230.1,190488,1415
CP048230.1,190515,325
CP048230.1,190540,1
CP048230.1,191536,100
CP048230.1,191543,189
CP048230.1,191552,61
CP048230.1,191564,1
CP048230.1,191676,239
CP048230.1,191683,28
CP048230.1,191690,1
CP048230.1,191823,1629
CP048230.1,193666,119
CP048230.1,195807,174
CP048230.1,195951,110
CP048230.1,196282,226
CP048230.1,196456,228
CP048230.1,197351,4173
CP048230.1,198138,313
CP048230.1,198477,11
CP048230.1,198942,311
CP048230.1,198986,1707
CP048230.1,199113,1324
CP048230.1,199936,455
CP048230.1,200208,1
CP048230.1,200261,586
CP048230.1,200289,231
CP048230.1,200354,486
CP048230.1,200386,755
CP048230.1,200549,216
CP048230.1,200671,35
CP048230.1,201390,59
CP048230.1,202731,78
CP048230.1,202778,47
CP048230.1,202940,37
CP048230.1,203160,24
CP048230.1,203167,461
CP048230.1,203274,193
CP048230.1,203278,193
CP048230.1,203366,108
CP048230.1,204026,1443
CP048230.1,204229,84
CP048230.1,204536,372
CP048230.1,204543,803
CP048230.1,205514,1
CP048230.1,205667,392
CP048230.1,207607,49
CP048230.1,207941,2
CP048230.1,207994,172
CP048230.1,208754,8
CP048230.1,212127,276
CP048230.1,212134,305
CP048230.1,212153,5
CP048230.1,212609,67
CP048230.1,215610,1
CP048230.1,215645,312
CP048230.1,215820,1141
CP048230.1,227565,117
CP048230.1,229406,61
CP048230.1,231104,530
CP048230.1,231445,1
CP048230.1,231702,372
CP048230.1,232706,33
CP048230.1,232868,220
CP048230.1,235267,1
CP048230.1,235293,21
CP048230.1,235338,1223
CP048230.1,235363,1
CP048230.1,235783,228
CP048230.1,235991,1516
CP048230.1,235998,1558
CP048230.1,236014,6518
CP048230.1,236096,109
CP048230.1,236171,2
CP048230.1,236266,276
CP048230.1,236275,202
CP048230.1,236333,9
CP048230.1,236387,304
CP048230.1,236459,826
CP048230.1,236599,883
CP048230.1,236606,14
CP048230.1,236635,430
CP048230.1,239238,1067
CP048230.1,239439,147
CP048230.1,239446,106
CP048230.1,239479,137
CP048230.1,242154,229
CP048230.1,242196,1
CP048230.1,244667,330
CP048230.1,246067,997
CP048230.1,246647,166
CP048230.1,246823,1597
CP048230.1,250232,487
CP048230.1,250269,1
CP048230.1,250538,351
CP048230.1,252622,427
CP048230.1,252627,818
CP048230.1,253018,1051
CP048230.1,253025,186
CP048230.1,253181,11
CP048230.1,253884,82
CP048230.1,254625,392
CP048230.1,254711,42
CP048230.1,254812,307
CP048230.1,254895,1230
CP048230.1,254902,13
CP048230.1,255652,1650
CP048230.1,257080,559
CP048230.1,257257,1
CP048230.1,257432,87
CP048230.1,258944,44
CP048230.1,258959,1
CP048230.1,258966,26
CP048230.1,259017,442
CP048230.1,259049,2
CP048230.1,259149,32
CP048230.1,259203,1684
CP048230.1,259806,1943
CP048230.1,260027,276
CP048230.1,260034,155
CP048230.1,260124,1042
CP048230.1,260131,1273
CP048230.1,260133,242
CP048230.1,260149,1189
CP048230.1,260151,1363
CP048230.1,260332,1
CP048230.1,260580,2
CP048230.1,261155,19
CP048230.1,263916,1
CP048230.1,264072,1
CP048230.1,264140,95
CP048230.1,264217,102
CP048230.1,264274,1
CP048230.1,264280,151
CP048230.1,264301,58
CP048230.1,264308,828
CP048230.1,264344,2688
CP048230.1,264458,1
CP048230.1,265112,398
CP048230.1,265114,92
CP048230.1,265243,850
CP048230.1,265379,1
CP048230.1,265447,1187
CP048230.1,266089,638
CP048230.1,266459,425
CP048230.1,267219,38
CP048230.1,268375,753
CP048230.1,268574,4193
CP048230.1,268809,4649
CP048230.1,268928,577
CP048230.1,269228,134
CP048230.1,270424,1
CP048230.1,270425,50
CP048230.1,270491,34
CP048230.1,270557,1231
CP048230.1,270558,1
CP048230.1,270564,11
CP048230.1,270613,881
CP048230.1,270645,475
CP048230.1,270820,1
CP048230.1,271130,92
CP048230.1,271148,534
CP048230.1,272474,508
CP048230.1,273146,1
CP048230.1,273661,196
CP048230.1,273663,1
CP048230.1,273669,36
CP048230.1,273676,277
CP048230.1,273721,124
CP048230.1,273773,1
CP048230.1,276312,1
CP048230.1,276922,2691
CP048230.1,276927,31
CP048230.1,279140,1369
CP048230.1,279150,680
CP048230.1,279152,562
CP048230.1,279157,6627
CP048230.1,279159,1482
CP048230.1,279166,1425
CP048230.1,279183,1681
CP048230.1,279235,544
CP048230.1,279242,2960
CP048230.1,279337,38
CP048230.1,279344,2043
CP048230.1,281160,1
CP048230.1,281186,1
CP048230.1,281193,1
CP048230.1,285025,84
CP048230.1,285363,1025
CP048230.1,285426,258
CP048230.1,285445,1211
CP048230.1,285452,1102
CP048230.1,285486,80
CP048230.1,285592,374
CP048230.1,286696,1
CP048230.1,288190,2639
CP048230.1,288524,838
CP048230.1,291490,48
CP048230.1,291809,1072
CP048230.1,291817,48
CP048230.1,291934,8
CP048230.1,292496,3246
CP048230.1,292953,1561
CP048230.1,292960,3522
CP048230.1,296129,780
CP048230.1,296585,1050
CP048230.1,296647,577
CP048230.1,296654,1
CP048230.1,304809,52
CP048230.1,305261,1
CP048230.1,309192,125
CP048230.1,309195,1
CP048230.1,312281,1
CP048230.1,317227,267
CP048230.1,318421,601
CP048230.1,318879,59
CP048230.1,321120,1046
CP048230.1,321127,1727
CP048230.1,323005,501
CP048230.1,324928,698
CP048230.1,327079,24
CP048230.1,327631,1
CP048230.1,327822,113
CP048230.1,328333,1240
CP048230.1,328396,676
CP048230.1,328465,1
CP048230.1,328477,2
CP048230.1,328542,2
CP048230.1,328712,1
CP048230.1,328728,1661
CP048230.1,328750,878
CP048230.1,328924,1
CP048230.1,328944,613
CP048230.1,328951,3206
CP048230.1,328968,58
CP048230.1,328975,1
CP048230.1,329018,522
CP048230.1,329025,118
CP048230.1,329063,174
CP048230.1,329115,1410
CP048230.1,329163,1
CP048230.1,330710,1
CP048230.1,332030,1671
CP048230.1,332038,1198
CP048230.1,332073,31
CP048230.1,332281,1612
CP048230.1,332332,521
CP048230.1,332440,64
CP048230.1,332447,1902
CP048230.1,332456,234
CP048230.1,332463,1154
CP048230.1,332465,33
CP048230.1,332470,1969
CP048230.1,332472,1143
CP048230.1,332479,1967
CP048230.1,332609,12
CP048230.1,332619,364
CP048230.1,332650,2
CP048230.1,333493,1
CP048230.1,333637,1
CP048230.1,334133,1
CP048230.1,334364,1503
CP048230.1,335287,28
CP048230.1,335477,190
CP048230.1,339635,6
CP048230.1,339668,311
CP048230.1,339762,1
CP048230.1,339872,1839
CP048230.1,340131,514
CP048230.1,340355,506
CP048230.1,340443,1
CP048230.1,340593,26
CP048230.1,340595,98
CP048230.1,341508,1039
CP048230.1,341981,2053
CP048230.1,342004,2
CP048230.1,342345,58
CP048230.1,342513,51
CP048230.1,342600,525
CP048230.1,342965,116
CP048230.1,343338,1
CP048230.1,343444,934
CP048230.1,343451,1078
CP048230.1,345122,1716
CP048230.1,346246,1
CP048230.1,346510,1
CP048230.1,351063,1308
CP048230.1,351065,1081
CP048230.1,351072,724
CP048230.1,351273,3147
CP048230.1,351280,4899
CP048230.1,351372,278
CP048230.1,351375,1
CP048230.1,351380,1
CP048230.1,351436,5
CP048230.1,351591,1888
CP048230.1,351598,1114
CP048230.1,351977,1
CP048230.1,353255,1497
CP048230.1,353257,1458
CP048230.1,353262,1
CP048230.1,353312,5
CP048230.1,353319,812
CP048230.1,355128,1
CP048230.1,355137,1
CP048230.1,355185,2017
CP048230.1,355276,215
CP048230.1,355299,1023
CP048230.1,355306,3307
CP048230.1,357353,1
CP048230.1,358704,115
CP048230.1,361116,1
CP048230.1,361766,54
CP048230.1,364658,34
CP048230.1,371138,1
CP048230.1,372083,1
CP048230.1,372207,919
CP048230.1,372331,305
CP048230.1,372338,1161
CP048230.1,372909,1480
CP048230.1,372911,676
CP048230.1,372916,750
CP048230.1,372983,89
CP048230.1,373078,1328
CP048230.1,373122,886
CP048230.1,373124,1609
CP048230.1,373134,1
CP048230.1,373195,1043
CP048230.1,373290,742
CP048230.1,373335,78
CP048230.1,373337,30
CP048230.1,373344,54
CP048230.1,373421,584
CP048230.1,373541,767
CP048230.1,374483,3459
CP048230.1,374805,40
CP048230.1,375079,8
CP048230.1,375413,36
CP048230.1,375415,377
CP048230.1,375460,143
CP048230.1,375601,40
CP048230.1,376381,102
CP048230.1,376439,387
CP048230.1,376469,31
CP048230.1,376514,1542
CP048230.1,376534,383
CP048230.1,376567,1325
CP048230.1,376768,1053
CP048230.1,376776,251
CP048230.1,376792,1
CP048230.1,381424,963
CP048230.1,382483,776
CP048230.1,382750,2005
CP048230.1,382963,559
CP048230.1,383006,1407
CP048230.1,383808,504
CP048230.1,384517,967
CP048230.1,388079,53
CP048230.1,391827,365
CP048230.1,391829,1
CP048230.1,391873,345
CP048230.1,391922,90
CP048230.1,392666,848
CP048230.1,395125,1
CP048230.1,396826,1
CP048230.1,399482,1
CP048230.1,399483,434
CP048230.1,399642,110
CP048230.1,399649,487
CP048230.1,399694,734
CP048230.1,400243,114
CP048230.1,400397,152
CP048230.1,400404,1
CP048230.1,402695,160
CP048230.1,404634,716
CP048230.1,405328,159
CP048230.1,405506,22
CP048230.1,407586,1242
CP048230.1,407588,214
CP048230.1,407591,34
CP048230.1,410549,1
CP048230.1,411299,13
CP048230.1,411518,5
CP048230.1,411520,2402
CP048230.1,411527,1861
CP048230.1,411567,260
CP048230.1,411577,2
CP048230.1,411608,1
CP048230.1,411615,1498
CP048230.1,411653,771
CP048230.1,411662,1
CP048230.1,411664,1
CP048230.1,411666,2259
CP048230.1,411734,595
CP048230.1,411742,1
CP048230.1,411771,146
CP048230.1,411778,1955
CP048230.1,411835,1616
CP048230.1,411842,1641
CP048230.1,413608,184
CP048230.1,414043,82
CP048230.1,414215,1
CP048230.1,414511,1
CP048230.1,418933,40
CP048230.1,419202,8
CP048230.1,422653,274
CP048230.1,422657,1
CP048230.1,422687,2304
CP048230.1,422834,2
CP048230.1,422936,672
CP048230.1,423032,114
CP048230.1,423975,1
CP048230.1,424111,273
CP048230.1,424165,55
CP048230.1,424458,1
CP048230.1,424502,894
CP048230.1,424555,5080
CP048230.1,424562,12
CP048230.1,425574,235
CP048230.1,425591,106
CP048230.1,426124,1
CP048230.1,427292,313
CP048230.1,430175,3013
