Chromosome,Position,Reads
CP048230.1,61300,456
CP048230.1,61361,771
CP048230.1,61368,29
CP048230.1,61369,573
CP048230.1,61377,1092
CP048230.1,61378,116
CP048230.1,61384,591
CP048230.1,61404,445
CP048230.1,61406,121
CP048230.1,61467,107
CP048230.1,61477,211
CP048230.1,61481,259
CP048230.1,61482,373
CP048230.1,61536,1014
CP048230.1,61541,255
CP048230.1,61578,25
CP048230.1,61592,442
CP048230.1,61603,289
CP048230.1,61605,830
CP048230.1,61612,719
CP048230.1,61614,1457
CP048230.1,61619,373
CP048230.1,61621,6129
CP048230.1,61624,54
CP048230.1,61633,131
CP048230.1,61634,619
CP048230.1,61644,54
CP048230.1,61686,545
CP048230.1,61690,41
CP048230.1,61697,3
CP048230.1,61699,681
CP048230.1,61701,164
CP048230.1,61703,767
CP048230.1,61721,56
CP048230.1,61738,14
CP048230.1,61752,285
CP048230.1,61796,15
CP048230.1,61798,989
CP048230.1,61808,313
CP048230.1,61815,1523
CP048230.1,61819,734
CP048230.1,61863,32
CP048230.1,61903,209
CP048230.1,61986,356
CP048230.1,62006,449
CP048230.1,62099,101
CP048230.1,62106,163
CP048230.1,62211,422
CP048230.1,62262,487
CP048230.1,62379,339
CP048230.1,62380,5
CP048230.1,63259,472
CP048230.1,63359,2
CP048230.1,63444,10
CP048230.1,64408,250
CP048230.1,64665,150
CP048230.1,64949,15
CP048230.1,65206,537
CP048230.1,65317,371
CP048230.1,65386,8
CP048230.1,65554,11
CP048230.1,65561,3
CP048230.1,65606,43
CP048230.1,65630,1
CP048230.1,65766,93
CP048230.1,65807,9
CP048230.1,65837,284
CP048230.1,65934,396
CP048230.1,65974,141
CP048230.1,66283,287
CP048230.1,66574,2
CP048230.1,66913,345
CP048230.1,67286,298
CP048230.1,67779,67
CP048230.1,67819,48
CP048230.1,67965,265
CP048230.1,67972,10
CP048230.1,68663,797
CP048230.1,68665,272
CP048230.1,68767,73
CP048230.1,68778,2
CP048230.1,68779,780
CP048230.1,68794,92
CP048230.1,68813,180
CP048230.1,68840,81
CP048230.1,68849,36
CP048230.1,68931,56
CP048230.1,68943,52
CP048230.1,68950,124
CP048230.1,68956,560
CP048230.1,68963,7
CP048230.1,69016,7
CP048230.1,69019,16
CP048230.1,69026,779
CP048230.1,69066,659
CP048230.1,69073,5
CP048230.1,69126,14
CP048230.1,69149,109
CP048230.1,69174,303
CP048230.1,69181,3
CP048230.1,69237,190
CP048230.1,69303,9
CP048230.1,69420,410
CP048230.1,69439,209
CP048230.1,69449,736
CP048230.1,69522,1150
CP048230.1,69544,488
CP048230.1,69650,3
CP048230.1,69688,87
CP048230.1,69728,127
CP048230.1,72554,10
CP048230.1,72618,5
CP048230.1,72659,1104
CP048230.1,72666,823
CP048230.1,72675,288
CP048230.1,72712,1019
CP048230.1,72791,896
CP048230.1,72823,134
CP048230.1,72831,96
CP048230.1,72908,143
CP048230.1,72934,956
CP048230.1,72935,8
CP048230.1,72939,726
CP048230.1,72950,6
CP048230.1,72959,778
CP048230.1,72969,788
CP048230.1,73089,793
CP048230.1,73096,1382
CP048230.1,73108,1400
CP048230.1,73115,942
CP048230.1,73117,2
CP048230.1,73141,13
CP048230.1,73148,1365
CP048230.1,73155,656
CP048230.1,73179,428
CP048230.1,73200,690
CP048230.1,73219,928
CP048230.1,73224,791
CP048230.1,73230,749
CP048230.1,73239,537
CP048230.1,73246,556
CP048230.1,73272,854
CP048230.1,73274,804
CP048230.1,73281,66
CP048230.1,73347,31
CP048230.1,73399,163
CP048230.1,73400,252
CP048230.1,73417,7
CP048230.1,73427,861
CP048230.1,73429,396
CP048230.1,73436,757
CP048230.1,73458,709
CP048230.1,73466,3200
CP048230.1,73597,461
CP048230.1,73737,1121
CP048230.1,73746,73
CP048230.1,73753,12
CP048230.1,73773,1
CP048230.1,73780,6804
CP048230.1,74029,1
CP048230.1,74080,92
CP048230.1,74675,945
CP048230.1,74692,360
CP048230.1,74703,207
CP048230.1,75235,38
CP048230.1,75283,137
CP048230.1,75292,481
CP048230.1,75623,11
CP048230.1,75709,178
CP048230.1,75753,194
CP048230.1,75809,413
CP048230.1,75863,256
CP048230.1,75865,20
CP048230.1,75872,58
CP048230.1,75907,9
CP048230.1,75912,208
CP048230.1,75945,16
CP048230.1,75946,556
CP048230.1,76006,10
CP048230.1,76017,934
CP048230.1,76201,305
CP048230.1,76372,239
CP048230.1,76427,170
CP048230.1,76803,437
CP048230.1,76850,3
CP048230.1,77155,347
CP048230.1,77212,286
CP048230.1,77889,634
CP048230.1,77995,542
CP048230.1,78002,549
CP048230.1,78016,135
CP048230.1,78023,2286
CP048230.1,78035,490
CP048230.1,78039,866
CP048230.1,78062,378
CP048230.1,78064,453
CP048230.1,78066,161
CP048230.1,78071,563
CP048230.1,78073,193
CP048230.1,78079,130
CP048230.1,78086,471
CP048230.1,78087,1722
CP048230.1,78094,2728
CP048230.1,78095,487
CP048230.1,78122,293
CP048230.1,78147,37
CP048230.1,78188,231
CP048230.1,78194,680
CP048230.1,78203,3
CP048230.1,78219,33
CP048230.1,78225,320
CP048230.1,78232,939
CP048230.1,78234,48
CP048230.1,78278,144
CP048230.1,78286,58
CP048230.1,78300,226
CP048230.1,78302,707
CP048230.1,78323,195
CP048230.1,78327,167
CP048230.1,78332,71
CP048230.1,78347,1506
CP048230.1,78354,1797
CP048230.1,78361,835
CP048230.1,78372,135
CP048230.1,78379,546
CP048230.1,78396,768
CP048230.1,78415,3396
CP048230.1,78418,1
CP048230.1,78422,3815
CP048230.1,78429,1292
CP048230.1,78437,564
CP048230.1,78438,2704
CP048230.1,78445,1793
CP048230.1,78466,18
CP048230.1,78473,117
CP048230.1,78477,4
CP048230.1,78478,169
CP048230.1,78484,75
CP048230.1,78486,420
CP048230.1,78507,111
CP048230.1,78522,1817
CP048230.1,78524,1392
CP048230.1,78529,1113
CP048230.1,78531,3164
CP048230.1,78545,61
CP048230.1,78561,53
CP048230.1,78570,4
CP048230.1,78576,47
CP048230.1,78584,162
CP048230.1,78614,372
CP048230.1,78621,3618
CP048230.1,78628,1401
CP048230.1,78629,1267
CP048230.1,78636,893
CP048230.1,78658,803
CP048230.1,78667,1
CP048230.1,78672,39
CP048230.1,78674,801
CP048230.1,78679,97
CP048230.1,78699,3
CP048230.1,78720,371
CP048230.1,78733,635
CP048230.1,78749,360
CP048230.1,78756,11
CP048230.1,78758,169
CP048230.1,78761,1
CP048230.1,78767,581
CP048230.1,78810,713
CP048230.1,78817,91
CP048230.1,78865,31
CP048230.1,78892,676
CP048230.1,78894,933
CP048230.1,78899,754
CP048230.1,78901,1215
CP048230.1,78904,6
CP048230.1,78907,747
CP048230.1,78909,79
CP048230.1,78921,11
CP048230.1,78927,1196
CP048230.1,78934,3
CP048230.1,78970,3
CP048230.1,79029,74
CP048230.1,79036,959
CP048230.1,79038,1173
CP048230.1,79045,279
CP048230.1,79109,162
CP048230.1,79116,1115
CP048230.1,79130,363
CP048230.1,79137,83
CP048230.1,79163,530
CP048230.1,79166,618
CP048230.1,79195,824
CP048230.1,79201,932
CP048230.1,79223,1012
CP048230.1,79230,254
CP048230.1,79266,108
CP048230.1,79286,1
CP048230.1,79338,434
CP048230.1,79381,14
CP048230.1,79431,3
CP048230.1,79434,3
CP048230.1,79443,2
CP048230.1,79473,2
CP048230.1,79487,768
CP048230.1,79516,151
CP048230.1,79521,382
CP048230.1,79682,554
CP048230.1,79689,646
CP048230.1,79698,51
CP048230.1,79701,260
CP048230.1,79705,1
CP048230.1,79752,1447
CP048230.1,79759,781
CP048230.1,79810,398
CP048230.1,79983,694
CP048230.1,80158,334
CP048230.1,80265,106
CP048230.1,80447,42
CP048230.1,80448,2
CP048230.1,80585,214
CP048230.1,80592,350
CP048230.1,80999,115
CP048230.1,81024,228
CP048230.1,81410,6
CP048230.1,81866,613
CP048230.1,82029,346
CP048230.1,83237,128
CP048230.1,83550,854
CP048230.1,84003,10
CP048230.1,84026,434
CP048230.1,84032,365
CP048230.1,84035,438
CP048230.1,84042,1
CP048230.1,84054,539
CP048230.1,84063,443
CP048230.1,84070,782
CP048230.1,84071,369
CP048230.1,84078,2375
CP048230.1,84128,1
CP048230.1,84157,246
CP048230.1,84180,6
CP048230.1,84187,667
CP048230.1,84203,127
CP048230.1,84368,70
CP048230.1,84531,50
CP048230.1,84533,46
CP048230.1,84643,109
CP048230.1,84704,72
CP048230.1,85029,111
CP048230.1,85134,11
CP048230.1,85300,379
CP048230.1,85456,577
CP048230.1,85460,303
CP048230.1,85679,4
CP048230.1,85791,1357
CP048230.1,85833,243
CP048230.1,85978,141
CP048230.1,86018,12
CP048230.1,86019,16
CP048230.1,86029,4970
CP048230.1,86036,1593
CP048230.1,86045,430
CP048230.1,86089,32
CP048230.1,86098,183
CP048230.1,86156,168
CP048230.1,86198,5
CP048230.1,86200,146
CP048230.1,86202,1
CP048230.1,86207,11
CP048230.1,86208,921
CP048230.1,86209,234
CP048230.1,86210,1223
CP048230.1,86212,625
CP048230.1,86215,260
CP048230.1,86217,387
CP048230.1,86219,331
CP048230.1,86230,45
CP048230.1,86279,67
CP048230.1,86281,32
CP048230.1,86313,1128
CP048230.1,86318,1
CP048230.1,86320,97
CP048230.1,86350,15
CP048230.1,86357,296
CP048230.1,86358,3
CP048230.1,86365,140
CP048230.1,86453,98
CP048230.1,86529,552
CP048230.1,86538,281
CP048230.1,87294,567
CP048230.1,87315,539
CP048230.1,87382,172
CP048230.1,87389,657
CP048230.1,87428,753
CP048230.1,87465,107
CP048230.1,87488,935
CP048230.1,87535,58
CP048230.1,87550,483
CP048230.1,87557,5272
CP048230.1,87627,92
CP048230.1,87673,26
CP048230.1,87733,164
CP048230.1,88228,270
CP048230.1,88290,1
CP048230.1,88541,190
CP048230.1,89038,125
CP048230.1,89400,87
CP048230.1,89455,349
CP048230.1,89491,523
CP048230.1,89573,584
CP048230.1,89580,82
CP048230.1,89859,722
CP048230.1,89933,597
CP048230.1,90056,304
CP048230.1,90436,119
CP048230.1,90609,1
CP048230.1,90616,372
CP048230.1,90884,664
CP048230.1,91220,333
CP048230.1,91435,7
CP048230.1,91589,343
CP048230.1,92039,1250
CP048230.1,92108,1087
CP048230.1,92132,297
CP048230.1,92162,3
CP048230.1,92903,570
CP048230.1,92910,153
CP048230.1,92918,1
CP048230.1,92985,12
CP048230.1,92997,39
CP048230.1,93040,548
CP048230.1,93047,646
CP048230.1,93057,566
CP048230.1,93087,1
CP048230.1,93140,145
CP048230.1,93204,381
CP048230.1,93584,191
CP048230.1,93821,137
CP048230.1,93931,431
CP048230.1,93938,4
CP048230.1,94140,363
CP048230.1,94202,308
CP048230.1,94305,390
CP048230.1,94520,416
CP048230.1,94556,209
CP048230.1,94606,20
CP048230.1,94639,306
CP048230.1,94712,124
CP048230.1,94770,2
CP048230.1,94809,1760
CP048230.1,94822,235
CP048230.1,94884,675
CP048230.1,94889,2
CP048230.1,94891,199
CP048230.1,94895,119
CP048230.1,94896,612
CP048230.1,94918,264
CP048230.1,94925,195
CP048230.1,94994,132
CP048230.1,95023,149
CP048230.1,95025,264
CP048230.1,95028,3
CP048230.1,95030,3
CP048230.1,95032,11
CP048230.1,95034,294
CP048230.1,95041,432
CP048230.1,95052,195
CP048230.1,95058,446
CP048230.1,95059,26
CP048230.1,95094,57
CP048230.1,95113,3356
CP048230.1,95120,2135
CP048230.1,95185,728
CP048230.1,95189,31
CP048230.1,95193,2
CP048230.1,95202,20
CP048230.1,95208,20
CP048230.1,95225,566
CP048230.1,95232,1449
CP048230.1,95259,151
CP048230.1,95292,56
CP048230.1,95297,184
CP048230.1,95299,1
CP048230.1,95334,14
CP048230.1,95462,512
CP048230.1,95469,559
CP048230.1,95872,121
CP048230.1,96048,12
CP048230.1,96064,570
CP048230.1,96239,13
CP048230.1,96341,11
CP048230.1,96344,108
CP048230.1,96387,234
CP048230.1,96425,839
CP048230.1,96529,810
CP048230.1,96536,466
CP048230.1,96570,1
CP048230.1,96684,1175
CP048230.1,96686,539
CP048230.1,96714,776
CP048230.1,96867,868
CP048230.1,96874,1
CP048230.1,97020,37
CP048230.1,97026,195
CP048230.1,97027,155
CP048230.1,97034,46
CP048230.1,97041,1157
CP048230.1,97042,171
CP048230.1,97104,88
CP048230.1,97133,660
CP048230.1,97149,1202
CP048230.1,97151,127
CP048230.1,97248,1592
CP048230.1,97253,496
CP048230.1,97260,1186
CP048230.1,97271,2764
CP048230.1,97289,351
CP048230.1,97317,481
CP048230.1,97412,198
CP048230.1,97431,400
CP048230.1,97494,1715
CP048230.1,97531,570
CP048230.1,97567,45
CP048230.1,97576,1127
CP048230.1,97583,2644
CP048230.1,97769,23
CP048230.1,97808,271
CP048230.1,97868,349
CP048230.1,97988,318
CP048230.1,98031,211
CP048230.1,98059,597
CP048230.1,98066,845
CP048230.1,98071,161
CP048230.1,98127,463
CP048230.1,98134,34
CP048230.1,98146,516
CP048230.1,98150,327
CP048230.1,98156,14
CP048230.1,98184,1
CP048230.1,98277,534
CP048230.1,98308,43
CP048230.1,98310,1
CP048230.1,98356,588
CP048230.1,98363,949
CP048230.1,98388,269
CP048230.1,98390,6
CP048230.1,98401,373
CP048230.1,98407,3767
CP048230.1,98414,3465
CP048230.1,98613,90
CP048230.1,98635,56
CP048230.1,98648,344
CP048230.1,98653,198
CP048230.1,98655,197
CP048230.1,98670,117
CP048230.1,98680,54
CP048230.1,98682,15
CP048230.1,98769,8
CP048230.1,98771,22
CP048230.1,98778,246
CP048230.1,98795,143
CP048230.1,98839,129
CP048230.1,98846,208
CP048230.1,98848,39
CP048230.1,98854,1184
CP048230.1,98855,190
CP048230.1,98861,22
CP048230.1,98879,466
CP048230.1,99007,23
CP048230.1,99107,267
CP048230.1,99149,402
CP048230.1,99151,377
CP048230.1,99156,17
CP048230.1,99158,81
CP048230.1,99160,147
CP048230.1,99184,56
CP048230.1,99205,78
CP048230.1,99223,321
CP048230.1,99240,7
CP048230.1,99244,1855
CP048230.1,99247,208
CP048230.1,99251,627
CP048230.1,99259,743
CP048230.1,99266,595
CP048230.1,99292,194
CP048230.1,99294,51
CP048230.1,99299,1496
CP048230.1,99301,535
CP048230.1,99317,5
CP048230.1,99371,21
CP048230.1,99391,902
CP048230.1,99398,749
CP048230.1,99413,100
CP048230.1,99420,252
CP048230.1,99421,193
CP048230.1,99433,38
CP048230.1,99461,284
CP048230.1,99479,230
CP048230.1,99490,51
CP048230.1,99570,11
CP048230.1,99733,326
CP048230.1,99752,983
CP048230.1,99759,3
CP048230.1,99779,107
CP048230.1,99786,199
CP048230.1,99794,65
CP048230.1,100053,158
CP048230.1,100075,1
CP048230.1,100117,8
CP048230.1,100269,1
CP048230.1,100628,387
CP048230.1,100688,180
CP048230.1,100714,1
CP048230.1,100718,171
CP048230.1,100851,42
CP048230.1,100853,538
CP048230.1,100860,385
CP048230.1,100902,13
CP048230.1,100906,590
CP048230.1,101122,5
CP048230.1,101130,344
CP048230.1,101262,442
CP048230.1,101266,67
CP048230.1,101273,105
CP048230.1,101428,159
CP048230.1,101608,2
CP048230.1,101621,32
CP048230.1,101650,414
CP048230.1,101657,135
CP048230.1,101689,95
CP048230.1,101696,592
CP048230.1,101780,369
CP048230.1,101880,589
CP048230.1,101949,24
CP048230.1,102009,193
CP048230.1,102285,47
CP048230.1,102418,256
CP048230.1,102493,314
CP048230.1,102500,493
CP048230.1,102502,2
CP048230.1,102509,871
CP048230.1,102548,76
CP048230.1,102592,533
CP048230.1,102599,16
CP048230.1,106163,44
CP048230.1,106184,112
CP048230.1,106244,56
CP048230.1,106321,194
CP048230.1,106410,657
CP048230.1,106417,401
CP048230.1,106443,626
CP048230.1,106450,97
CP048230.1,106456,1042
CP048230.1,106633,61
CP048230.1,106932,41
CP048230.1,107462,4
CP048230.1,107606,7
CP048230.1,107705,53
CP048230.1,107712,1076
CP048230.1,107718,26
CP048230.1,108790,265
CP048230.1,108801,188
CP048230.1,108805,231
CP048230.1,108806,124
CP048230.1,108808,401
CP048230.1,108842,1
CP048230.1,108849,635
CP048230.1,108851,2
CP048230.1,108887,1313
CP048230.1,109239,453
CP048230.1,110241,1
CP048230.1,110242,273
CP048230.1,111189,94
CP048230.1,111208,283
CP048230.1,111311,100
CP048230.1,111383,133
CP048230.1,111474,227
CP048230.1,111481,73
CP048230.1,111990,5
CP048230.1,112284,296
CP048230.1,113548,1
CP048230.1,114088,503
CP048230.1,114120,868
CP048230.1,114127,131
CP048230.1,114136,488
CP048230.1,114452,788
CP048230.1,116289,155
CP048230.1,116594,47
CP048230.1,117383,389
CP048230.1,117611,65
CP048230.1,117861,250
CP048230.1,119278,673
CP048230.1,119316,64
CP048230.1,119407,634
CP048230.1,119566,184
CP048230.1,119602,625
CP048230.1,119611,146
CP048230.1,119753,568
CP048230.1,119760,817
CP048230.1,120090,1349
CP048230.1,120224,102
CP048230.1,120225,1869
CP048230.1,120231,1014
CP048230.1,120246,503
CP048230.1,120753,4
CP048230.1,120904,83
CP048230.1,120915,205
CP048230.1,120941,16
CP048230.1,120988,140
CP048230.1,121011,329
CP048230.1,121026,757
CP048230.1,121028,1722
CP048230.1,121029,55
CP048230.1,121033,1070
CP048230.1,121035,2988
CP048230.1,121037,212
CP048230.1,121042,39
CP048230.1,121049,361
CP048230.1,121146,8
CP048230.1,121213,3
CP048230.1,121425,131
CP048230.1,121497,39
CP048230.1,121628,25
CP048230.1,121740,206
CP048230.1,121844,123
CP048230.1,121929,104
CP048230.1,121967,73
CP048230.1,121986,545
CP048230.1,121992,382
CP048230.1,122012,1418
CP048230.1,122019,531
CP048230.1,122020,555
CP048230.1,122027,332
CP048230.1,122049,40
CP048230.1,122053,384
CP048230.1,122085,364
CP048230.1,122202,31
CP048230.1,122209,112
CP048230.1,122246,11
CP048230.1,122336,1681
CP048230.1,122343,15
CP048230.1,122437,205
CP048230.1,122439,21
CP048230.1,122441,1
CP048230.1,122443,499
CP048230.1,122444,528
CP048230.1,122446,836
CP048230.1,122452,250
CP048230.1,122508,29
CP048230.1,122511,662
CP048230.1,122518,422
CP048230.1,122550,350
CP048230.1,122564,1170
CP048230.1,122595,324
CP048230.1,122602,589
CP048230.1,122617,478
CP048230.1,122624,1559
CP048230.1,122638,136
CP048230.1,122645,393
CP048230.1,122666,32
CP048230.1,122671,224
CP048230.1,122673,3
CP048230.1,122682,381
CP048230.1,122683,4
CP048230.1,122689,42
CP048230.1,122690,572
CP048230.1,122697,631
CP048230.1,122704,2056
CP048230.1,122706,325
CP048230.1,122711,427
CP048230.1,122713,994
CP048230.1,122726,592
CP048230.1,122727,1029
CP048230.1,122728,19
CP048230.1,122733,7290
CP048230.1,122753,413
CP048230.1,122789,604
CP048230.1,122801,1
CP048230.1,122807,641
CP048230.1,122812,1369
CP048230.1,122814,1146
CP048230.1,122816,606
CP048230.1,122829,427
CP048230.1,122837,128
CP048230.1,122841,79
CP048230.1,122854,20
CP048230.1,122877,2048
CP048230.1,122961,194
CP048230.1,123029,958
CP048230.1,123049,19
CP048230.1,123090,1065
CP048230.1,123145,15
CP048230.1,123152,410
CP048230.1,123154,3383
CP048230.1,123161,5133
CP048230.1,123253,1418
CP048230.1,123260,2510
CP048230.1,123318,430
CP048230.1,123325,148
CP048230.1,123329,714
CP048230.1,123341,3085
CP048230.1,123363,2438
CP048230.1,123366,1
CP048230.1,123368,254
CP048230.1,123370,4121
CP048230.1,123371,197
CP048230.1,123375,2952
CP048230.1,123392,2600
CP048230.1,123399,824
CP048230.1,123400,207
CP048230.1,123414,79
CP048230.1,123422,1375
CP048230.1,123426,1067
CP048230.1,123431,803
CP048230.1,123433,486
CP048230.1,123434,1375
CP048230.1,123438,560
CP048230.1,123439,1
CP048230.1,123441,1376
CP048230.1,123443,129
CP048230.1,123446,804
CP048230.1,123450,1364
CP048230.1,123464,848
CP048230.1,123468,2094
CP048230.1,123473,278
CP048230.1,123475,145
CP048230.1,123476,3
CP048230.1,123480,1320
CP048230.1,123483,82
CP048230.1,123487,1942
CP048230.1,123552,2
CP048230.1,123559,193
CP048230.1,123564,574
CP048230.1,123666,1
CP048230.1,123909,415
CP048230.1,123990,11
CP048230.1,124170,3
CP048230.1,125327,14
CP048230.1,125453,435
CP048230.1,125827,11
CP048230.1,125945,145
CP048230.1,125952,315
CP048230.1,125959,119
CP048230.1,126042,94
CP048230.1,126241,232
CP048230.1,126506,768
CP048230.1,126629,743
CP048230.1,126979,88
CP048230.1,126996,83
CP048230.1,127003,138
CP048230.1,127162,79
CP048230.1,127287,27
CP048230.1,127324,1227
CP048230.1,127353,27
CP048230.1,127534,472
CP048230.1,127574,25
CP048230.1,127577,779
CP048230.1,127584,9
CP048230.1,127598,2358
CP048230.1,127603,668
CP048230.1,127608,3757
CP048230.1,127610,306
CP048230.1,127615,729
CP048230.1,127633,79
CP048230.1,127702,845
CP048230.1,127715,1657
CP048230.1,127717,436
CP048230.1,127722,628
CP048230.1,127729,869
CP048230.1,127748,459
CP048230.1,127771,661
CP048230.1,127778,1044
CP048230.1,127793,641
CP048230.1,127801,3301
CP048230.1,127808,4030
CP048230.1,127816,868
CP048230.1,127836,640
CP048230.1,127839,97
CP048230.1,127843,367
CP048230.1,127957,150
CP048230.1,127968,25
CP048230.1,127973,1946
CP048230.1,127980,1912
CP048230.1,127985,98
CP048230.1,127986,63
CP048230.1,128029,667
CP048230.1,128042,1028
CP048230.1,128322,116
CP048230.1,128329,1618
CP048230.1,128466,1
CP048230.1,129328,945
CP048230.1,129477,19
CP048230.1,130298,306
CP048230.1,130306,350
CP048230.1,131183,178
CP048230.1,131262,637
CP048230.1,131264,2
CP048230.1,131573,1975
CP048230.1,131587,391
CP048230.1,131880,2
CP048230.1,131881,1
CP048230.1,131883,7
CP048230.1,131887,140
CP048230.1,132082,190
CP048230.1,132108,219
CP048230.1,132114,425
CP048230.1,132119,92
CP048230.1,132128,8
CP048230.1,132236,80
CP048230.1,132245,265
CP048230.1,132252,1364
CP048230.1,132273,2712
CP048230.1,132280,1683
CP048230.1,132288,1234
CP048230.1,132295,2641
CP048230.1,132302,12
CP048230.1,132309,1172
CP048230.1,132329,623
CP048230.1,132336,95
CP048230.1,132348,376
CP048230.1,132355,1235
CP048230.1,132357,930
CP048230.1,132359,86
CP048230.1,132360,4
CP048230.1,132362,467
CP048230.1,132375,239
CP048230.1,132378,18
CP048230.1,132385,27
CP048230.1,132390,404
CP048230.1,132393,254
CP048230.1,132399,618
CP048230.1,132400,425
