Chromosome,Position,Reads
CP048230.1,60678,394
CP048230.1,60754,246
CP048230.1,60875,66
CP048230.1,60949,143
CP048230.1,60950,157
CP048230.1,60952,1
CP048230.1,60955,1
CP048230.1,60956,363
CP048230.1,60957,26
CP048230.1,60988,44
CP048230.1,61053,63
CP048230.1,61060,19
CP048230.1,61106,975
CP048230.1,61112,5
CP048230.1,61113,135
CP048230.1,61114,634
CP048230.1,61119,1348
CP048230.1,61151,21
CP048230.1,61158,545
CP048230.1,61187,1
CP048230.1,61194,1
CP048230.1,61242,103
CP048230.1,61255,1
CP048230.1,61350,516
CP048230.1,61369,465
CP048230.1,61376,11
CP048230.1,61377,1853
CP048230.1,61384,1553
CP048230.1,61397,1
CP048230.1,61406,848
CP048230.1,61460,1
CP048230.1,61462,1533
CP048230.1,61536,1
CP048230.1,61575,49
CP048230.1,61581,1625
CP048230.1,61605,1751
CP048230.1,61612,601
CP048230.1,61614,1525
CP048230.1,61621,2455
CP048230.1,61636,408
CP048230.1,61641,914
CP048230.1,61652,1
CP048230.1,61670,111
CP048230.1,61686,175
CP048230.1,61693,1149
CP048230.1,61808,137
CP048230.1,61812,23
CP048230.1,61815,359
CP048230.1,61863,120
CP048230.1,61946,190
CP048230.1,63098,1
CP048230.1,64667,2
CP048230.1,65422,28
CP048230.1,65456,267
CP048230.1,65554,320
CP048230.1,66131,317
CP048230.1,66574,869
CP048230.1,67388,1154
CP048230.1,67511,59
CP048230.1,67965,413
CP048230.1,68051,2
CP048230.1,68680,11
CP048230.1,68829,256
CP048230.1,68842,918
CP048230.1,68876,7
CP048230.1,68943,1
CP048230.1,68949,23
CP048230.1,68956,40
CP048230.1,68963,332
CP048230.1,69026,1
CP048230.1,69066,487
CP048230.1,69119,147
CP048230.1,69286,1
CP048230.1,69449,1
CP048230.1,69650,1
CP048230.1,70038,1
CP048230.1,72666,1517
CP048230.1,72675,1
CP048230.1,72779,1
CP048230.1,72791,3398
CP048230.1,72934,1
CP048230.1,72935,1
CP048230.1,72939,1
CP048230.1,73073,78
CP048230.1,73089,1114
CP048230.1,73096,8
CP048230.1,73107,58
CP048230.1,73108,4207
CP048230.1,73115,4232
CP048230.1,73117,1
CP048230.1,73132,7
CP048230.1,73141,971
CP048230.1,73148,5
CP048230.1,73155,2
CP048230.1,73161,5
CP048230.1,73162,1229
CP048230.1,73171,1231
CP048230.1,73200,1
CP048230.1,73224,2
CP048230.1,73239,1
CP048230.1,73246,1993
CP048230.1,73255,1664
CP048230.1,73272,1652
CP048230.1,73277,283
CP048230.1,73347,13
CP048230.1,73396,2845
CP048230.1,73400,2696
CP048230.1,73407,3599
CP048230.1,73408,2794
CP048230.1,73417,3316
CP048230.1,73424,1
CP048230.1,73427,3113
CP048230.1,73429,2503
CP048230.1,73436,1521
CP048230.1,73664,325
CP048230.1,73717,1
CP048230.1,73720,140
CP048230.1,73737,1
CP048230.1,73753,784
CP048230.1,73773,5053
CP048230.1,73780,6893
CP048230.1,73793,1
CP048230.1,73908,1847
CP048230.1,73915,1
CP048230.1,74106,245
CP048230.1,74731,1597
CP048230.1,74841,58
CP048230.1,75292,1
CP048230.1,75616,32
CP048230.1,75625,149
CP048230.1,75700,154
CP048230.1,75721,1
CP048230.1,75823,163
CP048230.1,75865,288
CP048230.1,75900,37
CP048230.1,75932,2582
CP048230.1,75953,6
CP048230.1,76006,179
CP048230.1,76013,1
CP048230.1,76017,1
CP048230.1,76956,1133
CP048230.1,77155,2
CP048230.1,77160,250
CP048230.1,77364,433
CP048230.1,77854,106
CP048230.1,77861,312
CP048230.1,77948,384
CP048230.1,78016,1323
CP048230.1,78023,2824
CP048230.1,78042,32
CP048230.1,78062,60
CP048230.1,78064,772
CP048230.1,78066,86
CP048230.1,78073,8
CP048230.1,78087,3482
CP048230.1,78094,4519
CP048230.1,78095,1
CP048230.1,78099,1
CP048230.1,78108,889
CP048230.1,78140,62
CP048230.1,78147,935
CP048230.1,78215,661
CP048230.1,78225,2753
CP048230.1,78227,1
CP048230.1,78232,1410
CP048230.1,78286,395
CP048230.1,78293,1343
CP048230.1,78295,1603
CP048230.1,78300,115
CP048230.1,78327,2
CP048230.1,78354,183
CP048230.1,78361,3812
CP048230.1,78370,2
CP048230.1,78372,314
CP048230.1,78374,1
CP048230.1,78379,490
CP048230.1,78381,271
CP048230.1,78387,379
CP048230.1,78415,3
CP048230.1,78422,2177
CP048230.1,78437,346
CP048230.1,78438,6317
CP048230.1,78441,237
CP048230.1,78445,1330
CP048230.1,78477,578
CP048230.1,78484,591
CP048230.1,78522,1687
CP048230.1,78524,3581
CP048230.1,78526,1584
CP048230.1,78529,985
CP048230.1,78531,3317
CP048230.1,78621,975
CP048230.1,78628,109
CP048230.1,78629,422
CP048230.1,78636,1479
CP048230.1,78652,157
CP048230.1,78665,1660
CP048230.1,78674,1078
CP048230.1,78679,1
CP048230.1,78681,1114
CP048230.1,78691,1430
CP048230.1,78699,3088
CP048230.1,78706,115
CP048230.1,78708,870
CP048230.1,78758,1
CP048230.1,78810,88
CP048230.1,78817,896
CP048230.1,78820,17
CP048230.1,78821,245
CP048230.1,78897,188
CP048230.1,78899,1669
CP048230.1,78915,1
CP048230.1,78927,1537
CP048230.1,78969,1615
CP048230.1,78976,1483
CP048230.1,79029,1
CP048230.1,79036,478
CP048230.1,79117,1012
CP048230.1,79130,1778
CP048230.1,79141,1289
CP048230.1,79165,251
CP048230.1,79223,1380
CP048230.1,79230,1715
CP048230.1,79530,4
CP048230.1,79689,333
CP048230.1,79698,1
CP048230.1,79701,82
CP048230.1,79705,47
CP048230.1,79708,52
CP048230.1,79752,781
CP048230.1,79754,139
CP048230.1,79759,3766
CP048230.1,80585,725
CP048230.1,80767,48
CP048230.1,80999,1
CP048230.1,81374,67
CP048230.1,81498,149
CP048230.1,83550,1
CP048230.1,83557,26
CP048230.1,84035,201
CP048230.1,84042,98
CP048230.1,84054,1
CP048230.1,84063,885
CP048230.1,84070,1
CP048230.1,84071,1841
CP048230.1,84078,1052
CP048230.1,84174,626
CP048230.1,84179,120
CP048230.1,84187,147
CP048230.1,84191,522
CP048230.1,84203,917
CP048230.1,84210,1573
CP048230.1,84860,30
CP048230.1,85036,286
CP048230.1,85387,1
CP048230.1,85423,653
CP048230.1,85449,232
CP048230.1,85678,28
CP048230.1,85833,1
CP048230.1,85991,321
CP048230.1,86025,610
CP048230.1,86029,2221
CP048230.1,86036,1530
CP048230.1,86178,27
CP048230.1,86202,300
CP048230.1,86208,656
CP048230.1,86210,1047
CP048230.1,86213,5
CP048230.1,86215,47
CP048230.1,86219,8
CP048230.1,86226,8
CP048230.1,86313,1
CP048230.1,86350,1985
CP048230.1,86356,13
CP048230.1,86358,24
CP048230.1,86470,107
CP048230.1,86529,524
CP048230.1,86538,279
CP048230.1,87276,633
CP048230.1,87294,1
CP048230.1,87313,2
CP048230.1,87369,81
CP048230.1,87382,984
CP048230.1,87393,1
CP048230.1,87410,23
CP048230.1,87421,1
CP048230.1,87465,1
CP048230.1,87542,670
CP048230.1,87550,2394
CP048230.1,87557,609
CP048230.1,88297,565
CP048230.1,88544,167
CP048230.1,88758,961
CP048230.1,88795,3
CP048230.1,89335,775
CP048230.1,89400,2
CP048230.1,89580,63
CP048230.1,90538,281
CP048230.1,90616,877
CP048230.1,90631,8
CP048230.1,90754,420
CP048230.1,91159,2270
CP048230.1,91938,333
CP048230.1,92019,11
CP048230.1,92039,1
CP048230.1,92050,41
CP048230.1,92132,55
CP048230.1,92985,54
CP048230.1,93040,626
CP048230.1,93045,434
CP048230.1,93047,367
CP048230.1,93053,90
CP048230.1,93133,160
CP048230.1,93937,170
CP048230.1,94202,12
CP048230.1,94527,1
CP048230.1,94585,1
CP048230.1,94599,3
CP048230.1,94689,1512
CP048230.1,94712,938
CP048230.1,94771,133
CP048230.1,94802,219
CP048230.1,94809,152
CP048230.1,94880,170
CP048230.1,94904,1
CP048230.1,94923,1
CP048230.1,95025,571
CP048230.1,95034,2176
CP048230.1,95041,569
CP048230.1,95052,338
CP048230.1,95076,148
CP048230.1,95101,4
CP048230.1,95113,4400
CP048230.1,95120,1206
CP048230.1,95131,1047
CP048230.1,95133,1
CP048230.1,95140,270
CP048230.1,95200,540
CP048230.1,95225,474
CP048230.1,95232,3051
CP048230.1,95268,496
CP048230.1,95462,353
CP048230.1,95469,591
CP048230.1,95560,3
CP048230.1,96232,57
CP048230.1,96387,1
CP048230.1,96536,756
CP048230.1,96570,969
CP048230.1,96690,61
CP048230.1,96693,416
CP048230.1,96867,1
CP048230.1,96874,3910
CP048230.1,96943,1116
CP048230.1,96988,638
CP048230.1,97020,1204
CP048230.1,97026,1
CP048230.1,97027,1504
CP048230.1,97041,1
CP048230.1,97054,782
CP048230.1,97070,460
CP048230.1,97081,34
CP048230.1,97104,2177
CP048230.1,97126,1
CP048230.1,97133,615
CP048230.1,97171,240
CP048230.1,97178,2533
CP048230.1,97248,2615
CP048230.1,97253,5993
CP048230.1,97260,2120
CP048230.1,97289,1
CP048230.1,97397,194
CP048230.1,97413,381
CP048230.1,97424,1433
CP048230.1,97442,1
CP048230.1,97505,1227
CP048230.1,97551,1
CP048230.1,97576,3
CP048230.1,97583,256
CP048230.1,97595,1917
CP048230.1,97954,1
CP048230.1,97987,195
CP048230.1,97988,143
CP048230.1,98066,955
CP048230.1,98127,1
CP048230.1,98134,1
CP048230.1,98146,370
CP048230.1,98150,656
CP048230.1,98156,415
CP048230.1,98191,2
CP048230.1,98199,2
CP048230.1,98324,743
CP048230.1,98356,28
CP048230.1,98395,1
CP048230.1,98407,1323
CP048230.1,98414,5717
CP048230.1,98635,468
CP048230.1,98655,235
CP048230.1,98660,358
CP048230.1,98662,459
CP048230.1,98666,53
CP048230.1,98680,19
CP048230.1,98681,171
CP048230.1,98682,856
CP048230.1,98689,562
CP048230.1,98732,107
CP048230.1,98788,16
CP048230.1,98819,48
CP048230.1,98839,20
CP048230.1,98854,103
CP048230.1,98857,23
CP048230.1,98861,3
CP048230.1,98886,391
CP048230.1,99038,48
CP048230.1,99105,15
CP048230.1,99112,9
CP048230.1,99151,1313
CP048230.1,99169,53
CP048230.1,99221,8
CP048230.1,99244,1202
CP048230.1,99251,1237
CP048230.1,99266,17
CP048230.1,99292,944
CP048230.1,99299,1078
CP048230.1,99301,1
CP048230.1,99360,245
CP048230.1,99391,667
CP048230.1,99398,1023
CP048230.1,99413,501
CP048230.1,99451,785
CP048230.1,99483,226
CP048230.1,99491,190
CP048230.1,99495,752
CP048230.1,99522,187
CP048230.1,99714,153
CP048230.1,99786,6
CP048230.1,99812,172
CP048230.1,100053,870
CP048230.1,100060,539
CP048230.1,100269,3
CP048230.1,100597,692
CP048230.1,100714,1691
CP048230.1,100824,10
CP048230.1,100853,498
CP048230.1,100865,1
CP048230.1,100906,532
CP048230.1,101026,70
CP048230.1,101115,681
CP048230.1,101122,1179
CP048230.1,101506,298
CP048230.1,101650,1004
CP048230.1,101695,192
CP048230.1,101872,72
CP048230.1,101880,428
CP048230.1,102002,106
CP048230.1,102125,120
CP048230.1,102144,1
CP048230.1,102491,1
CP048230.1,102539,285
CP048230.1,106135,24
CP048230.1,106184,444
CP048230.1,106323,184
CP048230.1,106328,54
CP048230.1,106450,137
CP048230.1,107623,1
CP048230.1,107705,85
CP048230.1,107712,1904
CP048230.1,107716,198
CP048230.1,108826,41
CP048230.1,108849,76
CP048230.1,108880,1
CP048230.1,108885,6
CP048230.1,108887,553
CP048230.1,109472,64
CP048230.1,109481,273
CP048230.1,110840,334
CP048230.1,111481,386
CP048230.1,111538,88
CP048230.1,111563,522
CP048230.1,111636,271
CP048230.1,112284,1
CP048230.1,113558,1
CP048230.1,113894,493
CP048230.1,114014,30
CP048230.1,114112,771
CP048230.1,114120,553
CP048230.1,114141,96
CP048230.1,114625,12
CP048230.1,114765,1
CP048230.1,117149,364
CP048230.1,117293,359
CP048230.1,118355,624
CP048230.1,118459,234
CP048230.1,118977,1
CP048230.1,119283,397
CP048230.1,119285,166
CP048230.1,119407,1
CP048230.1,120051,2
CP048230.1,120218,380
CP048230.1,120760,1846
CP048230.1,120768,415
CP048230.1,120915,1
CP048230.1,120948,2
CP048230.1,120988,1
CP048230.1,121003,1
CP048230.1,121007,546
CP048230.1,121010,1113
CP048230.1,121026,1333
CP048230.1,121028,1172
CP048230.1,121033,606
CP048230.1,121035,5
CP048230.1,121122,7
CP048230.1,121421,4
CP048230.1,121605,106
CP048230.1,121886,1635
CP048230.1,121967,10
CP048230.1,121974,802
CP048230.1,122078,1044
CP048230.1,122206,390
CP048230.1,122253,189
CP048230.1,122400,1081
CP048230.1,122437,4
CP048230.1,122443,1
CP048230.1,122445,1302
CP048230.1,122446,411
CP048230.1,122511,1
CP048230.1,122526,138
CP048230.1,122538,3485
CP048230.1,122545,61
CP048230.1,122546,3650
CP048230.1,122591,1
CP048230.1,122595,365
CP048230.1,122614,1
CP048230.1,122617,1027
CP048230.1,122666,973
CP048230.1,122673,1
CP048230.1,122682,1
CP048230.1,122704,145
CP048230.1,122711,6620
CP048230.1,122713,397
CP048230.1,122726,2762
CP048230.1,122728,11
CP048230.1,122733,1581
CP048230.1,122765,50
CP048230.1,122787,1542
CP048230.1,122789,1
CP048230.1,122807,1382
CP048230.1,122812,19
CP048230.1,122814,41
CP048230.1,122849,63
CP048230.1,122953,548
CP048230.1,123029,3
CP048230.1,123045,441
CP048230.1,123112,332
CP048230.1,123152,415
CP048230.1,123154,7277
CP048230.1,123161,1593
CP048230.1,123212,7
CP048230.1,123253,1
CP048230.1,123260,1587
CP048230.1,123318,2
CP048230.1,123325,3392
CP048230.1,123336,294
CP048230.1,123341,57
CP048230.1,123353,598
CP048230.1,123363,1975
CP048230.1,123370,1889
CP048230.1,123371,747
CP048230.1,123375,4828
CP048230.1,123377,472
CP048230.1,123384,1
CP048230.1,123392,840
CP048230.1,123399,1
CP048230.1,123400,7
CP048230.1,123401,1
CP048230.1,123414,3337
CP048230.1,123426,1285
CP048230.1,123429,459
CP048230.1,123431,30
CP048230.1,123434,3086
CP048230.1,123438,1226
CP048230.1,123439,1
CP048230.1,123441,3570
CP048230.1,123443,60
CP048230.1,123446,2
CP048230.1,123448,2860
CP048230.1,123450,501
CP048230.1,123468,697
CP048230.1,123473,89
CP048230.1,123475,1
CP048230.1,123480,158
CP048230.1,123487,1
CP048230.1,123871,3
CP048230.1,124011,2
CP048230.1,124170,2324
CP048230.1,125291,648
CP048230.1,125558,534
CP048230.1,125681,58
CP048230.1,126041,1363
CP048230.1,126049,278
CP048230.1,126506,1
CP048230.1,126985,1
CP048230.1,126996,1
CP048230.1,127003,2386
CP048230.1,127036,1
CP048230.1,127534,1
CP048230.1,127541,452
CP048230.1,127579,368
CP048230.1,127606,1
CP048230.1,127608,2011
CP048230.1,127610,3
CP048230.1,127615,3977
CP048230.1,127715,993
CP048230.1,127722,960
CP048230.1,127729,2389
CP048230.1,127778,1
CP048230.1,127792,58
CP048230.1,127801,823
CP048230.1,127808,3
CP048230.1,127880,1
CP048230.1,127961,1
CP048230.1,127973,495
CP048230.1,127974,1676
CP048230.1,127980,87
CP048230.1,128013,21
CP048230.1,128322,3758
CP048230.1,128329,2468
CP048230.1,128657,974
CP048230.1,129105,773
CP048230.1,131183,1
CP048230.1,131573,583
CP048230.1,131887,7
CP048230.1,131891,90
CP048230.1,131894,1
CP048230.1,131934,28
CP048230.1,132121,62
CP048230.1,132224,1
CP048230.1,132236,824
CP048230.1,132245,946
CP048230.1,132252,906
CP048230.1,132273,2590
CP048230.1,132280,2334
CP048230.1,132281,3267
CP048230.1,132288,299
CP048230.1,132295,1
CP048230.1,132302,1
CP048230.1,132309,3064
CP048230.1,132329,9
CP048230.1,132332,28
CP048230.1,132348,6498
CP048230.1,132350,2
CP048230.1,132357,1
CP048230.1,132364,310
CP048230.1,132371,1
CP048230.1,132375,1446
CP048230.1,132378,245
CP048230.1,132385,728
CP048230.1,132401,592
CP048230.1,132408,5131
CP048230.1,132422,132
CP048230.1,132429,154
CP048230.1,132431,1793
CP048230.1,132480,669
CP048230.1,132487,7
CP048230.1,132593,140
CP048230.1,133074,1
CP048230.1,133078,1
CP048230.1,133086,1097
CP048230.1,133133,2502
CP048230.1,133142,3
CP048230.1,133149,212
CP048230.1,133151,267
CP048230.1,133302,705
CP048230.1,134025,409
CP048230.1,134107,1044
CP048230.1,135076,1159
CP048230.1,135654,26
CP048230.1,135858,198
CP048230.1,137747,173
CP048230.1,137804,485
CP048230.1,137813,1
CP048230.1,137963,9
CP048230.1,140795,575
CP048230.1,140881,1
CP048230.1,140882,1
CP048230.1,140883,775
CP048230.1,140891,7
CP048230.1,140899,1436
CP048230.1,140908,509
CP048230.1,140918,4592
CP048230.1,140930,1314
CP048230.1,140951,4080
CP048230.1,140988,343
CP048230.1,140989,48
CP048230.1,140996,1850
CP048230.1,141118,175
CP048230.1,141135,1
CP048230.1,141215,1127
CP048230.1,141222,1601
CP048230.1,141224,1
CP048230.1,141229,1006
CP048230.1,141231,2395
CP048230.1,141252,1
CP048230.1,141259,4530
CP048230.1,141276,1
CP048230.1,141299,833
CP048230.1,141312,2274
CP048230.1,141330,1
CP048230.1,141358,336
CP048230.1,141409,50
CP048230.1,141453,1
CP048230.1,141495,442
CP048230.1,141502,74
CP048230.1,141574,2
CP048230.1,141576,1
CP048230.1,141700,978
CP048230.1,141828,691
CP048230.1,141830,1
CP048230.1,141837,1209
CP048230.1,141883,1
CP048230.1,141906,1529
CP048230.1,141954,3
CP048230.1,141959,1
CP048230.1,142079,3
CP048230.1,142183,1
CP048230.1,142219,65
CP048230.1,142280,40
CP048230.1,142287,1
CP048230.1,142294,2708
CP048230.1,142301,3539
CP048230.1,142380,1
CP048230.1,142428,7772
CP048230.1,142435,3864
CP048230.1,142437,370
CP048230.1,142443,110
CP048230.1,142452,4171
CP048230.1,142461,57
CP048230.1,142601,144
CP048230.1,142650,1
CP048230.1,142656,1
CP048230.1,142682,1
CP048230.1,142692,1
CP048230.1,142760,4107
CP048230.1,142902,430
CP048230.1,143010,1
CP048230.1,143050,343
CP048230.1,143102,212
CP048230.1,143569,1785
CP048230.1,143775,169
CP048230.1,143904,840
CP048230.1,143979,2004
CP048230.1,144309,32
CP048230.1,144312,32
CP048230.1,144316,561
CP048230.1,144579,14
CP048230.1,144986,1167
CP048230.1,144993,373
CP048230.1,145009,1
CP048230.1,145105,220
CP048230.1,145149,3
CP048230.1,145171,2
CP048230.1,145178,1320
CP048230.1,145204,63
CP048230.1,145299,7
CP048230.1,145313,41
CP048230.1,145324,121
CP048230.1,145343,39
CP048230.1,145520,1
CP048230.1,145527,648
CP048230.1,145613,135
CP048230.1,145619,86
CP048230.1,145620,2
CP048230.1,145627,2
CP048230.1,145628,3
CP048230.1,145629,16
CP048230.1,145630,51
CP048230.1,145633,558
CP048230.1,145654,502
CP048230.1,145661,81
CP048230.1,145664,137
CP048230.1,145676,19
CP048230.1,145678,79
CP048230.1,145709,18
CP048230.1,145725,1
CP048230.1,145782,1210
CP048230.1,145789,3792
CP048230.1,145792,1212
CP048230.1,145929,1083
CP048230.1,145947,208
CP048230.1,146004,903
CP048230.1,146010,1
CP048230.1,146012,725
CP048230.1,146019,1160
CP048230.1,146049,31
CP048230.1,146318,89
CP048230.1,146424,119
CP048230.1,146431,364
CP048230.1,146500,848
CP048230.1,146663,438
CP048230.1,146668,286
CP048230.1,146743,140
CP048230.1,146750,941
CP048230.1,146773,791
CP048230.1,146858,754
CP048230.1,147073,329
CP048230.1,147208,784
CP048230.1,147215,1146
CP048230.1,147271,3294
CP048230.1,147278,326
CP048230.1,147342,88
CP048230.1,149782,1
CP048230.1,149918,594
CP048230.1,150073,1
CP048230.1,150085,1
CP048230.1,150208,355
CP048230.1,150272,65
CP048230.1,150276,803
CP048230.1,150296,21
CP048230.1,150434,1180
CP048230.1,150435,1564
CP048230.1,150437,383
CP048230.1,150458,146
CP048230.1,150459,717
CP048230.1,150515,3657
CP048230.1,150520,304
CP048230.1,150522,1247
CP048230.1,150551,1
CP048230.1,150653,2381
CP048230.1,150740,330
CP048230.1,150755,1527
CP048230.1,150766,255
CP048230.1,150780,196
CP048230.1,150802,894
CP048230.1,150825,592
CP048230.1,150926,247
CP048230.1,150933,19
CP048230.1,150959,8
CP048230.1,150961,1696
CP048230.1,150970,269
CP048230.1,151119,619
CP048230.1,151146,1202
CP048230.1,151147,574
CP048230.1,151158,1114
CP048230.1,151254,1
CP048230.1,151265,1331
CP048230.1,151281,1549
CP048230.1,151354,8
CP048230.1,151412,1
CP048230.1,151424,1
CP048230.1,151460,1
CP048230.1,151552,839
CP048230.1,151559,1887
CP048230.1,151751,9
CP048230.1,151957,526
CP048230.1,152429,991
CP048230.1,152952,18
CP048230.1,153152,201
CP048230.1,153317,1
CP048230.1,154397,2
CP048230.1,154422,1911
CP048230.1,154587,1
CP048230.1,154916,1
CP048230.1,154957,1106
CP048230.1,156272,1
CP048230.1,158888,1012
CP048230.1,159679,71
CP048230.1,159906,4
CP048230.1,159913,1015
CP048230.1,159917,1
CP048230.1,159924,956
CP048230.1,159967,40
CP048230.1,160018,3
CP048230.1,160116,20
CP048230.1,160127,158
CP048230.1,160244,1
CP048230.1,160310,2308
CP048230.1,160311,1230
CP048230.1,160721,2333
CP048230.1,161616,98
CP048230.1,161621,28
CP048230.1,161623,163
CP048230.1,162481,454
CP048230.1,162893,2288
CP048230.1,165146,317
CP048230.1,165436,1
CP048230.1,165486,1
CP048230.1,167792,2070
CP048230.1,168193,1
CP048230.1,168303,22
CP048230.1,168310,391
CP048230.1,168329,105
CP048230.1,168370,649
CP048230.1,168424,339
CP048230.1,168437,11
CP048230.1,168578,370
CP048230.1,168612,10
CP048230.1,169614,1
CP048230.1,169813,463
CP048230.1,169982,250
CP048230.1,169983,1368
CP048230.1,170183,1
CP048230.1,170190,447
CP048230.1,170280,200
CP048230.1,170511,1964
CP048230.1,170547,1357
CP048230.1,170548,197
CP048230.1,171077,1
CP048230.1,172769,673
CP048230.1,173444,858
CP048230.1,173507,1
CP048230.1,173514,857
CP048230.1,173536,172
CP048230.1,173560,276
CP048230.1,173576,111
CP048230.1,173578,512
CP048230.1,173585,137
CP048230.1,173708,147
CP048230.1,174120,1
CP048230.1,176347,9
CP048230.1,176360,263
CP048230.1,176389,160
CP048230.1,176419,1
CP048230.1,176668,53
CP048230.1,176776,51
CP048230.1,176783,300
CP048230.1,176794,1
CP048230.1,176803,552
CP048230.1,176812,60
CP048230.1,176848,32
CP048230.1,176874,19
CP048230.1,176881,1926
CP048230.1,179524,150
CP048230.1,179588,271
CP048230.1,179590,441
CP048230.1,179597,8
CP048230.1,179603,13
CP048230.1,179637,997
CP048230.1,179644,153
CP048230.1,179717,398
CP048230.1,179901,176
CP048230.1,180095,1
CP048230.1,180821,43
CP048230.1,180852,130
CP048230.1,180975,51
CP048230.1,180982,1410
CP048230.1,181017,1
CP048230.1,181101,1600
CP048230.1,181116,5
CP048230.1,181172,1
CP048230.1,181262,1240
CP048230.1,181269,1527
CP048230.1,181315,45
CP048230.1,181369,1609
CP048230.1,181388,1
CP048230.1,181460,95
CP048230.1,181521,1
CP048230.1,181670,1
CP048230.1,181851,723
CP048230.1,181872,1803
CP048230.1,181879,544
CP048230.1,181968,2216
CP048230.1,182016,292
CP048230.1,182034,1
CP048230.1,182058,733
CP048230.1,182076,476
CP048230.1,182083,1
CP048230.1,182127,1
CP048230.1,182134,614
CP048230.1,182303,583
CP048230.1,182326,583
CP048230.1,182349,121
CP048230.1,182420,195
CP048230.1,182431,12
CP048230.1,182442,1195
CP048230.1,182479,1
CP048230.1,182560,105
CP048230.1,182704,1
CP048230.1,182755,367
CP048230.1,182762,117
CP048230.1,183243,5
CP048230.1,183257,35
CP048230.1,183366,169
CP048230.1,183372,46
CP048230.1,183391,1135
CP048230.1,183420,1
CP048230.1,183436,2549
CP048230.1,183443,121
CP048230.1,183445,3
CP048230.1,183455,379
CP048230.1,183458,1
CP048230.1,183482,60
CP048230.1,183483,813
CP048230.1,183484,392
CP048230.1,183569,1169
CP048230.1,183576,1300
CP048230.1,183579,2
CP048230.1,183580,1249
CP048230.1,183587,781
CP048230.1,183610,1027
CP048230.1,183621,1224
CP048230.1,183652,38
CP048230.1,183674,1083
CP048230.1,183688,552
CP048230.1,183695,1042
CP048230.1,183718,597
CP048230.1,183725,40
CP048230.1,183755,2168
