Chromosome	Source	Up feature type	Up feature name	Up gene name	Up feature dist	Down feature type	Down feature name	Down gene name	Down feature dist	IntergenicType	Hit position	Hit count
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	0	gene	GWK60_A00253	GWK60_A00253	0	ORF(C)-ORF(C)	50503	1
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	39	gene	GWK60_A00275	GWK60_A00275	789	C-C	51017	7551
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	123	gene	GWK60_A00275	GWK60_A00275	705	C-C	51101	218
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	124	gene	GWK60_A00275	GWK60_A00275	704	C-C	51102	3
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	136	gene	GWK60_A00275	GWK60_A00275	692	C-C	51114	1
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	166	gene	GWK60_A00275	GWK60_A00275	662	C-C	51144	208
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	171	gene	GWK60_A00275	GWK60_A00275	657	C-C	51149	2
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	229	gene	GWK60_A00275	GWK60_A00275	599	C-C	51207	782
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	258	gene	GWK60_A00275	GWK60_A00275	570	C-C	51236	1064
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	311	gene	GWK60_A00275	GWK60_A00275	517	C-C	51289	1
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	415	gene	GWK60_A00275	GWK60_A00275	413	C-C	51393	2589
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	489	gene	GWK60_A00275	GWK60_A00275	339	C-C	51467	41
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	534	gene	GWK60_A00275	GWK60_A00275	294	C-C	51512	3
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	571	gene	GWK60_A00275	GWK60_A00275	257	C-C	51549	1531
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	575	gene	GWK60_A00275	GWK60_A00275	253	C-C	51553	2792
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	578	gene	GWK60_A00275	GWK60_A00275	250	C-C	51556	481
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	735	gene	GWK60_A00275	GWK60_A00275	93	C-C	51713	4239
CP048230.1	W	gene	GWK60_A00253	GWK60_A00253	787	gene	GWK60_A00275	GWK60_A00275	41	C-C	51765	2
CP048230.1	W	gene	GWK60_A00275	GWK60_A00275	0	gene	GWK60_A00275	GWK60_A00275	0	ORF(C)-ORF(C)	52871	3517
CP048230.1	W	gene	GWK60_A00275	GWK60_A00275	0	gene	GWK60_A00275	GWK60_A00275	0	ORF(C)-ORF(C)	53087	14
CP048230.1	W	gene	GWK60_A00275	GWK60_A00275	212	gene	GWK60_A00297	SCL1	972	C-W	55227	1
CP048230.1	W	gene	GWK60_A00275	GWK60_A00275	241	gene	GWK60_A00297	SCL1	943	C-W	55256	1
CP048230.1	W	gene	GWK60_A00275	GWK60_A00275	332	gene	GWK60_A00297	SCL1	852	C-W	55347	4200
CP048230.1	W	gene	GWK60_A00275	GWK60_A00275	583	gene	GWK60_A00297	SCL1	601	C-W	55598	3073
CP048230.1	W	gene	GWK60_A00275	GWK60_A00275	877	gene	GWK60_A00297	SCL1	307	C-W	55892	2
CP048230.1	W	gene	GWK60_A00319	ERG4	211	gene	GWK60_A00341	PDR1	3327	C-W	58884	1
CP048230.1	W	gene	GWK60_A00319	ERG4	252	gene	GWK60_A00341	PDR1	3286	C-W	58925	1
CP048230.1	W	gene	GWK60_A00319	ERG4	283	gene	GWK60_A00341	PDR1	3255	C-W	58956	5057
CP048230.1	W	gene	GWK60_A00319	ERG4	304	gene	GWK60_A00341	PDR1	3234	C-W	58977	1873
CP048230.1	W	gene	GWK60_A00319	ERG4	308	gene	GWK60_A00341	PDR1	3230	C-W	58981	8
CP048230.1	W	gene	GWK60_A00319	ERG4	323	gene	GWK60_A00341	PDR1	3215	C-W	58996	8375
CP048230.1	W	gene	GWK60_A00319	ERG4	366	gene	GWK60_A00341	PDR1	3172	C-W	59039	6
CP048230.1	W	gene	GWK60_A00319	ERG4	407	gene	GWK60_A00341	PDR1	3131	C-W	59080	3699
CP048230.1	W	gene	GWK60_A00319	ERG4	438	gene	GWK60_A00341	PDR1	3100	C-W	59111	3585
CP048230.1	W	gene	GWK60_A00319	ERG4	465	gene	GWK60_A00341	PDR1	3073	C-W	59138	700
CP048230.1	W	gene	GWK60_A00319	ERG4	545	gene	GWK60_A00341	PDR1	2993	C-W	59218	7
CP048230.1	W	gene	GWK60_A00319	ERG4	1316	gene	GWK60_A00341	PDR1	2222	C-W	59989	1
CP048230.1	W	gene	GWK60_A00319	ERG4	1325	gene	GWK60_A00341	PDR1	2213	C-W	59998	1
CP048230.1	W	gene	GWK60_A00319	ERG4	2074	gene	GWK60_A00341	PDR1	1464	C-W	60747	127
CP048230.1	W	gene	GWK60_A00319	ERG4	2195	gene	GWK60_A00341	PDR1	1343	C-W	60868	1
CP048230.1	W	gene	GWK60_A00319	ERG4	2249	gene	GWK60_A00341	PDR1	1289	C-W	60922	36
CP048230.1	W	gene	GWK60_A00319	ERG4	2275	gene	GWK60_A00341	PDR1	1263	C-W	60948	33
CP048230.1	W	gene	GWK60_A00319	ERG4	2380	gene	GWK60_A00341	PDR1	1158	C-W	61053	38
CP048230.1	W	gene	GWK60_A00319	ERG4	2408	gene	GWK60_A00341	PDR1	1130	C-W	61081	989
CP048230.1	W	gene	GWK60_A00319	ERG4	2433	gene	GWK60_A00341	PDR1	1105	C-W	61106	6325
CP048230.1	W	gene	GWK60_A00319	ERG4	2437	gene	GWK60_A00341	PDR1	1101	C-W	61110	68
CP048230.1	W	gene	GWK60_A00319	ERG4	2478	gene	GWK60_A00341	PDR1	1060	C-W	61151	1270
CP048230.1	W	gene	GWK60_A00319	ERG4	2480	gene	GWK60_A00341	PDR1	1058	C-W	61153	180
CP048230.1	W	gene	GWK60_A00319	ERG4	2575	gene	GWK60_A00341	PDR1	963	C-W	61248	14
CP048230.1	W	gene	GWK60_A00319	ERG4	2688	gene	GWK60_A00341	PDR1	850	C-W	61361	7218
CP048230.1	W	gene	GWK60_A00319	ERG4	2704	gene	GWK60_A00341	PDR1	834	C-W	61377	840
CP048230.1	W	gene	GWK60_A00319	ERG4	2789	gene	GWK60_A00341	PDR1	749	C-W	61462	237
CP048230.1	W	gene	GWK60_A00319	ERG4	2802	gene	GWK60_A00341	PDR1	736	C-W	61475	1213
CP048230.1	W	gene	GWK60_A00319	ERG4	2822	gene	GWK60_A00341	PDR1	716	C-W	61495	4072
CP048230.1	W	gene	GWK60_A00319	ERG4	2856	gene	GWK60_A00341	PDR1	682	C-W	61529	1335
CP048230.1	W	gene	GWK60_A00319	ERG4	2896	gene	GWK60_A00341	PDR1	642	C-W	61569	338
CP048230.1	W	gene	GWK60_A00319	ERG4	2932	gene	GWK60_A00341	PDR1	606	C-W	61605	9908
CP048230.1	W	gene	GWK60_A00319	ERG4	2941	gene	GWK60_A00341	PDR1	597	C-W	61614	11880
CP048230.1	W	gene	GWK60_A00319	ERG4	2961	gene	GWK60_A00341	PDR1	577	C-W	61634	1060
CP048230.1	W	gene	GWK60_A00319	ERG4	3013	gene	GWK60_A00341	PDR1	525	C-W	61686	3725
CP048230.1	W	gene	GWK60_A00319	ERG4	3021	gene	GWK60_A00341	PDR1	517	C-W	61694	1
CP048230.1	W	gene	GWK60_A00319	ERG4	3028	gene	GWK60_A00341	PDR1	510	C-W	61701	4246
CP048230.1	W	gene	GWK60_A00319	ERG4	3064	gene	GWK60_A00341	PDR1	474	C-W	61737	1
CP048230.1	W	gene	GWK60_A00319	ERG4	3127	gene	GWK60_A00341	PDR1	411	C-W	61800	1
CP048230.1	W	gene	GWK60_A00319	ERG4	3211	gene	GWK60_A00341	PDR1	327	C-W	61884	1
CP048230.1	W	gene	GWK60_A00319	ERG4	3230	gene	GWK60_A00341	PDR1	308	C-W	61903	1701
CP048230.1	W	gene	GWK60_A00341	PDR1	0	gene	GWK60_A00341	PDR1	0	ORF(W)-ORF(W)	62376	2
CP048230.1	W	gene	GWK60_A00341	PDR1	0	gene	GWK60_A00341	PDR1	0	ORF(W)-ORF(W)	62715	3
CP048230.1	W	gene	GWK60_A00341	PDR1	0	gene	GWK60_A00341	PDR1	0	ORF(W)-ORF(W)	63259	1
CP048230.1	W	gene	GWK60_A00341	PDR1	0	gene	GWK60_A00341	PDR1	0	ORF(W)-ORF(W)	63931	2723
CP048230.1	W	gene	GWK60_A00341	PDR1	20	gene	GWK60_A00363	GWK60_A00363	237	W-C	65554	5
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	0	gene	GWK60_A00363	GWK60_A00363	0	ORF(C)-ORF(C)	65807	1
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	0	gene	GWK60_A00363	GWK60_A00363	0	ORF(C)-ORF(C)	66574	345
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	0	gene	GWK60_A00363	GWK60_A00363	0	ORF(C)-ORF(C)	67381	3437
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	0	gene	GWK60_A00363	GWK60_A00363	0	ORF(C)-ORF(C)	67965	24
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	636	gene	GWK60_A00385	PMA1	879	C-C	68787	4196
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	671	gene	GWK60_A00385	PMA1	844	C-C	68822	1629
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	792	gene	GWK60_A00385	PMA1	723	C-C	68943	73
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	868	gene	GWK60_A00385	PMA1	647	C-C	69019	13
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	915	gene	GWK60_A00385	PMA1	600	C-C	69066	1
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	1001	gene	GWK60_A00385	PMA1	514	C-C	69152	77
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	1044	gene	GWK60_A00385	PMA1	471	C-C	69195	3521
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	1061	gene	GWK60_A00385	PMA1	454	C-C	69212	428
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	1106	gene	GWK60_A00385	PMA1	409	C-C	69257	1
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	1142	gene	GWK60_A00385	PMA1	373	C-C	69293	194
CP048230.1	W	gene	GWK60_A00363	GWK60_A00363	1311	gene	GWK60_A00385	PMA1	204	C-C	69462	3074
CP048230.1	W	gene	GWK60_A00385	PMA1	0	gene	GWK60_A00385	PMA1	0	ORF(C)-ORF(C)	69688	6
CP048230.1	W	gene	GWK60_A00385	PMA1	285	gene	GWK60_A00407	GWK60_A00407	817	C-W	72659	4
CP048230.1	W	gene	GWK60_A00385	PMA1	367	gene	GWK60_A00407	GWK60_A00407	735	C-W	72741	40
CP048230.1	W	gene	GWK60_A00385	PMA1	561	gene	GWK60_A00407	GWK60_A00407	541	C-W	72935	1
CP048230.1	W	gene	GWK60_A00385	PMA1	567	gene	GWK60_A00407	GWK60_A00407	535	C-W	72941	1
CP048230.1	W	gene	GWK60_A00385	PMA1	576	gene	GWK60_A00407	GWK60_A00407	526	C-W	72950	2
CP048230.1	W	gene	GWK60_A00385	PMA1	585	gene	GWK60_A00407	GWK60_A00407	517	C-W	72959	1
CP048230.1	W	gene	GWK60_A00385	PMA1	588	gene	GWK60_A00407	GWK60_A00407	514	C-W	72962	173
CP048230.1	W	gene	GWK60_A00385	PMA1	678	gene	GWK60_A00407	GWK60_A00407	424	C-W	73052	1
CP048230.1	W	gene	GWK60_A00385	PMA1	683	gene	GWK60_A00407	GWK60_A00407	419	C-W	73057	1
CP048230.1	W	gene	GWK60_A00385	PMA1	689	gene	GWK60_A00407	GWK60_A00407	413	C-W	73063	8269
CP048230.1	W	gene	GWK60_A00385	PMA1	715	gene	GWK60_A00407	GWK60_A00407	387	C-W	73089	10482
CP048230.1	W	gene	GWK60_A00385	PMA1	722	gene	GWK60_A00407	GWK60_A00407	380	C-W	73096	3
CP048230.1	W	gene	GWK60_A00385	PMA1	734	gene	GWK60_A00407	GWK60_A00407	368	C-W	73108	3258
CP048230.1	W	gene	GWK60_A00385	PMA1	743	gene	GWK60_A00407	GWK60_A00407	359	C-W	73117	1
CP048230.1	W	gene	GWK60_A00385	PMA1	750	gene	GWK60_A00407	GWK60_A00407	352	C-W	73124	1205
CP048230.1	W	gene	GWK60_A00385	PMA1	819	gene	GWK60_A00407	GWK60_A00407	283	C-W	73193	1
CP048230.1	W	gene	GWK60_A00385	PMA1	865	gene	GWK60_A00407	GWK60_A00407	237	C-W	73239	2
CP048230.1	W	gene	GWK60_A00385	PMA1	898	gene	GWK60_A00407	GWK60_A00407	204	C-W	73272	6135
CP048230.1	W	gene	GWK60_A00385	PMA1	900	gene	GWK60_A00407	GWK60_A00407	202	C-W	73274	647
CP048230.1	W	gene	GWK60_A00385	PMA1	1034	gene	GWK60_A00407	GWK60_A00407	68	C-W	73408	1
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	73908	5
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	74252	10915
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	74529	1
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	74675	2593
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	75285	2454
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	75319	1
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	75612	1
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	75616	1472
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	75702	656
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	75865	1189
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	75900	5563
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	75925	1
CP048230.1	W	gene	GWK60_A00407	GWK60_A00407	0	gene	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	75946	3115
CP048230.1	W	gene	GWK60_A00429	GWK60_A00429	0	gene	GWK60_A00429	GWK60_A00429	0	ORF(C)-ORF(C)	77854	49
CP048230.1	W	gene	GWK60_A00429	GWK60_A00429	35	gene	GWK60_A00451	GWK60_A00451	450	C-C	77906	40
CP048230.1	W	gene	GWK60_A00429	GWK60_A00429	145	gene	GWK60_A00451	GWK60_A00451	340	C-C	78016	3693
CP048230.1	W	gene	GWK60_A00429	GWK60_A00429	193	gene	GWK60_A00451	GWK60_A00451	292	C-C	78064	1
CP048230.1	W	gene	GWK60_A00429	GWK60_A00429	354	gene	GWK60_A00451	GWK60_A00451	131	C-C	78225	3
CP048230.1	W	gene	GWK60_A00429	GWK60_A00429	415	gene	GWK60_A00451	GWK60_A00451	70	C-C	78286	3
CP048230.1	W	gene	GWK60_A00429	GWK60_A00429	422	gene	GWK60_A00451	GWK60_A00451	63	C-C	78293	7
CP048230.1	W	gene	GWK60_A00429	GWK60_A00429	424	gene	GWK60_A00451	GWK60_A00451	61	C-C	78295	1
CP048230.1	W	gene	GWK60_A00429	GWK60_A00429	456	gene	GWK60_A00451	GWK60_A00451	29	C-C	78327	1
CP048230.1	W	gene	GWK60_A00429	GWK60_A00429	483	gene	GWK60_A00451	GWK60_A00451	2	C-C	78354	10493
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78372	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78415	22622
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78429	2324
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78438	17326
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78465	2170
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78479	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78493	9876
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78519	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78522	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78524	48
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78621	5488
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78629	254
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78636	2473
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78640	1497
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78658	2020
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78674	2
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78702	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78720	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78756	93
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78758	10321
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78771	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78810	11
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78894	437
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78897	3
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78978	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79029	528
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79089	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79109	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79127	3255
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79163	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79166	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79175	200
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79201	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79387	87
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79424	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	0	gene	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79461	1
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	88	gene	GWK60_A00473	GWK60_A00473	249	C-W	79682	44
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	107	gene	GWK60_A00473	GWK60_A00473	230	C-W	79701	3
CP048230.1	W	gene	GWK60_A00451	GWK60_A00451	158	gene	GWK60_A00473	GWK60_A00473	179	C-W	79752	4433
CP048230.1	W	gene	GWK60_A00473	GWK60_A00473	0	gene	GWK60_A00473	GWK60_A00473	0	ORF(W)-ORF(W)	80502	6800
