Chromosome,Position,Reads
CP048230.1,40428,1025
CP048230.1,40527,968
CP048230.1,40538,340
CP048230.1,40625,1133
CP048230.1,41121,35
CP048230.1,41221,420
CP048230.1,42293,381
CP048230.1,42332,50
CP048230.1,42352,514
CP048230.1,42566,543
CP048230.1,42601,1
CP048230.1,43304,170
CP048230.1,43314,1549
CP048230.1,43321,1123
CP048230.1,43356,40
CP048230.1,43383,121
CP048230.1,43414,6
CP048230.1,43450,760
CP048230.1,43493,1834
CP048230.1,43500,553
CP048230.1,43515,674
CP048230.1,43522,407
CP048230.1,43555,1
CP048230.1,43786,27
CP048230.1,44354,158
CP048230.1,44436,418
CP048230.1,44723,62
CP048230.1,44732,447
CP048230.1,44773,5
CP048230.1,45436,504
CP048230.1,45443,296
CP048230.1,45472,19
CP048230.1,45498,149
CP048230.1,45518,50
CP048230.1,45872,705
CP048230.1,45889,208
CP048230.1,45917,295
CP048230.1,46032,185
CP048230.1,46041,810
CP048230.1,46139,234
CP048230.1,46394,445
CP048230.1,46773,29
CP048230.1,46910,572
CP048230.1,46915,7
CP048230.1,47060,718
CP048230.1,47091,37
CP048230.1,47272,133
CP048230.1,47299,330
CP048230.1,47445,31
CP048230.1,47452,460
CP048230.1,47470,49
CP048230.1,47477,1908
CP048230.1,47521,14
CP048230.1,47550,1
CP048230.1,47700,82
CP048230.1,47737,99
CP048230.1,47789,376
CP048230.1,47835,1591
CP048230.1,47858,1
CP048230.1,47878,1112
CP048230.1,47882,767
CP048230.1,47976,1204
CP048230.1,48014,650
CP048230.1,48134,40
CP048230.1,48216,767
CP048230.1,48223,872
CP048230.1,48224,459
CP048230.1,48538,2
CP048230.1,48701,22
CP048230.1,48787,911
CP048230.1,48794,23
CP048230.1,48798,377
CP048230.1,48812,1396
CP048230.1,48909,138
CP048230.1,48916,162
CP048230.1,48975,1338
CP048230.1,49147,722
CP048230.1,49192,1710
CP048230.1,49332,1437
CP048230.1,49339,1481
CP048230.1,49393,30
CP048230.1,49399,1
CP048230.1,49461,228
CP048230.1,49629,66
CP048230.1,49695,3640
CP048230.1,50362,444
CP048230.1,50369,2311
CP048230.1,50503,2327
CP048230.1,50510,4535
CP048230.1,50525,362
CP048230.1,50558,708
CP048230.1,50563,1
CP048230.1,50623,423
CP048230.1,50725,78
CP048230.1,50810,415
CP048230.1,50869,362
CP048230.1,50879,676
CP048230.1,50905,154
CP048230.1,50915,573
CP048230.1,50919,487
CP048230.1,51017,2076
CP048230.1,51024,578
CP048230.1,51046,877
CP048230.1,51102,638
CP048230.1,51109,677
CP048230.1,51114,1
CP048230.1,51121,1524
CP048230.1,51128,743
CP048230.1,51135,209
CP048230.1,51149,4695
CP048230.1,51156,1697
CP048230.1,51160,1520
CP048230.1,51164,427
CP048230.1,51172,71
CP048230.1,51233,792
CP048230.1,51236,10896
CP048230.1,51243,20721
CP048230.1,51248,216
CP048230.1,51254,190
CP048230.1,51261,385
CP048230.1,51316,171
CP048230.1,51330,10
CP048230.1,51394,154
CP048230.1,51425,864
CP048230.1,51467,2389
CP048230.1,51473,936
CP048230.1,51482,19
CP048230.1,51499,581
CP048230.1,51512,21
CP048230.1,51513,26
CP048230.1,51519,641
CP048230.1,51520,1858
CP048230.1,51527,541
CP048230.1,51529,804
CP048230.1,51535,1845
CP048230.1,51549,4356
CP048230.1,51553,2783
CP048230.1,51556,5864
CP048230.1,51560,2638
CP048230.1,51563,1714
CP048230.1,51570,97
CP048230.1,51596,1014
CP048230.1,51624,565
CP048230.1,51625,4650
CP048230.1,51632,5432
CP048230.1,51653,3
CP048230.1,51658,106
CP048230.1,51675,13
CP048230.1,51683,1871
CP048230.1,51688,147
CP048230.1,51700,2000
CP048230.1,51706,1043
CP048230.1,51707,723
CP048230.1,51713,1258
CP048230.1,51720,1122
CP048230.1,51721,631
CP048230.1,51726,2431
CP048230.1,51736,4405
CP048230.1,51757,5868
CP048230.1,51764,4778
CP048230.1,51765,2701
CP048230.1,51767,19
CP048230.1,51772,3731
CP048230.1,51774,1232
CP048230.1,51882,2
CP048230.1,51889,1853
CP048230.1,52037,10517
CP048230.1,52044,14386
CP048230.1,52067,3654
CP048230.1,52074,6860
CP048230.1,52108,1423
CP048230.1,52237,1429
CP048230.1,52239,939
CP048230.1,52242,30
CP048230.1,52265,3
CP048230.1,52266,1036
CP048230.1,52270,1610
CP048230.1,52471,328
CP048230.1,52747,10
CP048230.1,53065,989
CP048230.1,53268,131
CP048230.1,53930,189
CP048230.1,53937,94
CP048230.1,54622,567
CP048230.1,54919,282
CP048230.1,55042,691
CP048230.1,55184,127
CP048230.1,55213,122
CP048230.1,55219,111
CP048230.1,55250,32
CP048230.1,55256,24
CP048230.1,55263,1
CP048230.1,55269,21
CP048230.1,55274,563
CP048230.1,55280,1155
CP048230.1,55281,2013
CP048230.1,55282,681
CP048230.1,55347,646
CP048230.1,55350,326
CP048230.1,55357,780
CP048230.1,55377,371
CP048230.1,55405,38
CP048230.1,55412,1802
CP048230.1,55703,108
CP048230.1,55818,1062
CP048230.1,55892,123
CP048230.1,57014,161
CP048230.1,57022,465
CP048230.1,57047,49
CP048230.1,57086,527
CP048230.1,57095,48
CP048230.1,57096,3
CP048230.1,57138,2662
CP048230.1,57172,942
CP048230.1,58830,203
CP048230.1,58835,281
CP048230.1,58837,81
CP048230.1,58842,20
CP048230.1,58845,42
CP048230.1,58849,1041
CP048230.1,58884,319
CP048230.1,58887,250
CP048230.1,58889,1
CP048230.1,58932,558
CP048230.1,58933,917
CP048230.1,58940,1860
CP048230.1,58956,1446
CP048230.1,58969,108
CP048230.1,58977,1056
CP048230.1,58981,76
CP048230.1,58984,820
CP048230.1,58996,1152
CP048230.1,58998,251
CP048230.1,58999,836
CP048230.1,59003,5
CP048230.1,59007,1290
CP048230.1,59014,691
CP048230.1,59021,322
CP048230.1,59046,3021
CP048230.1,59053,1126
CP048230.1,59061,91
CP048230.1,59087,7
CP048230.1,59093,22
CP048230.1,59129,310
CP048230.1,59138,358
CP048230.1,59140,545
CP048230.1,59145,1
CP048230.1,59146,453
CP048230.1,59194,193
CP048230.1,59218,1
CP048230.1,59257,14
CP048230.1,59263,817
CP048230.1,59276,119
CP048230.1,59283,117
CP048230.1,59325,128
CP048230.1,59449,1408
CP048230.1,59457,802
CP048230.1,59496,51
CP048230.1,59497,42
CP048230.1,59571,223
CP048230.1,59578,611
CP048230.1,59612,34
CP048230.1,59624,1939
CP048230.1,59633,296
CP048230.1,59641,260
CP048230.1,59643,80
CP048230.1,59718,110
CP048230.1,59869,151
CP048230.1,59998,1955
CP048230.1,60005,777
CP048230.1,60038,538
CP048230.1,60145,277
CP048230.1,60428,1100
CP048230.1,60435,1034
CP048230.1,60439,338
CP048230.1,60475,42
CP048230.1,60511,1
CP048230.1,60630,148
CP048230.1,60636,41
CP048230.1,60678,394
CP048230.1,60754,249
CP048230.1,60875,66
CP048230.1,60881,364
CP048230.1,60901,13
CP048230.1,60927,879
CP048230.1,60936,2
CP048230.1,60942,71
CP048230.1,60949,455
CP048230.1,60950,157
CP048230.1,60952,237
CP048230.1,60955,1
CP048230.1,60956,363
CP048230.1,60957,26
CP048230.1,60959,16
CP048230.1,60981,249
CP048230.1,60988,46
CP048230.1,61053,851
CP048230.1,61060,868
CP048230.1,61087,26
CP048230.1,61088,1163
CP048230.1,61098,21
CP048230.1,61106,1654
CP048230.1,61110,501
CP048230.1,61111,105
CP048230.1,61112,747
CP048230.1,61113,2153
CP048230.1,61114,2287
CP048230.1,61115,1
CP048230.1,61117,309
CP048230.1,61119,1901
CP048230.1,61121,360
CP048230.1,61151,695
CP048230.1,61153,307
CP048230.1,61154,6
CP048230.1,61158,2016
CP048230.1,61160,155
CP048230.1,61185,55
CP048230.1,61187,341
CP048230.1,61194,2
CP048230.1,61196,319
CP048230.1,61198,212
CP048230.1,61242,153
CP048230.1,61248,184
CP048230.1,61249,23
CP048230.1,61255,1
CP048230.1,61269,350
CP048230.1,61293,410
CP048230.1,61300,615
CP048230.1,61339,29
CP048230.1,61350,516
CP048230.1,61361,1219
CP048230.1,61368,232
CP048230.1,61369,1217
CP048230.1,61376,590
CP048230.1,61377,3293
CP048230.1,61378,411
CP048230.1,61384,2629
CP048230.1,61397,1
CP048230.1,61404,574
CP048230.1,61406,991
CP048230.1,61460,422
CP048230.1,61462,1533
CP048230.1,61467,229
CP048230.1,61469,2
CP048230.1,61475,654
CP048230.1,61477,268
CP048230.1,61481,350
CP048230.1,61482,483
CP048230.1,61536,1760
CP048230.1,61541,320
CP048230.1,61575,49
CP048230.1,61578,31
CP048230.1,61581,1625
CP048230.1,61592,589
CP048230.1,61603,414
CP048230.1,61605,5697
CP048230.1,61612,2531
CP048230.1,61614,9866
CP048230.1,61618,21
CP048230.1,61619,475
CP048230.1,61621,19388
CP048230.1,61624,72
CP048230.1,61633,164
CP048230.1,61634,1549
CP048230.1,61636,408
CP048230.1,61641,1844
CP048230.1,61644,73
CP048230.1,61652,261
CP048230.1,61670,111
CP048230.1,61686,1096
CP048230.1,61690,190
CP048230.1,61693,1149
CP048230.1,61697,4
CP048230.1,61699,2505
CP048230.1,61701,391
CP048230.1,61703,1135
CP048230.1,61708,273
CP048230.1,61721,118
CP048230.1,61738,16
CP048230.1,61744,472
CP048230.1,61749,581
CP048230.1,61752,374
CP048230.1,61796,17
CP048230.1,61798,1295
CP048230.1,61800,260
CP048230.1,61808,532
CP048230.1,61812,23
CP048230.1,61815,4297
CP048230.1,61819,1429
CP048230.1,61863,172
CP048230.1,61884,1
CP048230.1,61903,287
CP048230.1,61946,190
CP048230.1,61986,445
CP048230.1,62004,634
CP048230.1,62006,586
CP048230.1,62090,1036
CP048230.1,62099,142
CP048230.1,62106,203
CP048230.1,62113,263
CP048230.1,62136,669
CP048230.1,62211,536
CP048230.1,62262,614
CP048230.1,62379,463
CP048230.1,62380,734
CP048230.1,62387,173
CP048230.1,62715,1
CP048230.1,63098,188
CP048230.1,63259,1359
CP048230.1,63349,189
CP048230.1,63359,2
CP048230.1,63444,12
CP048230.1,63612,523
CP048230.1,63787,568
CP048230.1,64408,312
CP048230.1,64665,200
CP048230.1,64667,2
CP048230.1,64949,23
CP048230.1,64951,505
CP048230.1,65206,696
CP048230.1,65317,469
CP048230.1,65386,374
CP048230.1,65422,28
CP048230.1,65456,267
CP048230.1,65552,3
CP048230.1,65554,354
CP048230.1,65561,4
CP048230.1,65606,55
CP048230.1,65613,311
CP048230.1,65630,2
CP048230.1,65766,117
CP048230.1,65807,13
CP048230.1,65837,394
CP048230.1,65864,11
CP048230.1,65934,802
CP048230.1,65974,176
CP048230.1,66037,145
CP048230.1,66131,318
CP048230.1,66283,1209
CP048230.1,66574,871
CP048230.1,66670,12
CP048230.1,66730,1278
CP048230.1,66913,442
CP048230.1,67279,113
CP048230.1,67286,511
CP048230.1,67381,29
CP048230.1,67388,1154
CP048230.1,67511,59
CP048230.1,67779,87
CP048230.1,67819,62
CP048230.1,67965,768
CP048230.1,67972,36
CP048230.1,68051,2
CP048230.1,68560,1
CP048230.1,68663,1012
CP048230.1,68665,387
CP048230.1,68670,16
CP048230.1,68680,11
CP048230.1,68767,91
CP048230.1,68778,3
CP048230.1,68779,1023
CP048230.1,68794,336
CP048230.1,68813,225
CP048230.1,68829,256
CP048230.1,68840,109
CP048230.1,68842,919
CP048230.1,68849,42
CP048230.1,68854,280
CP048230.1,68855,1
CP048230.1,68865,128
CP048230.1,68876,7
CP048230.1,68931,72
CP048230.1,68938,194
CP048230.1,68943,70
CP048230.1,68949,23
CP048230.1,68950,181
CP048230.1,68951,2318
CP048230.1,68956,885
CP048230.1,68963,1504
CP048230.1,69016,10
CP048230.1,69019,21
CP048230.1,69023,2
CP048230.1,69026,1437
CP048230.1,69066,2477
CP048230.1,69073,179
CP048230.1,69119,623
CP048230.1,69126,17
CP048230.1,69149,136
CP048230.1,69174,547
CP048230.1,69181,8
CP048230.1,69237,254
CP048230.1,69286,328
CP048230.1,69303,12
CP048230.1,69353,8
CP048230.1,69360,142
CP048230.1,69420,537
CP048230.1,69439,265
CP048230.1,69449,1770
CP048230.1,69522,2115
CP048230.1,69544,637
CP048230.1,69650,834
CP048230.1,69688,119
CP048230.1,69728,167
CP048230.1,70038,1
CP048230.1,72554,14
CP048230.1,72618,9
CP048230.1,72659,1450
CP048230.1,72666,3682
CP048230.1,72673,390
CP048230.1,72675,390
CP048230.1,72689,965
CP048230.1,72697,145
CP048230.1,72712,1334
CP048230.1,72734,8
CP048230.1,72779,1
CP048230.1,72791,4580
CP048230.1,72823,1823
CP048230.1,72825,310
CP048230.1,72831,133
CP048230.1,72908,1153
CP048230.1,72934,1260
CP048230.1,72935,11
CP048230.1,72939,1514
CP048230.1,72941,650
CP048230.1,72950,8
CP048230.1,72959,1065
CP048230.1,72969,1051
CP048230.1,73035,238
CP048230.1,73070,8
CP048230.1,73071,4
CP048230.1,73073,78
CP048230.1,73075,890
CP048230.1,73089,2819
CP048230.1,73096,4685
CP048230.1,73098,4385
CP048230.1,73103,4
CP048230.1,73107,58
CP048230.1,73108,9792
CP048230.1,73115,5447
CP048230.1,73117,7
CP048230.1,73132,7
CP048230.1,73141,987
CP048230.1,73148,1911
CP048230.1,73155,3556
CP048230.1,73161,5
CP048230.1,73162,8265
CP048230.1,73164,1
CP048230.1,73171,1231
CP048230.1,73179,563
CP048230.1,73192,245
CP048230.1,73193,841
CP048230.1,73200,902
CP048230.1,73219,1236
CP048230.1,73224,2080
CP048230.1,73230,998
CP048230.1,73239,1310
CP048230.1,73246,4547
CP048230.1,73255,1664
CP048230.1,73272,2789
CP048230.1,73274,1099
CP048230.1,73277,283
CP048230.1,73279,1155
CP048230.1,73281,85
CP048230.1,73347,51
CP048230.1,73381,7269
CP048230.1,73396,2845
CP048230.1,73399,234
CP048230.1,73400,3062
CP048230.1,73407,3600
CP048230.1,73408,2795
CP048230.1,73417,4802
CP048230.1,73424,468
CP048230.1,73427,4249
CP048230.1,73429,4010
CP048230.1,73434,1248
CP048230.1,73436,3288
CP048230.1,73458,956
CP048230.1,73466,4233
CP048230.1,73477,459
CP048230.1,73597,593
CP048230.1,73606,2
CP048230.1,73664,325
CP048230.1,73717,1991
CP048230.1,73720,140
CP048230.1,73737,1641
CP048230.1,73746,90
CP048230.1,73750,1199
CP048230.1,73751,1
CP048230.1,73753,802
CP048230.1,73773,28549
CP048230.1,73776,1
CP048230.1,73780,35049
CP048230.1,73793,3346
CP048230.1,73908,1847
CP048230.1,73915,461
CP048230.1,73992,1
CP048230.1,74029,1
CP048230.1,74047,1842
CP048230.1,74080,123
CP048230.1,74087,275
CP048230.1,74106,245
CP048230.1,74320,1
CP048230.1,74530,1
CP048230.1,74675,1361
CP048230.1,74682,999
CP048230.1,74692,484
CP048230.1,74703,448
CP048230.1,74731,1597
CP048230.1,74736,2441
CP048230.1,74841,58
CP048230.1,75235,726
CP048230.1,75283,1090
CP048230.1,75292,1387
CP048230.1,75303,183
CP048230.1,75383,28
CP048230.1,75405,628
CP048230.1,75448,296
CP048230.1,75475,1
CP048230.1,75544,472
CP048230.1,75616,32
CP048230.1,75623,12
CP048230.1,75625,149
CP048230.1,75700,154
CP048230.1,75707,135
CP048230.1,75709,236
CP048230.1,75721,1
CP048230.1,75753,260
CP048230.1,75802,215
CP048230.1,75809,519
CP048230.1,75810,1523
CP048230.1,75823,163
CP048230.1,75863,353
CP048230.1,75865,353
CP048230.1,75872,214
CP048230.1,75892,261
CP048230.1,75900,37
CP048230.1,75907,1320
CP048230.1,75912,277
CP048230.1,75921,108
CP048230.1,75926,179
CP048230.1,75932,2584
CP048230.1,75945,19
CP048230.1,75946,727
CP048230.1,75953,1189
CP048230.1,76006,192
CP048230.1,76013,86
CP048230.1,76017,2367
CP048230.1,76164,5
CP048230.1,76201,422
CP048230.1,76372,304
CP048230.1,76418,336
CP048230.1,76427,776
CP048230.1,76661,471
CP048230.1,76803,572
CP048230.1,76850,4
CP048230.1,76956,1133
CP048230.1,77155,461
CP048230.1,77160,250
CP048230.1,77162,2
CP048230.1,77212,369
CP048230.1,77261,200
CP048230.1,77364,434
CP048230.1,77442,1
CP048230.1,77552,946
CP048230.1,77696,382
CP048230.1,77698,235
CP048230.1,77840,596
CP048230.1,77854,106
CP048230.1,77861,312
CP048230.1,77889,825
CP048230.1,77948,384
CP048230.1,77995,2797
CP048230.1,78002,711
CP048230.1,78016,3431
CP048230.1,78023,6919
CP048230.1,78035,623
CP048230.1,78039,1445
CP048230.1,78042,32
CP048230.1,78055,57
CP048230.1,78062,576
CP048230.1,78064,3249
CP048230.1,78066,307
CP048230.1,78071,3238
CP048230.1,78073,574
CP048230.1,78079,181
CP048230.1,78086,602
CP048230.1,78087,7802
CP048230.1,78094,12927
CP048230.1,78095,650
CP048230.1,78099,715
CP048230.1,78108,891
CP048230.1,78116,489
CP048230.1,78122,387
CP048230.1,78140,77
CP048230.1,78146,322
CP048230.1,78147,1591
CP048230.1,78188,922
CP048230.1,78194,951
CP048230.1,78203,6
CP048230.1,78215,662
CP048230.1,78219,369
CP048230.1,78225,5174
CP048230.1,78227,307
CP048230.1,78232,3606
CP048230.1,78234,60
CP048230.1,78278,233
CP048230.1,78286,465
CP048230.1,78293,1343
CP048230.1,78295,1855
CP048230.1,78300,499
CP048230.1,78302,920
CP048230.1,78323,245
CP048230.1,78327,1350
CP048230.1,78332,94
CP048230.1,78347,6205
CP048230.1,78352,354
CP048230.1,78354,4887
CP048230.1,78361,5620
CP048230.1,78370,2
CP048230.1,78372,1949
CP048230.1,78374,1377
CP048230.1,78379,1219
CP048230.1,78381,383
CP048230.1,78387,1172
CP048230.1,78396,1024
CP048230.1,78415,8353
CP048230.1,78418,1
CP048230.1,78422,11428
CP048230.1,78429,1676
CP048230.1,78437,1113
CP048230.1,78438,15572
CP048230.1,78441,237
CP048230.1,78444,4
CP048230.1,78445,11483
CP048230.1,78466,23
CP048230.1,78473,901
CP048230.1,78477,583
CP048230.1,78478,223
CP048230.1,78484,693
CP048230.1,78486,553
CP048230.1,78499,98
CP048230.1,78507,136
CP048230.1,78519,1803
CP048230.1,78522,9259
CP048230.1,78524,7754
CP048230.1,78526,1584
CP048230.1,78529,2504
CP048230.1,78531,14186
CP048230.1,78545,80
CP048230.1,78561,71
CP048230.1,78570,6
CP048230.1,78576,67
CP048230.1,78577,33
CP048230.1,78584,210
CP048230.1,78614,498
CP048230.1,78621,6307
CP048230.1,78628,3175
CP048230.1,78629,5759
CP048230.1,78636,3560
CP048230.1,78652,172
CP048230.1,78658,1091
CP048230.1,78665,3084
CP048230.1,78667,1
CP048230.1,78672,52
CP048230.1,78674,3072
CP048230.1,78679,846
CP048230.1,78681,1128
CP048230.1,78691,1431
CP048230.1,78693,1141
CP048230.1,78699,3093
CP048230.1,78706,323
CP048230.1,78708,870
CP048230.1,78720,481
CP048230.1,78733,838
CP048230.1,78735,18
CP048230.1,78749,477
CP048230.1,78756,1487
CP048230.1,78758,278
CP048230.1,78761,1711
CP048230.1,78765,79
CP048230.1,78767,787
CP048230.1,78804,981
CP048230.1,78810,994
CP048230.1,78817,1012
CP048230.1,78820,17
CP048230.1,78821,245
CP048230.1,78825,98
CP048230.1,78828,19
CP048230.1,78830,9
CP048230.1,78836,468
CP048230.1,78855,200
CP048230.1,78856,12
CP048230.1,78860,39
CP048230.1,78865,41
CP048230.1,78882,2
CP048230.1,78892,877
CP048230.1,78894,2898
CP048230.1,78897,3051
CP048230.1,78899,2669
CP048230.1,78901,1589
CP048230.1,78904,818
CP048230.1,78907,1636
CP048230.1,78909,104
CP048230.1,78915,291
CP048230.1,78921,459
CP048230.1,78927,3833
CP048230.1,78934,5
CP048230.1,78969,1616
CP048230.1,78970,4
CP048230.1,78976,1483
CP048230.1,79000,109
CP048230.1,79004,1731
CP048230.1,79029,2414
CP048230.1,79036,1773
CP048230.1,79038,2538
CP048230.1,79045,383
CP048230.1,79096,7
CP048230.1,79109,747
CP048230.1,79116,1977
CP048230.1,79117,1012
CP048230.1,79130,3015
CP048230.1,79137,114
CP048230.1,79141,1289
CP048230.1,79163,707
CP048230.1,79165,334
CP048230.1,79166,804
CP048230.1,79195,1082
CP048230.1,79201,1211
CP048230.1,79204,1
CP048230.1,79223,3651
CP048230.1,79224,20
CP048230.1,79230,4904
CP048230.1,79249,381
CP048230.1,79266,136
CP048230.1,79286,1
CP048230.1,79332,864
CP048230.1,79335,1234
CP048230.1,79338,572
CP048230.1,79339,932
CP048230.1,79381,19
CP048230.1,79431,3
CP048230.1,79434,304
CP048230.1,79443,2
CP048230.1,79450,1
CP048230.1,79461,1267
CP048230.1,79473,497
CP048230.1,79487,1012
CP048230.1,79511,618
CP048230.1,79516,188
CP048230.1,79521,489
CP048230.1,79530,4
CP048230.1,79578,618
CP048230.1,79585,64
CP048230.1,79586,1
CP048230.1,79682,714
CP048230.1,79689,1195
CP048230.1,79698,68
CP048230.1,79701,1061
CP048230.1,79705,497
CP048230.1,79708,673
CP048230.1,79752,6998
CP048230.1,79754,139
CP048230.1,79759,6480
CP048230.1,79810,508
CP048230.1,79983,1691
CP048230.1,80158,418
CP048230.1,80265,122
CP048230.1,80447,52
CP048230.1,80448,4
CP048230.1,80585,1265
CP048230.1,80592,544
CP048230.1,80644,1022
CP048230.1,80767,48
CP048230.1,80999,1010
CP048230.1,81024,311
CP048230.1,81172,18
CP048230.1,81374,67
CP048230.1,81410,8
CP048230.1,81454,12
CP048230.1,81498,197
CP048230.1,81866,818
CP048230.1,82029,462
CP048230.1,83237,176
CP048230.1,83550,1113
CP048230.1,83557,74
CP048230.1,83855,380
CP048230.1,84003,13
CP048230.1,84026,568
CP048230.1,84032,484
CP048230.1,84035,1514
CP048230.1,84042,170
CP048230.1,84054,1093
CP048230.1,84063,3013
CP048230.1,84070,2303
CP048230.1,84071,5200
CP048230.1,84078,10130
CP048230.1,84128,194
CP048230.1,84157,327
CP048230.1,84174,745
CP048230.1,84179,120
CP048230.1,84180,386
CP048230.1,84187,1391
CP048230.1,84191,523
CP048230.1,84195,261
CP048230.1,84203,3374
CP048230.1,84210,1616
CP048230.1,84272,5
CP048230.1,84368,94
CP048230.1,84531,63
CP048230.1,84533,60
CP048230.1,84536,843
CP048230.1,84643,142
CP048230.1,84704,89
CP048230.1,84860,30
CP048230.1,85029,154
CP048230.1,85036,286
CP048230.1,85079,394
CP048230.1,85127,417
CP048230.1,85134,678
CP048230.1,85300,751
CP048230.1,85387,1
CP048230.1,85423,654
CP048230.1,85449,232
CP048230.1,85456,778
CP048230.1,85460,395
CP048230.1,85493,66
CP048230.1,85612,290
CP048230.1,85678,28
CP048230.1,85679,6
CP048230.1,85791,1834
CP048230.1,85833,324
CP048230.1,85955,1
CP048230.1,85978,193
CP048230.1,85991,321
CP048230.1,86018,98
CP048230.1,86019,23
CP048230.1,86025,611
CP048230.1,86029,14616
CP048230.1,86036,7842
CP048230.1,86045,1132
CP048230.1,86081,117
CP048230.1,86089,46
CP048230.1,86091,1
CP048230.1,86098,347
CP048230.1,86156,226
CP048230.1,86163,88
CP048230.1,86178,27
CP048230.1,86184,619
CP048230.1,86198,951
CP048230.1,86200,182
CP048230.1,86202,303
CP048230.1,86207,14
CP048230.1,86208,2651
CP048230.1,86209,776
CP048230.1,86210,3809
CP048230.1,86212,820
CP048230.1,86213,5
CP048230.1,86215,959
CP048230.1,86217,510
CP048230.1,86219,446
CP048230.1,86220,93
CP048230.1,86221,423
CP048230.1,86224,315
CP048230.1,86226,109
CP048230.1,86230,58
CP048230.1,86279,87
CP048230.1,86281,46
CP048230.1,86313,2868
CP048230.1,86318,42
CP048230.1,86320,116
CP048230.1,86350,2005
CP048230.1,86356,13
CP048230.1,86357,409
CP048230.1,86358,277
CP048230.1,86365,180
CP048230.1,86371,1
CP048230.1,86445,1077
CP048230.1,86453,135
CP048230.1,86455,152
CP048230.1,86459,269
CP048230.1,86461,701
CP048230.1,86470,107
CP048230.1,86529,2989
CP048230.1,86531,2349
CP048230.1,86536,151
CP048230.1,86538,1732
CP048230.1,86554,950
CP048230.1,87276,633
CP048230.1,87294,941
CP048230.1,87313,736
CP048230.1,87315,733
CP048230.1,87362,27
CP048230.1,87369,81
CP048230.1,87371,1196
CP048230.1,87375,9
CP048230.1,87382,4130
CP048230.1,87389,956
CP048230.1,87393,1209
CP048230.1,87408,221
CP048230.1,87410,23
CP048230.1,87421,409
CP048230.1,87428,989
CP048230.1,87465,1248
CP048230.1,87488,1240
CP048230.1,87535,78
CP048230.1,87539,1305
CP048230.1,87542,736
CP048230.1,87550,7095
CP048230.1,87557,11832
CP048230.1,87627,125
CP048230.1,87665,1291
CP048230.1,87673,29
CP048230.1,87714,1
CP048230.1,87733,201
CP048230.1,87740,680
CP048230.1,88228,355
CP048230.1,88290,602
CP048230.1,88297,565
CP048230.1,88433,135
CP048230.1,88541,236
CP048230.1,88544,167
CP048230.1,88668,407
CP048230.1,88708,273
CP048230.1,88758,961
CP048230.1,88795,3
CP048230.1,88966,742
CP048230.1,88973,455
CP048230.1,89038,174
CP048230.1,89263,1
CP048230.1,89294,263
CP048230.1,89335,775
CP048230.1,89400,1089
CP048230.1,89407,19
CP048230.1,89455,879
CP048230.1,89491,700
CP048230.1,89573,793
CP048230.1,89580,453
CP048230.1,89756,67
CP048230.1,89859,1170
CP048230.1,89933,801
CP048230.1,90040,578
CP048230.1,90049,3
CP048230.1,90056,395
CP048230.1,90436,170
CP048230.1,90538,281
CP048230.1,90609,153
CP048230.1,90616,1367
