Chromosome,Position,Reads
CP048230.1,97149,1
CP048230.1,97248,1
CP048230.1,97253,3
CP048230.1,97260,4
CP048230.1,97271,1
CP048230.1,97289,1
CP048230.1,97424,2
CP048230.1,97494,2
CP048230.1,97551,1
CP048230.1,97576,2
CP048230.1,97583,5
CP048230.1,98150,2
CP048230.1,98277,1
CP048230.1,98308,1
CP048230.1,98363,2
CP048230.1,98401,1
CP048230.1,98407,1
CP048230.1,98414,6
CP048230.1,98681,1
CP048230.1,98689,1
CP048230.1,98879,1
CP048230.1,98886,1
CP048230.1,99244,2
CP048230.1,99247,1
CP048230.1,99251,3
CP048230.1,99259,1
CP048230.1,99292,1
CP048230.1,99301,1
CP048230.1,99391,2
CP048230.1,99398,2
CP048230.1,99409,1
CP048230.1,99420,1
CP048230.1,99429,1
CP048230.1,99451,1
CP048230.1,99522,1
CP048230.1,99684,1
CP048230.1,99752,1
CP048230.1,99849,1
CP048230.1,100714,1
CP048230.1,100906,1
CP048230.1,101262,1
CP048230.1,101266,3
CP048230.1,101650,1
CP048230.1,101696,1
CP048230.1,102000,1
CP048230.1,106184,1
CP048230.1,106321,1
CP048230.1,106444,1
CP048230.1,107705,1
CP048230.1,107712,1
CP048230.1,108790,1
CP048230.1,108808,1
CP048230.1,108842,1
CP048230.1,108849,2
CP048230.1,108887,1
CP048230.1,109239,1
CP048230.1,109570,2
CP048230.1,114088,1
CP048230.1,114112,1
CP048230.1,114452,1
CP048230.1,114753,1
CP048230.1,117072,3
CP048230.1,118355,1
CP048230.1,119278,2
CP048230.1,120246,2
CP048230.1,120760,1
CP048230.1,120916,1
CP048230.1,121035,3
CP048230.1,122023,2
CP048230.1,122229,2
CP048230.1,122336,3
CP048230.1,122439,1
CP048230.1,122443,1
CP048230.1,122444,1
CP048230.1,122445,1
CP048230.1,122518,1
CP048230.1,122546,2
CP048230.1,122550,1
CP048230.1,122564,1
CP048230.1,122617,1
CP048230.1,122624,4
CP048230.1,122671,1
CP048230.1,122711,3
CP048230.1,122713,2
CP048230.1,122726,3
CP048230.1,122733,4
CP048230.1,122735,1
CP048230.1,122787,1
CP048230.1,122812,2
CP048230.1,122814,1
CP048230.1,122822,1
CP048230.1,122837,1
CP048230.1,122877,1
CP048230.1,123029,2
CP048230.1,123090,1
CP048230.1,123143,2
CP048230.1,123145,5
CP048230.1,123152,1
CP048230.1,123154,8
CP048230.1,123161,4
CP048230.1,123260,3
CP048230.1,123325,1
CP048230.1,123336,1
CP048230.1,123363,6
CP048230.1,123370,7
CP048230.1,123375,3
CP048230.1,123386,2
CP048230.1,123392,3
CP048230.1,123414,2
CP048230.1,123426,1
CP048230.1,123431,3
CP048230.1,123434,2
CP048230.1,123438,1
CP048230.1,123441,3
CP048230.1,123450,3
CP048230.1,123468,3
CP048230.1,123475,1
CP048230.1,123480,1
CP048230.1,123487,1
CP048230.1,123564,1
CP048230.1,125453,2
CP048230.1,126041,1
CP048230.1,126506,1
CP048230.1,126629,1
CP048230.1,126985,1
CP048230.1,127003,2
CP048230.1,127036,1
CP048230.1,127324,1
CP048230.1,127530,2
CP048230.1,127544,1
CP048230.1,127598,2
CP048230.1,127606,2
CP048230.1,127608,2
CP048230.1,127615,4
CP048230.1,127715,2
CP048230.1,127722,1
CP048230.1,127729,2
CP048230.1,127801,2
CP048230.1,127808,1
CP048230.1,127973,4
CP048230.1,128042,1
CP048230.1,128322,3
CP048230.1,128329,2
CP048230.1,129328,1
CP048230.1,130298,1
CP048230.1,131262,2
CP048230.1,131573,1
CP048230.1,132245,2
CP048230.1,132252,1
CP048230.1,132273,5
CP048230.1,132281,2
CP048230.1,132288,1
CP048230.1,132295,1
CP048230.1,132309,1
CP048230.1,132329,1
CP048230.1,132348,3
CP048230.1,132355,2
CP048230.1,132357,1
CP048230.1,132362,2
CP048230.1,132400,1
CP048230.1,132401,7
CP048230.1,132408,5
CP048230.1,132417,1
CP048230.1,132429,1
CP048230.1,132431,1
CP048230.1,132480,1
CP048230.1,132593,2
CP048230.1,133072,2
CP048230.1,133078,1
CP048230.1,133135,1
CP048230.1,133164,1
CP048230.1,133349,1
CP048230.1,133791,2
CP048230.1,134032,2
CP048230.1,134107,1
CP048230.1,134759,1
CP048230.1,135055,1
CP048230.1,135858,1
CP048230.1,137963,1
CP048230.1,138040,1
CP048230.1,140795,2
CP048230.1,140890,2
CP048230.1,140912,1
CP048230.1,140918,5
CP048230.1,140930,1
CP048230.1,140944,4
CP048230.1,140951,4
CP048230.1,140956,1
CP048230.1,141088,1
CP048230.1,141215,1
CP048230.1,141220,1
CP048230.1,141229,1
CP048230.1,141231,2
CP048230.1,141259,1
CP048230.1,141295,1
CP048230.1,141312,1
CP048230.1,141405,1
CP048230.1,141783,1
CP048230.1,141828,1
CP048230.1,141830,1
CP048230.1,141837,2
CP048230.1,141872,1
CP048230.1,141915,1
CP048230.1,141954,1
CP048230.1,142110,1
CP048230.1,142234,1
CP048230.1,142287,1
CP048230.1,142294,3
CP048230.1,142301,2
CP048230.1,142344,1
CP048230.1,142428,10
CP048230.1,142435,11
CP048230.1,142452,1
CP048230.1,142600,1
CP048230.1,142650,1
CP048230.1,143569,1
CP048230.1,143979,2
CP048230.1,145013,1
CP048230.1,145112,1
CP048230.1,145178,2
CP048230.1,145211,1
CP048230.1,145418,1
CP048230.1,145542,1
CP048230.1,145613,1
CP048230.1,145619,1
CP048230.1,145709,1
CP048230.1,145782,4
CP048230.1,145789,3
CP048230.1,145792,1
CP048230.1,145878,1
CP048230.1,146004,1
CP048230.1,146012,3
CP048230.1,146045,1
CP048230.1,146109,1
CP048230.1,146440,1
CP048230.1,146444,1
CP048230.1,146505,1
CP048230.1,146606,1
CP048230.1,146628,1
CP048230.1,146743,1
CP048230.1,146773,1
CP048230.1,146858,1
CP048230.1,147111,1
CP048230.1,147208,1
CP048230.1,147215,3
CP048230.1,147271,2
CP048230.1,150064,1
CP048230.1,150073,1
CP048230.1,150201,1
CP048230.1,150272,1
CP048230.1,150435,1
CP048230.1,150452,1
CP048230.1,150515,1
CP048230.1,150522,2
CP048230.1,150633,1
CP048230.1,150653,1
CP048230.1,150766,1
CP048230.1,150773,1
CP048230.1,150819,1
CP048230.1,151281,1
CP048230.1,153317,3
CP048230.1,154916,1
CP048230.1,154957,1
CP048230.1,158690,3
CP048230.1,159905,1
CP048230.1,159924,1
CP048230.1,159987,1
CP048230.1,159996,3
CP048230.1,160311,1
CP048230.1,160651,1
CP048230.1,160888,1
CP048230.1,162185,2
CP048230.1,167792,2
CP048230.1,167803,1
CP048230.1,168313,1
CP048230.1,168332,1
CP048230.1,168370,1
CP048230.1,168390,1
CP048230.1,169436,1
CP048230.1,169736,1
CP048230.1,169983,3
CP048230.1,170280,1
CP048230.1,170547,5
CP048230.1,173444,1
CP048230.1,173507,1
CP048230.1,173560,1
CP048230.1,173577,1
CP048230.1,173578,1
CP048230.1,174573,1
CP048230.1,174580,1
CP048230.1,176347,1
CP048230.1,176385,2
CP048230.1,176389,1
CP048230.1,176794,1
CP048230.1,179208,3
CP048230.1,179451,1
CP048230.1,179458,1
CP048230.1,179637,1
CP048230.1,179638,1
CP048230.1,179666,2
CP048230.1,179690,1
CP048230.1,180788,1
CP048230.1,180975,1
CP048230.1,180982,2
CP048230.1,181017,2
CP048230.1,181030,2
CP048230.1,181101,2
CP048230.1,181172,1
CP048230.1,181231,1
CP048230.1,181262,2
CP048230.1,181269,1
CP048230.1,181284,1
CP048230.1,181369,1
CP048230.1,181371,2
CP048230.1,181417,1
CP048230.1,181670,1
CP048230.1,181872,2
CP048230.1,181879,6
CP048230.1,181911,1
CP048230.1,181968,1
CP048230.1,182051,1
CP048230.1,182127,1
CP048230.1,182134,1
CP048230.1,182332,1
CP048230.1,182349,1
CP048230.1,182427,2
CP048230.1,182751,1
CP048230.1,182755,1
CP048230.1,182864,1
CP048230.1,182966,1
CP048230.1,183366,1
CP048230.1,183390,1
CP048230.1,183391,1
CP048230.1,183409,1
CP048230.1,183420,1
CP048230.1,183438,1
CP048230.1,183443,1
CP048230.1,183451,1
CP048230.1,183455,1
CP048230.1,183484,1
CP048230.1,183500,1
CP048230.1,183540,1
CP048230.1,183561,1
CP048230.1,183579,3
CP048230.1,183580,4
CP048230.1,183621,1
CP048230.1,183679,1
CP048230.1,183688,2
CP048230.1,183731,1
CP048230.1,183755,2
CP048230.1,183977,1
CP048230.1,184040,3
CP048230.1,184056,1
CP048230.1,185132,1
CP048230.1,185166,1
CP048230.1,185230,1
CP048230.1,185281,1
CP048230.1,185488,1
CP048230.1,185558,4
CP048230.1,185565,2
CP048230.1,185619,1
CP048230.1,185687,1
CP048230.1,185786,1
CP048230.1,188274,1
CP048230.1,188979,2
CP048230.1,190210,1
CP048230.1,190254,1
CP048230.1,190280,3
CP048230.1,190287,3
CP048230.1,190320,3
CP048230.1,190411,1
CP048230.1,190488,2
CP048230.1,190708,1
CP048230.1,191543,3
CP048230.1,191544,2
CP048230.1,191564,1
CP048230.1,191571,1
CP048230.1,191592,1
CP048230.1,191691,2
CP048230.1,195665,1
CP048230.1,195951,1
CP048230.1,196749,1
CP048230.1,196866,1
CP048230.1,197351,5
CP048230.1,197437,1
CP048230.1,197528,1
CP048230.1,197605,2
CP048230.1,197964,1
CP048230.1,198109,2
CP048230.1,198138,1
CP048230.1,198986,1
CP048230.1,200247,1
CP048230.1,200261,1
CP048230.1,200386,1
CP048230.1,200580,2
CP048230.1,201909,1
CP048230.1,202731,1
CP048230.1,203167,1
CP048230.1,203267,1
CP048230.1,203366,1
CP048230.1,203716,2
CP048230.1,204536,1
CP048230.1,205521,1
CP048230.1,206398,1
CP048230.1,207994,1
CP048230.1,208376,1
CP048230.1,208803,1
CP048230.1,209055,2
CP048230.1,213325,1
CP048230.1,215820,2
CP048230.1,235783,1
CP048230.1,235991,3
CP048230.1,235998,1
CP048230.1,236007,2
CP048230.1,236014,3
CP048230.1,236333,1
CP048230.1,236360,1
CP048230.1,236449,1
CP048230.1,236599,1
CP048230.1,236606,1
CP048230.1,236788,2
CP048230.1,239432,2
CP048230.1,242154,1
CP048230.1,242155,1
CP048230.1,245817,1
CP048230.1,246067,1
CP048230.1,246647,4
CP048230.1,246823,1
CP048230.1,246969,1
CP048230.1,247784,1
CP048230.1,251903,1
CP048230.1,252622,1
CP048230.1,252856,1
CP048230.1,253018,2
CP048230.1,254319,1
CP048230.1,254680,1
CP048230.1,254902,1
CP048230.1,255245,1
CP048230.1,257080,1
CP048230.1,257257,1
CP048230.1,257279,1
CP048230.1,257355,1
CP048230.1,257425,3
CP048230.1,257432,1
CP048230.1,258959,1
CP048230.1,258966,2
CP048230.1,258970,1
CP048230.1,259203,1
CP048230.1,259334,1
CP048230.1,259763,1
CP048230.1,259776,1
CP048230.1,260099,1
CP048230.1,260124,4
CP048230.1,260131,2
CP048230.1,260133,2
CP048230.1,260151,2
CP048230.1,260332,1
CP048230.1,261055,1
CP048230.1,261148,2
CP048230.1,264072,3
CP048230.1,264182,3
CP048230.1,264217,2
CP048230.1,264287,1
CP048230.1,264301,1
CP048230.1,264308,1
CP048230.1,264330,1
CP048230.1,264338,1
CP048230.1,264344,1
CP048230.1,264542,1
CP048230.1,265114,1
CP048230.1,265236,1
CP048230.1,265447,1
CP048230.1,268548,1
CP048230.1,268574,1
CP048230.1,268587,1
CP048230.1,268809,3
CP048230.1,268928,2
CP048230.1,269377,1
CP048230.1,270394,1
CP048230.1,270424,1
CP048230.1,270557,2
CP048230.1,270613,2
CP048230.1,270645,2
CP048230.1,270777,1
CP048230.1,270904,1
CP048230.1,271148,1
CP048230.1,273676,1
CP048230.1,273677,2
CP048230.1,273760,1
CP048230.1,276922,3
CP048230.1,276946,1
CP048230.1,278576,1
CP048230.1,278847,1
CP048230.1,278896,1
CP048230.1,279133,3
CP048230.1,279140,2
CP048230.1,279150,2
CP048230.1,279152,2
CP048230.1,279157,8
CP048230.1,279159,3
CP048230.1,279183,1
CP048230.1,279195,1
CP048230.1,279235,3
CP048230.1,279242,1
CP048230.1,280422,1
CP048230.1,280614,1
CP048230.1,281160,2
CP048230.1,281166,1
CP048230.1,281639,1
CP048230.1,283455,1
CP048230.1,283883,1
CP048230.1,283993,1
CP048230.1,284396,2
CP048230.1,285452,2
CP048230.1,287892,2
CP048230.1,288051,1
CP048230.1,288190,1
CP048230.1,288524,1
CP048230.1,288531,1
CP048230.1,291511,1
CP048230.1,291809,1
CP048230.1,291967,1
CP048230.1,292496,2
CP048230.1,292953,2
CP048230.1,292960,1
CP048230.1,293323,2
CP048230.1,296585,1
CP048230.1,296647,2
CP048230.1,296654,1
CP048230.1,296669,1
CP048230.1,303445,2
CP048230.1,305261,1
CP048230.1,311712,1
CP048230.1,312278,1
CP048230.1,312281,1
CP048230.1,313392,1
CP048230.1,315625,1
CP048230.1,321083,1
CP048230.1,321127,2
CP048230.1,323005,1
CP048230.1,324928,1
CP048230.1,325227,1
CP048230.1,326977,2
CP048230.1,328107,1
CP048230.1,328288,1
CP048230.1,328299,1
CP048230.1,328333,1
CP048230.1,328396,1
CP048230.1,328465,1
CP048230.1,328484,2
CP048230.1,328542,2
CP048230.1,328674,1
CP048230.1,328712,1
CP048230.1,328728,1
CP048230.1,328818,1
CP048230.1,328926,1
CP048230.1,328942,2
CP048230.1,328944,1
CP048230.1,328951,2
CP048230.1,329018,2
CP048230.1,329063,1
CP048230.1,329120,2
CP048230.1,329163,1
CP048230.1,329185,1
CP048230.1,332038,3
CP048230.1,332045,2
CP048230.1,332281,1
CP048230.1,332288,2
CP048230.1,332332,3
CP048230.1,332463,1
CP048230.1,332465,1
CP048230.1,332472,1
CP048230.1,332509,1
CP048230.1,332587,1
CP048230.1,332619,1
CP048230.1,332650,1
CP048230.1,333493,4
CP048230.1,333637,2
CP048230.1,334116,2
CP048230.1,334364,2
CP048230.1,338413,1
CP048230.1,338603,2
CP048230.1,339757,2
CP048230.1,339872,1
CP048230.1,340258,1
CP048230.1,340262,1
CP048230.1,340362,3
CP048230.1,340559,2
CP048230.1,341533,1
CP048230.1,341989,1
CP048230.1,342268,1
CP048230.1,342362,1
CP048230.1,342369,2
CP048230.1,342422,1
CP048230.1,342513,3
CP048230.1,342546,1
CP048230.1,342565,1
CP048230.1,342715,1
CP048230.1,343212,1
CP048230.1,343257,1
CP048230.1,343451,3
CP048230.1,345122,1
CP048230.1,346448,1
CP048230.1,351058,1
CP048230.1,351065,2
CP048230.1,351072,5
CP048230.1,351105,1
CP048230.1,351273,8
CP048230.1,351280,5
CP048230.1,351284,1
CP048230.1,351292,2
CP048230.1,351356,1
CP048230.1,351372,1
CP048230.1,351591,1
CP048230.1,353255,3
CP048230.1,353262,1
CP048230.1,353264,1
CP048230.1,355178,2
CP048230.1,355179,4
CP048230.1,355234,1
CP048230.1,355272,1
CP048230.1,355306,2
CP048230.1,355510,1
CP048230.1,358834,1
CP048230.1,358852,1
CP048230.1,368593,1
CP048230.1,371145,1
CP048230.1,371978,1
CP048230.1,372263,1
CP048230.1,372283,1
CP048230.1,372331,1
CP048230.1,372338,2
CP048230.1,372664,1
CP048230.1,372846,1
CP048230.1,372909,1
CP048230.1,372983,1
CP048230.1,372990,1
CP048230.1,373033,2
CP048230.1,373068,1
CP048230.1,373074,1
CP048230.1,373122,1
CP048230.1,373124,3
CP048230.1,373297,1
CP048230.1,373344,2
CP048230.1,373366,2
CP048230.1,373541,1
CP048230.1,373852,1
CP048230.1,374483,2
CP048230.1,375441,1
CP048230.1,376439,1
CP048230.1,376514,1
CP048230.1,376792,1
CP048230.1,376796,1
CP048230.1,379963,1
CP048230.1,382429,1
CP048230.1,382700,1
CP048230.1,382757,2
CP048230.1,383625,1
CP048230.1,391827,1
CP048230.1,391873,2
CP048230.1,391917,1
CP048230.1,391936,2
CP048230.1,393653,1
CP048230.1,399476,1
CP048230.1,399556,1
CP048230.1,399561,1
CP048230.1,399649,3
CP048230.1,399786,1
CP048230.1,400404,2
CP048230.1,402695,1
CP048230.1,403725,1
CP048230.1,404150,1
CP048230.1,409925,4
CP048230.1,410669,1
CP048230.1,411303,1
CP048230.1,411310,1
CP048230.1,411478,1
CP048230.1,411520,3
CP048230.1,411527,2
CP048230.1,411608,1
CP048230.1,411615,5
CP048230.1,411666,1
CP048230.1,411727,1
CP048230.1,411771,3
CP048230.1,411786,1
CP048230.1,411835,1
CP048230.1,411842,1
CP048230.1,412221,1
CP048230.1,412578,2
CP048230.1,415236,1
CP048230.1,418940,1
CP048230.1,422653,2
CP048230.1,422687,1
CP048230.1,422911,1
CP048230.1,424502,1
CP048230.1,426520,1
CP048230.1,428198,1
CP048230.1,430175,1
CP048230.1,430184,2
CP048230.1,430837,5
CP048230.1,430844,4
CP048230.1,431146,1
CP048230.1,431702,1
CP048230.1,434741,1
CP048230.1,439540,4
CP048230.1,439547,3
CP048230.1,439553,1
CP048230.1,439578,1
CP048230.1,439595,5
CP048230.1,439974,1
CP048230.1,439981,3
CP048230.1,440382,1
CP048230.1,440798,2
CP048230.1,441407,1
CP048230.1,442264,1
CP048230.1,442460,1
CP048230.1,442803,1
CP048230.1,443148,1
CP048230.1,443318,1
CP048230.1,443483,2
CP048230.1,443490,2
CP048230.1,443514,2
CP048230.1,443549,1
CP048230.1,443554,1
CP048230.1,443581,1
CP048230.1,443668,4
CP048230.1,443675,5
CP048230.1,443677,1
CP048230.1,443716,2
CP048230.1,443780,2
CP048230.1,443787,2
CP048230.1,443795,1
CP048230.1,443824,1
CP048230.1,443929,1
CP048230.1,443943,2
CP048230.1,443959,1
CP048230.1,443987,1
CP048230.1,444135,1
CP048230.1,444142,1
CP048230.1,446370,1
CP048230.1,446436,1
CP048230.1,447104,1
CP048230.1,447402,1
CP048230.1,447650,1
CP048230.1,448056,1
CP048230.1,448970,1
CP048230.1,450460,2
CP048230.1,450853,2
CP048230.1,451486,2
CP048230.1,451967,1
CP048230.1,452229,1
CP048230.1,452294,1
CP048230.1,454089,1
CP048230.1,456363,1
CP048230.1,456444,1
CP048230.1,456635,1
CP048230.1,460633,1
CP048230.1,460666,1
CP048230.1,460685,1
CP048230.1,460713,1
CP048230.1,460769,3
CP048230.1,460801,2
CP048230.1,460824,1
CP048230.1,463112,1
CP048230.1,463160,2
CP048230.1,463273,1
CP048230.1,463440,1
CP048230.1,463695,1
CP048230.1,465057,2
CP048230.1,465092,1
CP048230.1,469012,1
CP048230.1,470302,1
CP048230.1,474380,1
CP048230.1,474387,1
CP048230.1,474389,1
CP048230.1,475788,2
CP048230.1,476343,1
CP048230.1,476362,1
CP048230.1,476369,1
CP048230.1,476446,1
CP048230.1,476491,1
CP048230.1,476513,1
CP048230.1,476535,2
CP048230.1,476539,1
CP048230.1,476583,1
CP048230.1,476652,1
CP048230.1,476705,2
CP048230.1,477124,1
CP048230.1,479018,1
CP048230.1,479216,1
CP048230.1,481514,1
CP048230.1,481664,1
CP048230.1,481670,2
CP048230.1,481675,1
CP048230.1,481779,1
CP048230.1,481787,3
CP048230.1,481794,2
CP048230.1,481808,1
CP048230.1,481834,2
CP048230.1,481940,3
CP048230.1,482004,2
CP048230.1,483992,1
CP048230.1,485562,1
CP048230.1,485979,2
CP048230.1,486741,1
CP048230.1,486775,1
CP048230.1,487256,1
CP048230.1,487693,1
CP048230.1,488010,1
CP048230.1,488285,1
CP048230.1,488292,2
CP048230.1,488473,1
CP048230.1,488837,1
CP048230.1,488876,2
CP048231.1,11489,1
CP048231.1,11529,4
CP048231.1,16700,1
CP048231.1,17384,1
CP048231.1,17485,2
CP048231.1,17567,1
CP048231.1,18400,1
CP048231.1,18457,1
CP048231.1,18666,1
CP048231.1,18692,1
CP048231.1,24244,1
CP048231.1,27863,1
CP048231.1,27925,1
CP048231.1,27961,2
CP048231.1,28121,1
CP048231.1,28267,1
CP048231.1,28269,1
CP048231.1,28274,1
CP048231.1,28374,2
CP048231.1,28419,2
CP048231.1,31274,2
CP048231.1,31936,1
CP048231.1,31949,1
CP048231.1,31981,1
CP048231.1,32023,1
CP048231.1,32283,5
CP048231.1,32290,1
CP048231.1,32365,3
CP048231.1,32465,3
CP048231.1,32754,1
CP048231.1,32803,1
CP048231.1,32810,2
CP048231.1,33054,1
CP048231.1,36152,1
CP048231.1,38436,1
CP048231.1,42968,1
CP048231.1,43385,1
CP048231.1,43617,1
CP048231.1,45863,3
CP048231.1,45972,1
CP048231.1,49058,1
CP048231.1,49267,1
CP048231.1,49293,1
CP048231.1,49602,1
CP048231.1,49746,1
CP048231.1,50370,1
CP048231.1,51274,1
CP048231.1,51564,2
CP048231.1,51605,2
CP048231.1,52011,2
CP048231.1,52016,1
CP048231.1,52036,2
CP048231.1,52078,1
CP048231.1,52182,1
CP048231.1,52256,1
CP048231.1,52488,2
CP048231.1,52524,1
CP048231.1,52622,1
CP048231.1,53049,2
CP048231.1,53377,2
CP048231.1,53384,3
CP048231.1,53534,2
CP048231.1,53839,1
CP048231.1,54011,1
CP048231.1,54953,1
CP048231.1,54973,1
CP048231.1,55006,1
CP048231.1,55009,1
CP048231.1,55021,1
CP048231.1,55111,1
CP048231.1,55118,1
CP048231.1,55131,1
CP048231.1,55138,2
CP048231.1,55289,1
CP048231.1,58104,1
CP048231.1,60467,1
CP048231.1,60588,1
CP048231.1,62583,1
CP048231.1,63111,1
CP048231.1,64793,1
CP048231.1,64879,1
CP048231.1,65194,2
CP048231.1,65386,1
CP048231.1,65399,2
CP048231.1,65484,4
CP048231.1,65491,13
CP048231.1,65519,1
CP048231.1,65522,1
CP048231.1,66930,1
CP048231.1,68128,3
CP048231.1,68136,1
CP048231.1,68143,1
CP048231.1,68158,1
CP048231.1,72708,1
CP048231.1,72838,1
CP048231.1,75229,1
CP048231.1,75291,1
CP048231.1,75311,1
CP048231.1,75364,2
CP048231.1,75465,1
CP048231.1,75596,1
CP048231.1,75676,1
CP048231.1,75840,1
CP048231.1,75847,1
