Chromosome,Position,Reads
CP048231.1,279847,1
CP048231.1,279973,2
CP048231.1,280016,1
CP048231.1,281022,1
CP048231.1,281782,1
CP048231.1,284123,2
CP048231.1,284333,1
CP048231.1,285087,1
CP048231.1,286583,2
CP048231.1,289418,1
CP048231.1,289663,1
CP048231.1,289790,1
CP048231.1,290183,1
CP048231.1,290296,1
CP048231.1,290646,2
CP048231.1,292468,1
CP048231.1,292822,1
CP048231.1,295851,1
CP048231.1,296040,1
CP048231.1,296801,2
CP048231.1,296807,1
CP048231.1,296820,2
CP048231.1,297169,2
CP048231.1,298889,1
CP048231.1,298989,1
CP048231.1,299314,1
CP048231.1,299849,1
CP048231.1,299901,1
CP048231.1,299942,2
CP048231.1,300139,1
CP048231.1,300247,1
CP048231.1,302573,2
CP048231.1,302683,1
CP048231.1,302904,1
CP048231.1,303590,3
CP048231.1,303597,2
CP048231.1,306547,1
CP048231.1,311902,1
CP048231.1,321164,1
CP048231.1,325670,1
CP048231.1,342027,1
CP048231.1,343523,2
CP048231.1,343558,1
CP048231.1,346122,1
CP048231.1,346934,1
CP048231.1,347269,1
CP048231.1,352207,2
CP048231.1,352616,1
CP048231.1,353124,1
CP048231.1,353131,1
CP048231.1,353629,1
CP048231.1,353645,1
CP048231.1,354023,1
CP048231.1,354096,1
CP048231.1,354165,1
CP048231.1,354278,4
CP048231.1,354310,1
CP048231.1,354338,1
CP048231.1,354365,1
CP048231.1,354371,1
CP048231.1,354372,2
CP048231.1,354377,3
CP048231.1,354378,2
CP048231.1,354383,2
CP048231.1,354390,2
CP048231.1,354502,1
CP048231.1,354662,1
CP048231.1,355182,2
CP048231.1,355346,1
CP048231.1,355521,1
CP048231.1,355889,1
CP048231.1,356267,1
CP048231.1,356297,1
CP048231.1,356639,1
CP048231.1,356735,2
CP048231.1,365687,1
CP048231.1,370400,2
CP048231.1,371710,7
CP048231.1,371717,1
CP048231.1,372137,1
CP048231.1,372144,3
CP048231.1,372437,1
CP048231.1,372444,3
CP048231.1,372518,1
CP048231.1,372606,1
CP048231.1,372614,1
CP048231.1,372771,1
CP048231.1,375500,1
CP048231.1,380298,1
CP048231.1,380383,1
CP048231.1,380554,2
CP048231.1,380577,1
CP048231.1,380726,2
CP048231.1,380762,1
CP048231.1,381079,1
CP048231.1,381177,1
CP048231.1,381229,1
CP048231.1,381235,1
CP048231.1,381236,2
CP048231.1,381242,2
CP048231.1,381359,1
CP048231.1,382258,1
CP048231.1,382323,1
CP048231.1,382330,1
CP048231.1,382331,1
CP048231.1,382392,1
CP048231.1,382419,1
CP048231.1,383520,1
CP048231.1,383680,1
CP048231.1,383766,1
CP048231.1,383918,4
CP048231.1,384014,2
CP048231.1,384331,1
CP048231.1,390038,1
CP048231.1,394771,1
CP048231.1,397841,1
CP048231.1,400601,1
CP048231.1,401289,2
CP048231.1,401993,1
CP048231.1,405018,1
CP048231.1,409958,1
CP048231.1,410035,1
CP048231.1,410171,1
CP048231.1,411446,1
CP048231.1,412882,1
CP048231.1,412889,2
CP048231.1,413145,1
CP048231.1,413597,1
CP048231.1,418053,1
CP048231.1,419266,3
CP048231.1,419311,2
CP048231.1,419414,1
CP048231.1,420908,2
CP048231.1,420915,1
CP048231.1,424843,2
CP048231.1,426320,2
CP048231.1,426667,1
CP048231.1,429370,1
CP048231.1,429594,1
CP048231.1,436705,1
CP048231.1,437194,1
CP048231.1,437273,1
CP048231.1,437280,1
CP048231.1,437283,1
CP048231.1,437313,2
CP048231.1,437402,1
CP048231.1,437407,1
CP048231.1,437409,2
CP048231.1,443642,1
CP048231.1,443649,1
CP048231.1,443729,1
CP048231.1,443735,1
CP048231.1,443752,1
CP048231.1,443776,1
CP048231.1,443792,1
CP048231.1,443807,1
CP048231.1,443833,1
CP048231.1,444083,1
CP048231.1,444181,1
CP048231.1,444248,1
CP048231.1,445245,2
CP048231.1,446855,1
CP048231.1,446860,1
CP048231.1,446935,4
CP048231.1,447013,1
CP048231.1,447020,3
CP048231.1,447053,1
CP048231.1,447064,1
CP048231.1,447220,3
CP048231.1,447277,1
CP048231.1,447428,1
CP048231.1,447502,1
CP048231.1,448298,1
CP048231.1,448564,1
CP048231.1,453258,1
CP048231.1,453294,1
CP048231.1,454914,1
CP048231.1,456247,1
CP048231.1,456392,1
CP048231.1,456457,1
CP048231.1,456505,2
CP048231.1,456543,2
CP048231.1,456684,1
CP048231.1,459602,1
CP048231.1,459789,3
CP048231.1,459944,1
CP048231.1,460805,1
CP048231.1,460896,1
CP048231.1,460907,3
CP048231.1,460914,1
CP048231.1,461164,1
CP048231.1,461371,1
CP048231.1,461476,5
CP048231.1,462168,1
CP048231.1,462864,1
CP048231.1,462919,2
CP048231.1,463090,1
CP048231.1,463201,2
CP048231.1,464863,3
CP048231.1,471023,1
CP048231.1,471038,1
CP048231.1,472490,1
CP048231.1,472548,1
CP048231.1,472619,1
CP048231.1,473491,1
CP048231.1,473621,1
CP048231.1,474322,1
CP048231.1,474334,1
CP048231.1,474341,2
CP048231.1,474346,1
CP048231.1,474517,1
CP048231.1,475201,2
CP048231.1,475290,1
CP048231.1,475396,1
CP048231.1,475413,1
CP048231.1,475912,1
CP048231.1,476046,1
CP048231.1,476165,1
CP048231.1,476300,5
CP048231.1,476460,1
CP048231.1,476468,1
CP048231.1,476615,1
CP048231.1,476683,1
CP048231.1,481164,1
CP048231.1,481828,1
CP048231.1,481951,1
CP048231.1,482019,1
CP048231.1,482194,2
CP048231.1,482208,2
CP048231.1,482227,1
CP048231.1,482275,1
CP048231.1,482333,1
CP048231.1,482355,1
CP048231.1,482361,1
CP048231.1,482587,1
CP048231.1,482594,5
CP048231.1,482676,1
CP048231.1,482863,1
CP048231.1,482865,1
CP048231.1,482889,3
CP048231.1,485544,1
CP048231.1,486336,1
CP048231.1,486349,1
CP048231.1,486355,1
CP048231.1,487546,1
CP048231.1,487553,1
CP048231.1,487569,1
CP048231.1,487602,1
CP048231.1,487603,1
CP048231.1,487636,1
CP048231.1,487656,2
CP048231.1,487700,1
CP048231.1,489350,1
CP048231.1,491895,1
CP048231.1,494439,1
CP048231.1,511016,1
CP048232.1,14110,1
CP048232.1,29584,1
CP048232.1,31480,1
CP048232.1,36741,1
CP048232.1,38001,1
CP048232.1,39771,1
CP048232.1,41171,1
CP048232.1,42688,1
CP048232.1,42812,1
CP048232.1,45199,1
CP048232.1,56428,2
CP048232.1,59275,1
CP048232.1,59282,1
CP048232.1,59434,1
CP048232.1,59666,1
CP048232.1,59668,2
CP048232.1,59801,3
CP048232.1,60396,2
CP048232.1,66080,1
CP048232.1,66512,1
CP048232.1,66543,1
CP048232.1,67372,2
CP048232.1,71104,1
CP048232.1,71316,1
CP048232.1,73543,1
CP048232.1,83730,1
CP048232.1,83792,3
CP048232.1,89019,1
CP048232.1,91579,2
CP048232.1,104852,1
CP048232.1,111476,1
CP048232.1,111652,1
CP048232.1,111729,1
CP048232.1,115003,1
CP048232.1,122782,1
CP048232.1,122815,3
CP048232.1,122862,1
CP048232.1,122913,1
CP048232.1,138619,2
CP048232.1,143130,2
CP048232.1,149848,1
CP048232.1,151345,1
CP048232.1,153610,1
CP048232.1,153949,1
CP048232.1,155160,1
CP048232.1,162732,1
CP048232.1,163265,5
CP048232.1,166075,1
CP048232.1,166207,1
CP048232.1,166569,1
CP048232.1,167854,5
CP048232.1,167861,4
CP048232.1,167880,3
CP048232.1,168018,1
CP048232.1,168165,1
CP048232.1,168222,2
CP048232.1,168620,1
CP048232.1,169882,1
CP048232.1,169979,1
CP048232.1,180897,1
CP048232.1,180997,1
CP048232.1,182813,2
CP048232.1,187709,1
CP048232.1,190278,1
CP048232.1,191409,1
CP048232.1,203896,1
CP048232.1,207728,2
CP048232.1,215423,1
CP048232.1,219726,1
CP048232.1,221876,2
CP048232.1,222813,1
CP048232.1,226516,1
CP048232.1,228607,1
CP048232.1,231867,1
CP048232.1,231871,2
CP048232.1,231873,1
CP048232.1,231920,1
CP048232.1,234425,1
CP048232.1,234606,1
CP048232.1,234793,2
CP048232.1,235091,2
CP048232.1,235098,2
CP048232.1,235225,1
CP048232.1,236109,1
CP048232.1,241990,1
CP048232.1,242205,1
CP048232.1,242580,1
CP048232.1,242584,1
CP048232.1,245342,1
CP048232.1,246149,1
CP048232.1,246201,1
CP048232.1,247121,3
CP048232.1,248962,1
CP048232.1,249163,1
CP048232.1,249285,1
CP048232.1,249601,1
CP048232.1,249850,2
CP048232.1,263478,1
CP048232.1,273384,1
CP048232.1,277037,3
CP048232.1,279020,1
CP048232.1,283837,1
CP048232.1,283876,1
CP048232.1,283917,1
CP048232.1,283926,1
CP048232.1,284250,1
CP048232.1,285143,2
CP048232.1,291654,2
CP048232.1,293297,1
CP048232.1,294869,1
CP048232.1,299951,1
CP048232.1,301341,1
CP048232.1,306795,1
CP048232.1,306888,1
CP048232.1,309704,5
CP048232.1,315734,1
CP048232.1,315741,1
CP048232.1,316437,1
CP048232.1,317453,2
CP048232.1,318053,1
CP048232.1,318193,1
CP048232.1,318195,1
CP048232.1,318311,2
CP048232.1,318455,1
CP048232.1,318666,1
CP048232.1,318762,1
CP048232.1,318815,3
CP048232.1,321693,1
CP048232.1,322170,1
CP048232.1,324095,1
CP048232.1,324119,1
CP048232.1,324905,1
CP048232.1,330262,1
CP048232.1,330464,3
CP048232.1,330471,1
CP048232.1,334377,1
CP048232.1,336886,1
CP048232.1,341050,1
CP048232.1,341359,1
CP048232.1,341372,1
CP048232.1,341503,1
CP048232.1,341553,3
CP048232.1,341570,2
CP048232.1,348695,1
CP048232.1,349343,1
CP048232.1,351962,1
CP048232.1,353483,1
CP048232.1,355754,4
CP048232.1,355968,2
CP048232.1,356016,6
CP048232.1,356023,9
CP048232.1,356024,20
CP048232.1,356025,1
CP048232.1,356031,39
CP048232.1,356048,3
CP048232.1,356055,1
CP048232.1,356062,1
CP048232.1,356076,7
CP048232.1,356083,10
CP048232.1,356204,1
CP048232.1,356524,3
CP048232.1,356846,2
CP048232.1,356850,4
CP048232.1,356993,3
CP048232.1,356994,2
CP048232.1,357000,3
CP048232.1,357012,1
CP048232.1,357020,1
CP048232.1,357027,1
CP048232.1,357094,1
CP048232.1,357189,3
CP048232.1,357629,1
CP048232.1,357961,2
CP048232.1,357964,2
CP048232.1,361483,1
CP048232.1,365105,1
CP048232.1,365423,1
CP048232.1,368398,1
CP048232.1,368710,1
CP048232.1,369051,1
CP048232.1,369071,1
CP048232.1,370060,6
CP048232.1,370138,1
CP048232.1,370345,1
CP048232.1,370347,1
CP048232.1,370413,1
CP048232.1,374360,1
CP048232.1,375967,1
CP048232.1,376293,2
CP048232.1,376775,1
CP048232.1,376966,2
CP048232.1,381606,1
CP048232.1,381613,1
CP048232.1,383462,1
CP048232.1,389415,1
CP048232.1,389425,1
CP048232.1,389469,1
CP048232.1,389471,3
CP048232.1,389478,2
CP048232.1,389505,1
CP048232.1,389507,1
CP048232.1,389512,1
CP048232.1,390405,2
CP048232.1,391589,1
CP048232.1,391928,1
CP048232.1,392635,1
CP048232.1,392843,1
CP048232.1,392976,1
CP048232.1,393052,1
CP048232.1,393054,5
CP048232.1,393059,1
CP048232.1,393061,4
CP048232.1,393073,1
CP048232.1,393141,1
CP048232.1,393155,1
CP048232.1,394158,2
CP048232.1,394297,1
CP048232.1,394508,1
CP048232.1,396802,1
CP048232.1,397756,1
CP048232.1,398295,1
CP048232.1,405378,2
CP048232.1,405423,2
CP048232.1,405432,1
CP048232.1,405515,2
CP048232.1,405683,1
CP048232.1,405688,1
CP048232.1,405690,2
CP048232.1,405945,1
CP048232.1,406294,1
CP048232.1,406771,2
CP048232.1,407233,1
CP048232.1,407846,1
CP048232.1,408575,1
CP048232.1,410352,1
CP048232.1,410577,1
CP048232.1,410582,1
CP048232.1,410650,1
CP048232.1,410924,1
CP048232.1,411107,3
CP048232.1,412497,1
CP048232.1,412795,2
CP048232.1,412802,4
CP048232.1,412847,4
CP048232.1,412932,1
CP048232.1,413003,1
CP048232.1,413024,1
CP048232.1,413028,1
CP048232.1,413046,3
CP048232.1,413057,1
CP048232.1,416374,1
CP048232.1,416381,1
CP048232.1,418062,2
CP048232.1,418096,1
CP048232.1,418445,3
CP048232.1,421213,1
CP048232.1,421239,2
CP048232.1,421254,1
CP048232.1,421730,2
CP048232.1,421784,1
CP048232.1,422477,2
CP048232.1,422482,1
CP048232.1,422598,1
CP048232.1,425960,2
CP048232.1,425970,1
CP048232.1,426538,1
CP048232.1,428595,1
CP048232.1,430223,1
CP048232.1,430258,3
CP048232.1,430801,2
CP048232.1,430859,1
CP048232.1,430866,1
CP048232.1,431748,2
CP048232.1,431805,2
CP048232.1,432279,2
CP048232.1,432283,1
CP048232.1,432290,2
CP048232.1,432345,1
CP048232.1,432376,1
CP048232.1,432383,2
CP048232.1,432494,1
CP048232.1,432508,3
CP048232.1,432515,1
CP048232.1,432557,1
CP048232.1,432682,1
CP048232.1,432701,2
CP048232.1,432733,2
CP048232.1,432740,3
CP048232.1,432858,1
CP048232.1,433386,1
CP048232.1,433965,2
CP048232.1,434010,1
CP048232.1,434017,2
CP048232.1,434048,1
CP048232.1,434463,1
CP048232.1,434703,2
CP048232.1,434706,1
CP048232.1,434831,1
CP048232.1,434925,1
CP048232.1,435049,1
CP048232.1,435371,1
CP048232.1,435751,1
CP048232.1,436164,2
CP048232.1,437211,1
CP048232.1,437248,1
CP048232.1,440299,1
CP048232.1,440372,1
CP048232.1,440651,1
CP048232.1,440748,3
CP048232.1,440761,1
CP048232.1,443806,2
CP048232.1,443896,1
CP048232.1,443955,3
CP048232.1,444179,1
CP048232.1,445926,1
CP048232.1,447190,1
CP048232.1,450693,1
CP048232.1,450955,1
CP048232.1,451159,1
CP048232.1,451168,2
CP048232.1,451539,1
CP048232.1,451819,1
CP048232.1,452488,1
CP048232.1,452649,1
CP048232.1,454207,1
CP048232.1,459335,1
CP048232.1,459745,2
CP048232.1,460806,1
CP048232.1,462768,2
CP048232.1,462849,1
CP048232.1,462899,1
CP048232.1,463114,1
CP048232.1,466951,1
CP048232.1,467495,1
CP048232.1,471691,1
CP048232.1,471717,1
CP048232.1,471933,2
CP048232.1,472444,1
CP048232.1,472580,1
CP048232.1,474181,1
CP048232.1,474296,1
CP048232.1,474348,1
CP048232.1,475166,3
CP048232.1,476390,1
CP048232.1,476605,1
CP048232.1,477183,1
CP048232.1,477197,1
CP048232.1,478719,1
CP048232.1,478816,1
CP048232.1,479095,1
CP048232.1,479324,1
CP048232.1,479484,1
CP048232.1,479705,1
CP048232.1,483534,1
CP048232.1,483535,1
CP048232.1,485300,1
CP048232.1,488134,1
CP048232.1,492001,1
CP048232.1,497319,1
CP048232.1,501447,1
CP048232.1,504487,1
CP048232.1,519949,2
CP048232.1,520644,1
CP048232.1,520839,1
CP048232.1,520844,2
CP048232.1,530487,1
CP048232.1,533627,3
CP048233.1,23026,1
CP048233.1,26693,2
CP048233.1,27276,2
CP048233.1,28171,3
CP048233.1,28451,2
CP048233.1,28764,3
CP048233.1,29065,4
CP048233.1,30029,2
CP048233.1,30560,1
CP048233.1,30649,2
CP048233.1,30667,5
CP048233.1,30712,1
CP048233.1,33723,2
CP048233.1,54259,2
CP048233.1,55199,1
CP048233.1,55604,2
CP048233.1,56375,1
CP048233.1,59567,1
CP048233.1,62610,1
CP048233.1,62666,1
CP048233.1,68587,1
CP048233.1,70722,2
CP048233.1,74741,1
CP048233.1,75190,1
CP048233.1,78404,1
CP048233.1,81188,1
CP048233.1,81449,2
CP048233.1,91089,1
CP048233.1,91606,1
CP048233.1,92342,3
CP048233.1,92387,2
CP048233.1,94173,1
CP048233.1,95612,2
CP048233.1,95719,1
CP048233.1,95902,1
CP048233.1,95944,1
CP048233.1,96624,2
CP048233.1,97237,1
CP048233.1,99100,1
CP048233.1,100617,1
CP048233.1,103888,1
CP048233.1,105714,1
CP048233.1,105908,1
CP048233.1,106444,5
CP048233.1,106676,1
CP048233.1,106708,1
CP048233.1,106870,1
CP048233.1,106954,1
CP048233.1,107054,1
CP048233.1,107568,1
CP048233.1,123101,1
CP048233.1,135181,4
CP048233.1,136825,1
CP048233.1,136895,1
CP048233.1,138305,1
CP048233.1,140422,1
CP048233.1,141074,1
CP048233.1,152687,2
CP048233.1,152694,2
CP048233.1,161622,2
CP048233.1,162970,1
CP048233.1,169047,2
CP048233.1,169091,3
CP048233.1,169170,2
CP048233.1,182751,1
CP048233.1,182777,1
CP048233.1,183152,1
CP048233.1,183505,2
CP048233.1,186731,1
CP048233.1,186847,1
CP048233.1,186871,1
CP048233.1,189061,1
CP048233.1,193147,3
CP048233.1,196839,1
CP048233.1,200873,1
CP048233.1,208371,1
CP048233.1,208753,1
CP048233.1,210281,1
CP048233.1,215334,1
CP048233.1,219266,1
CP048233.1,243182,1
CP048233.1,243957,2
CP048233.1,248900,1
CP048233.1,248911,1
CP048233.1,248915,1
CP048233.1,249023,1
CP048233.1,258717,4
CP048233.1,274455,1
CP048233.1,277014,1
CP048233.1,295607,1
CP048233.1,301797,1
CP048233.1,306840,1
CP048233.1,306957,2
CP048233.1,307148,1
CP048233.1,307262,1
CP048233.1,313693,1
CP048233.1,327079,1
CP048233.1,345466,1
CP048233.1,346241,2
CP048233.1,347603,1
CP048233.1,347844,1
CP048233.1,360218,1
CP048233.1,365921,1
CP048233.1,376790,3
CP048233.1,379335,2
CP048233.1,387558,2
CP048233.1,387712,1
CP048233.1,387847,1
CP048233.1,387941,1
CP048233.1,388249,1
CP048233.1,388483,1
CP048233.1,388490,1
CP048233.1,388580,1
CP048233.1,400664,1
CP048233.1,401493,2
CP048233.1,423191,1
CP048233.1,423674,2
CP048233.1,432258,1
CP048233.1,432833,1
CP048233.1,433777,1
CP048233.1,433895,3
CP048233.1,435040,1
CP048233.1,435587,2
CP048233.1,438909,2
CP048233.1,439448,1
CP048233.1,443872,1
CP048233.1,444008,1
CP048233.1,445853,1
CP048233.1,445893,2
CP048233.1,446006,1
CP048233.1,450873,1
CP048233.1,465671,2
CP048233.1,471614,3
CP048233.1,471714,2
CP048233.1,478176,3
CP048233.1,478368,1
CP048233.1,478700,1
CP048233.1,484244,1
CP048233.1,484632,1
CP048233.1,484639,1
CP048233.1,490824,1
CP048233.1,493339,1
CP048233.1,495007,1
CP048233.1,496583,3
CP048233.1,496774,1
CP048233.1,496807,2
CP048233.1,496989,1
CP048233.1,497143,1
CP048233.1,497205,1
CP048233.1,502447,2
CP048233.1,502484,1
CP048233.1,505421,1
CP048233.1,510025,1
CP048233.1,510173,3
CP048233.1,511194,1
CP048233.1,511742,2
CP048233.1,513843,1
CP048233.1,516408,1
CP048233.1,522498,1
CP048233.1,534219,1
CP048233.1,537460,2
CP048233.1,537467,2
CP048233.1,537568,1
CP048233.1,537951,1
CP048233.1,538136,1
CP048233.1,538240,1
CP048233.1,540466,2
CP048233.1,541874,1
CP048233.1,542998,1
CP048233.1,543010,3
CP048233.1,543022,1
CP048233.1,551955,2
CP048233.1,552108,1
CP048233.1,552190,1
CP048233.1,558134,1
CP048233.1,558955,1
CP048233.1,559418,5
CP048233.1,559425,3
CP048233.1,559541,1
CP048233.1,560137,2
CP048233.1,560231,1
CP048233.1,560244,1
CP048233.1,564752,1
CP048233.1,565035,1
CP048233.1,565060,1
CP048233.1,571493,1
CP048233.1,571708,1
CP048233.1,574554,1
CP048233.1,574729,1
CP048233.1,574800,1
CP048233.1,574827,2
CP048233.1,574834,1
CP048233.1,574835,1
CP048233.1,574960,2
CP048233.1,575007,1
CP048233.1,575014,3
CP048233.1,575021,3
